OM1_B_C_1	OM1_B_C_2	OM1_B_C_3	OM1_C_1D_1	OM1_C_1E_1	OM1_C_1E_2	OM1_C_1E_3	OM1_C_1F_1	OM1_C_2A_2	OM1_C_2F_2	OM1_C_2F_3	OM1_C_2G_1	OM1_C_3E_1	OM1_C_3E_2	OM1_C_3E_3	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1B_2	OM1_H_1G_3
0.157220336832757	0.143560919160192	0.164922821920646	0.112158793070383	0.151081895371131	0.167950413651806	0.141824575112327	0.14443160607946	0.12554149204871	0.110394757702267	0.10948980916526	0.190339020607135	0.198427158045248	0.17715295156779	0.182317893522968	0.139297332465843	0.125641909669927	0.116342565907229	0.107961957665278
0.244505058834724	0.242089601587039	0.214959080078732	0.220322188838458	0.239989044097508	0.246142275473949	0.232174252783747	0.244356057239356	0.236111699050361	0.214685832056228	0.22100480332338	0.283181918900953	0.2798136574341	0.285764757838952	0.266038823755526	0.235328562134027	0.225153786132937	0.214240208718867	0.220237343769726
0.315931364775286	0.313903124483386	0.30425774370662	0.329092884996484	0.315201314708299	0.315594284084131	0.34137526860715	0.318193938316594	0.32428847592036	0.34458066902711	0.319174347656757	0.305007755373366	0.299970019141625	0.301722361254232	0.312665769748222	0.313446107135112	0.321653450434593	0.323423232108728	0.331502756385978
0.282343239557233	0.300446354769383	0.315860354294002	0.338426133094675	0.293727745823062	0.270313026790114	0.284625903496777	0.29301839836459	0.31405833298057	0.330338741214395	0.350331039854602	0.221471305118546	0.221789165379027	0.235359929339025	0.238977512973285	0.311927998265018	0.327550853762543	0.345993993265176	0.340297942179018
