	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_3F_2	0.00835934491634303	0.00807417248451507	0.01415182535796	0.0108505010632623	0.00320259974093767	0.00991708072155016	0.0118265954780623	0.00988177385415567	0.00543304566278214	0.00957903872899554	0	0.0213994463143594	0.00832610655796148	0.0103338133165831	0.00719395166605732	0.00650012593253915	0.0192569601492638	0.010258086130808	0.00962055415624207	0.00250684839707567	0.0168152411396681	0.0190926693259183	0.00456447577080566	0.00625377605304434	0.00866090658631277	0.00934175924669841	0.00649423810282026	0.00872764269491051	0.00643291067447797	0.0133998577773673	0.00917343565052434	0.00733242568081369	0.0126280345542299	0.0122515658505259	0.010460525420669	0.0116844824053899	0.0114759291328644	0.00827632808234695	0.0138290430410721	0.0102579986345877	0.00296159950871351	0.00587457457064762	0.00542372387485255	0.0146046959145905	0.00334435583758708	0.0126453583184747	0.0109568897740402	0.00562554035107787	0.00543134766316669	0.0201426416468719	0.00802959550225519	0.0145013773079506	0.00333856771249267	0.00938102130942502	0.0109811127307007	0.00184102736597477	0.0102621241272042	0.0128783806875476	0.0116617269826882	0.00966758733328019	0.0218594461284109	0.0145647201700598	0.00671187457247873	0.0251905919799157	0.00954266308248337	0.00406308520691455	0.00711800743028313	0.00569015522748358	0.0131659837520582	0.00934646348938441	0.00744129351862071	0.0123827708087577	0.012276365676658	0.00630766882125838	0.011545643352077	0.0109419652558641	0.00369584264647825	0.00989361216096392	0.0128358663730866	0.0143675963096526	0.00272880622991997	0.00688579513397073	0.012497949861426	0.00503400445408986	0.007091168343756	0.0082076530465333	0.0184846378262573	0.0113341603669627	0.0159469240537574	0.0221851377745728
HT29_G1_3F_3	0.0244837625886386	0.0186601344993546	0.0118661056190036	0.0226414377021157	0.0194382077723905	0.011617802955582	0.0233840482777396	0.0156638821118145	0.0178938450784605	0.0204695269583373	0.0213994463143594	0	0.0287403270624738	0.0120679886623773	0.0142232600558308	0.0187336367288843	0.011015286298119	0.0292775898174422	0.0215336817179852	0.0215995217620922	0.036379540640141	0.0373699001643237	0.017726227819365	0.0203979045319373	0.014315732664907	0.0243584616162521	0.0259159105999422	0.0257605366450143	0.0249417616306749	0.0240259330709339	0.0234961450276657	0.0227758343310289	0.0313197445595753	0.0251644772075853	0.0306036099894479	0.0285269934678144	0.0305505677696854	0.0137509373844427	0.0246966349047118	0.0279070965966756	0.0203626523593919	0.0184794208866295	0.0181964162327231	0.0103302063238223	0.0189042835431731	0.0323901535802651	0.0126843638006553	0.0191703892359175	0.01995168894494	0.00441067301200239	0.0280942283129748	0.00941502970055574	0.0181380631369684	0.0232380266716564	0.0137758186116809	0.021715391186046	0.0142951212435098	0.0120887619444086	0.015111520137564	0.0129939292016378	0.00895700139323773	0.0321878204734932	0.0191837922500203	0.00966607873559841	0.0272988436261784	0.0203698348625887	0.0182435773789328	0.0192092285349367	0.0306095277357212	0.0159567524644733	0.0156659838263803	0.0109240997791811	0.0240091667352595	0.022700969380393	0.0265908391093093	0.0303917939406323	0.021796397104065	0.0292832214051631	0.0204945454938056	0.0334816281217585	0.0189849798319239	0.0214810386623342	0.0224327658101517	0.0196861656366816	0.0197576712391545	0.0266173555554604	0.0054723365017417	0.0210132677546782	0.0101055156372907	0.0144727403154129
HT29_G1_4A_1	0.00679386451239492	0.012162924331628	0.0215348999485743	0.0120698894783474	0.0108534158012417	0.0173816148642743	0.0133445589799653	0.0153904857680145	0.0134701884116075	0.0128151189708224	0.00832610655796148	0.0287403270624738	0	0.0168852101570218	0.0147579777969214	0.0137451166808919	0.0258224931122155	0.00339707802349682	0.0117094302034946	0.00723718757803988	0.00945135548012697	0.0112534472978353	0.0113846544130805	0.00928438499888173	0.0150635902294381	0.00762422558799207	0.00553180044882235	0.00551470499548072	0.00554645556325865	0.0145850797936054	0.00895584420184285	0.00785880395125222	0.00537626114910726	0.0108630035378528	0.00300876651279295	0.00845252794586679	0.00414997902442844	0.0159989739662211	0.0142538461377149	0.00863047262102124	0.0087227159007323	0.0122851889010308	0.0132833434901754	0.0221825822431017	0.0113352975229093	0.00463834898506718	0.0189381716078805	0.0102753928124642	0.0103395479542724	0.0277010443985838	0.00188579607070646	0.0225858984529686	0.0113468103922116	0.00889850429502334	0.0192410621720122	0.00785924104348657	0.0162359494472941	0.0198594584687619	0.016784186978426	0.0175917542536672	0.0293805172580229	0.00957013741456013	0.0102339321967054	0.0333767227224466	0.00525769124903443	0.0109130178744434	0.0116161045147472	0.0121620883128207	0.00669958436768286	0.0139197981903891	0.0139158601291342	0.0205804767882427	0.0119148716888156	0.00785635862345414	0.0102735824355761	0.003245845865792	0.00836208251442214	0.00337331041259973	0.0158404887120129	0.00686398667979426	0.0109858729344955	0.0103067612278672	0.0136778580784322	0.00952723683889715	0.0101625357088169	0.00447609701975104	0.0259082930026202	0.0148760352673085	0.0231056250254698	0.0304763889205829
HT29_G1_4A_2	0.0124677803745867	0.00707446612929684	0.00840315399617426	0.0115509574372711	0.00872616834891999	0.00272877112266646	0.0128524506068045	0.00520636888997922	0.00856360646517954	0.00961470515921785	0.0103338133165831	0.0120679886623773	0.0168852101570218	0	0.00394044754069901	0.00943570991799971	0.0112589032624342	0.0172293922193134	0.0102790170291184	0.00999362892751453	0.0243574625856036	0.0254084372083153	0.00616638367215184	0.00834230213465844	0.00278852874634585	0.0124962773046808	0.0141440601576753	0.0137535882635859	0.0129731012794538	0.0138568475321121	0.0116648652284195	0.010752936470804	0.0192698887661793	0.0137545787899316	0.0186080138905539	0.0167902151660268	0.0184960632711141	0.00567123895839534	0.0143031250645049	0.0164390172955755	0.00864291470378544	0.00769265678130359	0.00871957473835515	0.00805949357776602	0.00839686583978074	0.0203511028358487	0.00706705562351336	0.00718523326993052	0.00837886993970968	0.0113437473998529	0.0161273084967027	0.00858894185529438	0.00735440840002817	0.0114120659560412	0.00948940984356664	0.0106640072929816	0.00405405058609753	0.00636459467238824	0.00554994717048121	0.00575047560236468	0.0140979884297048	0.0204244507892624	0.00729927414083699	0.018586759037098	0.0152498946246849	0.00983757145725512	0.00631364697332989	0.00872271340284731	0.0186586409488578	0.0044897408488207	0.00430521687464308	0.0080712733376171	0.0128362227924824	0.0107668058111507	0.0151875356162508	0.0183611943992906	0.0102706981270562	0.0172347661572376	0.0109253897858065	0.0214221762950213	0.00844909689649245	0.0100984231530429	0.011815162480687	0.00838268766738607	0.00850112734321199	0.0145585326726837	0.00960194201126009	0.0112728576457257	0.00849018102034556	0.0185893401483057
HT29_G1_4A_3	0.01182462543805	0.00740171244290327	0.00900381276538684	0.0119812147812445	0.00571003587642201	0.0029144859223079	0.0130818730705274	0.00655391302993672	0.00526579716242603	0.00983808370982995	0.00719395166605732	0.0142232600558308	0.0147579777969214	0.00394044754069901	0	0.00683680793875626	0.0136201525939486	0.0158111906991004	0.0105400893880075	0.00753822710272865	0.0228982825519943	0.0244715718080357	0.0040299617322068	0.0077217668045405	0.00383931810873448	0.0121691773707105	0.0122338882366639	0.0128519519140088	0.0114523520044495	0.0143914859956231	0.0115552266657414	0.0101480751543934	0.0180666742221106	0.014237325880604	0.016764307467147	0.0160326214398303	0.0171108221049191	0.00274542491568182	0.0149855459673211	0.0150806756373298	0.00644279807085136	0.00597871307281586	0.00559058720934115	0.00884217309882497	0.00515271648581879	0.0187293614108344	0.00591168328164898	0.00628936660365562	0.00705277827079213	0.0132619894837237	0.0142197418532311	0.0084439776954327	0.00401678612063527	0.0114463672104861	0.00681082354465261	0.00760215322805746	0.00587398170406655	0.00761845374168215	0.00785886708693771	0.00434878671772741	0.0156924825692814	0.0195273886462591	0.00684261824088179	0.018928180902127	0.0142470619203733	0.00705348579709628	0.00632172940430035	0.00665918002238615	0.0178708344778808	0.00604538441865889	0.00398009126076415	0.00658830061214035	0.0135827168509023	0.00970266222646525	0.0148145836642748	0.0167942659826171	0.00811174367662688	0.0156891091096974	0.0120406586326831	0.0201217884143609	0.00498491184560364	0.00909525200228556	0.0128412135472346	0.0064586834121415	0.00758310973577607	0.013262639620206	0.0116707568902902	0.0114153435514428	0.0101372626024713	0.0175026919400912
HT29_G1_4B_1	0.0121184750694293	0.0080162718514169	0.00891767128295524	0.0108819159261422	0.00345028318095472	0.00798457504771352	0.0106162337142328	0.00771697500962645	0.00235700307265173	0.00829433854801374	0.00650012593253915	0.0187336367288843	0.0137451166808919	0.00943570991799971	0.00683680793875626	0	0.0145670094131687	0.0150216621737923	0.00957315087712029	0.00824040670368997	0.0204645590212003	0.0235700274283665	0.00540759035907866	0.00887693949904886	0.00734687568413095	0.0134220436289762	0.00954499395243999	0.0132640146609473	0.00990372838333113	0.0120358802011141	0.0115068389461744	0.0103948913108853	0.0171377114680994	0.0142040185653759	0.0149993994324667	0.0136932360571924	0.0161290127270052	0.00844428458876908	0.0131735999641284	0.0113463946563781	0.00636529174965577	0.00340640220465167	0.00178335534996092	0.00977640703153501	0.00350984790868302	0.0173651825525007	0.00636880247605453	0.00724855026640015	0.00566064849186162	0.0163120495986931	0.0128400333808005	0.0103544028767217	0.00484654842250432	0.0125175040733143	0.00885554280320126	0.008194436163735	0.00797129996437107	0.00839002222633997	0.00956032129402699	0.00576004321687067	0.0168677230425655	0.0168378032089901	0.0100376260985071	0.0216982758492986	0.0134624507079304	0.00283444779981907	0.00792999901135772	0.00254659691505604	0.0176797816688286	0.0107429274117716	0.00597699771256786	0.00988179877702498	0.0135292861159189	0.00867838898145548	0.0124048881346797	0.0158494028548864	0.00581540843896072	0.0142695892633325	0.0106340727613746	0.0185258679646211	0.00458131543396965	0.00662677572367926	0.0122989385250766	0.00985686776791851	0.0115679653499091	0.01229311577014	0.0146590802558614	0.00833895896177343	0.0112343905784237	0.0181100653487179
HT29_G1_4B_3	0.0208072230899075	0.0140435937814023	0.00629947760700477	0.0164248974805234	0.0163894255355393	0.0109894809273142	0.0160876771458659	0.010584572382943	0.0152061112944034	0.0141570833204832	0.0192569601492638	0.011015286298119	0.0258224931122155	0.0112589032624342	0.0136201525939486	0.0145670094131687	0	0.0256948895878518	0.0156754370862988	0.0195948355237043	0.0313501167640948	0.0332365665626169	0.0150263581212061	0.0170663302743762	0.0114384728977327	0.0213121465305862	0.0214006056111156	0.0225425401685176	0.0207284076460877	0.0162769117514552	0.0189188361104953	0.0189083866164784	0.0273949219607667	0.0199951413822506	0.026721816379038	0.0226876563652836	0.0267857904139521	0.0150376011790194	0.0172977239604738	0.021808373176014	0.0174318004538191	0.0139971363295463	0.0151179339466158	0.00630557106066146	0.0162512262318112	0.0286115634281299	0.0102280645662154	0.0157280213955932	0.0155402405123108	0.00738578483314974	0.0245605821852242	0.0094437235733623	0.0161978131702379	0.019587894283023	0.0152392519560827	0.0203310569599985	0.00983362250467219	0.00643815233585741	0.00970957840632326	0.0107733031377265	0.00605265013827433	0.0261454980365252	0.0173745651327933	0.0166292889231006	0.0231587942728029	0.0165439172412232	0.0146055374134061	0.0146240119904389	0.0269070087205637	0.0145674988070857	0.0122036827329024	0.0130824303989573	0.0184840304524273	0.0183045302696594	0.020188112652119	0.026888130761652	0.0178278234021982	0.0252899054418152	0.0128236318747462	0.0290572462505242	0.0169549157311363	0.0160868850501506	0.0159794580526453	0.019083370706292	0.0193293759713737	0.0226368437375546	0.00607695280240452	0.0133368027161148	0.00400474066049177	0.0175464634047392
HT29_G1_4C_1	0.00530286400739764	0.0117036226030758	0.0220899909891223	0.0105723955426302	0.0122731759369737	0.018158493947673	0.0120424641997895	0.0151756029778117	0.0150394638251469	0.0120555771645099	0.010258086130808	0.0292775898174422	0.00339707802349682	0.0172293922193134	0.0158111906991004	0.0150216621737923	0.0256948895878518	0	0.0105882990931566	0.0086889551182554	0.007838235535607	0.00885964021437138	0.0121962451281151	0.00902832982579445	0.0153204806157394	0.00600600197290242	0.0059905010249966	0.00390577367413152	0.005342317160856	0.0130301738237919	0.00734125567112193	0.00693846861814776	0.00240140214842671	0.00842284783905863	0.00269220635482098	0.00632082707048954	0.00131713323180816	0.017431965508607	0.0123585447008453	0.00789303571249192	0.0096696871418966	0.0129407008680709	0.0147779112394533	0.0228112300800318	0.012844259979809	0.00321229015020771	0.020019062061512	0.0103933481629436	0.0106190551416878	0.0282173829912443	0.00271389713830801	0.0236666557256025	0.0127819258429539	0.00727992006718993	0.0210815470975301	0.00994412463898532	0.0161696184666042	0.0201597732855096	0.016288345635814	0.0186265595073178	0.0298190919290507	0.00724497861679458	0.0102626950705067	0.0347012778549382	0.00286878714843361	0.0122704089212792	0.0114256819601753	0.0130175104578615	0.00346366778800127	0.0137432872272702	0.0142761447604433	0.0220594424578054	0.00973392124569675	0.00746231690864811	0.00843956273962144	0.00129044752646661	0.00925538258337814	0.0014908631761617	0.0146885504909622	0.0045615006056679	0.012654998662775	0.01016757716456	0.0119256296294967	0.010607058192281	0.0106391982804995	0.00310165382539205	0.0263378814834452	0.0142468133928346	0.0234058366987497	0.032262108807339
HT29_G1_4C_2	0.00612073134709762	0.00327984896015579	0.0132789947326502	0.00146542650113679	0.00854544321116035	0.0114091123858303	0.00332471195937205	0.00596518406940865	0.01051246146792	0.00191399011582426	0.00962055415624207	0.0215336817179852	0.0117094302034946	0.0102790170291184	0.0105400893880075	0.00957315087712029	0.0156754370862988	0.0105882990931566	0	0.00868927820100667	0.0158811880725463	0.0176228153702711	0.00718030834416108	0.00479231073171132	0.00779604821725765	0.00729060238734574	0.00744435421742175	0.00796787353260938	0.00627521839515853	0.00451354401755501	0.00379459912653047	0.00459820518824452	0.0119379362783041	0.00518626244139045	0.011783329414633	0.00725521618618431	0.0114922671171047	0.0131999176934353	0.00461634056170236	0.00758673796416936	0.0068409265493739	0.00639443186260974	0.0100798796538693	0.0142226476059272	0.00914214535811028	0.0133494329641849	0.0128693751312777	0.00494473985303156	0.00457964649426703	0.0196643259961719	0.01006807446489	0.0162870250617824	0.00922174185967485	0.00547868049304259	0.0164914133731518	0.0105338711826754	0.00730822619785266	0.011093241436006	0.00668402436734204	0.0117049940063548	0.0205305568700168	0.0108619401579502	0.007230468035687	0.0276914877548177	0.00782075105028151	0.00835317959137056	0.00458211456077127	0.00708199865308234	0.0115642469479294	0.00813289263951478	0.00690109820951529	0.0163859994168592	0.00411467892933384	0.00410843920369585	0.00510067023431078	0.011804927446504	0.0063498331703698	0.0101453172832157	0.00425867027069963	0.0134767762786981	0.00972347659513938	0.00346039251762623	0.00296429067725932	0.00986919576690533	0.00987665865211097	0.00761403956978511	0.0176622732682132	0.00470450473968567	0.0141368675356145	0.0260775076740634
HT29_G1_4C_3	0.0063258435508562	0.00719583273682311	0.0150587696925475	0.00982270482574941	0.00481446422884356	0.010241787079315	0.0113136405796594	0.00958412570147824	0.00729050330367593	0.00909351097416626	0.00250684839707567	0.0215995217620922	0.00723718757803988	0.00999362892751453	0.00753822710272865	0.00824040670368997	0.0195948355237043	0.0086889551182554	0.00868927820100667	0	0.0158826466762902	0.0175003737553593	0.0045984107506128	0.00457425507742448	0.00842463829008067	0.00703079675455645	0.00613270937994569	0.00659678773184521	0.00532208382321863	0.0128168336221441	0.00747141887556405	0.00550162495550025	0.011064807385071	0.0105039641747509	0.00946887814418388	0.0106676184680235	0.00998096698845159	0.00884853221348182	0.0129518109949904	0.0100463087591891	0.00246164116043575	0.00659301926968009	0.00726102287486234	0.0154591828893706	0.00502743490716222	0.0114011549332661	0.012168357923455	0.00459695950636776	0.00527065253428462	0.0206417996857804	0.00691308020558782	0.0155726350930847	0.00442955801149292	0.00727216472840693	0.0124801089372606	0.00207046651173141	0.0100424675901996	0.0134143252767203	0.0111571053075081	0.0107110384373559	0.0226345208507239	0.0136245364417623	0.00474207451398446	0.0262334439026979	0.00787106315194372	0.00575374129559876	0.00606339272763721	0.00679770948241965	0.0112717312931377	0.00796099650956865	0.00740345643108433	0.0134942072053229	0.0106847537654976	0.00514401778354711	0.0106622874115798	0.00950638085114042	0.00399756726753384	0.00861338187857051	0.0123489511080585	0.0130774329634323	0.0044365829112863	0.00669758468493307	0.0113442244479939	0.00330833504397551	0.00500666670556516	0.00666529646376358	0.0189207413007745	0.0113982773230579	0.0165368307698905	0.0238527323578889
HT29_G1_4F_1	0.0123098197108053	0.0180127506580933	0.0279030887140273	0.0153558790742133	0.0184519531975862	0.0251150028164285	0.0158005134851004	0.0213629499697357	0.0210510129871856	0.0172141138992466	0.0168152411396681	0.036379540640141	0.00945135548012697	0.0243574625856036	0.0228982825519943	0.0204645590212003	0.0313501167640948	0.007838235535607	0.0158811880725463	0.0158826466762902	0	0.00583862575190263	0.0190127206051381	0.0160565593133321	0.0221131907209865	0.0132091307402976	0.0110513874494099	0.0113911785363869	0.0115261270291732	0.016311838944644	0.0134219375410124	0.0137545767149374	0.0060732614986594	0.013265395081051	0.00657202377219526	0.00882702639093776	0.0066347614160738	0.0246457720280446	0.0156079012662078	0.0101238871034892	0.0164802926214609	0.018854439641317	0.0206722039205607	0.0288988114971126	0.0191373618275966	0.00524037018274019	0.0262178559275177	0.017224033430713	0.016758010943546	0.0348376718066781	0.00902509048504512	0.0301094578261286	0.0195144583684827	0.0140348058479349	0.0276723490018993	0.0168795311378802	0.0225608139039933	0.0261665945688137	0.0224159793212057	0.0250233785553573	0.0357725962829506	0.00595070859705652	0.0177954260782561	0.0414871723204141	0.00931587823344752	0.0179218778713994	0.0181897365289981	0.0186495601744741	0.00784671470853547	0.0210792716529519	0.020885300825529	0.0288736466231296	0.014580724176922	0.0137241625388236	0.0115173262507459	0.00707346654024189	0.0152771982005279	0.00738002684541446	0.0191650888417953	0.0035566418888153	0.0191780849382016	0.0155732059370489	0.0165484301306864	0.0182689146868587	0.0184461505724746	0.00986504999321189	0.0329015723115205	0.0184558639629685	0.0293936680901599	0.0383389042157077
HT29_G1_4F_2	0.0129888988166871	0.0195096541101302	0.0303336681956004	0.0170035847202252	0.0210468281453108	0.0266653961256996	0.0181940897865816	0.0230051639887997	0.0238092552586536	0.0193145625705065	0.0190926693259183	0.0373699001643237	0.0112534472978353	0.0254084372083153	0.0244715718080357	0.0235700274283665	0.0332365665626169	0.00885964021437138	0.0176228153702711	0.0175003737553593	0.00583862575190263	0	0.0208610089566468	0.0172164755827511	0.023562107356943	0.0130457970128498	0.0141211170179456	0.011720071515844	0.0137610506425789	0.0185706619069541	0.0144002723290997	0.0148577872344638	0.00652699010914428	0.0136218738271658	0.00917864427987588	0.0114362039700516	0.00762861868751726	0.0261328119810734	0.0174351001693195	0.0139874571189486	0.0184367654346328	0.0213973246067776	0.0235071113704576	0.0311439305816255	0.0216532881563327	0.0068252279088363	0.0286565946594507	0.0187593948993043	0.0189926149414625	0.0364115656271558	0.0111866711952899	0.032300021350919	0.0216167705698802	0.0142524363761029	0.0299313797125645	0.018696800877055	0.0241098888022328	0.0282721365351566	0.023764291342111	0.0272760410783371	0.0379056114347229	0.00927799977485032	0.0183454240866145	0.0433737533325183	0.0104889723098938	0.0208952727611876	0.0194989401588202	0.021483598112014	0.00677007874587021	0.021471348747504	0.0226342542187339	0.030841242297763	0.0151945672658175	0.0156492601218325	0.0139662845275595	0.00819598547182713	0.0178756217719588	0.0093857974467811	0.0211176644599684	0.00527773581191897	0.0215065695336575	0.0181077180650249	0.0177764728307026	0.0190300411091304	0.0185710446273704	0.011477566768878	0.0344844686946332	0.0211789046070931	0.0314578969448327	0.0410862422896609
HT29_G1_4F_3	0.00828851922191239	0.00451987089387424	0.0105442482492213	0.00862441177241093	0.0030872518564014	0.0061706744768223	0.00975726062069522	0.00548540385321431	0.0046707686638895	0.00672957097864527	0.00456447577080566	0.017726227819365	0.0113846544130805	0.00616638367215184	0.0040299617322068	0.00540759035907866	0.0150263581212061	0.0121962451281151	0.00718030834416108	0.0045984107506128	0.0190127206051381	0.0208610089566468	0	0.00432511822321306	0.00413275009013167	0.00904451292206603	0.0083017741453217	0.0094342896909481	0.00751052373498817	0.0112042398071114	0.00798720568698352	0.00653078222311388	0.0144035041731863	0.0108646398225071	0.0130649176878878	0.0120494909684546	0.01346115934567	0.00635846892961118	0.0117263996769077	0.0110957636707989	0.00268692602872984	0.00311724640150948	0.00459836686743601	0.0109638889686553	0.00310628575342353	0.0150897752827567	0.00803226078718152	0.00271212005708036	0.00318796258556809	0.0163406349158445	0.0105754809756834	0.011491761488395	0.00233591441461876	0.00824891640248995	0.00984633250353693	0.00543669357666007	0.00573144691816974	0.0088181189338477	0.0072215147823401	0.00652683706194595	0.0181132396229882	0.0155193229862835	0.00471004070783513	0.0226213503477456	0.0104838098480779	0.00426745313086431	0.00348580852763727	0.00390522766884765	0.0143621822463015	0.00573861396269077	0.00292191701062451	0.0102062465547122	0.0103478360805403	0.00575084530417231	0.0109509256858218	0.0132145452172488	0.00423422459238175	0.0119276700809287	0.0095878756828776	0.016337423400228	0.00327364388840329	0.0053077275457099	0.00985109375341162	0.00505031931851635	0.00635192334607949	0.00946724769041264	0.0145492907621325	0.00868034568863385	0.0119481950723881	0.0206005052015343
HT29_G1_5A_1	0.00425971162823734	0.00332400927213174	0.0137221602662173	0.00590687989330298	0.00634424340271024	0.00952149385346063	0.00796016086894303	0.00650735895894308	0.00870386113763011	0.00558730306024189	0.00625377605304434	0.0203979045319373	0.00928438499888173	0.00834230213465844	0.0077217668045405	0.00887693949904886	0.0170663302743762	0.00902832982579445	0.00479231073171132	0.00457425507742448	0.0160565593133321	0.0172164755827511	0.00432511822321306	0	0.00637213933621858	0.00491018163641449	0.00668023397410161	0.00568195864839566	0.00498784879115363	0.00927217700117687	0.00395096582016195	0.0024782734504541	0.0109935281494521	0.00683295724112588	0.0105266137057027	0.00893217535222321	0.0102519722412166	0.00997877527206147	0.00919526930997659	0.00922905078545756	0.00345644461693258	0.00577442823740194	0.00849758137906619	0.0142560066746805	0.0067394096460326	0.0121599358233483	0.0119924324335536	0.00179140206768134	0.00356317038385749	0.0192710395200157	0.00820047178211762	0.0153113953065376	0.00615068939804778	0.00392428279326415	0.0140716407533347	0.00654356940711934	0.00729673328395629	0.0115505089531769	0.00767564169040185	0.010495796932791	0.0210790164436948	0.0124235225733378	0.00274720563716378	0.0263468464223969	0.00691292485953217	0.00696922486176819	0.00247255924026956	0.0065778506766895	0.0105517273343491	0.00531810404250997	0.00556103929588569	0.0142403804475271	0.00661548120859793	0.00297211190370021	0.0080741009558948	0.0102194387866047	0.00458755811937951	0.00899976729644068	0.0085146855996403	0.0130918466214448	0.00677480380264475	0.00457058264731196	0.00709005651083638	0.00513449228533565	0.00519945685496468	0.00626204181821167	0.0173782040245727	0.00849635800380793	0.0147024349382059	0.0248150511956614
HT29_G1_5A_2	0.0105870108439874	0.00462711137176802	0.00801527392922704	0.00914140067296506	0.00669812664502558	0.0037095026020672	0.010254336956528	0.00289281941015776	0.00695016255479525	0.00697884656205915	0.00866090658631277	0.014315732664907	0.0150635902294381	0.00278852874634585	0.00383931810873448	0.00734687568413095	0.0114384728977327	0.0153204806157394	0.00779604821725765	0.00842463829008067	0.0221131907209865	0.023562107356943	0.00413275009013167	0.00637213933621858	0	0.0109708820902368	0.0117475245101688	0.0120287137574789	0.0106948615415313	0.0113561862044149	0.00956152859352284	0.0087160043534801	0.0173350140206494	0.0117849657020612	0.0165340560088343	0.0143346765727772	0.0165563241790351	0.00645127017343964	0.0119159776887551	0.013785591308455	0.00660420482378864	0.00510177647769636	0.0069317695218064	0.00821415368312586	0.00656243345347121	0.0183833656370153	0.00670295099587968	0.00495721472756518	0.00577271228401	0.0129110173457791	0.0141122533047549	0.00936230775215767	0.00582717382230217	0.00970969812733025	0.00995147214714813	0.0093412460441824	0.00219897071931653	0.00577261042328917	0.00403911980550086	0.00526913667413541	0.0148792552279522	0.0179803172890477	0.00620088472332428	0.0203077922377852	0.0131983716068369	0.00758024301985831	0.00409649773020156	0.00621461912616524	0.0168965419174029	0.0043732642424492	0.00162276868380082	0.00911851266270594	0.0108236011507396	0.00839823620530121	0.0126447132930576	0.0164660102136139	0.00788216360308178	0.0151574600619108	0.00861374155963206	0.0193434557668675	0.00688181747775805	0.00738593362973182	0.00963822163581415	0.0076789931560846	0.00808580960839575	0.0124697223728121	0.0110258447014958	0.00863466863520553	0.00867414336606086	0.0194450336303998
