	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.0210611331990953	0.0172869240229945	0.0147528167408861	0.00236454208206321	0.00806725779844972	0.00445995376605149	0.00556042041350633	0.0143917415450512	0.0151711777254336	0.0298378564759543	0.0401369163586871	0.0279631205127402	0.0112353662249536	0.00613132063928445	0.00484011828018123	0.0205056573224847	0.018030566151039	0.036087219567809	0.0319840233542819	0.0267924721962431	0.00782285586261872	0.0101441268602232	0.0106079294787228	0.0147333078927731	0.0325506706751043	0.0172303334545244	0.00551370393141902	0.0146168051006475	0.00662483360293092	0.00780570452562487
HT29_G1_2A	0.0210611331990953	0	0.00393137349440647	0.0066739955644596	0.0200918838257916	0.013795748994085	0.0188724274898008	0.0155567246355665	0.0104731421479836	0.00645926305690803	0.0088834808520252	0.0195523256242456	0.0071173081769425	0.018131355815713	0.0191341599821268	0.0195079985860224	0.00679198844973024	0.00596599401982733	0.0151531873797454	0.0119412767380597	0.00669950929296569	0.0205630344771538	0.0165072885037063	0.0312765162873624	0.0115128098871106	0.0116075941019225	0.00448096584226873	0.0157883933977464	0.00987503965479014	0.0262656593980816	0.0198187330243959
HT29_G1_3E	0.0172869240229945	0.00393137349440647	0	0.00339485962046322	0.0164712738609767	0.00987369586909583	0.0154225230089959	0.0117570212424313	0.0086845377614398	0.00394286781149066	0.0126699008064107	0.0230609986116792	0.010848243507961	0.01570858263637	0.0159058551038755	0.0155963528362463	0.00775723259180027	0.00381234575900749	0.0188973435463081	0.0151559662778424	0.0103546178802886	0.017411320350934	0.013852782787698	0.0275614471714642	0.00957732046103874	0.0154338678702813	0.00295442787050904	0.0121478978012599	0.00655975874725321	0.0227499339125836	0.0167328102987448
HT29_G1_3F	0.0147528167408861	0.0066739955644596	0.00339485962046322	0	0.0138525018590779	0.00798536692157273	0.0125819039253825	0.00941875340724092	0.007037909344787	0.00287369135312118	0.0155405917372407	0.0261453184429085	0.01379094075787	0.0130990799474532	0.0130725396904796	0.0137108413934521	0.00895391560358239	0.00533068124985659	0.0217932057178978	0.0174631536340471	0.0121780125599635	0.0141374595558311	0.0116735664696038	0.0247267337136814	0.00653697936821851	0.0178557810710506	0.00421246507446629	0.00943874382060199	0.00585922449499023	0.0200813542736146	0.0135264742188128
HT29_G1_4A	0.00236454208206321	0.0200918838257916	0.0164712738609767	0.0138525018590779	0	0.00811199223036442	0.00239714816278123	0.00514459120703601	0.0125564548645723	0.0139261297241902	0.0288310629856607	0.0393015646616487	0.0269626207019396	0.00890953247157218	0.00386590050707216	0.00639183596640962	0.0189438189176881	0.017673290984337	0.0351023420489553	0.0312832817089697	0.0256210039002922	0.00665949522356017	0.00789032735118379	0.0116958744409445	0.0134690012596648	0.0315262282942358	0.0160579094642827	0.00443489451815979	0.0146558335508446	0.0063790017332002	0.00621953614422334
HT29_G1_4B	0.00806725779844972	0.013795748994085	0.00987369586909583	0.00798536692157273	0.00811199223036442	0	0.00818258294072248	0.00306469460992704	0.0106495850046963	0.00899099230553672	0.0224312283931808	0.0324211938910313	0.0205658972773845	0.0126143435369254	0.009610289798346	0.00577746969492419	0.0148589475346932	0.0101939754657502	0.0285858597233914	0.0244108489931781	0.0199894181483582	0.0113871426646549	0.0104506149039304	0.0183846733433313	0.0110130974202114	0.0252599610043554	0.0105778955761785	0.00471508805757763	0.00702875959816346	0.0143623452573883	0.0110503693685478
HT29_G1_4C	0.00445995376605149	0.0188724274898008	0.0154225230089959	0.0125819039253825	0.00239714816278123	0.00818258294072248	0	0.00520662740410399	0.010846714617228	0.012573112497838	0.0276116726131412	0.0382673849075203	0.0257836846145598	0.0069217449728856	0.00193554822715634	0.00804990364984355	0.0175601568185026	0.016854415403776	0.0338963160107094	0.0300031222930789	0.0240468124352551	0.00494651816231633	0.00647129453054231	0.0130084844819066	0.011437359766713	0.0301100317013606	0.0148377944629652	0.00362741994009638	0.014118940111228	0.00759945146198463	0.00417300126332159
HT29_G1_4F	0.00556042041350633	0.0155567246355665	0.0117570212424313	0.00941875340724092	0.00514459120703601	0.00306469460992704	0.00520662740410399	0	0.0101020485409783	0.00987845680335538	0.0243073060637076	0.0345830478523606	0.0224294872948132	0.0102043936072082	0.00667037575202885	0.00511549410188187	0.015482623620903	0.0126874350651754	0.0305459527788709	0.0265952414110898	0.0214803980096461	0.00898582107495101	0.00821056333653677	0.0160669364544821	0.0109354389218539	0.0270957129036306	0.0118158402565339	0.00205939801071963	0.00973197998819042	0.0114818273496798	0.00850880178471317
HT29_G1_5A	0.0143917415450512	0.0104731421479836	0.0086845377614398	0.007037909344787	0.0125564548645723	0.0106495850046963	0.010846714617228	0.0101020485409783	0	0.00477354614313831	0.0181964688584153	0.0289975385779856	0.0164808797452134	0.00791341652647426	0.0102765635733215	0.015100855458832	0.00712508945629924	0.0120226115485656	0.0243109044460825	0.0218667204908931	0.01462760250421	0.0127312923682639	0.00660094503710727	0.0238315703179985	0.00764257457564083	0.0207088331786985	0.0063995892130307	0.00925556805769679	0.0124210598773168	0.0177573052109629	0.0114760459097388
HT29_G1_5B	0.0151711777254336	0.00645926305690803	0.00394286781149066	0.00287369135312118	0.0139261297241902	0.00899099230553672	0.012573112497838	0.00987845680335538	0.00477354614313831	0	0.0150513679353191	0.0258049286029342	0.013242005847674	0.0118977094142543	0.012713744860072	0.0144874087471638	0.00646403169137959	0.00729104953808466	0.021334423031514	0.0181099273490151	0.0118891695484858	0.0145561962438222	0.0101984065090652	0.0252858136569312	0.00734907590194169	0.0176974961461889	0.0024354266305673	0.00975423275609043	0.00838590905977818	0.0199480411317664	0.0136591029389803
