	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.00397830837276785	0.0121454683520367	0.00263260346353367	0.00938804209725134	0.00579693346399619	0.0105733878446694	0.00386825421192659	0.0020226927044744	0.0135040277483306	0.0147550969727018	0.0102584345922625	0.0109343095079639	0.0023322292257517	0.00255979432116959	0.000714195564098366	0.010140884694766	0.0156993696943816	0.0129635140471081	0.00987134917726841	0.0107507178283911	0.00623779870791838	0.00439787542992483	0.00667443264091354	0.0117922437231152	0.00296851249504663	0.0062683468131324	0.0106267153430553	0.00900364768970396	0.0025198040161773	0.0062328287274884
HT29_G1_2A	0.00397830837276785	0	0.0117661424139057	0.00176721320440022	0.00545357527059326	0.00938124097298597	0.00852403695761078	0.00294177860201034	0.00279570493904511	0.01159199066554	0.0133332096107578	0.00942077758576405	0.0088169883863164	0.00560559872221474	0.00214295463586914	0.0038946269704834	0.00642478372975713	0.0142395295811006	0.0103180562156032	0.0062946559766796	0.00777105881786508	0.00419205698644886	0.00373591231310395	0.0027539831055847	0.00781431802329875	0.00293297945482538	0.00240819283624344	0.00833761732999604	0.00575817708452516	0.00538252351644347	0.00236811941549821
HT29_G1_3E	0.0121454683520367	0.0117661424139057	0	0.0126697958850904	0.0123467609533542	0.0116995864762987	0.00531030675281382	0.00905466863473433	0.0105258092109266	0.0049680187336015	0.00407597228944589	0.00249564112314806	0.00543297851977862	0.0143786913878703	0.0105265769337694	0.0114324052133445	0.0110503193566163	0.00481907817027221	0.00732250672965646	0.0163559055971891	0.0186510257095014	0.00775590830996773	0.0152400104011517	0.0129451381766035	0.01467137673503	0.00962087393121056	0.0130344249280319	0.00598960180003328	0.0165804156045143	0.0101768120569652	0.011248799946618
HT29_G1_3F	0.00263260346353367	0.00176721320440022	0.0126697958850904	0	0.00713916343636678	0.00838401047263533	0.00996570505530199	0.00361839095402149	0.00244143094381576	0.0130243731799488	0.0146241796987549	0.0104595488037696	0.0102836093918532	0.00388455526197035	0.00217650205539221	0.0028280015373959	0.00818724191645029	0.0155494618718693	0.0119445922527361	0.00723882530532724	0.00821384527520133	0.00551107641904412	0.00258828978469347	0.00417152461339751	0.00935938315886744	0.00312934624797701	0.00373095029322843	0.00984990300672655	0.0063970532218358	0.00467367919285116	0.00412337806820121
HT29_G1_4A	0.00938804209725134	0.00545357527059326	0.0123467609533542	0.00713916343636678	0	0.0143341578594464	0.00735655276919218	0.00674610706268921	0.00781216382553338	0.00989367913720693	0.0121499260979909	0.00988329285079385	0.0074297123357396	0.0110234582626875	0.00709534282332141	0.00918838543490313	0.0018558791128901	0.0128768768751377	0.00751916365347154	0.00448801787657462	0.00706172526397702	0.00558208604296559	0.00807086306569551	0.00323054726807201	0.0027245221710546	0.00739836956992266	0.00370887796797435	0.00679123260634776	0.00533346144722534	0.0102666133870687	0.00316521499064127
HT29_G1_4B	0.00579693346399619	0.00938124097298597	0.0116995864762987	0.00838401047263533	0.0143341578594464	0	0.0127089008793758	0.00764630659303178	0.00663112882480679	0.0149895821473245	0.0153872080581224	0.0108789349542325	0.0130910005721411	0.00625053327390965	0.00734234946705962	0.00557651508271133	0.0145776964985281	0.016276402712261	0.015542466081597	0.0155753701752076	0.0165469727184057	0.00956721790680549	0.0100510003535984	0.0121284991212459	0.0169607126312865	0.00693618710363393	0.0117867238686397	0.0130590042485014	0.014780443247756	0.00407514624033692	0.0112472709610919
HT29_G1_4C	0.0105733878446694	0.00852403695761078	0.00531030675281382	0.00996570505530199	0.00735655276919218	0.0127089008793758	0	0.00673028299509662	0.0085748973268727	0.00306856781265854	0.00498074299185592	0.00317967989265077	0.000384444248171433	0.0128886173711259	0.00821588861966694	0.00995430921699596	0.00585689774200336	0.00582560265813186	0.00287751584055377	0.0116730041579989	0.0141416907320834	0.00447048546962862	0.0122596617715472	0.00873500979710825	0.00946732100345269	0.00760742815736901	0.0089652960653844	0.000683165332384972	0.0121651032359437	0.009591347835068	0.00713873940752889
HT29_G1_4F	0.00386825421192659	0.00294177860201034	0.00905466863473433	0.00361839095402149	0.00674610706268921	0.00764630659303178	0.00673028299509662	0	0.00185052448072975	0.00971093936212007	0.0111306397349458	0.00685329536943988	0.00708455042138352	0.00616416111487542	0.00154083420081106	0.00330139373895185	0.00694656635339505	0.0120673668827131	0.00910137537687462	0.00890725785805312	0.0106343458605227	0.00237921029299098	0.00618646058405069	0.00514749017147704	0.00943287653312687	0.000919764921661375	0.00497771869158824	0.00676071735055872	0.008576229452701	0.00364995528206882	0.00382565668638395
HT29_G1_5A	0.0020226927044744	0.00279570493904511	0.0105258092109266	0.00244143094381576	0.00781216382553338	0.00663112882480679	0.0085748973268727	0.00185052448072975	0	0.0115362103674856	0.0128787862609492	0.00847664607775588	0.00893160191371369	0.00431493615358516	0.000719694693314893	0.00151349919736072	0.00834793914960843	0.0138203157521677	0.0109409620812526	0.00908423424600176	0.010416233788935	0.00421516595225244	0.00496489669727164	0.00551290846607198	0.0103711538377642	0.000979981535989987	0.00519747841167781	0.00861109496687172	0.00847054414989377	0.00259173340225965	0.00466556733251041
HT29_G1_5B	0.0135040277483306	0.01159199066554	0.0049680187336015	0.0130243731799488	0.00989367913720693	0.0149895821473245	0.00306856781265854	0.00971093936212007	0.0115362103674856	0	0.00234861638004968	0.00421449791791169	0.00278522521663345	0.0158328023233578	0.0112232300886301	0.0128579598305739	0.00817415463827172	0.00298605639987228	0.00286479204532712	0.0143473469835133	0.0168808596482774	0.00751764547919554	0.0153275458394139	0.0116729888676922	0.0116003858170569	0.0105588816462796	0.0119367372423824	0.00333200655084562	0.0149746603565118	0.0122840746261162	0.0101309310419858
HT29_G1_5C	0.0147550969727018	0.0133332096107578	0.00407597228944589	0.0146241796987549	0.0121499260979909	0.0153872080581224	0.00498074299185592	0.0111306397349458	0.0128787862609492	0.00234861638004968	0	0.00462536386340145	0.00480083364902653	0.0170798872351472	0.0126708689951411	0.0140718130808701	0.0104724990542653	0.000944793278358357	0.00518898431901564	0.0165667200412619	0.0190726203910197	0.00915368426799211	0.0170441854339156	0.0137152681119093	0.0139361750298444	0.0119030505928382	0.0139401756423066	0.00541938521979874	0.0171235565162991	0.013208959136412	0.0121089888655253
HT29_G1_5D	0.0102584345922625	0.00942077758576405	0.00249564112314806	0.0104595488037696	0.00988329285079385	0.0108789349542325	0.00317967989265077	0.00685329536943988	0.00847664607775588	0.00421449791791169	0.00462536386340145	0	0.00341396433971003	0.0125623847681582	0.00837486692025718	0.00955953874881664	0.00866010604256815	0.00555935446285202	0.00573331894858486	0.0138605157253133	0.0161621041288606	0.00532109564202076	0.0129931182244736	0.010467776622432	0.0122683025906231	0.00752446924065064	0.0105712382677218	0.00385109718329741	0.0140953351504819	0.0085940393346994	0.00877234832806465
HT29_G1_5E	0.0109343095079639	0.0088169883863164	0.00543297851977862	0.0102836093918532	0.0074297123357396	0.0130910005721411	0.000384444248171433	0.00708455042138352	0.00893160191371369	0.00278522521663345	0.00480083364902653	0.00341396433971003	0	0.0132461461954316	0.00856128380349336	0.0103195797609492	0.0058691691896757	0.00561751617910911	0.00251343665693696	0.0117917975147766	0.0142809023312155	0.00480326970576704	0.0125521265571681	0.00893628751807775	0.00945940366099734	0.00796691463155768	0.00918170863577128	0.0006389024696831	0.0123234983173536	0.0099728109844253	0.00736422608595754
HT29_G1_5F	0.0023322292257517	0.00560559872221474	0.0143786913878703	0.00388455526197035	0.0110234582626875	0.00625053327390965	0.0128886173711259	0.00616416111487542	0.00431493615358516	0.0158328023233578	0.0170798872351472	0.0125623847681582	0.0132461461954316	0	0.00475047019096394	0.00300879271466513	0.0120129226637545	0.0180243698611914	0.0152238638011707	0.0106359692945618	0.0109731222509054	0.00850958035677955	0.00423461874715823	0.00800569294006725	0.0131979020177083	0.00528248439707393	0.00754425260582809	0.0129217107571924	0.00953460053735684	0.00434311400402581	0.00797258037135287
HT29_G2_4G	0.00255979432116959	0.00214295463586914	0.0105265769337694	0.00217650205539221	0.00709534282332141	0.00734234946705962	0.00821588861966694	0.00154083420081106	0.000719694693314893	0.0112232300886301	0.0126708689951411	0.00837486692025718	0.00856128380349336	0.00475047019096394	0	0.00215932936819966	0.00766462583953778	0.0136071066622908	0.0104757311243044	0.00843595742768648	0.0098574965623726	0.00377733817498851	0.00476423894931354	0.00482151147901309	0.00965162638339193	0.000958029327391546	0.00452286443965502	0.0082025877483224	0.00787748488160133	0.00328757229965107	0.00394621687324655
HT29_G2_4H	0.000714195564098366	0.0038946269704834	0.0114324052133445	0.0028280015373959	0.00918838543490313	0.00557651508271133	0.00995430921699596	0.00330139373895185	0.00151349919736072	0.0128579598305739	0.0140718130808701	0.00955953874881664	0.0103195797609492	0.00300879271466513	0.00215932936819966	0	0.00982232024438435	0.0150163900520079	0.012398837095422	0.0100014160531785	0.0110382133521322	0.00568054755793492	0.00489463430922848	0.00664256507630585	0.0116726484505353	0.00238400765582009	0.00626773724129972	0.0100324982547517	0.00921780703564979	0.00194849106002456	0.00602344653917037
HT29_G2_5A	0.010140884694766	0.00642478372975713	0.0110503193566163	0.00818724191645029	0.0018558791128901	0.0145776964985281	0.00585689774200336	0.00694656635339505	0.00834793914960843	0.00817415463827172	0.0104724990542653	0.00866010604256815	0.0058691691896757	0.0120129226637545	0.00766462583953778	0.00982232024438435	0	0.011159148046863	0.00569572372441792	0.00631762092253135	0.00889897107915216	0.00521113059466655	0.00950788159315594	0.00474245725166835	0.00362279597193587	0.00774165460437111	0.00518708443718527	0.00523526461692194	0.00718853026834619	0.0105920216156685	0.00406618005101265
HT29_G2_5B	0.0156993696943816	0.0142395295811006	0.00481907817027221	0.0155494618718693	0.0128768768751377	0.016276402712261	0.00582560265813186	0.0120673668827131	0.0138203157521677	0.00298605639987228	0.000944793278358357	0.00555935446285202	0.00561751617910911	0.0180243698611914	0.0136071066622908	0.0150163900520079	0.011159148046863	0	0.00569770955756898	0.0173219836033521	0.0198459145998	0.0100680787972834	0.0179569620496704	0.0145522711718372	0.0145594550737013	0.0128440455359173	0.0147898312471132	0.00621938730017216	0.0179193597434784	0.0141480879487185	0.0129640264677337
HT29_G2_5E	0.0129635140471081	0.0103180562156032	0.00732250672965646	0.0119445922527361	0.00751916365347154	0.015542466081597	0.00287751584055377	0.00910137537687462	0.0109409620812526	0.00286479204532712	0.00518898431901564	0.00573331894858486	0.00251343665693696	0.0152238638011707	0.0104757311243044	0.012398837095422	0.00569572372441792	0.00569770955756898	0	0.0120050055840137	0.0145804861126562	0.006726017117621	0.0139797637638557	0.00979409324259527	0.00891346290126433	0.0100154104366976	0.0101338174040141	0.00248772958694387	0.0127924208957175	0.0122641730985476	0.00844967144300774
HT29_G2_5F	0.00987134917726841	0.0062946559766796	0.0163559055971891	0.00723882530532724	0.00448801787657462	0.0155753701752076	0.0116730041579989	0.00890725785805312	0.00908423424600176	0.0143473469835133	0.0165667200412619	0.0138605157253133	0.0117917975147766	0.0106359692945618	0.00843595742768648	0.0100014160531785	0.00631762092253135	0.0173219836033521	0.0120050055840137	0	0.0025840820027814	0.00884567402425602	0.00659085829344322	0.00376608804311433	0.00418056240067602	0.00915935459427006	0.00394806437669705	0.0111602112839948	0.00141961636311601	0.0116560641687942	0.00532287830205851
HT29_G2_5G	0.0107507178283911	0.00777105881786508	0.0186510257095014	0.00821384527520133	0.00706172526397702	0.0165469727184057	0.0141416907320834	0.0106343458605227	0.010416233788935	0.0168808596482774	0.0190726203910197	0.0161621041288606	0.0142809023312155	0.0109731222509054	0.0098574965623726	0.0110382133521322	0.00889897107915216	0.0198459145998	0.0145804861126562	0.0025840820027814	0	0.0109845739036558	0.00673867489016913	0.00574332455571075	0.00654737873546521	0.0107019608695048	0.00574829614603922	0.0136554340759815	0.00209282558442603	0.0128679150613237	0.00742857130440475
HT29_G2_5H	0.00623779870791838	0.00419205698644886	0.00775590830996773	0.00551107641904412	0.00558208604296559	0.00956721790680549	0.00447048546962862	0.00237921029299098	0.00421516595225244	0.00751764547919554	0.00915368426799211	0.00532109564202076	0.00480326970576704	0.00850958035677955	0.00377733817498851	0.00568054755793492	0.00521113059466655	0.0100680787972834	0.006726017117621	0.00884567402425602	0.0109845739036558	0	0.00789114435977086	0.00524234281320311	0.0082879528375596	0.00329742496221176	0.00529229500586815	0.00442586139731162	0.00889571804500407	0.00579957068390082	0.00355954265918123
HT29_G2_6A	0.00439787542992483	0.00373591231310395	0.0152400104011517	0.00258828978469347	0.00807086306569551	0.0100510003535984	0.0122596617715472	0.00618646058405069	0.00496489669727164	0.0153275458394139	0.0170441854339156	0.0129931182244736	0.0125521265571681	0.00423461874715823	0.00476423894931354	0.00489463430922848	0.00950788159315594	0.0179569620496704	0.0139797637638557	0.00659085829344322	0.00673867489016913	0.00789114435977086	0	0.00484096367201099	0.00973587263358253	0.00571430428378606	0.00436585886789582	0.0120670310719758	0.00537974727084444	0.00684309619702526	0.0056247085071934
HT29_G2_6B	0.00667443264091354	0.0027539831055847	0.0129451381766035	0.00417152461339751	0.00323054726807201	0.0121284991212459	0.00873500979710825	0.00514749017147704	0.00551290846607198	0.0116729888676922	0.0137152681119093	0.010467776622432	0.00893628751807775	0.00800569294006725	0.00482151147901309	0.00664256507630585	0.00474245725166835	0.0145522711718372	0.00979409324259527	0.00376608804311433	0.00574332455571075	0.00524234281320311	0.00484096367201099	0	0.00519424451815346	0.00545710682173191	0.000482614802894475	0.00834806674828201	0.00365345543665255	0.00810385511813908	0.00169647627548833
HT29_G2_6C	0.0117922437231152	0.00781431802329875	0.01467137673503	0.00935938315886744	0.0027245221710546	0.0169607126312865	0.00946732100345269	0.00943287653312687	0.0103711538377642	0.0116003858170569	0.0139361750298444	0.0122683025906231	0.00945940366099734	0.0131979020177083	0.00965162638339193	0.0116726484505353	0.00362279597193587	0.0145594550737013	0.00891346290126433	0.00418056240067602	0.00654737873546521	0.0082879528375596	0.00973587263358253	0.00519424451815346	0	0.0100398909148637	0.00565406491655902	0.00883196260797183	0.00550769614872004	0.0128859751500817	0.00571512984881531
