	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.00672719270562959	0.00351747140789037	0.00314732373798213	0.00707446612929684	0.0140435937814023	0.0117036226030758	0.0180127506580933	0.00332400927213174	0.00838829543121066	0.00520730109573114	0.0134597870675419	0.0128240826823524	0.00771467225052018	0.00810975373525494	0.0071104584006396	0.00263108300347599	0.0108439776789648	0.00680842650622133	0.00462700980815832	0.00465433618126973	0.0050234278608703	0.0015846571968636	0.00526386367751345	0.00385659253962804	0.00642387899195291	0.0129234412422466	0.00566293968237255	0.00547779715719412	0.00773221750396201	0.0120007919562935
HT29_G1_2A	0.00672719270562959	0	0.00765064723637197	0.00789544222844884	0.00872616834891999	0.0163894255355393	0.0122731759369737	0.0184519531975862	0.00634424340271024	0.00745854421734392	0.00940200768021144	0.0145293174964719	0.0134674606807406	0.0127316091890149	0.00256342623204814	0.000802620935280377	0.00495290074310766	0.01013114048821	0.00210468343959712	0.00799418482930247	0.00954715921528785	0.00724007152121827	0.00611139842211056	0.00881521480636436	0.0052727061030668	0.011996436193751	0.0131043235761299	0.0108903191811876	0.011464262798821	0.00845721426260902	0.0130735635331235
HT29_G1_3E	0.00351747140789037	0.00765064723637197	0	0.00482607435884212	0.00520636888997922	0.010584572382943	0.0151756029778117	0.0213629499697357	0.00650735895894308	0.0113736864192613	0.00864986637122118	0.0169650384303673	0.0163084282671265	0.00951710682841739	0.00794798377033822	0.00778705009456313	0.00526075640397837	0.0141389556641139	0.00751567711044675	0.0013931652608334	0.00191790881781213	0.00731567783768809	0.00408455952451261	0.00577743604496581	0.00286894458115735	0.00920499588737575	0.0163758087224726	0.00582131303981303	0.00743450441492965	0.00974019795100908	0.00852832869122208
HT29_G1_3F	0.00314732373798213	0.00789544222844884	0.00482607435884212	0	0.00961470515921785	0.0141570833204832	0.0120555771645099	0.0172141138992466	0.00558730306024189	0.00811532145383176	0.00558656758952931	0.0135187920862472	0.0129903116430855	0.00528950259300234	0.00901070218496182	0.00846232194668542	0.00509161973329065	0.0112041731950039	0.00871582239800045	0.00621322750355206	0.00572722459015447	0.00790448434205679	0.0046479962082189	0.00833889218983255	0.00599014287415633	0.00590600540656559	0.0132316246414191	0.00332259447597324	0.00404570520957693	0.0105930588647647	0.0125531945840422
HT29_G1_4A	0.00707446612929684	0.00872616834891999	0.00520636888997922	0.00961470515921785	0	0.0112589032624342	0.0172293922193134	0.0243574625856036	0.00834230213465844	0.0141440601576753	0.0116648652284195	0.0192698887661793	0.0184960632711141	0.0143031250645049	0.00871957473835515	0.00839686583978074	0.00718523326993052	0.0161273084967027	0.00735440840002817	0.00405405058609753	0.00554994717048121	0.00729927414083699	0.00631364697332989	0.0044897408488207	0.00430521687464308	0.0128362227924824	0.0183611943992906	0.0109253897858065	0.011815162480687	0.00850112734321199	0.00849018102034556
HT29_G1_4B	0.0140435937814023	0.0163894255355393	0.010584572382943	0.0141570833204832	0.0112589032624342	0	0.0256948895878518	0.0313501167640948	0.0170663302743762	0.0214006056111156	0.0189188361104953	0.0273949219607667	0.0267857904139521	0.0172977239604738	0.0151179339466158	0.0162512262318112	0.0157280213955932	0.0245605821852242	0.0161978131702379	0.00983362250467219	0.00970957840632326	0.0173745651327933	0.0146055374134061	0.0145674988070857	0.0122036827329024	0.0184840304524273	0.026888130761652	0.0128236318747462	0.0159794580526453	0.0193293759713737	0.00400474066049177
HT29_G1_4C	0.0117036226030758	0.0122731759369737	0.0151756029778117	0.0120555771645099	0.0172293922193134	0.0256948895878518	0	0.007838235535607	0.00902832982579445	0.0059905010249966	0.00734125567112193	0.00240140214842671	0.00131713323180816	0.0123585447008453	0.0147779112394533	0.012844259979809	0.0103933481629436	0.00271389713830801	0.0127819258429539	0.0161696184666042	0.016288345635814	0.0102626950705067	0.0114256819601753	0.0137432872272702	0.0142761447604433	0.00973392124569675	0.00129044752646661	0.0146885504909622	0.0119256296294967	0.0106391982804995	0.0234058366987497
HT29_G1_4F	0.0180127506580933	0.0184519531975862	0.0213629499697357	0.0172141138992466	0.0243574625856036	0.0313501167640948	0.007838235535607	0	0.0160565593133321	0.0110513874494099	0.0134219375410124	0.0060732614986594	0.0066347614160738	0.0156079012662078	0.0206722039205607	0.0191373618275966	0.017224033430713	0.00902509048504512	0.0195144583684827	0.0225608139039933	0.0224159793212057	0.0177954260782561	0.0181897365289981	0.0210792716529519	0.020885300825529	0.014580724176922	0.00707346654024189	0.0191650888417953	0.0165484301306864	0.0184461505724746	0.0293936680901599
HT29_G1_5A	0.00332400927213174	0.00634424340271024	0.00650735895894308	0.00558730306024189	0.00834230213465844	0.0170663302743762	0.00902832982579445	0.0160565593133321	0	0.00668023397410161	0.00395096582016195	0.0109935281494521	0.0102519722412166	0.00919526930997659	0.00849758137906619	0.0067394096460326	0.00179140206768134	0.00820047178211762	0.00615068939804778	0.00729673328395629	0.00767564169040185	0.00274720563716378	0.00247255924026956	0.00531810404250997	0.00556103929588569	0.00661548120859793	0.0102194387866047	0.0085146855996403	0.00709005651083638	0.00519945685496468	0.0147024349382059
HT29_G1_5B	0.00838829543121066	0.00745854421734392	0.0113736864192613	0.00811532145383176	0.0141440601576753	0.0214006056111156	0.0059905010249966	0.0110513874494099	0.00668023397410161	0	0.00627642188419106	0.00783605378519381	0.00686684999468326	0.00999101637220697	0.00967489917903341	0.0081836005479724	0.00709716150739818	0.00396345983085333	0.00871991335200194	0.0124221285616609	0.0128745796360517	0.00883813145218236	0.00838759664384268	0.011924459139636	0.0103279039035956	0.00902745064086789	0.00670777376002634	0.0111150497787796	0.00979951288955162	0.0101384877810725	0.0188916659323959
