	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.130069511839496	0.13480478262502	0.137656009655994	0.138579110278045	0.148823439611002	0.13362442020126	0.142958294225995	0.136196853246247	0.129796762363014	0.145951226154953	0.132852760456535	0.134088459338947	0.137699780557494	0.145026333308312	0.137299005497095	0.12991310470301	0.137406277633543	0.140273086927284	0.136451285455069	0.135118824106329	0.134820191262014	0.13540346666549	0.134544256979344	NA	0.135479329643828	0.135554903904671	0.134142351425843	0.136298713660315	0.136879292822085	0.132421517272797
HT29_G1_2A	0.130069511839496	0	0.00808136001277349	0.0126641099887079	0.0319171869611509	0.0587380478587517	0.0210458222506613	0.0740439985419516	0.0411992924158998	0.0035639478835991	0.0653935520433028	0.0123745867428528	0.0117827142078327	0.0321966505354025	0.0348719125890816	0.00851779217819943	0.00790524259434813	0.0153214264486091	0.0121667288596417	0.052012665939758	0.0177243892846731	0.0191525856750405	0.0177001896567131	0.0275516497220119	NA	0.017789610985271	0.012453742615991	0.0288098673405146	0.0105022641469682	0.0321910006553054	0.00708076688352911
HT29_G1_3E	0.13480478262502	0.00808136001277349	0	0.00525236855868381	0.0380119592881629	0.0517472988291644	0.0149200515383892	0.0681175639789045	0.0479807862597227	0.00594208554141392	0.0589017270339017	0.00640182300461544	0.0173617363447947	0.0253315152531572	0.0400327464164363	0.0106228015060057	0.00518320690907828	0.00745406938841213	0.00554065989731358	0.0460218674947958	0.0111788219338232	0.0126148691047861	0.0232923060166254	0.0210769826259218	NA	0.0108968408603527	0.00541226920437456	0.022509975299432	0.0142793552229659	0.0254731635661708	0.00520583931829819
HT29_G1_3F	0.137656009655994	0.0126641099887079	0.00525236855868381	0	0.0408357331626466	0.0484004255653536	0.0118722192316124	0.0654812300557201	0.051166548736647	0.0102207932121471	0.0560459082164479	0.00539484858660934	0.0201747353339873	0.0225679181962369	0.0424231533495582	0.0144928789450128	0.0086168810228275	0.00546818071094068	0.00545077949448515	0.0434644071829848	0.0112527653739039	0.0122321053530619	0.0258013614604992	0.0186969636267796	NA	0.00754971237211781	0.00243908128532655	0.0197696745195637	0.0164648238896598	0.0230579252583875	0.0070457813377328
HT29_G1_4A	0.138579110278045	0.0319171869611509	0.0380119592881629	0.0408357331626466	0	0.0890610503025597	0.0510117192395224	0.105168123296084	0.01117130418518	0.0351376487876412	0.096432467748132	0.0428215720984483	0.0209963123805324	0.0630651497009255	0.00652052811741359	0.0294813856534541	0.0396583924208286	0.0451604631937455	0.0384560938521061	0.0831984577124317	0.0487434017939883	0.0503567191135501	0.0153878021004266	0.0586718029798763	NA	0.0476165883607315	0.0417695826717795	0.0595783306149219	0.0244445047331189	0.063340654530239	0.0360603939183693
HT29_G1_4B	0.148823439611002	0.0587380478587517	0.0517472988291644	0.0484004255653536	0.0890610503025597	0	0.0385741044411584	0.0211738353196866	0.0991663679441578	0.0553381121708662	0.0100828880287909	0.0467125388621486	0.0682392235688247	0.0266298849079477	0.090577888720767	0.0616597405991605	0.0509986592066722	0.0446191177324492	0.051715527350835	0.0126906216337694	0.0426901653748648	0.0409409390576367	0.0738355569401244	0.0313201133642409	NA	0.0415960051150013	0.0474356580829974	0.030301373934817	0.064676328026682	0.0269197592250101	0.0533973311223775
HT29_G1_4C	0.13362442020126	0.0210458222506613	0.0149200515383892	0.0118722192316124	0.0510117192395224	0.0385741044411584	0	0.0544642697879337	0.0608583672339804	0.0175572282314877	0.0456619141448665	0.00880693447964996	0.0300755539370001	0.0132379148020285	0.0532059727855083	0.0255075455946671	0.0138076502330702	0.010174577578087	0.01683436067062	0.0324889344905189	0.0118133661510152	0.0109021863836361	0.0356865834668447	0.00897799478006356	NA	0.00450492961436456	0.0100810048208442	0.00882158988509856	0.0268321186113243	0.0139906086936698	0.0151152881068201
HT29_G1_4F	0.142958294225995	0.0740439985419516	0.0681175639789045	0.0654812300557201	0.105168123296084	0.0211738353196866	0.0544642697879337	0	0.114525960557457	0.0705759258529651	0.0116922708260989	0.0626256807531992	0.0842856331509471	0.0432798373070577	0.10751685302493	0.0783213812497586	0.0661737637279425	0.0615937542122173	0.0692388431658608	0.0221309179510984	0.058788665314165	0.056935644770013	0.0899590930671991	0.0470887149397319	NA	0.0581369232475298	0.0640356555736844	0.0458839346950694	0.0812026494192293	0.0431152311220134	0.0692660106101283
HT29_G1_5A	0.136196853246247	0.0411992924158998	0.0479807862597227	0.051166548736647	0.01117130418518	0.0991663679441578	0.0608583672339804	0.114525960557457	0	0.0444839709738303	0.106175952153754	0.0526415215823926	0.0310569057572611	0.0729939250156147	0.0142754459266784	0.039462045334766	0.0490258149667552	0.0553058260071503	0.0489268756723934	0.0926654254736471	0.0584537864787279	0.0600533171479569	0.0256826638392724	0.0684283611032181	NA	0.0576673453621827	0.0518915115336949	0.069328228574313	0.0348703518337874	0.0731691462154628	0.0458895738777099
HT29_G1_5B	0.129796762363014	0.0035639478835991	0.00594208554141392	0.0102207932121471	0.0351376487876412	0.0553381121708662	0.0175572282314877	0.0705759258529651	0.0444839709738303	0	0.0619690267883971	0.00899666355996829	0.0145853152526544	0.0288410092650987	0.0380233820606186	0.010822409500066	0.00456566756220223	0.0125733083529936	0.0110243734158118	0.0485400007434309	0.0150115022312543	0.0162757822615186	0.0205409150666369	0.0241373478674005	NA	0.0144788974394893	0.00951235189929096	0.0253122637042689	0.0126823601513644	0.0288692630096219	0.00464740154103851
HT29_G1_5C	0.145951226154953	0.0653935520433028	0.0589017270339017	0.0560459082164479	0.096432467748132	0.0100828880287909	0.0456619141448665	0.0116922708260989	0.106175952153754	0.0619690267883971	0	0.0537255811951628	0.0755023897168817	0.0336290871069058	0.0983617030256413	0.0689049481125985	0.05751854067277	0.0520053892937973	0.0594607711161515	0.0143645553402495	0.0493463374631445	0.0475336812135233	0.0812186453580453	0.0379448217550952	NA	0.0489585767096024	0.0548315536070463	0.0369938718331631	0.0721886131592116	0.0335332909709698	0.0604866967763418
HT29_G1_5D	0.132852760456535	0.0123745867428528	0.00640182300461544	0.00539484858660934	0.0428215720984483	0.0467125388621486	0.00880693447964996	0.0626256807531992	0.0526415215823926	0.00899666355996829	0.0537255811951628	0	0.0218390190672498	0.0204358830514414	0.0451151732857101	0.016919605287058	0.00566980522968638	0.0060342220909221	0.00991961950200696	0.0405381277744797	0.00964124845865111	0.0102050045423324	0.027666046269813	0.0158919885364991	NA	0.00550396947771549	0.00298961655890436	0.0168515312601318	0.0187614509011395	0.0207398517025993	0.00684036629606705
HT29_G1_5E	0.134088459338947	0.0117827142078327	0.0173617363447947	0.0201747353339873	0.0209963123805324	0.0682392235688247	0.0300755539370001	0.0842856331509471	0.0310569057572611	0.0145853152526544	0.0755023897168817	0.0218390190672498	0	0.042149003334789	0.0237109657059783	0.0114557581997549	0.0190205483240227	0.0245520817446553	0.018647733169153	0.0622653241610314	0.0283747577060497	0.0298616907046531	0.00601411416488791	0.0377137429830766	NA	0.026688360381808	0.0208815917262987	0.0386037773540926	0.00429149301681933	0.0424448860023558	0.0150716513493151
HT29_G1_5F	0.137699780557494	0.0321966505354025	0.0253315152531572	0.0225679181962369	0.0630651497009255	0.0266298849079477	0.0132379148020285	0.0432798373070577	0.0729939250156147	0.0288410092650987	0.0336290871069058	0.0204358830514414	0.042149003334789	0	0.0649300862516404	0.0353976477579784	0.024455142312752	0.0184173804824445	0.0260043773078169	0.0214079904064069	0.0164189345116642	0.0146375942942391	0.0479400973239764	0.00503165782981242	NA	0.0156865609894701	0.0213722230632457	0.00554809978533414	0.0387895308077489	0.00191263873600743	0.0272489597962258
HT29_G2_4G	0.145026333308312	0.0348719125890816	0.0400327464164363	0.0424231533495582	0.00652052811741359	0.090577888720767	0.0532059727855083	0.10751685302493	0.0142754459266784	0.0380233820606186	0.0983617030256413	0.0451151732857101	0.0237109657059783	0.0649300862516404	0	0.0310877829029486	0.0424030580591845	0.0468097518659915	0.0395788374252881	0.0855269317119294	0.0507106360096189	0.0523727558315266	0.0182308561305448	0.0608037125650027	NA	0.0495592096178768	0.0436788911676775	0.0617676397412667	0.0264195956945552	0.0652885086250743	0.0385088060976708
HT29_G2_4H	0.137299005497095	0.00851779217819943	0.0106228015060057	0.0144928789450128	0.0294813856534541	0.0616597405991605	0.0255075455946671	0.0783213812497586	0.039462045334766	0.010822409500066	0.0689049481125985	0.016919605287058	0.0114557581997549	0.0353976477579784	0.0310877829029486	0	0.0137650842419593	0.0171100677687713	0.0107006683489244	0.0562796894832607	0.0199599280307536	0.0217297796712489	0.016579652217707	0.0313625406795009	NA	0.0213733782084898	0.0156259880451606	0.0330027558836075	0.00961682847971959	0.0354232436949577	0.0122838130450812
HT29_G2_5A	0.12991310470301	0.00790524259434813	0.00518320690907828	0.0086168810228275	0.0396583924208286	0.0509986592066722	0.0138076502330702	0.0661737637279425	0.0490258149667552	0.00456566756220223	0.05751854067277	0.00566980522968638	0.0190205483240227	0.024455142312752	0.0424030580591845	0.0137650842419593	0	0.00923710633805934	0.0106272049191326	0.0441283655183491	0.0108933782361367	0.0119742327450629	0.0249977075777122	0.0197270127609516	NA	0.0109084043469369	0.00715704477803917	0.021048020891173	0.0167323232392786	0.0244057855815551	0.00593616489126058
HT29_G2_5B	0.137406277633543	0.0153214264486091	0.00745406938841213	0.00546818071094068	0.0451604631937455	0.0446191177324492	0.010174577578087	0.0615937542122173	0.0553058260071503	0.0125733083529936	0.0520053892937973	0.0060342220909221	0.0245520817446553	0.0184173804824445	0.0468097518659915	0.0171100677687713	0.00923710633805934	0	0.00786000629491722	0.0395768180887894	0.00608009457844006	0.0069872444323897	0.0303714658113011	0.0146778790120646	NA	0.00596693881512521	0.00516239817812661	0.0163840099933248	0.0211098913145411	0.0186367200576451	0.0109464359941486
HT29_G2_5E	0.140273086927284	0.0121667288596417	0.00554065989731358	0.00545077949448515	0.0384560938521061	0.051715527350835	0.01683436067062	0.0692388431658608	0.0489268756723934	0.0110243734158118	0.0594607711161515	0.00991961950200696	0.018647733169153	0.0260043773078169	0.0395788374252881	0.0107006683489244	0.0106272049191326	0.00786000629491722	0	0.0472835248014265	0.0126166147727175	0.0141064744364077	0.0241365396091836	0.0224681542179571	NA	0.0123481018765395	0.0074730429127583	0.0239966912437596	0.0149343220088586	0.0263146125143517	0.00930081304889255
HT29_G2_5F	0.136451285455069	0.052012665939758	0.0460218674947958	0.0434644071829848	0.0831984577124317	0.0126906216337694	0.0324889344905189	0.0221309179510984	0.0926654254736471	0.0485400007434309	0.0143645553402495	0.0405381277744797	0.0622653241610314	0.0214079904064069	0.0855269317119294	0.0562796894832607	0.0441283655183491	0.0395768180887894	0.0472835248014265	0	0.0369005188205857	0.0350345575181468	0.067989096699895	0.0249920670505648	NA	0.0361031002425712	0.041973217943781	0.0238201183368601	0.0591770469996551	0.021245792104491	0.0472176096952687
HT29_G2_5G	0.135118824106329	0.0177243892846731	0.0111788219338232	0.0112527653739039	0.0487434017939883	0.0426901653748648	0.0118133661510152	0.058788665314165	0.0584537864787279	0.0150115022312543	0.0493463374631445	0.00964124845865111	0.0283747577060497	0.0164189345116642	0.0507106360096189	0.0199599280307536	0.0108933782361367	0.00608009457844006	0.0126166147727175	0.0369005188205857	0	0.00187300508566791	0.0343428272351193	0.0127241612124583	NA	0.00931333154986542	0.0103586121223937	0.0152164058718735	0.025430357706512	0.0160187476911759	0.0150101559327804
HT29_G2_5H	0.134820191262014	0.0191525856750405	0.0126148691047861	0.0122321053530619	0.0503567191135501	0.0409409390576367	0.0109021863836361	0.056935644770013	0.0600533171479569	0.0162757822615186	0.0475336812135233	0.0102050045423324	0.0298616907046531	0.0146375942942391	0.0523727558315266	0.0217297796712489	0.0119742327450629	0.0069872444323897	0.0141064744364077	0.0350345575181468	0.00187300508566791	0	0.0358371293753282	0.010929572936809	NA	0.00904545800335511	0.0111505619518789	0.0134992053602798	0.0268912464593578	0.0141982551515465	0.0160858119969776
HT29_G2_6A	0.13540346666549	0.0177001896567131	0.0232923060166254	0.0258013614604992	0.0153878021004266	0.0738355569401244	0.0356865834668447	0.0899590930671991	0.0256826638392724	0.0205409150666369	0.0812186453580453	0.027666046269813	0.00601411416488791	0.0479400973239764	0.0182308561305448	0.016579652217707	0.0249977075777122	0.0303714658113011	0.0241365396091836	0.067989096699895	0.0343428272351193	0.0358371293753282	0	0.0435417251989612	NA	0.0323748176489702	0.0266160648864489	0.0443226880429557	0.00937717416417658	0.0482978373741512	0.0208646322921356
