	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.00558772919579711	0.00410458660218422	0.00337862163420671	0.00234049289827169	0.0108742402027659	0.00697308943522393	0.0108374906179188	0.0134601003921035	0.0110176744560616	0.0168963160317116	0.00631475197768892	0.00970708744966036	0.00840877621466285	0.010314107341419	0.010800483682596	0.0124521538574029	0.00983424804875078	0.0109919541672854	0.00637051860504751	0.00846610324451467	0.00943196389821649	0.0469475475911721	0.00760356412429414	0.00540321308273715	0.00505116977980229	0.00179782007647204	0.00512179043684874	0.00473914669240321	0.0113073848273262	0.00779866395501849
HT29_G1_2A	0.00558772919579711	0	0.0021998881521124	0.00779570991259782	0.00326076952635981	0.0103245395601471	0.0088132640514937	0.00704626471038026	0.00826900037422147	0.00924588113612876	0.0164894476303073	0.00867718288189775	0.00764905658692366	0.00358454635282269	0.00953005575141835	0.0122576777225319	0.00957284004879975	0.00741571619173365	0.00612629587283338	0.00203929392264091	0.00677510366722497	0.00937185434757754	0.0488471373878749	0.00903533484491559	0.00525211515352005	0.00825463448762253	0.00387574104218715	0.00523190397805362	0.00620022180102962	0.0101459961453837	0.0113687383179839
HT29_G1_3E	0.00410458660218422	0.0021998881521124	0	0.00571704782601535	0.00193708540461868	0.00880276348530137	0.00669600967274971	0.00697276376770783	0.00936260109867645	0.00814962714763055	0.0150422643033622	0.00650592887170602	0.00661566461415089	0.00430539695789826	0.00806042854959373	0.010271723566879	0.00901834761809239	0.00654777503501633	0.00689032519095984	0.00400603684928484	0.00552430559315575	0.00766646590606906	0.0469257111105309	0.00698211318598356	0.00329640062288141	0.00605623624988644	0.00231810785644333	0.00320854807014724	0.0040372982506938	0.0088338764218522	0.00916898256488754
HT29_G1_3F	0.00337862163420671	0.00779570991259782	0.00571704782601535	0	0.00482983849743881	0.00904504372803933	0.00439984204385431	0.0109837746066465	0.0145394423584887	0.00987715124862677	0.0145821452708167	0.00356555963875257	0.00893383373637556	0.00959821460575531	0.00868993937259365	0.00796094766406748	0.0118259114792731	0.00925823856291066	0.0119130583572249	0.0091329802689646	0.00771964644610159	0.00752137333549079	0.0436514012382383	0.00514638394427801	0.00482384783638063	0.00207316965003636	0.00419369982615809	0.00453427798970229	0.00337650741265072	0.0097743176817918	0.00443077845052082
HT29_G1_4A	0.00234049289827169	0.00326076952635981	0.00193708540461868	0.00482983849743881	0	0.0100958828514074	0.0071078688238159	0.00889937391307756	0.0111822340593884	0.0097623597522488	0.016308473287486	0.0066848982688006	0.00829645744614677	0.00616212111645708	0.00941886415534916	0.0109078169128576	0.0108409568731381	0.00830178847320434	0.00877337002299219	0.00431083991231189	0.00712520007919737	0.00880294046001023	0.0474897170293331	0.00756957357500449	0.00438490394578666	0.00581850380187013	0.000649928353014811	0.00418107941734574	0.00445365149426204	0.0102963739742243	0.0088952327540056
HT29_G1_4B	0.0108742402027659	0.0103245395601471	0.00880276348530137	0.00904504372803933	0.0100958828514074	0	0.00485133512027774	0.00638199663580684	0.0110225628709628	0.00236426918025663	0.0062416594564262	0.00572093392760453	0.00332745526169279	0.00856213121648888	0.000826140865199162	0.00409719674679798	0.00474871608525422	0.00389687109978636	0.00891639449604817	0.0123606630249086	0.00364361002060403	0.00152400747083908	0.0388780792440122	0.0041035804920337	0.00571155978114292	0.00713592303923195	0.00994252466117351	0.00592927682567113	0.00615500446956888	0.00118764948624107	0.00781690725557998
HT29_G1_4C	0.00697308943522393	0.0088132640514937	0.00669600967274971	0.00439984204385431	0.0071078688238159	0.00485133512027774	0	0.00869727071918148	0.0130629673921797	0.00623829239184271	0.0101852586126978	0.000877098272727341	0.00583411965136506	0.008883035445922	0.00468680768495041	0.00384974837091829	0.00855122078289934	0.00634437650485773	0.0104886752132282	0.0107018978815458	0.00491029736518449	0.00336431912788643	0.0403933485357175	0.000764149255985839	0.00366876890290817	0.002359976328223	0.00669473569411542	0.00361459972201572	0.00269821127420961	0.00577103035569245	0.00352488084231152
HT29_G1_4F	0.0108374906179188	0.00704626471038026	0.00697276376770783	0.0109837746066465	0.00889937391307756	0.00638199663580684	0.00869727071918148	0	0.0046653094869538	0.00413849867353605	0.0112717560796146	0.00923654490656439	0.00319342436489231	0.00367198532421738	0.00565764644485833	0.0101545153564498	0.00291575206190657	0.00258709628029155	0.00265315563502942	0.00869124530878188	0.00379639177349686	0.00656379891432031	0.0447204035336247	0.00830681072787309	0.00616365723583133	0.00996543652402239	0.00917458089471736	0.00644999474003678	0.00768791027941787	0.00546470319742036	0.0122173277522106
HT29_G1_5A	0.0134601003921035	0.00826900037422147	0.00936260109867645	0.0145394423584887	0.0111822340593884	0.0110225628709628	0.0130629673921797	0.0046653094869538	0	0.00871767324695309	0.0153562399497091	0.0134818010685357	0.00785320688610039	0.00506256287518066	0.0103167436345339	0.0148129982967228	0.00685842083858014	0.00724659870535636	0.00264233542976411	0.00900890543456002	0.00830090825000223	0.0112155274048383	0.0488243894542635	0.012770389478384	0.00997106390795369	0.0139483630498597	0.0116637604367802	0.0102068673944711	0.0115425919766479	0.0100430252089687	0.0165232886673597
HT29_G1_5B	0.0110176744560616	0.00924588113612876	0.00814962714763055	0.00987715124862677	0.0097623597522488	0.00236426918025663	0.00623829239184271	0.00413849867353605	0.00871767324695309	0	0.00745049947666769	0.00702360742025602	0.00159805912000226	0.00684702178509567	0.00183036196283406	0.00641259912367322	0.00246447766515546	0.00195115498987093	0.00675554987745436	0.0112218377399534	0.00263948141910352	0.00312241207982831	0.0407131550541545	0.00559686881195983	0.00561460552977006	0.00823259934964338	0.00976235264826218	0.00589858923239106	0.00660498294091063	0.00132880936781842	0.00958808123712744
HT29_G1_5C	0.0168963160317116	0.0164894476303073	0.0150422643033622	0.0145821452708167	0.016308473287486	0.0062416594564262	0.0101852586126978	0.0112717560796146	0.0153562399497091	0.00745049947666769	0	0.0110204226915528	0.00899651543783686	0.0142964943302124	0.00699005265397523	0.00702593218261822	0.00854152685162922	0.00940158959488076	0.0139129290638799	0.0185120729711804	0.00971809687960461	0.00752058108665366	0.0335032832282461	0.00945206716369009	0.0119277177280955	0.0125215937594906	0.0161182663602219	0.0121285643471852	0.0121665827442619	0.00636521543228774	0.0118954201236919
HT29_G1_5D	0.00631475197768892	0.00867718288189775	0.00650592887170602	0.00356555963875257	0.0066848982688006	0.00572093392760453	0.000877098272727341	0.00923654490656439	0.0134818010685357	0.00702360742025602	0.0110204226915528	0	0.00650399882798185	0.00910025773563697	0.00552809574225602	0.00449787014258084	0.00928442781277838	0.00698221190324582	0.0108741047993799	0.010489678757346	0.00549426598303294	0.00422388555259342	0.0408340615993097	0.00164076695247536	0.00375597965175422	0.00150204512217222	0.00621785704110581	0.00363262424443845	0.00247774128296039	0.0066174994524382	0.00304752457789353
HT29_G1_5E	0.00970708744966036	0.00764905658692366	0.00661566461415089	0.00893383373637556	0.00829645744614677	0.00332745526169279	0.00583411965136506	0.00319342436489231	0.00785320688610039	0.00159805912000226	0.00899651543783686	0.00650399882798185	0	0.00534207856392005	0.00253998634791091	0.00696154652261285	0.00289229605601396	0.000606690119287733	0.00561463446141186	0.00962404990520697	0.00125232542970433	0.00337208586969978	0.0421138997777507	0.00532844111243056	0.00435316491805149	0.00750933729161368	0.00834606918149382	0.00465240628791482	0.00556896160145524	0.00267285866137808	0.00933799433598355
HT29_G1_5F	0.00840877621466285	0.00358454635282269	0.00430539695789826	0.00959821460575531	0.00616212111645708	0.00856213121648888	0.008883035445922	0.00367198532421738	0.00506256287518066	0.00684702178509567	0.0142964943302124	0.00910025773563697	0.00534207856392005	0	0.00773807509042681	0.0115295188515	0.00647092439132137	0.00489649865092681	0.00262122391935531	0.00504179310524683	0.00498915413024687	0.00809013106828631	0.0474266106215537	0.00879811616832066	0.00536505286647578	0.00927350876817973	0.00661619588196634	0.00554024757424696	0.00686473110539994	0.00801479840195996	0.0121178247627424
HT29_G2_4G	0.010314107341419	0.00953005575141835	0.00806042854959373	0.00868993937259365	0.00941886415534916	0.000826140865199162	0.00468680768495041	0.00565764644485833	0.0103167436345339	0.00183036196283406	0.00699005265397523	0.00552809574225602	0.00253998634791091	0.00773807509042681	0	0.00460799665064482	0.00429291100331613	0.00312521563436725	0.00815019714229109	0.0115635048367832	0.00282112220655033	0.00136721485061998	0.0397033427754728	0.00398094023838037	0.00504858958064481	0.00686819581388028	0.00929800429854056	0.00528481280882	0.00564419661152335	0.00109386840082363	0.0078816672804894
HT29_G2_4H	0.010800483682596	0.0122576777225319	0.010271723566879	0.00796094766406748	0.0109078169128576	0.00409719674679798	0.00384974837091829	0.0101545153564498	0.0148129982967228	0.00641259912367322	0.00702593218261822	0.00449787014258084	0.00696154652261285	0.0115295188515	0.00460799665064482	0	0.00884054968625727	0.00756817333624843	0.0124872558668574	0.0142367367703033	0.00667511073950629	0.00360248192893037	0.0366681396640414	0.00334046455223967	0.0070116836525139	0.00590690253891153	0.010524720196235	0.00706584639969959	0.00645529876364821	0.00527873179507225	0.00487313299138448
HT29_G2_5A	0.0124521538574029	0.00957284004879975	0.00901834761809239	0.0118259114792731	0.0108409568731381	0.00474871608525422	0.00855122078289934	0.00291575206190657	0.00685842083858014	0.00246447766515546	0.00854152685162922	0.00928442781277838	0.00289229605601396	0.00647092439132137	0.00429291100331613	0.00884054968625727	0	0.00262945603675076	0.00544981039869356	0.0113738221753453	0.00411974237500137	0.0055757951565225	0.0420390451674341	0.00795983198834867	0.00719018935000691	0.010369635617193	0.0109775335159023	0.00749279918041554	0.00845893101724873	0.00358784010573401	0.011979408744224
HT29_G2_5B	0.00983424804875078	0.00741571619173365	0.00654777503501633	0.00925823856291066	0.00830178847320434	0.00389687109978636	0.00634437650485773	0.00258709628029155	0.00724659870535636	0.00195115498987093	0.00940158959488076	0.00698221190324582	0.000606690119287733	0.00489649865092681	0.00312521563436725	0.00756817333624843	0.00262945603675076	0	0.0050252059270126	0.00935337564625147	0.00154740784890067	0.00397727893857074	0.042613790304638	0.00586904313267499	0.00456531718567498	0.00792246915825671	0.00839834923369003	0.00486837096283787	0.00588202060232011	0.00315565607951691	0.00986114826723478
HT29_G2_5E	0.0109919541672854	0.00612629587283338	0.00689032519095984	0.0119130583572249	0.00877337002299219	0.00891639449604817	0.0104886752132282	0.00265315563502942	0.00264233542976411	0.00675554987745436	0.0139129290638799	0.0108741047993799	0.00561463446141186	0.00262122391935531	0.00815019714229109	0.0124872558668574	0.00544981039869356	0.0050252059270126	0	0.00729013192628268	0.00584982877206573	0.00889070110803815	0.0473700513443239	0.0102377049049694	0.00733042900357769	0.0113089549727292	0.00920807189575965	0.00756484748935268	0.00890117036585721	0.00807112880783428	0.0139201378354043
HT29_G2_5F	0.00637051860504751	0.00203929392264091	0.00400603684928484	0.0091329802689646	0.00431083991231189	0.0123606630249086	0.0107018978815458	0.00869124530878188	0.00900890543456002	0.0112218377399534	0.0185120729711804	0.010489678757346	0.00962404990520697	0.00504179310524683	0.0115635048367832	0.0142367367703033	0.0113738221753453	0.00935337564625147	0.00729013192628268	0	0.00879472903431402	0.0114079225800619	0.0508554342719342	0.010975349722761	0.00722611616504225	0.00990418750231714	0.00495732855828385	0.00717843511227928	0.00803469730831871	0.0121593136899758	0.0130272610994038
