	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_1B_1	0	0.0107098652303518	0.00946901561111643	0.00167298471593725	0.00403990505876113	0.0129785461164775	0.00478748250064674	0.00875910803606449	0.0177696048284829	0.00143996036168105	0.00865398731982644	0.00954811365247805	0.00073369306412152	0.00940652649551593	0.00972845711330973	0.00302436997424154	0.0139371177492137	0.0163858288659826	0.00316601369704244	0.00671756242041086	0.00349804341815396	0.00117993273436908	0.00716825078680805	0.00594374675994312	0.00468907564422232	0.00199677902426419	0.00113141491073114	0.00195604595179451	0.0031754600944706	0.0118098978268261	0.00420221090447276	0.00179170045714722	0.0111127932953574	0.001423137195924	0.00315351362232922	0.000740703755655552	0.00809466926289102	2.39889653318675e-05	0.00800706463413161	0.0139299953131474	0.00312096509759481	0.00456977726144183	0.00983963444863	0.00971093607428032	0.0153366511730025	0.00637911853786107	0.00407812498869722	0.00920261519414576	0.00663796089107987	0.0040042790303193	0.00134957484362083	0.00268148521656773	0.0100266315082871	0.00434895779300211	0.0122468978569847	0.011414932352988	0.00200892534759874	0.00772436705618222	0.01224078282615	0.00420672226636549	0.00952974450007354	0.0225087909090435	0.0112636217752245	0.00673053235243011	0.0130306743243691	0.00767461632126033	0.0013167883827104	0.00112443910915932	0.00726462021746201	0.00657510211049159	0.0114555344700395	0.00449148355432861	0.000173675229616978	5.06631863100194e-05	0.00309671361718521	0.00441145328137011	0.00170972711803439	0.007229586958371	0.00261286420427369	0.00291106875491731	0.00770677541933401	0.0104760557891427	0.00028818459859525	0.00745984583867238	0.00406004162273133	0.0136441189182896	0.012611365163393	0.0128513714264227	0.00560952787658141	0.0105677532565272	0.0103254761461487
HT29_G1_1B_2	0.0107098652303518	0	0.00124089948854956	0.00903694429165873	0.0147495200217975	0.0022688062067114	0.00592250262781024	0.00195082967597197	0.00706027559850461	0.00926996116798747	0.0020559533750064	0.0011617986612411	0.0114435229416809	0.00130339076734454	0.000981448648430428	0.0137340606127757	0.00322744410424033	0.00567636057158855	0.00754395240404369	0.00399241638979151	0.00721192838384003	0.00952997991325649	0.0178775790455826	0.00476623837263329	0.0153986377570773	0.00871315961802229	0.00957849601693675	0.00875389152679978	0.00753450618161865	0.00110008783848889	0.0149118129808458	0.0089182321850406	0.000402947094336666	0.00928678377623814	0.0138631951119316	0.0114505332737325	0.00261528571871617	0.010685877345833	0.00270289234381293	0.0032203211465821	0.00758900015848366	0.00614020660160163	0.000870267135498345	0.000998970336234357	0.00462708853291171	0.00433086366234717	0.00663185454421513	0.00150730889538961	0.00407201880386637	0.00670569967604584	0.00936034366290636	0.00802847090014727	0.000683262810776381	0.006361024377617	0.00153711269819464	0.000705101335144708	0.0127186830969022	0.0029855959181637	0.00153099730857574	0.00650325859618658	0.00118016846544539	0.0118000648058059	0.000553783055950306	0.00397944630851804	0.00232093781442951	0.00303534763799018	0.0093931290102497	0.0118342483255736	0.00344535105685542	0.00413487824508195	0.000745705552128823	0.00621849975575324	0.0105361977109231	0.0106592043200718	0.00761325117690875	0.00629852941000855	0.00900020302709718	0.0179389087896467	0.0133225830715996	0.0136207673060181	0.0184160461893387	0.000233819845478553	0.0109980364788251	0.00325012213073893	0.00664993771205176	0.00293442417743788	0.0019016019691566	0.00214162332053896	0.00510045841734615	0.000142118353257081	0.000384405941364178
HT29_G1_1B_3	0.00946901561111643	0.00124089948854956	0	0.00779607949408711	0.0135087182033557	0.00350970173854414	0.00468161682586712	0.000709930873303963	0.00830114584985961	0.00802909832176936	0.000815054716297895	7.91008722060221e-05	0.0102026808340845	6.24913189471377e-05	0.000259450966377395	0.0124932453001821	0.00446833642128244	0.00691724049499732	0.00630307635693514	0.00275152233215397	0.00597105013017077	0.00828911930678279	0.0166368250007154	0.00352534718589249	0.0141578450828747	0.0074722921965418	0.00833763583564277	0.00751302442982065	0.00629363007025564	0.00234098604853962	0.0136710134107898	0.0076773664135983	0.00164384625441907	0.00804592107293511	0.0126223814603891	0.0102096912404207	0.00137438800916639	0.00944502748977739	0.00146199481088213	0.00446121349088656	0.00634812441904726	0.00489932196001303	0.000370632512805379	0.000241929271927273	0.00586797450380199	0.00308997078797986	0.00539097269372903	0.000266409605677256	0.00283112501438788	0.00546481826517419	0.00811948158777488	0.00678759826595926	0.00055763686654724	0.00512014096037937	0.00277801006616418	0.00194600014273239	0.0114778552823883	0.00174469900694608	0.00277189468965691	0.00526237599280035	6.07310583159168e-05	0.0130408872253581	0.00179468205119177	0.00273855220777604	0.00356183319502826	0.00179445084432898	0.0081522672167916	0.0105934104307852	0.0022044553249262	0.00289398467184275	0.00198660430558181	0.0049776155428167	0.00929534638980555	0.00941835420136142	0.00637237560393442	0.00505764564141458	0.00775933792665289	0.0166981557747955	0.0120817625730745	0.0123799505493151	0.0171753013102128	0.001007079759683	0.00975718974797327	0.00200922587256228	0.0054090559687087	0.00417531757459223	0.00314249848922021	0.00338251920985503	0.00385956865239383	0.00109878121244028	0.000856493710350606
HT29_G1_2A_1	0.00167298471593725	0.00903694429165873	0.00779607949408711	0	0.00571287473460654	0.0113056582605004	0.00311450756584694	0.00708616415957067	0.0160968096371454	0.00023302457366233	0.00698104235142977	0.0078751784416142	0.00240667662653268	0.00773358966847308	0.00805552399975873	0.00469734542537132	0.0122642459503795	0.0147130037181217	0.0014930320780888	0.00504459996671592	0.00182506288602581	0.00049305236229879	0.00884119429766808	0.00427077871041123	0.00636204092891214	0.000323794731487262	0.000541570206227681	0.00028306159824238	0.00150247850442423	0.0101369920667518	0.0058751795335357	0.00011871588046708	0.00943987772825278	0.000249847752621315	0.00482648841314386	0.00241368730364824	0.00642171873213708	0.00164899577729222	0.00633411326985687	0.0122571233904339	0.00144798334237125	0.00289680122782171	0.0081667026496438	0.00803800275505902	0.0136638050439053	0.00470615353914348	0.00240514670352969	0.00752967608653339	0.00496499782515536	0.00233130043446984	0.000323410157902156	0.00100850227173018	0.00835370195761556	0.00267598070871666	0.0105739985771383	0.00974202095645492	0.00368190523615184	0.00605141307178332	0.0105678834538621	0.00253374453930255	0.00785680907801901	0.0208361181153883	0.00959070827478666	0.00505756999929281	0.011357787309782	0.00600166188675309	0.000356196640087719	0.00279742177083401	0.00559166219873419	0.00490213856703414	0.00978262364329125	0.00281850714082277	0.00149930965641582	0.00162232158421243	0.0014237317896901	0.00273847648789089	3.6742442799559e-05	0.00890252983021583	0.00428584161492837	0.00458404476745844	0.00937971315472504	0.00880313183308517	0.00196116894518094	0.00578688949877961	0.00238706326076397	0.0119712420800378	0.0109384714843454	0.0111784815330755	0.00393655765526977	0.00889483047513882	0.0086525502855388
HT29_G1_2A_2	0.00403990505876113	0.0147495200217975	0.0135087182033557	0.00571287473460654	0	0.0170181006420627	0.00882732090263809	0.0127988357445701	0.0218088925778736	0.00547985300532689	0.0126937186096447	0.0135878133457929	0.00330621580514495	0.0134462313637141	0.0137681501217292	0.0010155399011206	0.0179766248919908	0.0204252013727306	0.00720588281524873	0.0107573533354623	0.00753790692724546	0.00521982810454158	0.00312838079030562	0.00998355814259678	0.000649175353351108	0.00603666511001624	0.0051713107659449	0.00599593255058225	0.00721532905795147	0.0158495060834387	0.000162306914058625	0.00583158907239203	0.0151524314958931	0.00546303002244674	0.000886395819621929	0.00329920514185653	0.0121344190106688	0.0040638938700451	0.0120468171819169	0.0179695028190066	0.00716083494986964	0.00860962027377057	0.0138793232837352	0.0137506297367546	0.0193760837630487	0.0104189186404401	0.00811797785747786	0.0132423274016717	0.0106777539999902	0.00804413331306665	0.00538946845924555	0.00672136189213397	0.0140663132341284	0.00838880532742119	0.0162864865400089	0.0154545577683019	0.00203098611442209	0.011764128471515	0.0162803717873482	0.00824657263136245	0.0135694448684092	0.0265477405906288	0.0153032536302547	0.0107703229081033	0.017070226350007	0.0117143792706216	0.00535668234455724	0.00291547109779557	0.0113043955065239	0.0106148969375068	0.0154951581447429	0.00853132818778215	0.00421357913820798	0.00409056791855013	0.00713658386198008	0.00845129955171309	0.00574961670711116	0.00318971795362203	0.00142704670365574	0.00112884145767079	0.00366691452902494	0.0145157199674109	0.00375172215915824	0.0114996153192137	0.00809989483934773	0.0176836408612435	0.0166509370481586	0.0168909320139722	0.0096493475075931	0.0146074137744299	0.0143651462763426
HT29_G1_2A_3	0.0129785461164775	0.0022688062067114	0.00350970173854414	0.0113056582605004	0.0170181006420627	0	0.00819126492751412	0.00421962840842475	0.00479150033717567	0.0115386708263873	0.00432475150914977	0.00343060124670059	0.0137121877561536	0.00357219274428046	0.00325025195651133	0.016002669139398	0.000958640718797188	0.00340757203816548	0.00981269169961995	0.00626119993707845	0.00948067277217215	0.011798684647933	0.0201460623593656	0.00703501420379291	0.0176671995912377	0.0109818794161876	0.011847199819633	0.0110226106019034	0.00980324562481153	0.00116871953849992	0.0171803889734018	0.0111869483127658	0.00186585979619004	0.0115554931197169	0.0161318001901993	0.0137191979300464	0.00488408033385944	0.0129545587413624	0.00497168635660764	0.000951517733925024	0.0098577387479606	0.008408966085706	0.00313907085963578	0.0032677735766492	0.00235829228780169	0.00659964396718586	0.0089006073579523	0.00377610993223023	0.00634080160704407	0.0089744514505678	0.011629051623422	0.0102972024113431	0.00295206718423098	0.00862978091926042	0.000731694532668858	0.00156370587486593	0.0149873177159394	0.00525438789297622	0.000737809926746466	0.00877201319633375	0.00344897097396727	0.00953136189183622	0.00171502401498608	0.00624822997595683	5.21317184416491e-05	0.0053041392392272	0.0116618363513015	0.0141029041926011	0.00571413940972546	0.00640366045264581	0.00152310168805479	0.00848725820655217	0.012804882262093	0.0129278862808499	0.00988198938476829	0.00856728679325474	0.0112689176667927	0.0202073900249641	0.015591202390614	0.0158893788338237	0.0206845110310111	0.00250262552024705	0.0132667111657036	0.00551891206812352	0.0089186902721918	0.000665619751311945	0.000367204873704048	0.000127183133899388	0.00736923058344403	0.00241092424866691	0.00265321122085104
HT29_G1_3E_1	0.00478748250064674	0.00592250262781024	0.00468161682586712	0.00311450756584694	0.00882732090263809	0.00819126492751412	0	0.00397169119547456	0.0129825608281113	0.0033475311860749	0.00386656796905786	0.00476071699804952	0.00552116797434629	0.00461912604373652	0.0049410654065461	0.00781180828126913	0.00914987690954323	0.0115987072213024	0.00162147845134469	0.00193010435262589	0.00128944756137021	0.00360755775391249	0.011955573471579	0.00115627720261059	0.0094764751276088	0.00279071393951317	0.00365607535187486	0.00283144694779887	0.00161203202640855	0.00702257223148473	0.00898962280409601	0.00299579212034197	0.0063254437095742	0.00336435429094034	0.0079409492849289	0.00552817858365914	0.00330723726408398	0.00476349375036313	0.00321963076220908	0.00914275416059663	0.00166652717744803	0.000217707111152763	0.00505224585388173	0.00492354388136818	0.0105494756153601	0.00159165516563199	0.000709362952312397	0.0044152094080365	0.00185050153661252	0.000783209368051579	0.0034379163645884	0.00210600789311497	0.00523924825444687	0.000438528295167397	0.00745958825211731	0.00662759293621419	0.00679638228918426	0.00293692733890729	0.00745347299248117	0.000580764829321727	0.0047423473486619	0.0177220695084152	0.00647627722206129	0.00194307449656847	0.0082433952385857	0.00288717560673605	0.00347070269471792	0.00591190915731609	0.00247717164290305	0.00178764175696527	0.00666819644648391	0.000296001447464599	0.00461380877337759	0.00473681976508726	0.00169077872278565	0.000376032339857095	0.00307776526091215	0.012016907456091	0.00740031052447274	0.00769850933092075	0.0124940784297916	0.00568868591843911	0.00507566435744661	0.00267240092712338	0.000727446432233184	0.00885686536941073	0.00782406945633872	0.00806408515031174	0.000822054058264721	0.00578038621137815	0.00553810170533292
HT29_G1_3E_2	0.00875910803606449	0.00195082967597197	0.000709930873303963	0.00708616415957067	0.0127988357445701	0.00421962840842475	0.00397169119547456	0	0.00901105540885301	0.00731918397491053	0.000105123867288931	0.000789031728443941	0.00949277715124641	0.000647439565523759	0.000969381768309694	0.0117833556819679	0.00517826072214312	0.00762715635211029	0.00559315541139648	0.0020415930452902	0.00526112810569473	0.00757920609766574	0.0159269681469356	0.00281541911381934	0.013447967497212	0.0067623755397753	0.00762772284296035	0.00680310793618274	0.00558370909316731	0.00305091489661248	0.0129611321487226	0.00696745058752566	0.00235377603112833	0.00733600679855631	0.0119124927211785	0.00949978759620891	0.000664457394079775	0.00873511979249709	0.000752064248418861	0.00517113781127334	0.00563820362464569	0.00418939687320119	0.00108056327268375	0.000951860080091114	0.00657789440054169	0.00238004199102882	0.00468104893199836	0.000443521301077874	0.00212119583693152	0.00475489471417258	0.00740956763213612	0.00607767900525341	0.001267567539711	0.00441021645198689	0.00348793819090432	0.00265592955089462	0.0107679590724387	0.00103476864398686	0.00348182282528669	0.00455245187143852	0.000770661918667569	0.0137507668013506	0.00250461165044856	0.00202862290340022	0.00427175974957589	0.00108452052112207	0.00744235340418258	0.00988350894232569	0.00149452538241063	0.00218405558328548	0.00269653366023708	0.00426769065795271	0.00858543793703134	0.00870844636854657	0.00566245489133257	0.0043477209665553	0.00704942243916118	0.0159882994764587	0.0113718702151749	0.0116700601674802	0.0164654494030991	0.00171701014319141	0.00904728366621965	0.00129929573704303	0.00469913225830828	0.00488524265536345	0.00385242592741639	0.0040924461545752	0.00314964120904255	0.00180871152275152	0.00156642420366029
HT29_G1_3E_3	0.0177696048284829	0.00706027559850461	0.00830114584985961	0.0160968096371454	0.0218088925778736	0.00479150033717567	0.0129825608281113	0.00901105540885301	0	0.0163298099241529	0.00911617581234587	0.00822204714532944	0.0185032025304603	0.00836363542666837	0.00804170184071924	0.0207935338387415	0.00383286673594822	0.00138393745300854	0.014603916913428	0.011052567026983	0.0142719132673541	0.016589809803714	0.0249366062143002	0.0118263544465255	0.0224579430146601	0.0157730475167172	0.0166383223459781	0.0158137766201947	0.0145944712791141	0.00596020640635927	0.0219711689261707	0.0159781058667061	0.0066573361283147	0.016346631323132	0.0209226558483556	0.0185102122748331	0.00967548957739043	0.0177456188560556	0.00976309313341349	0.00383998968100708	0.014648961856471	0.0132002530719897	0.00793052313891334	0.00805922307911212	0.0024332191780178	0.0113909995943279	0.0136918735544153	0.00856754784809768	0.0111321660400116	0.0137657144456441	0.0164201859036851	0.0150884045808629	0.00774352338528619	0.0134210586808952	0.00552318705259414	0.00635518700256031	0.0197782513493738	0.0100457865104121	0.00552930237261224	0.0135632849187059	0.00824041645965643	0.00473994970949293	0.00650650278490519	0.0110395974964999	0.0047393690974649	0.0100955363892637	0.016452968876486	0.018893894747702	0.0105055241083795	0.0111950227705091	0.00631458343343534	0.0132785419432088	0.0175959510806594	0.0177189479527	0.0146732113567516	0.0133585671842943	0.0160600709609482	0.0249979286558643	0.0203820954864944	0.02068025141434	0.0254750085479317	0.00729409059929864	0.0180577528590998	0.010310302775416	0.0137099556866099	0.00412588590436184	0.005158701545416	0.00491868226081592	0.0121605585288581	0.00720239104411636	0.00744467341151914
HT29_G1_3F_1	0.00143996036168105	0.00926996116798747	0.00802909832176936	0.00023302457366233	0.00547985300532689	0.0115386708263873	0.0033475311860749	0.00731918397491053	0.0163298099241529	0	0.00721406230506673	0.00810819715346767	0.0021736525291964	0.007966608586866	0.00828854244313099	0.00446432275840238	0.0124972564054173	0.0149460079963245	0.00172605641656396	0.0052776221017666	0.00205808711664261	0.000260027799947479	0.00860817662328235	0.00450380152334447	0.00612901989645713	0.000556819289054519	0.000308545647603243	0.000516086158742772	0.00173550284007313	0.0103700069731905	0.00564215797135175	0.000351740450560159	0.00967289390922961	1.68231792280886e-05	0.00459346585512144	0.00218066320923767	0.00665473938715878	0.00141597141628286	0.00656713402949743	0.0124901338617983	0.00168100769387803	0.00312982497250765	0.00839972092450832	0.00827102122478393	0.0138968121069798	0.00493917598424847	0.00263817069728356	0.00776269529581829	0.00519802003502782	0.00256432446184226	9.0385587384464e-05	0.00124152673127205	0.00858671994383816	0.00290900457075431	0.0108070126382775	0.00997503659616863	0.00344888181786102	0.00628443415925997	0.0108008975270709	0.00276676847224653	0.00808982781688401	0.0210691019747453	0.0098237241876989	0.00529059212204423	0.0115907997653141	0.00623468303038173	0.000123172070118931	0.00256439785022234	0.00582468378781204	0.00513516083515928	0.0100156392089525	0.00305153092814069	0.00126628525560177	0.00138929721573384	0.00165675614807361	0.00297150031764636	0.000269767015996728	0.00866951225288472	0.00405281862105658	0.00435102200744125	0.00914669635544023	0.00903614909901982	0.00172814468011931	0.00601991087962713	0.00262008726289628	0.012204253198592	0.0111714848131636	0.0114114943660685	0.00416958072683798	0.00912784758947522	0.00888556779699544
