	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.00882886789038554	0.00161398346979123	0.000585536813441927	0.00443530073008063	0.00823945326611161	0.00348520246472136	0.00567475842721917	0.00412933394314883	0.00505865364996449	0.00971761258074918	0.00170397912626935	0.0038828988618593	0.00228526116136533	0.00702086567844665	0.00465206990852565	0.00867650441571636	0.00433668107215945	0.000926849142369786	0.00454897337587015	0.00312403464650351	0.00716013694153497	0.000215554545275561	0.00792235836704055	0.0043514216556807	0.00288505361424617	0.00191348195096595	0.00284953219320549	0.00294720084861443	0.0114876268807505	0.00300813098236692
HT29_G1_2A	0.00882886789038554	0	0.00721493737943486	0.00824335299923586	0.0132639031519867	0.000589436902740011	0.00534375033100748	0.0145032555167501	0.0129579602841668	0.0138872047872795	0.000888784386449332	0.0105327657426537	0.0127115438670854	0.0111140141236391	0.00180806035038364	0.0134806548846221	0.0175046906593722	0.0131652912939404	0.00975567604564531	0.00427998339712262	0.011952733751966	0.00166878568328839	0.00904441359006857	0.000906542454990788	0.00447753515888554	0.00594389239346451	0.00691544614269133	0.00597941331021109	0.0117759118278877	0.0203154511050744	0.00582081668407072
HT29_G1_3E	0.00161398346979123	0.00721493737943486	0	0.00102844715162803	0.00604926226983676	0.00662551514741669	0.00187122437961244	0.00728870814272342	0.00574329802085101	0.00667260955200791	0.00810369465655266	0.00331795795881392	0.00549686487383482	0.00389923732789591	0.00540691369528846	0.00626602955879861	0.0102904152984074	0.00595064344645427	0.00254083067861913	0.00293500094494073	0.00473800599779747	0.00554618641599889	0.00182953769080873	0.00630841639900879	0.00273744803212921	0.00127107316998922	0.000299498953324844	0.00123555162809547	0.00456117331006472	0.0131014884250673	0.00139415097311199
HT29_G1_3F	0.000585536813441927	0.00824335299923586	0.00102844715162803	0	0.00502083094879318	0.00765393543411605	0.00289966867443553	0.00626028473654053	0.00471486498870151	0.00564418201464799	0.00913210252856914	0.00228951478041552	0.0044684305335263	0.00287079602671902	0.00643534244267849	0.00523759950826385	0.00926201755779125	0.00492221156336085	0.0015123855388649	0.00396344196330479	0.00370956802232602	0.00657461427730899	0.000801091307262387	0.00733683904125387	0.00376588974981932	0.00229951878385987	0.00132794589607882	0.00226399730805473	0.00353273457291966	0.0120731229854684	0.00242259634758239
HT29_G1_4A	0.00443530073008063	0.0132639031519867	0.00604926226983676	0.00502083094879318	0	0.0126745174378562	0.00792044104371835	0.00123947335119379	0.000305969604366194	0.000623359943228661	0.0141526011863949	0.00273133201384714	0.000552406652664811	0.0021500505506399	0.0114559844996379	0.000216771425485607	0.00424128527787162	9.86206115371489e-05	0.00350845886834141	0.0089841819651681	0.00131127522983702	0.0115952498655203	0.00421974822334577	0.0123574374230481	0.00878663620618792	0.00732030683017904	0.00634875538394493	0.00728478622398169	0.00148810967585331	0.00705250515208217	0.00744338133053456
HT29_G1_4B	0.00823945326611161	0.000589436902740011	0.00662551514741669	0.00765393543411605	0.0126745174378562	0	0.00475432124451989	0.0139138799598478	0.0123685722016171	0.0132978240687313	0.00147822088166848	0.00994336084292981	0.0121221539170536	0.0105246129369257	0.00121862412864775	0.0128912708817848	0.0169153434206611	0.0125759048103953	0.00916626649595341	0.00369055136073489	0.0113633382763359	0.00107934933728784	0.00845500010013128	0.000317105640938204	0.00388810361824835	0.0053544652745898	0.00632602267132502	0.00538998631463004	0.0111865151135666	0.019726135116385	0.00523138914386917
HT29_G1_4C	0.00348520246472136	0.00534375033100748	0.00187122437961244	0.00289966867443553	0.00792044104371835	0.00475432124451989	0	0.00915986907393408	0.00761448075776916	0.00854377971058901	0.00623251923702348	0.00518916589270381	0.00736805067527502	0.00577044023168314	0.00353570778275119	0.00813720541903945	0.0121615211984716	0.00782182351683735	0.00441204433978752	0.00106377957164625	0.00660920052083745	0.00367498172887013	0.0037007555908571	0.00443721909089833	0.000866225935146943	0.00060015194265107	0.00157172587798765	0.000635673506323216	0.00643236971009138	0.0149725277534835	0.000477074045552771
HT29_G1_4F	0.00567475842721917	0.0145032555167501	0.00728870814272342	0.00626028473654053	0.00123947335119379	0.0139138799598478	0.00915986907393408	0	0.00154544266285288	0.000616113645215147	0.0153919373798242	0.00397079863400987	0.00179187939122838	0.00338951938219546	0.0126953665908352	0.00102270206254939	0.00300181975984695	0.00133809388088104	0.0047479218711715	0.0102235978615882	0.00255074650889668	0.0128346298175507	0.00545920725085212	0.0135968052226186	0.0100260544654269	0.00855974106831564	0.00758819870012061	0.00852422081515872	0.00272758051183491	0.0058130569366662	0.00868281433296545
HT29_G1_5A	0.00412933394314883	0.0129579602841668	0.00574329802085101	0.00471486498870151	0.000305969604366194	0.0123685722016171	0.00761448075776916	0.00154544266285288	0	0.000929329459116254	0.0138466621010605	0.00242536342643841	0.000246437069119625	0.00184408155450928	0.0111500347199827	0.000522741012618426	0.00454725194741305	0.000207348995881649	0.00320249099044707	0.00867822442354943	0.00100530582750231	0.0112893005810781	0.00391378115890655	0.0120514909587735	0.0084806781278899	0.00701434515337588	0.00604279169544019	0.00697882446840749	0.00118214034107398	0.00735846688693978	0.00713741992971175
HT29_G1_5B	0.00505865364996449	0.0138872047872795	0.00667260955200791	0.00564418201464799	0.000623359943228661	0.0132978240687313	0.00854377971058901	0.000616113645215147	0.000929329459116254	0	0.0147758948586703	0.00335468909504794	0.00117576639362885	0.00277340863270484	0.0120793007392353	0.000406588544952638	0.00361793008622412	0.000721980532556072	0.0041318142791044	0.00960751473324795	0.00193463438214239	0.0122185650559336	0.00484310177101324	0.0129807466474956	0.00940997012477429	0.00794364850427005	0.00697210143763095	0.0079081280688241	0.00211146863921785	0.00642915920053274	0.00806672240673042
