	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.00365601580880246	0.00173148358430896	0.00694628172825662	0.00296628266490567	0.0174282556190295	0.00298966063196557	0.00603831519872976	0.00668753069367755	0.00398811281304291	0.00890721490808883	0.00357574674575228	0.00445937472410086	0.00649827506188516	0.0077750640700256	0.00367118478155388	0.00920408643680563	0.0081924176161955	0.0097229642340353	0.00243284595551885	0.00270474034836512	0.00548766969411286	0.0117902966379091	0.000954903154368191	0.00082005786680772	0.00512964533889074	0.0121399191897715	0.00719862783401734	0.00462206811003955	0.0116500143070646	0.0105405759978942
HT29_G1_2A	0.00365601580880246	0	0.00538684941297387	0.0101013504401168	0.00648890353211836	0.0143709852061765	0.00663969347762507	0.00346416320628279	0.00966798215674778	0.00503508343377757	0.0115730031120841	0.00321847790088317	0.00793227376750389	0.00984007096158734	0.00451956712577405	0.00155410117434281	0.00562141057653287	0.0113657481047706	0.00610885719051624	0.00441882411144129	0.0032793729321967	0.00486314723572507	0.0102166824527798	0.00456953031047944	0.0044503805675236	0.00850952100043695	0.0154175333389289	0.0104109602390017	0.00668421335009379	0.00955385274643585	0.00924713764628868
HT29_G1_3E	0.00173148358430896	0.00538684941297387	0	0.00562483628025538	0.00157798097625902	0.0189235649729946	0.00126378645049807	0.00755058736523404	0.00561213796159223	0.00460497703757153	0.00797499775213392	0.00485618649499505	0.0029377839829997	0.00503402962327713	0.00940312285542262	0.00527885711823398	0.0109095440200841	0.00689940626387706	0.0114372805660731	0.00301301797503562	0.00384029995852299	0.00647755476874938	0.012791304656252	0.000865719417326727	0.000956715062458607	0.0037550992099235	0.0107065881165106	0.00590202350002167	0.00437627031749549	0.0128497349848524	0.0114678855556933
HT29_G1_3F	0.00694628172825662	0.0101013504401168	0.00562483628025538	0	0.00605900511568882	0.0211269119804067	0.00470304838796594	0.0107568939749407	0.00884870408218341	0.010164772176075	0.0111011630311542	0.0104348624522043	0.00277744768341531	0.000983451903908158	0.0129213482743382	0.0092662900493101	0.0148810114991985	0.00904695409034569	0.0154833815258384	0.00861783147732435	0.00713447144783015	0.00825958113764393	0.0133209774200784	0.00604699063935899	0.00618982937765975	0.00679221946448286	0.0114070639639277	0.00832642843283894	0.00417297312415393	0.0141213970991857	0.0119063593632191
HT29_G1_4A	0.00296628266490567	0.00648890353211836	0.00157798097625902	0.00605900511568882	0	0.0203771014716487	0.00144268096507191	0.00898570406769343	0.00404438789262315	0.00429011110292392	0.00642580348803112	0.00516872918215868	0.00329689950108254	0.00527273649461918	0.0107381350911144	0.00663699253195499	0.0121012477546513	0.0053343443870089	0.0125973039284468	0.00297675547194549	0.00538318784132199	0.00805219666335977	0.0143688269599455	0.00234748646212477	0.00238613160766823	0.00220235351015255	0.00920070384691093	0.00433544985599476	0.00574879861100441	0.0144086183547875	0.0130454772205289
HT29_G1_4B	0.0174282556190295	0.0143709852061765	0.0189235649729946	0.0211269119804067	0.0203771014716487	0	0.0199594672871233	0.0113927139206788	0.0239734626183803	0.0192837388337362	0.0259418890881841	0.0173360786324066	0.020354740335023	0.0214617588651177	0.00985237946856735	0.0137773502695077	0.00941543668754457	0.0255903010243342	0.00928240623164931	0.0187824401048844	0.0151487521132737	0.0130081079022178	0.00863606876011186	0.0180716921909963	0.0180106039011135	0.022556778260283	0.0295652898078186	0.0246057505102285	0.0170225030285594	0.00721950082888857	0.00980672483005358
HT29_G1_4C	0.00298966063196557	0.00663969347762507	0.00126378645049807	0.00470304838796594	0.00144268096507191	0.0199594672871233	0	0.0086393730919744	0.00521295284517318	0.0054810471144311	0.00762759403138671	0.0060031993650685	0.00192636421913597	0.00399111948623915	0.0105609915646932	0.00644570605705959	0.0121281287393875	0.00622844967502162	0.0126645823647179	0.00398685787239705	0.00481200545543037	0.00726558438147127	0.0134938132146133	0.00207670545371811	0.00219036774209594	0.00313871127010316	0.00983241798099472	0.00525768791363697	0.00446690075407357	0.0136901642034852	0.012131308277527
HT29_G1_4F	0.00603831519872976	0.00346416320628279	0.00755058736523404	0.0107568939749407	0.00898570406769343	0.0113927139206788	0.0086393730919744	0	0.0126489400217605	0.00845184087470926	0.0147336009854735	0.00668185657149915	0.00931704624281195	0.0108131307638422	0.00217436298061025	0.00242763891711507	0.00426531426036623	0.0142193996571719	0.00488741710078656	0.0076073433606008	0.00389348184693223	0.0029667383575125	0.00682318231339369	0.00669181167561268	0.00662533578870333	0.011166400404975	0.0181767916406657	0.0132295089829169	0.00666258116858925	0.00608993432676648	0.00598252204710203
HT29_G1_5A	0.00668753069367755	0.00966798215674778	0.00561213796159223	0.00884870408218341	0.00404438789262315	0.0239734626183803	0.00521295284517318	0.0126489400217605	0	0.00541576997525226	0.00241529132951331	0.00721830113301655	0.00651276373927501	0.00788542185794365	0.014159442720847	0.0102264755083068	0.0151863929733791	0.00182809257618616	0.0156008970487845	0.00527871257282083	0.00931524128495502	0.0120467200284745	0.0183755001186144	0.00630591648154864	0.0063115950275849	0.00214239845402774	0.00586481144562966	0.00118253449818143	0.0096797192260762	0.018328524113611	0.0170686763358144
HT29_G1_5B	0.00398811281304291	0.00503508343377757	0.00460497703757153	0.010164772176075	0.00429011110292392	0.0192837388337362	0.0054810471144311	0.00845184087470926	0.00541576997525226	0	0.0068404817767077	0.00196272496120162	0.0074000033834042	0.00947077734316113	0.00946770621910499	0.00615053641056648	0.010108411282705	0.00724280473533712	0.0104531600572333	0.00162234654917572	0.00634461275833764	0.00898985758567381	0.0150093986703881	0.00449892840765359	0.00438157402153949	0.00521743827168941	0.0112588163804546	0.0064465826484611	0.00858134752649009	0.0145179657751777	0.0138986923361467
HT29_G1_5C	0.00890721490808883	0.0115730031120841	0.00797499775213392	0.0111011630311542	0.00642580348803112	0.0259418890881841	0.00762759403138671	0.0147336009854735	0.00241529132951331	0.0068404817767077	0	0.00878565305252834	0.00888642017102272	0.0101235007349125	0.0160921440543735	0.0123075827126333	0.0169205606531437	0.00235759804609346	0.0172839720646083	0.00716524017570549	0.0115854285868573	0.0143463646843918	0.020673694078853	0.00862270957945961	0.00861471282814657	0.00454171269309262	0.00495983969474855	0.00279599146701788	0.0120940300458821	0.0205471254009652	0.0193886604779919
HT29_G1_5D	0.00357574674575228	0.00321847790088317	0.00485618649499505	0.0104348624522043	0.00516872918215868	0.0173360786324066	0.0060031993650685	0.00668185657149915	0.00721830113301655	0.00196272496120162	0.00878565305252834	0	0.00779370863726667	0.00988810168360767	0.00754421708011128	0.00452815964284372	0.00814723496358652	0.00902700952204434	0.00849928671194451	0.00223221463776762	0.0052505537540852	0.00764024148721517	0.0133886244060537	0.00440103112008434	0.00425976588412178	0.00664556585577181	0.013082813934689	0.00816667477666448	0.00807477042304615	0.012771569678071	0.0123572534374754
HT29_G1_5E	0.00445937472410086	0.00793227376750389	0.0029377839829997	0.00277744768341531	0.00329689950108254	0.020354740335023	0.00192636421913597	0.00931704624281195	0.00651276373927501	0.0074000033834042	0.00888642017102272	0.00779370863726667	0	0.00209850179130365	0.0113890289987309	0.00740576606133382	0.0131562386215947	0.00711309486852172	0.013727980213085	0.00587677306801572	0.00543745746309678	0.00737295147396362	0.0132639196962214	0.00351010958313882	0.00365063370349745	0.00437432391425519	0.0102087232240949	0.00624239788109526	0.00372370595933974	0.0137155496595829	0.0118567785075041
HT29_G1_5F	0.00649827506188516	0.00984007096158734	0.00503402962327713	0.000983451903908158	0.00527273649461918	0.0214617588651177	0.00399111948623915	0.0108131307638422	0.00788542185794365	0.00947077734316113	0.0101235007349125	0.00988810168360767	0.00209850179130365	0	0.0129530373186467	0.00914099497253386	0.014840453804182	0.00806361343892167	0.0154313862292495	0.00796759277697967	0.00705343064926571	0.00849256262321985	0.0138572864931109	0.00556320308910935	0.00570563763172202	0.00584990221100482	0.0104851875299545	0.0073455433061658	0.00444077735069376	0.0145557258514959	0.0124376852367895
HT29_G2_4G	0.0077750640700256	0.00451956712577405	0.00940312285542262	0.0129213482743382	0.0107381350911144	0.00985237946856735	0.0105609915646932	0.00217436298061025	0.014159442720847	0.00946770621910499	0.0160921440543735	0.00754421708011128	0.0113890289987309	0.0129530373186467	0	0.00412437699642459	0.00217791507932238	0.0158209206479959	0.00279446714265019	0.0089356033062952	0.00595347765297544	0.00504740975429995	0.00716129333851763	0.00853756413095894	0.00845234050015212	0.012865208933242	0.0198449382231423	0.0148497132739694	0.00883680198049183	0.00591629211125221	0.00672015515882789
HT29_G2_4H	0.00367118478155388	0.00155410117434281	0.00527885711823398	0.0092662900493101	0.00663699253195499	0.0137773502695077	0.00644570605705959	0.00242763891711507	0.0102264755083068	0.00615053641056648	0.0123075827126333	0.00452815964284372	0.00740576606133382	0.00914099497253386	0.00412437699642459	0	0.00575213644365221	0.01181575308122	0.00632290159797907	0.00519811034128015	0.00214504321448271	0.00330914448592377	0.00887807997171997	0.00441329070797531	0.00432855687722862	0.00879344485594416	0.0157982973628257	0.0108300857398794	0.00552159569219395	0.00838626538112669	0.00782934576612343
HT29_G2_5A	0.00920408643680563	0.00562141057653287	0.0109095440200841	0.0148810114991985	0.0121012477546513	0.00941543668754457	0.0121281287393875	0.00426531426036623	0.0151863929733791	0.010108411282705	0.0169205606531437	0.00814723496358652	0.0131562386215947	0.014840453804182	0.00217791507932238	0.00575213644365221	0	0.0169285553660649	0.000622591573770816	0.00990923297930639	0.0077877127322855	0.00720154119149636	0.00873699566485778	0.010057671197402	0.00995421034907252	0.0141276650032615	0.0209942617473296	0.0159915531270098	0.0108710252837482	0.0072233200588663	0.00853828682580933
HT29_G2_5B	0.0081924176161955	0.0113657481047706	0.00689940626387706	0.00904695409034569	0.0053343443870089	0.0255903010243342	0.00622844967502162	0.0142193996571719	0.00182809257618616	0.00724280473533712	0.00235759804609346	0.00902700952204434	0.00711309486852172	0.00806361343892167	0.0158209206479959	0.01181575308122	0.0169285553660649	0	0.0173579340391162	0.00702766310092049	0.0107160005072338	0.013374008869368	0.019671672850091	0.00767877050380627	0.007708752139397	0.00314676500886599	0.00407151720863729	0.000999219078312899	0.0106062618545094	0.0197423210199014	0.0183286514454334
HT29_G2_5E	0.0097229642340353	0.00610885719051624	0.0114372805660731	0.0154833815258384	0.0125973039284468	0.00928240623164931	0.0126645823647179	0.00488741710078656	0.0156008970487845	0.0104531600572333	0.0172839720646083	0.00849928671194451	0.013727980213085	0.0154313862292495	0.00279446714265019	0.00632290159797907	0.000622591573770816	0.0173579340391162	0	0.010331463134416	0.00837895084191588	0.00782377113651245	0.00916889887022382	0.0105904816629811	0.0104839519549921	0.0145974125083219	0.0214272572644187	0.0164305531028612	0.0114851256802444	0.0075984129089634	0.0090358225995826
HT29_G2_5F	0.00243284595551885	0.00441882411144129	0.00301301797503562	0.00861783147732435	0.00297675547194549	0.0187824401048844	0.00398685787239705	0.0076073433606008	0.00527871257282083	0.00162234654917572	0.00716524017570549	0.00223221463776762	0.00587677306801572	0.00796759277697967	0.0089356033062952	0.00519811034128015	0.00990923297930639	0.00702766310092049	0.010331463134416	0	0.0049703939997012	0.00770855279121824	0.0138927475123521	0.00287794952446262	0.00276260453722521	0.00444430975355385	0.011098517316939	0.00611096639855115	0.00697733522048584	0.0135567837189954	0.012712911348468
HT29_G2_5G	0.00270474034836512	0.0032793729321967	0.00384029995852299	0.00713447144783015	0.00538318784132199	0.0151487521132737	0.00481200545543037	0.00389348184693223	0.00931524128495502	0.00634461275833764	0.0115854285868573	0.0052505537540852	0.00543745746309678	0.00705343064926571	0.00595347765297544	0.00214504321448271	0.0077877127322855	0.0107160005072338	0.00837895084191588	0.0049703939997012	0	0.00278316053481835	0.00909298691731703	0.00303741134556301	0.00301313940810838	0.00758300792569494	0.0145453735602455	0.00971684830485109	0.00342164951368098	0.00902995516090944	0.00783595735397718
HT29_G2_5H	0.00548766969411286	0.00486314723572507	0.00647755476874938	0.00825958113764393	0.00805219666335977	0.0130081079022178	0.00726558438147127	0.0029667383575125	0.0120467200284745	0.00898985758567381	0.0143463646843918	0.00764024148721517	0.00737295147396362	0.00849256262321985	0.00504740975429995	0.00330914448592377	0.00720154119149636	0.013374008869368	0.00782377113651245	0.00770855279121824	0.00278316053481835	0	0.00633047607855252	0.00574105933091605	0.00573777205343365	0.0102276093502111	0.0170961902691919	0.0123779180763638	0.00408802251234806	0.00642774049224365	0.00505399919730129
HT29_G2_6A	0.0117902966379091	0.0102166824527798	0.012791304656252	0.0133209774200784	0.0143688269599455	0.00863606876011186	0.0134938132146133	0.00682318231339369	0.0183755001186144	0.0150093986703881	0.020673694078853	0.0133886244060537	0.0132639196962214	0.0138572864931109	0.00716129333851763	0.00887807997171997	0.00873699566485778	0.019671672850091	0.00916889887022382	0.0138927475123521	0.00909298691731703	0.00633047607855252	0	0.0120702636963386	0.0120680631982101	0.0165269967753014	0.0233021291775792	0.0186795054913521	0.0095767267130945	0.00182613778961856	0.00142007727550211
HT29_G2_6B	0.000954903154368191	0.00456953031047944	0.000865719417326727	0.00604699063935899	0.00234748646212477	0.0180716921909963	0.00207670545371811	0.00669181167561268	0.00630591648154864	0.00449892840765359	0.00862270957945961	0.00440103112008434	0.00351010958313882	0.00556320308910935	0.00853756413095894	0.00441329070797531	0.010057671197402	0.00767877050380627	0.0105904816629811	0.00287794952446262	0.00303741134556301	0.00574105933091605	0.0120702636963386	0	0.000143046781017052	0.00454938518239161	0.011534283065521	0.0066795826772739	0.00413200491025199	0.0120663346024375	0.0107697151328197
HT29_G2_6C	0.00082005786680772	0.0044503805675236	0.000956715062458607	0.00618982937765975	0.00238613160766823	0.0180106039011135	0.00219036774209594	0.00662533578870333	0.0063115950275849	0.00438157402153949	0.00861471282814657	0.00425976588412178	0.00365063370349745	0.00570563763172202	0.00845234050015212	0.00432855687722862	0.00995421034907252	0.007708752139397	0.0104839519549921	0.00276260453722521	0.00301313940810838	0.00573777205343365	0.0120680631982101	0.000143046781017052	0	0.00458795141119002	0.0115829261372168	0.00670967020297629	0.00423148796141145	0.0120425692045494	0.0107747682588418
HT29_G2_6D	0.00512964533889074	0.00850952100043695	0.0037550992099235	0.00679221946448286	0.00220235351015255	0.022556778260283	0.00313871127010316	0.011166400404975	0.00214239845402774	0.00521743827168941	0.00454171269309262	0.00664556585577181	0.00437432391425519	0.00584990221100482	0.012865208933242	0.00879344485594416	0.0141276650032615	0.00314676500886599	0.0145974125083219	0.00444430975355385	0.00758300792569494	0.0102276093502111	0.0165269967753014	0.00454938518239161	0.00458795141119002	0	0.0070110575372187	0.00215279883919624	0.00759075674593651	0.0166033734584056	0.0151878013843526
