	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_1B_1	0	0.00536556149939793	0.00921476946475808	0.00321623999633384	0.0086496383725467	0.0156228298330467	0.00408211942926415	0.0034510795043685	0.0198442953360376	0.0072564185875286	0.0109072207731332	0.0100692461834821	0.00250749629421271	0.00521825864777229	0.0267627536178904	0.0140933590745324	0.0227835803268784	0.0132087221451363	0.00355294579274035	0.00552972503316564	0.0151639807654477	0.011566978031694	0.00538389876707079	0.0114007951276477	0.00168507288152241	0.00205404478331637	0.0117841346706262	0.0127524253670235	0.00509780979155038	0.00637111021810724	0.00409379116062256	0.0104735794539575	0.00468392949512633	0.0133660012949032	0.00662794047757634	0.00412499051037081	0.00159840378545371	0.00483960144875901	0.0044770380811397	0.00161689081550158	0.00631111843683762	0.00375912404507188	0.0116718173610012	0.0161620147252719	0.0130516825203414	0.0169663056997836	0.00900886825309456	0.0084592498540495	0.00836513290933119	0.0110919365356221	0.0142557968725582	0.00283605617867792	0.0211909948043395	0.00771152203672176	0.0143538014142946	0.0147125092129133	0.00217073002789772	0.00446668804345491	0.0168706793358257	0.0077076397143079	0.00788296583364759	0.0078394314163303	0.0095429658150981	0.0105589995951058	0.0160176227043879	0.0147244785633065	0.0168717511391883	0.00761838140192902	0.00484576340536706	0.00747591025408547	0.0117910063894409	0.00211929667967036	0.00487349943543798	0.00343336496308704	0.00410036000536366	0.000468166569388995	0.00679523358376354	0.0011770110011634	0.0165807656804871	0.00319631728666476	0.00183765546387457	0.0139475129109672	0.00801605762006119	0.0117662957200589	0.00506567443845218	0.01252795115132	0.0139198825630936	0.0169115751368693	0.0124874772186432	0.0155419914239678	0.0212655682609854
HT29_G1_1B_2	0.00536556149939793	0	0.00463212430813662	0.00842447210010897	0.00365601580880246	0.0104284971942607	0.00173148358430896	0.00193473712472084	0.0145538810701888	0.00694628172825662	0.00983236718980374	0.00507409829462002	0.00296628266490567	0.000723059246117775	0.0217606290380971	0.0193285898339402	0.0174282556190295	0.0078512638146901	0.00298966063196557	0.00340536641851136	0.00979882483716971	0.00637838093752908	0.0105365909492641	0.00603831519872976	0.00668753069367755	0.00391507975248819	0.00647783388588748	0.0180293700016878	0.00398811281304291	0.00109981786468463	0.00890721490808883	0.0158045623226691	0.00284395693117276	0.0186799770041615	0.00357574674575228	0.00353096724836148	0.00631297976777196	0.00445937472410086	0.0025464154006975	0.00502359653324153	0.00649827506188516	0.00385464373570948	0.00633850828747165	0.0108153082042423	0.0077750640700256	0.0116977115347739	0.00367118478155388	0.00343124566931356	0.00459520556410513	0.00580023418588927	0.00920408643680563	0.0081924176161955	0.015850463187206	0.0024721907888781	0.00900608808641247	0.0097229642340353	0.00657684115745566	0.00243284595551885	0.0116072492111923	0.00299518986975442	0.00270474034836512	0.00281064884986931	0.00423201330898445	0.00548766969411286	0.0106581579471944	0.00971660100071309	0.0117902966379091	0.00225963111269675	0.000954903154368191	0.00483690468488745	0.00700395761957885	0.00560712176682143	0.00082005786680772	0.0084779685035357	0.00611565136810623	0.00512964533889074	0.0121399191897715	0.00652017338326088	0.0113607120642336	0.00221098930339865	0.00719862783401734	0.00894584437585708	0.00462206811003955	0.00641316725342721	0.00170680304786437	0.00779901395042845	0.00866471047160325	0.0116500143070646	0.00769931507691806	0.0105405759978942	0.0159012674710777
HT29_G1_1B_3	0.00921476946475808	0.00463212430813662	0	0.012429939196371	0.00534836113177862	0.009340447447805	0.00518478198350746	0.00601089912205036	0.012638869034764	0.00638807070861652	0.00754232889353005	0.0060125906410376	0.00674677648856335	0.00527800666454996	0.0205894782697666	0.0222214657128114	0.0148535288641937	0.006012613104959	0.00575758833216146	0.0041447008749922	0.00738343170715999	0.00615477397953486	0.0145968337434798	0.00455619765127955	0.0107909273434945	0.00830358120556006	0.0037187426060619	0.0210590439582033	0.00851107735185267	0.00361498589866377	0.0131594305899738	0.0195584245242541	0.00741643639604391	0.0218134708455072	0.00751795224068075	0.00815700398920973	0.010503008188605	0.00560343159732736	0.00480346010208706	0.00936376140262351	0.00662358535379884	0.00601305503139981	0.0052307877861861	0.00872781726750508	0.00672061087559838	0.0101160160550706	0.00392341784728936	0.00150699293869034	0.00763896188848081	0.0052338493088527	0.00881356790002353	0.0119723166252319	0.0126233749149266	0.00435559646906314	0.00621137510670321	0.00943399595143393	0.0108782649283429	0.00704161310323121	0.0100620564772075	0.00164150938749055	0.00227152469551195	0.00500916600839708	0.00258119126654304	0.00187433286301763	0.00838394346309885	0.00557648619681809	0.00775330787727134	0.00326223066904174	0.00459073128625668	0.0032541870887008	0.00258197208053392	0.00851059099767973	0.00462872173602376	0.0126042045695763	0.00786386676384996	0.0088425288507115	0.0155501626811602	0.0103795409694811	0.0100522945770845	0.00653135283742118	0.0109895366699198	0.00875229523156531	0.00221521782618445	0.00502158920558059	0.00622131225126532	0.00331511378964516	0.00755503071574926	0.00811266413253759	0.00327437565229481	0.0063778031268409	0.0130378452029061
HT29_G1_2A_1	0.00321623999633384	0.00842447210010897	0.012429939196371	0	0.0114030117082466	0.0183639455745552	0.00727881550515986	0.00657608434376431	0.0226644136472251	0.00988183317977806	0.0134877297791135	0.0127695486594284	0.00570105449576066	0.00815672777118838	0.02924199939893	0.0117076605480194	0.0257198386281599	0.016178722569792	0.00674882894344781	0.00868800269898246	0.0181694443254305	0.0143572347648868	0.00216769569001329	0.0143968824136722	0.0017485583432056	0.00461461435932295	0.0148968484705485	0.0102881770152776	0.00699432081218198	0.00947810886675471	0.00138657864565711	0.00740877403870153	0.00705013353615163	0.0107764065578758	0.00886299056969027	0.00624947430877934	0.00217893163604459	0.00781309813506497	0.00768468667534221	0.00355195896054931	0.00889929923909532	0.00683352581893982	0.0146039571145828	0.019092081980301	0.0159012418898266	0.01977423054763	0.0119748468603568	0.0116394877076169	0.0106223409766092	0.0139798182813437	0.0168958523504593	0.000971115268520183	0.0242696208772838	0.0106262401630725	0.0174254497667535	0.0172990162345099	0.00218366275768298	0.00699938431607069	0.019673175896153	0.0109112803104526	0.0110311903444679	0.0106466798429832	0.0126499952420741	0.0137434252599248	0.0189837518124623	0.0179267912413092	0.0200663742653352	0.0106812630991556	0.00800680646853816	0.0105876056196407	0.0150045565759406	0.00459324808927166	0.00802027825910036	0.000572079583104644	0.00645705026547104	0.00361035691854684	0.00429551545800918	0.00206923376223255	0.0193382899595273	0.00621353642322954	0.00157507481676165	0.016556318402538	0.011191037412756	0.0147330135801514	0.00777833774500678	0.0157435294695335	0.0167380319441716	0.0200539795148566	0.0157017037027776	0.0187459541315648	0.0242758286869201
HT29_G1_2A_2	0.0086496383725467	0.00365601580880246	0.00534836113177862	0.0114030117082466	0	0.00698278077144459	0.00538684941297387	0.00545106733644993	0.0112627554545991	0.0101013504401168	0.0123885543341552	0.0014361407538599	0.00648890353211836	0.00349979091807846	0.0181728937817277	0.0227402671381471	0.0143709852061765	0.0050102787517171	0.00663969347762507	0.00661927018903214	0.00703716602961096	0.00295476737501263	0.0133709513708977	0.00346416320628279	0.00966798215674778	0.00680863146419479	0.00468196527671358	0.0213998222858654	0.00503508343377757	0.00324536850557583	0.0115730031120841	0.0187899636004566	0.00445891272500836	0.0220003509116592	0.00321847790088317	0.00534711445417808	0.00922418905822345	0.00793227376750389	0.00608721343271998	0.00785133465640175	0.00984007096158734	0.0074770902382879	0.00340326570792581	0.0077721528790318	0.00451956712577405	0.00837220317396762	0.00155410117434281	0.00388054719978814	0.00246846262670385	0.00269686550701592	0.00562141057653287	0.0113657481047706	0.0132573129666113	0.00132754998337203	0.00660763279402594	0.00610885719051624	0.00931820312239188	0.00441882411144129	0.00827148936902501	0.00436190134538893	0.0032793729321967	0.00084782655573908	0.00312418796058359	0.00486314723572507	0.00772996125518559	0.00848559921546643	0.0102166824527798	0.00237054709317347	0.00456953031047944	0.0073623080264426	0.00664755009804501	0.00921840234251034	0.0044503805675236	0.011327776145975	0.00975162174343949	0.00850952100043695	0.0154175333389289	0.00972203390965779	0.0079493504525827	0.00549804088452129	0.0104109602390017	0.00533442566044715	0.00668421335009379	0.00363921307839688	0.00363034162586121	0.00739939136509296	0.00533760112641494	0.00955385274643585	0.00720618007300563	0.00924713764628868	0.013054196233733
HT29_G1_2A_3	0.0156228298330467	0.0104284971942607	0.009340447447805	0.0183639455745552	0.00698278077144459	0	0.0120893471201405	0.012332127207721	0.00436574415653057	0.0156202569791664	0.0167345040697865	0.00559503548317325	0.0133756472160555	0.0104251567756168	0.0114345572658995	0.0297025192372184	0.00772946360374135	0.00337124062145974	0.0132671344192944	0.0126263977413691	0.0031402725864369	0.00406199192505652	0.0202847020145271	0.00486746213730087	0.0166378179036677	0.0137867769828597	0.00573704758720882	0.0283720586232508	0.0116782585497908	0.00966741908767339	0.0184510659354492	0.0257234092884836	0.0113426865307229	0.0289793782445779	0.00971635535561584	0.0121966183594955	0.016187207406344	0.0141254892721849	0.012526201730921	0.0148144602410586	0.0156766927022099	0.0139804409738264	0.00429736069734634	0.00225481407633512	0.00273681358070441	0.00155745679048041	0.00682177396077872	0.00865958638126673	0.00812068061339656	0.00467090927467733	0.00169814229409553	0.0183474197270911	0.00763304369417404	0.00796578320627338	0.00422204400355335	0.00172548410079474	0.0162482444726855	0.0113653091203701	0.0014412090705601	0.00958097925273252	0.00869014795470907	0.00778387837864324	0.00709346434813598	0.00757032348844496	0.002685694762476	0.00756552406858356	0.00776731766992958	0.00839712987203969	0.0112256699909934	0.0124929404706001	0.00839900937630541	0.0160247638426123	0.0111343441924863	0.018262115095224	0.016223755232975	0.0154638707331127	0.022398483198289	0.0167037485928993	0.000982509813414144	0.0124478459245138	0.0173927387395752	0.00211244811388588	0.0115017048769529	0.00439650075611267	0.0106095974486359	0.00863256226832588	0.00183430705561134	0.00609474270540865	0.0083937633021646	0.00782313542876936	0.00688685923638917
HT29_G1_3E_1	0.00408211942926415	0.00173148358430896	0.00518478198350746	0.00727881550515986	0.00538684941297387	0.0120893471201405	0	0.000935076534800612	0.0161469693302027	0.00562483628025538	0.0088444854753259	0.00680083782465982	0.00157798097625902	0.00209173098572433	0.0234568944385772	0.0177715070542124	0.0189235649729946	0.00937137077040439	0.00126378645049807	0.00232785268012107	0.0112578379050517	0.00805991355645644	0.00943996839371905	0.00755058736523404	0.00561213796159223	0.00321151851354	0.00776229613442886	0.0165024924450845	0.00460497703757153	0.0024523426800183	0.00797499775213392	0.0145376364995143	0.00348592467932227	0.0171837866463618	0.00485618649499505	0.00381550621989765	0.00531837041877776	0.0029377839829997	0.00110840896845465	0.00421559337039548	0.00503402962327713	0.00216116288894582	0.00792030309708533	0.0123489472831403	0.00940312285542262	0.0133149160001125	0.00527885711823398	0.00438034290167342	0.00615059642068937	0.00743097757637666	0.0109095440200841	0.00689940626387706	0.017179475082212	0.00417608510865058	0.0103687458145205	0.0114372805660731	0.00570379149404834	0.00301301797503562	0.0132282181631899	0.00363334707593307	0.00384029995852299	0.00454203352157756	0.00554505903416667	0.00647755476874938	0.0121571066851971	0.0106485555330339	0.012791304656252	0.00374525637332878	0.000865719417326727	0.00420248023878723	0.00774220220897818	0.0039431279581684	0.000956715062458607	0.00742788824512652	0.00439606221480436	0.0037550992099235	0.0107065881165106	0.0052586102131987	0.0130070429814244	0.00154501219607562	0.00590202350002167	0.010660265817864	0.00437627031749549	0.00795655520008749	0.00275062684237323	0.00849667801252127	0.0103022024266582	0.0128497349848524	0.00844229335053954	0.0114678855556933	0.0173254940003126
HT29_G1_3E_2	0.0034510795043685	0.00193473712472084	0.00601089912205036	0.00657608434376431	0.00545106733644993	0.012332127207721	0.000935076534800612	0	0.0164830532424536	0.00635008222516863	0.00967993794238783	0.00688681254273708	0.00104395585207501	0.00195756416315139	0.0236176023838557	0.0173996833902692	0.0193606282279386	0.00978431080667204	0.00169024933363562	0.0032185495939449	0.0117236055058591	0.00827290181343766	0.00871813562827521	0.00796935914427987	0.00486558678709244	0.00230864546360844	0.00833813094978266	0.0160963317586445	0.00381487703573767	0.00292054210673269	0.00717827784993673	0.0139173365565243	0.0027551213256168	0.0167455251687993	0.00435540476037101	0.00295683075764436	0.00453295167683803	0.00359018824829637	0.00195618662830181	0.00335294917427216	0.0056745379495232	0.00261177311135831	0.0082724040779931	0.012749746917386	0.00969846541714124	0.0136216479494353	0.00560468480562541	0.00507838199825634	0.00582460417888165	0.00772547412947553	0.0110596758960909	0.00628618643361247	0.0177410933431067	0.0043670942797643	0.0109029572810751	0.0115584602699996	0.00487486708900964	0.0022966585399039	0.0135299726790043	0.00441329488096174	0.00445527285302032	0.00460779134263993	0.00609437000757919	0.00718253838640872	0.0125898810113362	0.0113916571675365	0.0135125416967488	0.00417179120472399	0.00144491773553842	0.00512903565136125	0.00853773942357045	0.00377818700845623	0.00144606621893403	0.0066781246760352	0.00465367837666731	0.00319725992138765	0.0102081983899317	0.00461812388325891	0.0132724086428463	0.000613258653116052	0.00528855235102869	0.0107830712917939	0.00530809249768901	0.00834741642797381	0.00228332484857073	0.00930665536374196	0.0105834115181089	0.0134816207192125	0.00923943253299211	0.0122144507867065	0.0178209693339892
HT29_G1_3E_3	0.0198442953360376	0.0145538810701888	0.012638869034764	0.0226644136472251	0.0112627554545991	0.00436574415653057	0.0161469693302027	0.0164830532424536	0	0.0190246213546647	0.0195210274679358	0.00991478481833288	0.0175196075506742	0.0146270337653662	0.00817069703043389	0.033877538423344	0.00352092095745622	0.0068342671400846	0.0172638843113734	0.0163707039272192	0.00526530052812454	0.00830879120681469	0.024614654941935	0.00863053951068117	0.0209287584951032	0.0180660524836315	0.00893311816320578	0.0325717245550806	0.0160395053697261	0.0136958212449975	0.0227922038648469	0.0300441896274151	0.0156737240926466	0.0332043490118629	0.0140786457548296	0.0165372254028854	0.0204859560702587	0.0178953489059675	0.0164541947751026	0.0191132503376537	0.0192295207184632	0.0179005576618837	0.00822781556609105	0.00391880620665314	0.00679358616129534	0.00289108568149156	0.0108860325375165	0.0123105968197139	0.0124840484717503	0.00875995855043394	0.00600481755722271	0.0226074329777444	0.0047933276591126	0.0121365247411026	0.00650163029054714	0.00581231584718953	0.0205692757941209	0.015674228299083	0.00299368801606649	0.0132539377941384	0.0125135643415897	0.0120318255723396	0.0108048274081972	0.0107661328293523	0.00426047068148635	0.00901303542247654	0.00808089544931598	0.0124035706682204	0.0152825108702387	0.015891758721813	0.0109994535398611	0.0200861932057222	0.0152052898272429	0.0225816718633359	0.0200821765864302	0.0196564806988713	0.0266362174678561	0.0209504761879184	0.00338553886578713	0.0166514240361149	0.0216394637883783	0.00640467009078124	0.0148535115325359	0.00820209458593912	0.0148901869217576	0.0109342983994122	0.00593185560162353	0.0062988501762897	0.0107349885233678	0.00885532777930874	0.00346319054542574
HT29_G1_3F_1	0.0072564185875286	0.00694628172825662	0.00638807070861652	0.00988183317977806	0.0101013504401168	0.0156202569791664	0.00562483628025538	0.00635008222516863	0.0190246213546647	0	0.00365227961857638	0.0113034642163724	0.00605900511568882	0.00755223408376904	0.0269551730279742	0.0169775807941546	0.0211269119804067	0.0123574586252369	0.00470304838796594	0.00355358069457656	0.0137652753163038	0.012032666980304	0.0118222342551045	0.0107568939749407	0.00884870408218341	0.00792368345709345	0.0101043921283028	0.0160133928776633	0.010164772176075	0.00689768219247078	0.0111011630311542	0.0156697700577953	0.00908678564458863	0.0168630326268074	0.0104348624522043	0.00927787654735738	0.00885072256138959	0.00277744768341531	0.00453092663703994	0.00845902856860957	0.000983451903908158	0.00389312784644518	0.0113679470710579	0.015115364756628	0.0129213482743382	0.0164841024475993	0.0092662900493101	0.00698839102952968	0.0115310725552388	0.0111767305056066	0.0148810114991985	0.00904695409034569	0.0186603486792579	0.00877579269995164	0.0125700900815431	0.0154833815258384	0.00942703560142744	0.00861783147732435	0.0164259911373853	0.0061093490625214	0.00713447144783015	0.00936450108069907	0.00855032973987191	0.00825958113764393	0.0147676811461429	0.0112310270819196	0.0133209774200784	0.0078004569585649	0.00604699063935899	0.00314287014322836	0.00835570428798249	0.00532491744302167	0.00618982937765975	0.0103084631267126	0.00344293016194637	0.00679221946448286	0.0114070639639277	0.008028630489907	0.0163842837891915	0.00689419547243982	0.00832642843283894	0.0147454559064077	0.00417297312415393	0.0112292718767325	0.00835214417169575	0.00876330389462074	0.0137989340249699	0.0141213970991857	0.00886761026853248	0.0119063593632191	0.0192397437115099
