	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.0218926310983172	0.0448129530349809	0.0268099233220248	0.0126270181571147	NA	0.0252401395336138	0.00272369164558153	0.0237307458171862	0.0117165997381681	0.0533448645096779	0.0122470135431416	NA	NA	0.0109540370966485	0.00596959140095309	0.0178947133690075	0.0235331670705895	0.0349367266837295	NA	NA	0.0239508535347345	0.130262795208836	0.0161822861791165	0.0211105018181803	0.0182666283260821	0.0260724326051031	0.00783992772100149	NA	NA	0.00941437020355034
HT29_G1_2A	0.0218926310983172	0	0.0323045483838756	0.00554565872886244	0.0242578606165253	NA	0.0403293025122403	0.0211963976357479	0.0148534016010185	0.0269654566767936	0.0412696477103379	0.0128045533537973	NA	NA	0.0194230148954301	0.0167295200387081	0.0175462969095995	0.0106483716827946	0.0243033768798389	NA	NA	0.0158457742002906	0.144849187185643	0.0252100842197017	0.0165563411917425	0.0171017342542682	0.019091727300784	0.0257005215417337	NA	NA	0.0130444532799617
HT29_G1_3E	0.0448129530349809	0.0323045483838756	0	0.0291643078330041	0.0522348752789658	NA	0.0666918331434372	0.0428181193810415	0.0215345812156881	0.0529677553450925	0.0102257118022986	0.0410240661683675	NA	NA	0.0479617416189189	0.0424155474387	0.0280309245287276	0.0259472530864761	0.0115677114622505	NA	NA	0.0237852351525937	0.17332984044706	0.054071677835346	0.0239005500881286	0.0274079230775037	0.0192984382676286	0.0507826833467311	NA	NA	0.0378449757013453
HT29_G1_3F	0.0268099233220248	0.00554565872886244	0.0291643078330041	0	0.0292793768177214	NA	0.0457064107018403	0.0260468803141417	0.0147658462764024	0.0322364434570472	0.0378277095628143	0.0179534845203592	NA	NA	0.0248708533630886	0.0219209839367002	0.0198968362041888	0.010590157540658	0.0222041246539329	NA	NA	0.0170796837364804	0.149783094739337	0.0301291278260195	0.0179187288221564	0.0194809574514684	0.0187851826291389	0.030684166420029	NA	NA	0.0180892795277364
HT29_G1_4A	0.0126270181571147	0.0242578606165253	0.0522348752789658	0.0292793768177214	0	NA	0.0184286891214383	0.0141782822696009	0.0316201700781435	0.00607433430269196	0.0614949010741068	0.011980798892727	NA	NA	0.00771043149770054	0.0112375286868459	0.0280691169279849	0.0304299217190994	0.0434269988513684	NA	NA	0.0320550166018571	0.12236028836646	0.00376820067943814	0.0295793982024533	0.0266865159404742	0.0349765251740079	0.00685920730460091	NA	NA	0.016206098078929
HT29_G1_4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HT29_G1_4C	0.0252401395336138	0.0403293025122403	0.0666918331434372	0.0457064107018403	0.0184286891214383	NA	0	0.0263264161377479	0.0468325247411092	0.0147784225776066	0.0760580224331067	0.0281384426138538	NA	NA	0.0211870706993386	0.0261189448060975	0.0413189822876668	0.0460878719051007	0.0580277992114148	NA	NA	0.0449059794059244	0.107554760748503	0.0178075355544918	0.043442632422159	0.0398615845331198	0.0495547886665478	0.0197990609540392	NA	NA	0.030746920586439
HT29_G1_4F	0.00272369164558153	0.0211963976357479	0.0428181193810415	0.0260468803141417	0.0141782822696009	NA	0.0263264161377479	0	0.0220371578026918	0.0127775129234762	0.05142983021194	0.0120597497828326	NA	NA	0.0117636930233595	0.00600573748394888	0.0159127650957891	0.0224433877609185	0.0331075812078685	NA	NA	0.0219042053023494	0.132026126333714	0.017563843328774	0.0189793823258559	0.0159356005147956	0.0242319145979721	0.00972679310622222	NA	NA	0.00843719146574989
HT29_G1_5A	0.0237307458171862	0.0148534016010185	0.0215345812156881	0.0147658462764024	0.0316201700781435	NA	0.0468325247411092	0.0220371578026918	0	0.0326039559178605	0.030112186965887	0.0209498912426473	NA	NA	0.0274724166093	0.021387273342489	0.0087822681818978	0.00808838413720589	0.011887507611121	NA	NA	0.00893909481844651	0.153079181817727	0.0338645807955887	0.00566236819073255	0.0093234181748491	0.00438710559722085	0.0298582713875071	NA	NA	0.0168670459719147
HT29_G1_5B	0.0117165997381681	0.0269654566767936	0.0529677553450925	0.0322364434570472	0.00607433430269196	NA	0.0147784225776066	0.0127775129234762	0.0326039559178605	0	0.0622450877862774	0.014326405055597	NA	NA	0.00881589102497513	0.0118786205324703	0.0277751398377926	0.0321826744316013	0.0441351752163249	NA	NA	0.031944802577319	0.121030445016667	0.00810257379888948	0.0296202329339476	0.0262439822119426	0.0355046744351447	0.00647702731085689	NA	NA	0.0168793738074298
