	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.00398359745959075	0.0229338823759132	NA	0.0152390074392641	0.0236454858904201	0.00940892039512224	0.018921103919438	0.0537071438921787	0.0405915372759075	0.00759381030618039	0.0209930325466137	0.0321048875567072	0.027686774916256	0.0179175247028802	0.0211187482902951	0.0487276371398148	0.00940086477193317	0.0277752212366106	0.0214513168847382	0.01612264315718	0.0227745655789979	0.0137120902459429	0.00672887252318676	0.0216733383290604	0.0170247678816747	0.0103128852317849	0.000188600351185196	0.0100979667502186	0.00634916015547624	0.0370614827241478
HT29_G1_2A	0.00398359745959075	0	0.0215699298057212	NA	0.0128297163799209	0.0196729309359132	0.0092476942291496	0.0203894998958364	0.0520908583714309	0.0377089412655028	0.00960449888523867	0.0194173642512594	0.0354214897436318	0.0316608870408827	0.015959849188963	0.0183709050222778	0.0448388935830168	0.00982050903086007	0.0265966222022336	0.0176068191976341	0.0159726796773444	0.0192688589817033	0.0164284374937574	0.010362304579068	0.0212458343117254	0.018496807609455	0.00684370746558858	0.00413497686041167	0.0132139279739069	0.00739403119769251	0.039300630124185
HT29_G1_3E	0.0229338823759132	0.0215699298057212	0	NA	0.0318920055507074	0.0238614377905413	0.0137772548700635	0.0417209686606685	0.0308118401625921	0.0216317373869666	0.0181144272738101	0.00238557527941138	0.0532153519205882	0.0435222454865064	0.00621397052834595	0.0355447912984409	0.0396958490723606	0.0143606344179145	0.00509534818740536	0.0193445670718682	0.0373890911841698	0.0153968772109759	0.0204550624265856	0.0287135084084928	0.00533417128790949	0.0148611284289872	0.0167230934676479	0.0228933920473795	0.0216120311920464	0.0287529413699198	0.0598425316193687
HT29_G1_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HT29_G1_4A	0.0152390074392641	0.0128297163799209	0.0318920055507074	NA	0	0.0181528205175467	0.0217373139669314	0.0172712116748776	0.0607487429398877	0.042888457444194	0.0223348021253409	0.029529106528647	0.0373922899428413	0.0392299298358257	0.0257093334520655	0.00602864593523119	0.0426915553520991	0.0225141461891602	0.0369566006379799	0.019171672857424	0.00925843049156267	0.0232550957114494	0.0289039058048677	0.0179930159334432	0.0328886409965808	0.0313132138935163	0.0151967399769938	0.0154252143283651	0.02533225025428	0.0113211151556231	0.0362948987306189
HT29_G1_4B	0.0236454858904201	0.0196729309359132	0.0238614377905413	NA	0.0181528205175467	0	0.0225545997254445	0.0349103767293028	0.0468141975661032	0.0263552926545645	0.0265712329878513	0.0217616471130562	0.0536305057207043	0.0513051684288421	0.0186987715455208	0.0176141313997747	0.0255430918955551	0.0239458349959423	0.0279212290880209	0.00452062616617044	0.027270531778917	0.00899475252694439	0.0332447851212551	0.029802822757984	0.0276172981604707	0.0318676950678022	0.0143783578187792	0.0237880245997477	0.0312378811311198	0.0246846243863168	0.054255333624303
HT29_G1_4C	0.00940892039512224	0.0092476942291496	0.0137772548700635	NA	0.0217373139669314	0.0225545997254445	0	0.0283234604941647	0.0445394471066665	0.0331961490191642	0.00508071219864737	0.0120695476907382	0.0397712242346211	0.0318927984682518	0.00969128355727366	0.0268212376429804	0.0453754329144858	0.00141130978568672	0.0184645575002303	0.0189099023944054	0.0250168969825387	0.0181463346724813	0.0108103739000145	0.0149436756907946	0.0122913562033326	0.0100693964463528	0.00868109772077253	0.00933736106733745	0.00969476013838426	0.0156044226079308	0.0461199084276277
HT29_G1_4F	0.018921103919438	0.0203894998958364	0.0417209686606685	NA	0.0172712116748776	0.0349103767293028	0.0283234604941647	0	0.0723613723989555	0.057450160036637	0.025561279087775	0.0396720463581712	0.0208921789874334	0.0277736650061123	0.036321280104279	0.0212447762641944	0.0598862753323588	0.0282194742992386	0.0466314847880101	0.0349425239291362	0.00817227847110497	0.0381073856694179	0.0292552181417053	0.014780971409645	0.0405470985230847	0.0345755754099855	0.0266966073635901	0.0189903691625925	0.0253972738249069	0.0130245579122342	0.0195271743088484
HT29_G1_5A	0.0537071438921787	0.0520908583714309	0.0308118401625921	NA	0.0607487429398877	0.0468141975661032	0.0445394471066665	0.0723613723989555	0	0.0224140162901722	0.0485402905146175	0.0327748913501079	0.083214258343297	0.0714707743566736	0.0361610082377262	0.0629834427773048	0.0455029821490938	0.0450037901387962	0.0261604461421068	0.0433181714234622	0.0674824993268213	0.0384996752567533	0.0490697373267585	0.0594108815470543	0.0332032430652583	0.042510079570016	0.0463818036326312	0.0536700623197406	0.051293871485078	0.0593889104160725	0.0904957236071114
HT29_G1_5B	0.0405915372759075	0.0377089412655028	0.0216317373869666	NA	0.042888457444194	0.0263552926545645	0.0331961490191642	0.057450160036637	0.0224140162901722	0	0.0381946200162996	0.0220718194221732	0.072518760401573	0.064641094897437	0.023521663147349	0.0437190618780934	0.024458568964512	0.0342490990374568	0.0203393832445282	0.0238707028105407	0.0510459102922043	0.0196836292522019	0.0418272521090499	0.0472006839138159	0.0266768898992321	0.0364836707488257	0.0309700609600421	0.0406278443720932	0.0423837504724889	0.0449215630692352	0.0767360225709055
