	HT29_G1_1B	HT29_G1_2A	HT29_G1_3E	HT29_G1_3F	HT29_G1_4A	HT29_G1_4B	HT29_G1_4C	HT29_G1_4F	HT29_G1_5A	HT29_G1_5B	HT29_G1_5C	HT29_G1_5D	HT29_G1_5E	HT29_G1_5F	HT29_G2_4G	HT29_G2_4H	HT29_G2_5A	HT29_G2_5B	HT29_G2_5E	HT29_G2_5F	HT29_G2_5G	HT29_G2_5H	HT29_G2_6A	HT29_G2_6B	HT29_G2_6C	HT29_G2_6D	HT29_G2_6E	HT29_G2_6F	HT29_G2_6G	HT29Root1	HT29Root2
HT29_G1_1B	0	0.018508211289947	0.0101108750397659	0.023482037705805	0.0138802287540272	0.0231604581111544	0.0268870413544882	0.0654642570771121	0.0200754063765369	0.0158718059551315	0.0174404944877832	0.0152783253709213	0.0117450774873281	0.0221960865248025	0.00394917864084619	0.0217541430757275	0.0150307174699004	0.0145278480671342	0.0172043868733566	0.0168421601568528	0.00689477006528249	0.0100351791561553	0.0167524688227273	0.0169321300556271	0.0243160715011003	0.01249123645967	0.0129128505601077	0.00793661656527767	0.0245659382217621	0.0125891382059856	0.0172779398960202
HT29_G1_2A	0.018508211289947	0	0.0111931530333487	0.0125906237361033	0.0100448993532855	0.010065395755228	0.0133125221564719	0.049146580915719	0.00596445126109386	0.00318115841541727	0.00306594895798213	0.00832451027414909	0.00823801473668018	0.00945068423912515	0.015732163701391	0.00452176027468844	0.00607380803884677	0.00881997085191765	0.00655629658306813	0.00896399777651752	0.0126973190190158	0.00985954043082203	0.00830233762544194	0.00204707559650498	0.0082363782685029	0.00640898138275266	0.0066470562809146	0.017365176975608	0.0110712245826686	0.0077713065104605	0.00546097770840563
HT29_G1_3E	0.0101108750397659	0.0111931530333487	0	0.0183736805707356	0.012509575028241	0.0194390597220229	0.0225065684994699	0.0595358017241897	0.014728339740184	0.00803905180756096	0.00955313208646207	0.008113833440982	0.00600754792938055	0.0180213002633293	0.00959006106704868	0.0137990567016625	0.0106741689451371	0.012751708786109	0.00939864933580317	0.0109476072512468	0.00865961641816344	0.00417383190134692	0.0134731106793517	0.00935887209943408	0.0187362260034342	0.00513291647681493	0.00752260657505674	0.00731523758418486	0.0202877344755628	0.00511407883899096	0.0101902194494683
HT29_G1_3F	0.023482037705805	0.0125906237361033	0.0183736805707356	0	0.0187166491069221	0.0131893762675875	0.00879652894329298	0.0435209646445381	0.00810849973633157	0.0138596235040172	0.0112359572074889	0.0105041777944128	0.0128689298653634	0.00816503832200169	0.0203875451904663	0.0100586492142446	0.0107256359924958	0.0145097066606344	0.00971921454419135	0.00755629811067089	0.0185635068625433	0.0149273851125868	0.00905631345986354	0.0138629919067141	0.0161423920741298	0.0153348492722525	0.012022747659708	0.0253061538698389	0.00898834863603194	0.0132980981143989	0.00883507378913927
HT29_G1_4A	0.0138802287540272	0.0100448993532855	0.012509575028241	0.0187166491069221	0	0.0113346210558341	0.0176042213329662	0.0549795089821698	0.0115152319361493	0.00954498900339251	0.0114948270979763	0.0139402321263658	0.0105973805532374	0.0130589577195022	0.0107343888391287	0.0143010268433572	0.00828103226817206	0.00468309034237722	0.0138879449976968	0.0145502599292136	0.00746563109132225	0.0112194555338746	0.00998725529696722	0.00935345335893039	0.0117181216625277	0.00875798115785646	0.00917476232852577	0.015031354890817	0.0148567836219361	0.0114450725981831	0.0126217402047926
HT29_G1_4B	0.0231604581111544	0.010065395755228	0.0194390597220229	0.0131893762675875	0.0113346210558341	0	0.00748061401933148	0.0437790206550426	0.00667130546980813	0.0125323873779368	0.0120327434625362	0.0155512002531749	0.0147944592614045	0.00509132983100218	0.0194201273346659	0.0111943589437336	0.00946744959519878	0.00871206623654849	0.0142379474449963	0.0142157198273213	0.0163138611616706	0.0167872446610986	0.00839092122710152	0.0115628307083534	0.00628743200589455	0.0144289124843478	0.0126412451877488	0.0246578436273939	0.00505782661661807	0.0155184982734891	0.0122850967871341
HT29_G1_4C	0.0268870413544882	0.0133125221564719	0.0225065684994699	0.00879652894329298	0.0176042213329662	0.00748061401933148	0	0.038742196015178	0.00789147446578027	0.0158639655342818	0.0140124662621086	0.0161524701103044	0.0170082763126251	0.00482850950236541	0.0231846438296218	0.0117952637989768	0.0123360766852711	0.0137842031720413	0.0147450887080246	0.0137494594722791	0.020571042340999	0.0192609948310684	0.0101461056257126	0.0151493169512594	0.0116722711596366	0.0180068511783593	0.0152168107093391	0.0288129799170121	0.00275953374961592	0.0176520467982439	0.0130272426786403
HT29_G1_4F	0.0654642570771121	0.049146580915719	0.0595358017241897	0.0435209646445381	0.0549795089821698	0.0437790206550426	0.038742196015178	0	0.0456349449646587	0.0521594971879159	0.0500701797392139	0.0525757144513623	0.0547191690547794	0.0434116231141312	0.0618492165520594	0.0460019903004035	0.0506126391846319	0.0520433550902849	0.0506237597266549	0.0503257094666449	0.0591379139448813	0.0569307184942702	0.0487955011425219	0.0511784803403333	0.0446373557227864	0.0551648337543341	0.0531158173670146	0.0663032608157094	0.0411209106482932	0.0547971443012962	0.049578535517718
HT29_G1_5A	0.0200754063765369	0.00596445126109386	0.014728339740184	0.00810849973633157	0.0115152319361493	0.00667130546980813	0.00789147446578027	0.0456349449646587	0	0.00807562131616096	0.0064462946902928	0.00924590069383953	0.00958501214683829	0.00371312786486141	0.0166437852499821	0.00599732626345925	0.00505285514477604	0.00798214349581718	0.00781614734726747	0.00776191807039949	0.0138251331144214	0.0117993564416955	0.00451046262555165	0.00752869752957172	0.00875922848987472	0.0101336234349889	0.00767155991494845	0.0210872550167092	0.00567346768760581	0.0100573562037233	0.00586863757661878
HT29_G1_5B	0.0158718059551315	0.00318115841541727	0.00803905180756096	0.0138596235040172	0.00954498900339251	0.0125323873779368	0.0158639655342818	0.0521594971879159	0.00807562131616096	0	0.00289685773687673	0.0068336085430315	0.00604757282433021	0.0116539784957658	0.0134737473009797	0.00666569541371259	0.00605869438655568	0.00889550077224273	0.00578148362126401	0.00846122966112227	0.0106701858871821	0.00720144880336328	0.00897880519560667	0.00139016753635968	0.0110178654068941	0.00343091393875558	0.00501972470147197	0.0142847252152854	0.0135799065421805	0.00525014171288662	0.00534712817389487
