RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
0.126393019379718	0.129449499703657	0.125354440288771	0.12259454764132	0.122596194646706	0.121444487130234
0.272263799470571	0.27352438726772	0.269061494302862	0.27041293598824	0.270091824091519	0.274145217057242
0.345730252622635	0.339434508245302	0.343724449856484	0.343862755579313	0.344416721829014	0.344848252016904
0.255612928527076	0.257591604783321	0.261859615551883	0.263129760791127	0.262895259432761	0.25956204379562
