RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
0.118180359435173	0.126534013433665	0.117540574282147	0.12778704686789	0.10799048219479	0.119982457950676
0.271501925545571	0.274910358062724	0.262484394506866	0.267177309267405	0.259868621748592	0.267284078010525
0.35979621309371	0.350058077874855	0.356179775280899	0.353379847312807	0.357527811108173	0.357728820555154
0.250521501925546	0.248497550628756	0.263795255930087	0.251655796551898	0.274613084948445	0.255004643483645
