RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
0.00953177257525084	0.0117442428772676	0.0123331744518589	0.0146584221517099	0.0106903950523791	0.0121269343011992
0.113396506874768	0.116508064284277	0.120963417540515	0.123613484121173	0.107232109049602	0.12053363415651
0.300724637681159	0.304099703878331	0.320245471877979	0.304002928972419	0.298296099962136	0.312847928979572
0.394072835377183	0.389673116177443	0.383400857959962	0.38559379491769	0.38769405528209	0.37540770532408
0.182274247491639	0.177974872782681	0.163057078169685	0.172131369837008	0.196087340653793	0.179083797238639
