RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
0.114600629831091	0.113032820373144	0.111931904544764	0.112449913325187	0.103640228801858	0.112437233478842
0.237618093329516	0.240523854918516	0.237057303541572	0.233993577538435	0.222490083061211	0.237011430445863
0.333266533066132	0.33834944845431	0.335400516795866	0.336156185171502	0.340287974752898	0.337942519744644
0.314514743773261	0.308093876254029	0.315610275117799	0.317400323964875	0.333581713384032	0.31260881633065
