RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
0.466760629551327	0.478675645342312	0.472126929674099	0.481345697649342	0.451965421627793	0.449053668654395
0.533239370448673	0.521324354657688	0.5278730703259	0.518654302350658	0.548034578372207	0.550946331345605
