A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
0.120601407549584	0.120741375616027	0.123675310033822	0.108071662492776	0.122014269465412	0.128776828505939	0.103858706085621	0.119359178182708	0.114466052541795	0.122805325101293	0.121379641869968	0.121212121212121	0.122403700906344	0.12450430228208	0.132637223084521	0.118421052631579	0.128777923784494	0.124690998982114	0.119043204153532	0.124149141521894	0.12526074259491	0.119153674832962	0.119428294573643	0.120065948986519	0.118362004487659	0.11763115197404	0.116732542819499	0.117428087986464	0.117096970929051	0.127530031265427	0.122960848287113	0.124991737722255	0.122211895910781	0.127524847707599	0.127481608384561	0.131011417368239	0.121144042167113	0.122933317064243	0.126735932517231	0.126270090522815	0.128986332574032	0.111436950146628	0.112184177153448	0.109577368779823	0.12153055396916	0.116817097209254	0.120366782900684	0.119752913098414	0.10870039249891	0.126073483842408	0.119076436086026	0.115384615384615	0.118592659993934	0.119291968741173	0.119447314049587	0.120513402998637	0.116322152886115	0.119109026963658	0.123203285420945	0.112535473138272	0.117511520737327	0.125430125430125	0.128964059196617	0.128032786885246	0.119964973730298	0.12239851638162	0.112523364485981	0.125785857010576	0.118535793956601	0.122204344328238	0.120626151012891	0.115692391156924	0.113245412844037	0.12661902635105	0.121847849120576	0.123926526717557	0.126017375400091	0.123273829572247	0.12363373891524	0.128142015365108	0.122584714179233	0.118702064896755	0.124092659218582	0.107930628051861	0.119049881235154	0.117415675090963	0.124174480228292
0.370867988910215	0.364366830940647	0.364825253664036	0.354074359468311	0.367697239168649	0.358408001667014	0.350739105394509	0.363213892625657	0.352780620948482	0.356550260466911	0.372190842446821	0.364416221033868	0.364567598187311	0.368125701459035	0.363482432623113	0.36516290726817	0.368781678242913	0.363239784789879	0.365906421904938	0.363100680686782	0.374009178139341	0.359847279669106	0.358769379844961	0.355348656774319	0.352374719521316	0.369118442401298	0.362845849802372	0.36751269035533	0.368774141085586	0.358894191212769	0.355424143556281	0.357525282569899	0.366984200743494	0.361494068611735	0.372568779602943	0.371468112097797	0.360839885941415	0.354157769507657	0.363028495010801	0.363384444854979	0.367217160212604	0.368621700879765	0.361330601892498	0.362815269256987	0.363106796116505	0.349102604004565	0.362650135606354	0.364874350694932	0.359136502398604	0.368304559539619	0.35797411786612	0.363499245852187	0.360731978566373	0.366067225308351	0.368026859504132	0.357451158564289	0.358716848673947	0.360257913247362	0.363613963039014	0.354731382718466	0.364183307731695	0.361527361527362	0.365658608327971	0.373688524590164	0.362926040684359	0.364516793735834	0.363489096573209	0.366879477557386	0.364936118434395	0.358487530168946	0.364640883977901	0.364844703648447	0.360951834862385	0.366458240285842	0.360810906265452	0.365100190839695	0.363877457704618	0.363422027618727	0.365642400494947	0.360259565898411	0.369531563557136	0.362713864306785	0.373414126112479	0.35056406802492	0.366270783847981	0.369751204641558	0.358662861801875
0.508530603540201	0.514891793443325	0.511499436302142	0.537853978038914	0.510288491365939	0.512815169827047	0.545402188519869	0.517426929191635	0.532753326509724	0.520644414431796	0.506429515683211	0.514371657754011	0.513028700906344	0.507369996258885	0.503880344292366	0.516416040100251	0.502440397972592	0.512069216228006	0.515050373941529	0.512750177791324	0.500730079265749	0.520999045497932	0.521802325581395	0.524585394239162	0.529263275991025	0.513250405624662	0.520421607378129	0.515059221658206	0.514128887985363	0.513575777521804	0.521615008156607	0.517482979707846	0.510803903345725	0.510981083680667	0.499949612012496	0.497520470533964	0.518016071891471	0.522908913428101	0.510235572471968	0.510345464622206	0.503796507213364	0.519941348973607	0.526485220954053	0.52760736196319	0.515362649914335	0.534080298786181	0.516983081492961	0.515372736206654	0.532163105102486	0.505621956617973	0.522949446047854	0.521116138763198	0.520675361439693	0.514640805950475	0.512525826446281	0.522035438437074	0.524960998439938	0.52063305978898	0.513182751540041	0.532733144143263	0.518305171530978	0.513042513042513	0.505377332475411	0.49827868852459	0.517108985585343	0.513084689882547	0.52398753894081	0.507334665432039	0.516528087609004	0.519308125502816	0.514732965009208	0.519462905194629	0.525802752293578	0.506922733363109	0.517341244613972	0.510973282442748	0.51010516689529	0.513304142809027	0.510723860589812	0.511598418736481	0.507883722263632	0.51858407079646	0.502493214668939	0.541505303923219	0.514679334916865	0.51283312026748	0.517162657969833
