OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_3	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_3	OM2_C_6H_3	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2
0.227462028417442	0.230416020067601	0.220427869807708	0.230010269953052	0.224040663575937	0.235148059591687	0.215950920245399	0.232457632886408	0.225084050373241	0.214429982046679	0.215206980638717	0.217306382012264	0.211540900443881	0.210697352298759	0.227770222135872	0.23346609370087	0.241364683068719	0.232690333956157	0.229340166559898	0.230397391939745	0.22320203129289	0.228801574125315	0.234156646083848	0.228517791620445	0.231951175731467	0.223709017335724	0.235669719414748	0.221706249170758	0.223024700274447	0.226399870905277	0.22161449752883	0.218619454943306	0.232995780590717	0.230465603351055	0.215001284356537	0.229542244745368	0.221442495126706	0.220217779944742	0.216530743150371	0.217481402763018	0.211588102140503	0.220103548427832	0.219543763145122	0.218129210571774	0.219875138972035
0.369916707496325	0.374949512127718	0.377008241072172	0.376210387323944	0.373345249399542	0.367574029795843	0.375869120654397	0.370754781188321	0.371360191463901	0.369614003590664	0.370067867320857	0.372745855098796	0.358909321496512	0.37190346811571	0.37750145715951	0.376192223037417	0.378075384801842	0.365956998868391	0.373278347213325	0.369287842167388	0.367073840241559	0.369734981245773	0.368947026324342	0.375401769206701	0.363417698797343	0.371315583758679	0.374137993943153	0.371235239485206	0.372165246280514	0.371147329352913	0.376079077429984	0.376864929381341	0.373080168776371	0.365555018527469	0.374133059337272	0.368114978815319	0.361052631578947	0.371282301316431	0.371391917896087	0.371466524973433	0.365672530876454	0.368323020583407	0.373968613492962	0.377137674900674	0.375908663302831
0.402621264086232	0.394634467804681	0.40256388912012	0.393779342723005	0.402614087024521	0.39727791061247	0.408179959100204	0.396787585925271	0.403555758162858	0.415956014362657	0.414725152040427	0.409947762888939	0.429549778059607	0.417399179585531	0.394728320704618	0.390341683261713	0.380559932129439	0.401352667175452	0.397381486226778	0.400314765892867	0.40972412846555	0.401463444628912	0.39689632759181	0.396080439172853	0.40463112547119	0.404975398905596	0.390192286642099	0.407058511344036	0.404810053445038	0.402452799741811	0.402306425041186	0.404515615675353	0.393924050632911	0.403979378121476	0.410865656306191	0.402342776439312	0.417504873294347	0.408499918738827	0.412077338953542	0.411052072263549	0.422739366983043	0.411573430988761	0.406487623361916	0.404733114527552	0.404216197725135
