OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_2	OM2_C_6F_1	OM2_C_6G_2	OM2_C_6H_1	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
0.229771205357143	0.225840065434907	0.223199744067008	0.214163283716734	0.208480030667729	0.198741214727788	0.189831251369713	0.196787893087061	0.206599693965804	0.208999181312664	0.18769746188588	0.232132031820263	0.226381048387097	0.214845602735964	0.235320793832466	0.238846024823885	0.235621605310803	0.197236647869075	0.201174028073786	0.20086165341046	0.193296123186762	0.297068611919586	0.194436017572836	0.271492007104796	0.199149969641773	0.205641776266225	0.190062241749045	0.198327743832407	0.193695684195021	0.181675549135827	0.183528754885539	0.198939891006697	0.194910846458531	0.197411950325733	0.195888454133284
0.287225632440476	0.289930419388453	0.293130525825966	0.294954571815194	0.282486103685172	0.26982062309871	0.2670465337132	0.281152044221241	0.285676269043976	0.282840526086356	0.270689764848074	0.287730888666197	0.287409274193548	0.292306348136499	0.300656488219924	0.300072502191298	0.300015087507544	0.271959728550037	0.283310060998016	0.278726801638949	0.280528202568408	0.317589556546194	0.270030673812654	0.304402435929967	0.280587528581948	0.273715478829886	0.282378785501334	0.278770616070198	0.266915732669157	0.274181899686208	0.275279173646008	0.275546999972887	0.279143272475094	0.278577972312704	0.269382854067035
0.287330264136905	0.284451366401864	0.291109236854351	0.292402861009086	0.279257921656057	0.29355921535718	0.298473226678355	0.292173649263541	0.288896281019227	0.288741454286413	0.302262462628019	0.286679285899863	0.284788306451613	0.287937791757158	0.282819012244369	0.285355639480148	0.287718768859384	0.295239005533076	0.287976776659073	0.296577488551458	0.294671083480813	0.257230225104078	0.299929214278491	0.263448363359553	0.297510625379478	0.298749381148159	0.281887127987865	0.294149400468599	0.299294312992943	0.304490212681177	0.303238414293691	0.29056747010818	0.297094007975141	0.298478216612378	0.300188394095605
0.195672898065476	0.199778148774776	0.192560493252676	0.198479283458986	0.229775943991042	0.237878946816322	0.244648988238732	0.229886413428157	0.218827755970993	0.219418838314567	0.239350310638027	0.193457793613678	0.201421370967742	0.204910257370379	0.181203705703241	0.175725833504669	0.176644538322269	0.235564618047812	0.227539134269126	0.223834056399132	0.231504590764018	0.128111606430142	0.235604094336019	0.160657193605684	0.222751876396801	0.221893363755731	0.245671844761755	0.228752239628796	0.240094270142878	0.239652338496787	0.237953657174763	0.234945638912236	0.228851873091234	0.225531860749186	0.234540297704076
