OM2_B_C_1	OM2_B_C_2	OM2_C_4A_2	OM2_C_4C_2	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4F_1	OM2_C_4F_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_3	OM2_H_2A_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2F_1
0.3052074631022	0.298535964353915	0.313278008298755	0.312211221122112	0.296150049358342	0.290866510538642	0.286042944785276	0.316076294277929	0.28435718809373	0.289671090594345	0.298932384341637	0.298892988929889	0.307951482479784	0.297211660329531	0.282352941176471	0.290250447227191	0.285280728376328	0.295875898600076	0.324372125928546	0.319166666666667	0.313395810363837	0.297117516629712	0.330057607590647
0.3734335839599	0.373010821133036	0.367911479944675	0.365016501650165	0.36969397828233	0.370491803278689	0.410276073619632	0.361035422343324	0.374920835972134	0.377957299480669	0.370106761565836	0.375153751537515	0.379380053908356	0.364385297845374	0.351960784313726	0.367620751341682	0.362670713201821	0.372304199772985	0.360806508666431	0.365833333333333	0.367695700110254	0.384331116038433	0.362927821077601
0.3213589529379	0.328453214513049	0.31881051175657	0.322772277227723	0.334155972359329	0.33864168618267	0.303680981595092	0.322888283378747	0.340721975934136	0.332371609924986	0.330960854092527	0.325953259532595	0.31266846361186	0.338403041825095	0.365686274509804	0.342128801431127	0.352048558421851	0.331819901626939	0.314821365405023	0.315	0.31890848952591	0.318551367331855	0.307014571331752
