OM2_B_B_1	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_3	OM2_C_4B_2	OM2_C_4C_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_1	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
0.273653850854252	0.282992618928006	0.289598057494688	0.283762387849645	0.280730834432096	0.321411324399372	0.272160304902697	0.296359128278742	0.269610562520803	0.278698705393398	0.279362000660284	0.274058577405858	0.270395920815837	0.273029735911832	0.269655070971538	0.247642197374818	0.282733530691586	0.283613125729066	0.264065899906745	0.259671605927113	0.284408027550172	0.287183019541813	0.278969957081545	0.284967351757704	0.293795860978075	0.287181238615665	0.288836151488184	0.280780010263293	0.283142914411706	0.273086810361875	0.265596970300977	0.259485224022879	0.264064133844545	0.278601910180858	0.281688040560692	0.287008416220352	0.26311263972485
0.361816537530858	0.364648143138695	0.361292980097992	0.361285404327684	0.363213411188548	0.365371845949535	0.366980423860946	0.365490016964635	0.363474980583601	0.366024936702814	0.360989600528227	0.359452263217954	0.360377924415117	0.366645872322728	0.360851658454071	0.363733592610598	0.360042087241859	0.365699650048182	0.364470003108486	0.365718862635162	0.363644460277877	0.36045206388081	0.354015941140405	0.362431631448329	0.359484160112483	0.357627504553734	0.361910412340552	0.36063632416216	0.368250150330728	0.356733241052007	0.360275064779749	0.363393708293613	0.360404322063437	0.363205310573732	0.366090068595288	0.364315225707728	0.365606190885641
0.36452961161489	0.3523592379333	0.349108962407319	0.354952207822671	0.356055754379356	0.313216829651093	0.360859271236357	0.338150854756623	0.366914456895595	0.355276357903788	0.359648398811489	0.366489159376189	0.369226154769046	0.36032439176544	0.369493270574391	0.388624210014584	0.357224382066555	0.350687224222752	0.371464096984768	0.374609531437725	0.351947512171951	0.352364916577376	0.36701410177805	0.352601016793967	0.346719978909442	0.355191256830601	0.349253436171265	0.358583665574547	0.348606935257567	0.370179948586118	0.374127964919274	0.377121067683508	0.375531544092018	0.358192779245411	0.35222189084402	0.34867635807192	0.37128116938951
