OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
0.1482982791587	0.142086017760752	0.141678906338267	0.157118409257599	0.145554942020983	0.146117830667187	0.152105862265225	0.162709395484341	0.157530294287363	0.160213994087005	0.147142857142857	0.148488120950324	0.146222446575803	0.150236045542905	0.150489089541008	0.145246391239423	0.157438292194797	0.14149377593361	0.163529009070683	0.159505277748161	0.155526992287918	0.15300727032386	0.147604859041944	0.140446379967338	0.155656519763744	0.160448236342799	0.146001942376174	0.157829500068861	0.151003426333823	0.143633892161305	0.151236125126135	0.151354654715828	0.145344318358464	0.156963075646522	0.144274252370532	0.138823100746948	0.14863518629209	0.150654413812309	0.139256071318783	0.157482337829159	0.152685421994885	0.146619841966637	0.13975421549014	0.13083849184018	0.157103405952746	0.165594635281237	0.152493105761348	0.155546218487395	0.142925948223961	0.147445820433437	0.143429028937436	0.150978407557355	0.161046697159877	0.16072317133853	0.143696984966826	0.155143000501756	0.147160225004536	0.142652476463365
0.374378585086042	0.375587671948459	0.382555643430121	0.391003178225084	0.382330204307013	0.384250227597867	0.387307911212294	0.399271667880554	0.393825735718407	0.396029846543714	0.38125	0.377969762419006	0.378260137977452	0.37998704063686	0.378329571106095	0.389248382279741	0.389259506337558	0.378008298755187	0.39200753037823	0.377225717027402	0.395795078957033	0.377065432914739	0.386660554664222	0.390854654327708	0.393911858246252	0.388513943715777	0.382000647458725	0.391268420327779	0.389011257953989	0.379700951517898	0.389757820383451	0.397840700753718	0.385667651173636	0.392200248928226	0.380889861415026	0.381125888139916	0.38453875273959	0.385686438318017	0.391945896095911	0.394219653179191	0.38542199488491	0.381913959613696	0.382109174049728	0.375914462577378	0.392911936176741	0.384289037908855	0.384586718342401	0.386134453781513	0.388320288982541	0.386996904024768	0.382477410499828	0.385290148448043	0.389107541750878	0.387875269530602	0.379104728311077	0.387757150025088	0.382689167120305	0.380065493246009
0.477323135755258	0.482326310290789	0.475765450231612	0.451878412517317	0.472114853672004	0.469631941734946	0.460586226522481	0.438018936635106	0.44864396999423	0.443756159369281	0.471607142857143	0.47354211663067	0.475517415446744	0.469776913820235	0.471181339352897	0.465505226480836	0.453302201467645	0.480497925311203	0.444463460551087	0.463269005224438	0.44867792875505	0.469927296761401	0.465734586293835	0.468698965704954	0.450431621990005	0.451037819941424	0.471997410165102	0.45090207960336	0.459985315712188	0.476665156320797	0.459006054490414	0.450804644530454	0.4689880304679	0.450836675425252	0.474835886214442	0.480051011113135	0.46682606096832	0.463659147869674	0.468798032585306	0.448298008991651	0.461892583120205	0.471466198419666	0.478136610460131	0.493247045582442	0.449984657870512	0.450116326809908	0.462920175896251	0.458319327731092	0.468753762793498	0.465557275541796	0.474093560562736	0.463731443994602	0.449845761089246	0.451401559130867	0.477198286722096	0.457099849473156	0.470150607875159	0.477282030290626
