OM2_B_C_2	OM2_B_C_3	OM2_C_4B_2	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4G_3	OM2_C_5F_2	OM2_C_5G_2	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2F_3
0.220913672217353	0.216278070269689	0.21581054036024	0.219250967385296	0.20941224562793	0.198793977876283	0.204105527256139	0.203081987270053	0.215459854014599	0.217501033118838	0.21713049090702	0.18987493987494	0.218436825701271	0.226654578422484	0.21269543370011	0.20994124559342	0.209163498098859	0.202054146156759	0.156858175037874	0.206544309265995	0.207714635257994
0.291893076248904	0.28562372407865	0.28995674535712	0.290054357840427	0.28480729678977	0.279701289884589	0.2789173572569	0.278966456442897	0.29429197080292	0.284432374992621	0.284495741422732	0.278980278980279	0.288683768880364	0.294357258692682	0.293154333974058	0.294770857814336	0.290665399239544	0.278185346459674	0.255215009905605	0.293420850927436	0.287799553817737
0.290425065731814	0.294004512732352	0.2911833695582	0.293290491984522	0.294170999348501	0.300547102751488	0.298669505055881	0.298585723232882	0.294554744525547	0.293022020190094	0.295556652365947	0.303631553631554	0.296092064253177	0.282430758622451	0.293956501339468	0.296462984723854	0.291292775665399	0.29439606209769	0.312434448199511	0.295748150006271	0.299433876268381
0.196768185801928	0.204093692919308	0.20304934472444	0.197404182789755	0.211609458233799	0.22095762948764	0.21830761043108	0.219365833054168	0.195693430656934	0.205044571698447	0.202817115304302	0.227513227513228	0.196787341165188	0.196557404262383	0.200193730986363	0.19882491186839	0.208878326996198	0.225364445285877	0.27549236685701	0.204286689800298	0.205051934655888
