OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_C_4A_1	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6G_1	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
0.212351543942993	0.217372424773637	0.224438678325559	0.296009441616877	0.29155344363983	0.191321424525095	0.182708200890019	0.187586662264774	0.163518287826495	0.191166728008833	0.216245032470679	0.216207958257927	0.220502331923333	0.22950172524709	0.224691575349499	0.223353718101406	0.186288241798747	0.199742268041237	0.242604406254973	0.213892709766162	0.229112244474852	0.210098902095999	0.230320089327254	0.262079742168616	0.257682372851162	0.269535018329153	0.197371892975883	0.198529075178907	0.187446673521626	0.172943791679898	0.166094277117588	0.169843104872007	0.173382173382173	0.150132510040709	0.192337312283404	0.186259541984733	0.177196019039377	0.18232757801964	0.173336050909256	0.183863030850088	0.190905432595573	0.185201842124199	0.18918615947986	0.178928602487173	0.194251613688954
0.287682388870037	0.303880731436659	0.301411365920238	0.335785940842369	0.334106332427549	0.28594357792968	0.28170375079466	0.26649059095411	0.266791921089714	0.277659182922341	0.300668799069497	0.302912073706724	0.305412231363981	0.310193578571846	0.309216799424959	0.310655836422272	0.284389974198304	0.294458762886598	0.313631037625309	0.300550206327373	0.314881618775138	0.305235459577171	0.311319437982693	0.320946358375858	0.323773047118553	0.323634960447617	0.288546449240945	0.289470070341944	0.283401518300553	0.281152746903779	0.274625414095979	0.274450867052023	0.281997414350356	0.287533127510177	0.30361956103196	0.281458417034954	0.273041973171787	0.271791365130017	0.271508481101524	0.281785490704209	0.286787391012743	0.282255162984817	0.27994918167551	0.27941560135664	0.281817074655949
0.317136070580251	0.307258077485968	0.301351371619696	0.266061813085491	0.26813583917825	0.31264398202349	0.322059758423395	0.311455926048201	0.330855474094799	0.301435406698565	0.312203159833285	0.310785719322161	0.308371682238646	0.308088192291947	0.310771758423917	0.305891956268651	0.318282344268338	0.291881443298969	0.301855950469412	0.321870701513067	0.304287432101837	0.317802377279739	0.300025588536336	0.287618722074371	0.288411864255812	0.277239693870989	0.316533854029236	0.315592718616964	0.319061891531208	0.327357891394093	0.333039540467435	0.333938893476466	0.331789125906773	0.336356930138521	0.324412783981517	0.317376456408196	0.319558632626569	0.321404828385283	0.324931494440293	0.321851296460757	0.316190476190476	0.320302943081241	0.316792466930723	0.32050613096791	0.312507611740348
0.182829996606719	0.171488766303736	0.172798584134507	0.102142804455263	0.106204384754371	0.210091015521734	0.213528289891926	0.234466820732915	0.238834316988993	0.229738682370261	0.170883008626539	0.170094248713188	0.165713754474039	0.152216503889116	0.155319866801625	0.16009848920767	0.211039439734611	0.213917525773196	0.141908605650306	0.163686382393398	0.151718704648173	0.166863261047092	0.158334884153717	0.129355177381156	0.130132715774472	0.129590327352241	0.197547803753936	0.196408135862185	0.210089916646612	0.218545570022229	0.226240768318998	0.221767134599505	0.212831286360698	0.225977432310593	0.179630342703119	0.214905584572117	0.230203375162267	0.22447622846506	0.230223973548928	0.212500181984946	0.206116700201207	0.212240051809743	0.214072191913908	0.221149665188277	0.211423699914749
