	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_7C_2	0.0110719369573267	0.0175682359207198	0.012631368101571	0.0113991599712931	0.00796139875048322	0.00611794969493607	0.00656104816381882	0.00493846346188571	0.0136253110363303	0.0243278087233456	0	0.0184889625260015	0.00804356914961271	0.0111276155111111	0.0127195876773881	0.00723309300116915	0.00772202811227476	0.0100562424614382	0.00871309306355035	0.0197238285308743	0.0138567673426239	0.00665951928769994	0.00580600509182579	0.0175223798750296	0.0215944913051924	0.0275584956773466	0.0110868635209509	0.0119673695622823	0.00706689558699042	0.00588265758886361	0.014006182091399	0.0134190700341675	0.00502437423774609	0.0167080676488308	0.00414925500235894	0.0218006498632507	0.158292286169499	0.128515922701394	0.131595042481457	0.00385565139462661	0.0164863906018058	0.00769891091655741	0.00206897289046019	0.00429863286761591	0.0145248789637323	0.0036701025953498	0.0100901451234319	0.00401537648856068	0.0245387109569679	0.0389738989669733	0.0132723915493608	0.0048671294495787	0.00571101562573054	0.0153103093101558	0.00477309303416137	0.00208151124162306	0.0307189737342642	0.00697688935539959	0.0242357893737769	0.00317005806722117	0.00605349820458049	0.0247095190737981	0.00322623821837284	0.004237432214845	0.0248966206447548	0.00384060346802293	0.0130395818336047	0.0173068474221878	0.00102739094160017	0.00829221016159042	0.00790704314387336
OM3_C_7C_3	0.00816230120122352	0.00459986000699583	0.00687779810987539	0.0284683661398615	0.0106305364816186	0.0243299464842551	0.0143856603480199	0.0185684186419327	0.014497678579343	0.0426884853895075	0.0184889625260015	0	0.0107008009104527	0.0228776008059749	0.00879036544429238	0.0211931352782608	0.0173660271916414	0.00872022076599299	0.0207621676585885	0.00668782304666155	0.00935114186616334	0.0251272126100854	0.0151485390580048	0.00141019851187594	0.0400517093892519	0.0452023724547351	0.00816061243006517	0.030137642596097	0.0204985743604563	0.0180827930278869	0.0323744034621245	0.0316752629787517	0.0158753713744351	0.0342123305704073	0.0206480003368892	0.00535058985391107	0.176367375507531	0.146689186161747	0.149675809497448	0.0223214551636757	0.0339318563502423	0.0150903027859591	0.0164210798643466	0.0221019465695555	0.00529347661672809	0.0221436861488209	0.0277680835543602	0.0174253139560081	0.0417849148350323	0.0574433478519081	0.0317314040812022	0.0149927841477891	0.0147971635033929	0.00624464843487752	0.0137469639374092	0.0172583913799859	0.0124021182714085	0.0127892102152477	0.0108373452485727	0.0153452301512222	0.0156258962067795	0.0098182223107584	0.0215706149881997	0.0142594480924238	0.00784042628086295	0.0186356581732268	0.00572353609121834	0.00825491643499635	0.0191642950236602	0.0257487246314549	0.0258852271629323
OM3_C_7G_1	0.00503273540970847	0.00955199511259485	0.00461111227192861	0.0189737932390447	0.000560411881571591	0.0141186524220768	0.00425915809742115	0.00974023480770699	0.00908596278465224	0.0323638731588188	0.00804356914961271	0.0107008009104527	0	0.0134025331041446	0.00529074683723086	0.0109063575440061	0.00772105426043744	0.00374840710427998	0.0131467011154853	0.0134547700312782	0.00672972328813049	0.0146843277474815	0.00699800815768854	0.00992267180270555	0.0295931493910729	0.0354760577378267	0.00505736852284955	0.019983831225047	0.0102653775062355	0.00977922626887126	0.0217155011793132	0.0214547377190063	0.00726711367427313	0.023568027654313	0.0110464125508019	0.0137604266962765	0.166229940375189	0.136485239915474	0.139569929892751	0.0118923095337257	0.0242875700235965	0.00559395984808371	0.00601212543258096	0.0120699052713281	0.00780511978998125	0.0116089428312517	0.0179200301815663	0.00679915750753434	0.032317471901302	0.0468948247469738	0.0212857657561586	0.00436093349859557	0.00653138085726531	0.00740924268833288	0.0033209613752098	0.00659173990067033	0.0230870321108493	0.00251267232955418	0.0165545669688323	0.00488790062300075	0.00766291732775389	0.0168317031917654	0.0112489815312231	0.00405962384331051	0.0177742708509568	0.00933558093016585	0.00505958109660394	0.0119510583423192	0.00886388745028562	0.0159885929534131	0.015188713751854
OM3_C_7G_2	0.0183759061920071	0.0197379355344524	0.0160178492333137	0.0193528875665965	0.0138085183117633	0.0137523816736497	0.00914589738628665	0.0160647992142764	0.0101529145399828	0.0268518113871573	0.0111276155111111	0.0228776008059749	0.0134025331041446	0	0.0142586421663293	0.00393978372357198	0.00570050454151225	0.0170842323152429	0.0197587989537304	0.0267969100203274	0.0142716378971204	0.0126738150436044	0.0162363941478677	0.0225274085444703	0.0235796518268777	0.0321544154663635	0.0183996448605469	0.0175479850106212	0.00407067556852327	0.0169947709206393	0.0149760394871802	0.0182839741977039	0.0156749935295643	0.0137337185954311	0.014748127408636	0.0237840272835574	0.158728975947892	0.128973817207239	0.132413653916369	0.0116949640856614	0.0228237719233372	0.00795059325318555	0.0115490345711585	0.0136913600064739	0.0211474253059548	0.010861570612437	0.0174475297041728	0.00788657994063707	0.0301694814487633	0.0390407500401969	0.0168147590708681	0.00962188237949496	0.0159596494560355	0.0172404399060195	0.0122969186475486	0.0098257428500964	0.0349379989135011	0.0108901718975961	0.0235269144390934	0.0116445633933929	0.0166886026388233	0.0248250642049168	0.0121388818025586	0.0126429082049632	0.0305675651115748	0.0149598534180631	0.0173790565866227	0.0253232717235746	0.0118398109839996	0.0165805431274606	0.00955286010774119
OM3_C_7G_3	0.00802458767582962	0.00558154498441825	0.00252655967214235	0.0239955918887377	0.00570798301103592	0.0188206903771639	0.00677953996640449	0.0150157631328176	0.00599001411648613	0.0367044351817615	0.0127195876773881	0.00879036544429238	0.00529074683723086	0.0142586421663293	0	0.0131298183774196	0.00902370992472024	0.00718279145881878	0.0184255702923057	0.0139554044840612	0.00153094200033402	0.0191178757848876	0.0122512292735182	0.00872577021774652	0.0337760687162423	0.0402628030477396	0.00804679759862019	0.0246243996394121	0.0124100637328778	0.0150688683162721	0.0255053408171533	0.0260154987782325	0.0125554741741253	0.0264934736576085	0.016155893974692	0.00982905627924716	0.170367204874918	0.140629769502999	0.143810807903572	0.0164265777717358	0.0291931111072149	0.00688051552040864	0.0108533767222005	0.016955829157958	0.00887032835925028	0.0159883436332331	0.0227971621165362	0.0101930151628596	0.0372432881472229	0.050794359585882	0.0255859407119917	0.00806983601698277	0.0117864323207369	0.00304756527650116	0.00836869873505334	0.0108896162813675	0.0206861466604029	0.00577024890658	0.0115176455146971	0.00976088316650033	0.0129101048108959	0.0120721258914553	0.0159296702699736	0.00919340988189212	0.016619955758872	0.0145565621266499	0.00415706479040914	0.0136562535274821	0.0136567715518325	0.0209404724064008	0.0188317462958713
OM3_C_7H_1	0.0156191620575106	0.0187053982834487	0.0143714726958198	0.0158426059064869	0.0112062954130807	0.0101039047155095	0.00682304551008991	0.0121596136656261	0.0106617861659636	0.0249868715217827	0.00723309300116915	0.0211931352782608	0.0109063575440061	0.00393978372357198	0.0131298183774196	0	0.00419223937301407	0.0143544149650064	0.0158238052277395	0.0243140259409777	0.0135632058589171	0.00924116035626071	0.0125703158269199	0.0206282583831889	0.021814418366421	0.0297305813275099	0.0156411878734423	0.0145165128094897	0.000721019870049156	0.0131147194187551	0.0131773591887253	0.0154701433520718	0.0119441997790889	0.0133927609754607	0.010812149118001	0.0229514801884733	0.158016133388199	0.128230686415261	0.131548213276782	0.00788962027894624	0.0197623274227476	0.00625352968547732	0.00787337822280357	0.00982088866713146	0.0186885241263473	0.00705969924228692	0.0140062499381211	0.00446210281615145	0.0274197671212471	0.0381762775204479	0.0143037738717046	0.00666321667205358	0.012334659801338	0.0161741572584595	0.00909173579790378	0.00613233261328566	0.0335266774602913	0.00850317133936843	0.0236568351368261	0.0081560923999503	0.0129738429123821	0.024686465834815	0.00825810995166466	0.00927232099488496	0.0286054067351781	0.0110484073616275	0.0154967335424902	0.0225137504444376	0.00790989060460956	0.0129370848282399	0.00684037470496373
OM3_C_7H_2	0.0127262394709649	0.0146037069303343	0.0104902584686845	0.018362199943033	0.00814741664803881	0.0125797179148262	0.0034864335597859	0.0123223002578147	0.00676707652550861	0.0288833944318174	0.00772202811227476	0.0173660271916414	0.00772105426043744	0.00570050454151225	0.00902370992472024	0.00419223937301407	0	0.0114339040414825	0.016230815571136	0.021098468476295	0.00938124791039627	0.0121847089789929	0.0115565375194408	0.0169293072095642	0.0257701094206734	0.0332868691051665	0.0127503653890157	0.0177496613207527	0.00347661477641986	0.0130341162067728	0.0171999700961438	0.0188881086565071	0.0111863690048745	0.0175749159704569	0.0118585202940188	0.0188161250579798	0.162110787945662	0.132340281169811	0.135633276498397	0.0100884893139053	0.0228508250454548	0.00228593679328422	0.00720808448872969	0.0115586280559968	0.0154481478288	0.0093617478350222	0.016709262130087	0.003707933521055	0.0307330600210531	0.0423213607609354	0.0179740171324047	0.0043441742354328	0.0111993811963165	0.0120701213277744	0.00707290887024714	0.00578468032842926	0.029594951911301	0.00521108944439477	0.0194899549250622	0.00688033092073724	0.0121123305203943	0.0204969307956367	0.0100721049738641	0.00760930147135307	0.0249661424262878	0.0113342936416358	0.0117665912043009	0.0196654747868923	0.00869754647100963	0.0152757509277093	0.0106440406920995
OM3_C_7H_3	0.00129265099105869	0.00928569087978744	0.00515805901785151	0.0197675240675385	0.00328777060008098	0.0156822254287956	0.00795042251439613	0.00990030391695474	0.01228769640163	0.0340310422751	0.0100562424614382	0.00872022076599299	0.00374840710427998	0.0170842323152429	0.00718279145881878	0.0143544149650064	0.0114339040414825	0	0.0124823532233453	0.0100056822866225	0.00870197491410515	0.0165873276969965	0.00652383226324595	0.00759755618254544	0.0314619237769683	0.0364994486330002	0.0013166744293664	0.0214519142224506	0.0137561004551073	0.00951359428524895	0.024060456734104	0.0230021929954191	0.00719390315265004	0.0264596433553673	0.0119290190863612	0.0129626075942843	0.167780779730118	0.138069121317304	0.141045030824879	0.0138015402420024	0.0252253910191695	0.00934045866275161	0.00803357083020486	0.0134209822340954	0.00451232717027943	0.0137204053703195	0.0190509467046948	0.0100139779407793	0.0331137724578215	0.0489100461547297	0.0231550662036569	0.00769165819916927	0.00613843700406498	0.00793281105658741	0.00558105197038402	0.00920902912604417	0.0207106236983204	0.00622940748643699	0.016921174043749	0.00706344811333545	0.00706322997185595	0.0167471703288958	0.0129945549821071	0.00586383368534532	0.0148618788311474	0.00991910028019578	0.00433475594037371	0.00824133054690426	0.0106158677266108	0.0170302682341413	0.0178048941879303
OM3_C_8A_1	0.0126764118442655	0.0217413150374431	0.0171989201878181	0.00900906013871969	0.0127187984035718	0.00854130699924792	0.0141448424871679	0.00391598119579046	0.0212602285295884	0.024221280406332	0.00871309306355035	0.0207621676585885	0.0131467011154853	0.0197587989537304	0.0184255702923057	0.0158238052277395	0.016230815571136	0.0124823532233453	0	0.0190233658004627	0.0198754941364749	0.0102496620234408	0.00619644182495171	0.0194461146521445	0.0223693939362362	0.0251968350935149	0.0126737722549319	0.0122579583638232	0.0157354735254317	0.00342731456424096	0.0174252266288705	0.0137971251910661	0.00589265263852138	0.0218392428187768	0.00518637652092136	0.0254071021719996	0.156913771339909	0.127242079399411	0.130024699712778	0.00894864343305477	0.0142206143734925	0.0156484942561115	0.00909006395838755	0.00690288348348502	0.015597878602567	0.0096433763622176	0.00933756032003042	0.0125762644439719	0.0215201880074807	0.0395472628347242	0.0149483827230599	0.012456192805681	0.00665524883943167	0.0201205243812277	0.010498288337387	0.0104594250729836	0.0315584908382514	0.0136663051459668	0.0292883828381057	0.00972891168946923	0.00555603712043694	0.0292152348518385	0.00813629689293735	0.00964886758754376	0.0249515432188237	0.00491163235912609	0.0167569781458959	0.0158944046458759	0.00792326594694273	0.00760391800915328	0.013806698325474
OM3_C_8A_2	0.00879695378725428	0.0111524355737738	0.0115074376891655	0.0277155572044868	0.0131162867148734	0.0247396792850312	0.0176957437159373	0.0180642046140419	0.0199441646230788	0.0427044993877676	0.0197238285308743	0.00668782304666155	0.0134547700312782	0.0267969100203274	0.0139554044840612	0.0243140259409777	0.021098468476295	0.0100056822866225	0.0190233658004627	0	0.0149666330084514	0.0259118103365896	0.0148069906464585	0.00578676201158221	0.0404217408999168	0.0442033906087936	0.00877762406213712	0.0301729791276091	0.0236940475635026	0.0172450935531176	0.0335998365607763	0.0317651691675941	0.0156860827875342	0.0363512149701777	0.0205889456914822	0.0115614033259094	0.175690300618035	0.146092595882973	0.148877808984379	0.0232343292267848	0.0331179337632844	0.0188663791631208	0.0178126294625121	0.0224088640164944	0.00565529269067591	0.0232980869954019	0.0274734494094078	0.0200151745458621	0.040533741514427	0.0578773913199338	0.0322666978090601	0.0176643848643542	0.0146259720801804	0.0121995278876488	0.0155484948313408	0.0191450338693919	0.0127204701323634	0.0159468523258234	0.0172925280666058	0.0169463055195849	0.0150372965288602	0.016001773620363	0.0223408818272531	0.0157170777924919	0.00597602431912575	0.0185255288819766	0.0098910516864531	0.00321617670492611	0.0200999258937422	0.0254589072435934	0.0276084127259071
OM3_C_8A_3	0.00951027743178577	0.00551738702864827	0.00385001317266746	0.0252061486880578	0.0071747754532974	0.0199156583064983	0.00762878375983001	0.0164044796754558	0.00514716153220861	0.0376025091869893	0.0138567673426239	0.00935114186616334	0.00672972328813049	0.0142716378971204	0.00153094200033402	0.0135632058589171	0.00938124791039627	0.00870197491410515	0.0198754941364749	0.0149666330084514	0	0.0201150758713588	0.0137190958902841	0.00950013241551611	0.0346221174641711	0.0413381448645118	0.0095319649634143	0.0256700666116926	0.0128433499007984	0.0164997903055071	0.0262463084913849	0.0270255625995571	0.0139922350817359	0.0269522737697076	0.0174322200962755	0.00952447550976408	0.171134712420858	0.141400071096875	0.144619932798414	0.0174788363330606	0.0303382513968953	0.00741598302353773	0.012067376340821	0.0181315889762681	0.0101176696368403	0.0169935591416416	0.0239450119239475	0.0110375547224664	0.0383866865588669	0.051506164639686	0.0265014336015514	0.00908481799586272	0.0132531268199693	0.0031514203566525	0.00968387302556668	0.0119478364150456	0.02079549176258	0.00688233188402082	0.0104723453025259	0.0110013257139072	0.0143811966507287	0.0112299721776644	0.0170363423345774	0.0105253263897805	0.0171744212418886	0.0159001398350884	0.00540908324570658	0.0148976134833848	0.0148222814073917	0.0221267753566477	0.0195757617973442
OM3_C_8B_1	0.017506842025843	0.0241642623139122	0.0192435419700547	0.00668087547128636	0.0146187993152749	0.001724096393584	0.0125127116971414	0.00839970027457383	0.0188805125526964	0.017686560117112	0.00665951928769994	0.0251272126100854	0.0146843277474815	0.0126738150436044	0.0191178757848876	0.00924116035626071	0.0121847089789929	0.0165873276969965	0.0102496620234408	0.0259118103365896	0.0201150758713588	0	0.0111965936756765	0.0241284157405521	0.0149378903037149	0.0212872497229566	0.0175191579311058	0.00561400199504025	0.00961749950348065	0.00947810003290211	0.00776554493717362	0.0069125098046209	0.0103026588547349	0.0116358484357552	0.0057409804600095	0.0284218848452758	0.151718655905969	0.121913081734625	0.125010343531453	0.00280763761486496	0.0106711588071697	0.0131579525579486	0.0087252107231704	0.00371399896417009	0.0209723170316097	0.00313001210581743	0.0047832152511647	0.00918875326423032	0.0185716322180233	0.0323480384630002	0.00661350525096349	0.0110526476292293	0.0113190291394364	0.0218454874605609	0.0114323715269917	0.00824363871826373	0.0372906380636829	0.0133570900010548	0.0305795179366131	0.00982873277264837	0.0111075357417626	0.0311801968720586	0.00360078906743087	0.0108707594510993	0.0313166313388189	0.00760570078484611	0.0196972098002499	0.0232428269411787	0.00597633766111984	0.00411167890929937	0.00393361181308357
OM3_C_8B_2	0.00700195021071413	0.0156516928636405	0.011018229282074	0.0133537369267765	0.00654592628372203	0.00994372610136681	0.00875686347281244	0.00343271234786226	0.0155440891582619	0.0280065347782563	0.00580600509182579	0.0151485390580048	0.00699800815768854	0.0162363941478677	0.0122512292735182	0.0125703158269199	0.0115565375194408	0.00652383226324595	0.00619644182495171	0.0148069906464585	0.0137190958902841	0.0111965936756765	0	0.0139294506297059	0.025638375165407	0.0300923609251719	0.0070059795806172	0.0154193997645146	0.0122270717237009	0.00300002448702746	0.0189524569620463	0.0170057263840289	0.000894217354748604	0.0222515929849697	0.00579435213223524	0.0194712302331061	0.161610521820106	0.13189397301299	0.134811990821685	0.00865688188351952	0.0188274586454984	0.0103869929232678	0.00470191947488836	0.00761288074245564	0.0103077291745165	0.00889312402833927	0.0128207607391327	0.00836807562448838	0.0266440831294652	0.043115986319916	0.0174652816368319	0.0072891696240643	0.000466749703730268	0.0139429117643113	0.00478668932268916	0.0064422256761926	0.0267077521333394	0.00788135525275935	0.0231303356676815	0.00469223161086708	0.000668181574650738	0.0231279841527136	0.00771472456688762	0.00404493222087351	0.0204182693027825	0.00372300981137218	0.0106695645538895	0.0120534319168233	0.00576785795695416	0.0107874482906264	0.0134556257634228
OM3_C_8B_3	0.00692778447090608	0.00537872416706199	0.00654552309727479	0.0272739959416852	0.00979033643149183	0.0232709405598457	0.0138067369144473	0.0173589636378653	0.0146150681818888	0.0416219783834672	0.0175223798750296	0.00141019851187594	0.00992267180270555	0.0225274085444703	0.00872577021774652	0.0206282583831889	0.0169293072095642	0.00759755618254544	0.0194461146521445	0.00578676201158221	0.00950013241551611	0.0241284157405521	0.0139294506297059	0	0.0390319976773641	0.0440101475690433	0.00692383408606078	0.0290472981079644	0.0199472124622962	0.0168343557008072	0.0314740323382309	0.0305967907596462	0.0146809125877431	0.0334862810854767	0.019505430965033	0.00673255874795476	0.175267760523332	0.145592545531584	0.148553913699877	0.0213286687094987	0.0327436646263969	0.0146438146652379	0.0154617799807903	0.0210170001162255	0.00390892711702414	0.0211892803792371	0.026626829604166	0.0167099881630178	0.0405607205012402	0.0564555705825438	0.0307178131008527	0.0142691947724695	0.0135939627296219	0.00653833003650665	0.012827755945882	0.0163976038794543	0.0132167693979179	0.0121489569436881	0.0121182163751863	0.0144107155864128	0.0143844807497816	0.0111772162441475	0.0205510233055136	0.0132855113434081	0.00804412239629956	0.017473511266524	0.00516375557111073	0.00698642763177988	0.0181542378136989	0.0246009772533973	0.0250504660595462
OM3_C_8C_1	0.0323152263218763	0.0389981351882047	0.0341115277772194	0.013456522139781	0.0295459338326202	0.0157999972674184	0.0270201114118777	0.0223801135861472	0.0324558508768963	0.0033048176026966	0.0215944913051924	0.0400517093892519	0.0295931493910729	0.0235796518268777	0.0337760687162423	0.021814418366421	0.0257701094206734	0.0314619237769683	0.0223693939362362	0.0404217408999168	0.0346221174641711	0.0149378903037149	0.025638375165407	0.0390319976773641	0	0.00978611174262814	0.0323257075655153	0.0102838312208736	0.0224567268513692	0.0232642695542172	0.00866521482879118	0.00868998262356225	0.0247724993751693	0.0113060790089715	0.0198464992820845	0.0432803248667498	0.136991334333769	0.107121984326395	0.110283722811111	0.0177450653318831	0.00937492583531524	0.0273124809578774	0.0236611667041883	0.0181046524469811	0.0357634805324905	0.0179870108007865	0.0131134659122778	0.0236007158774193	0.00993874209940697	0.0174915707688606	0.00832594655214539	0.0257509471766894	0.0258533631335355	0.0366180750284124	0.0263648708816459	0.0230615728320579	0.0521439032069442	0.0280954950508424	0.0450513658859724	0.0247607906402273	0.0253927291126244	0.0458189609609398	0.0184908432518091	0.0258045879299906	0.0460239265616756	0.0219165060263592	0.0346222729739901	0.0375495669258618	0.0208950503973233	0.0150580954078464	0.0151376508923299
OM3_C_8C_2	0.0370886782373097	0.0450147032596123	0.04008280810371	0.0167451537379586	0.0352954972956535	0.0214490461527934	0.0337793222064592	0.026661430256374	0.0400451841518114	0.00695302554574215	0.0275584956773466	0.0452023724547351	0.0354760577378267	0.0321544154663635	0.0402628030477396	0.0297305813275099	0.0332868691051665	0.0364994486330002	0.0251968350935149	0.0442033906087936	0.0413381448645118	0.0212872497229566	0.0300923609251719	0.0440101475690433	0.00978611174262814	0	0.0370932370734962	0.0156866650961411	0.0302831303225347	0.027247460667509	0.0173723212368311	0.0144181673723475	0.0293397508192691	0.0209701878333482	0.0246153564763933	0.0491507234719707	0.131973721073163	0.102199564089449	0.105013407571731	0.0238665456474674	0.0112785649974754	0.0344297460960767	0.0295009680778883	0.0234103724283346	0.0403602261251186	0.024376836228856	0.0175666398154626	0.0304732024865922	0.0039178270215658	0.016971358823144	0.0154366319518014	0.0322583586236339	0.0304241856142514	0.0428382381797077	0.0321574085760128	0.0293989958855843	0.056627808318227	0.034501287596644	0.0517651257174249	0.030622128364471	0.0296645433959314	0.0522466877149061	0.0243407816122916	0.0314408838056706	0.0501029746113583	0.0265873305991094	0.0402540871789303	0.0410834782754768	0.026654091324542	0.01953712607785	0.0229010873185324
OM3_C_8C_3	2.5181333888779e-05	0.00938428772298822	0.00579861166702767	0.0203548383689171	0.00460386418872416	0.0165297914849064	0.00926703706548346	0.0104365414838292	0.0134036412128915	0.0348296121620128	0.0110868635209509	0.00816061243006517	0.00505736852284955	0.0183996448605469	0.00804679759862019	0.0156411878734423	0.0127503653890157	0.0013166744293664	0.0126737722549319	0.00877762406213712	0.0095319649634143	0.0175191579311058	0.0070059795806172	0.00692383408606078	0.0323257075655153	0.0370932370734962	0	0.0222323440054996	0.0150501115418586	0.00992315437641436	0.0250760964819848	0.0237983254018135	0.00776651396842044	0.0276112799777285	0.0126346555158352	0.0127655628102864	0.168483542079282	0.138786638443999	0.141726995024327	0.0147586353385493	0.0258266800826214	0.0106510845823849	0.00910737725671301	0.0142350353745121	0.00345410456134604	0.0147286304795142	0.0197465253362879	0.0112754683601951	0.0336427598645991	0.0497934299815489	0.0240430281840573	0.00898043441120572	0.00667552597747729	0.0083621828749479	0.00677147522605959	0.0103759982239065	0.0198422062213042	0.00754501872138523	0.017081140629723	0.0081919888125477	0.00746743753640386	0.0167510824463031	0.0139188370822414	0.00697018395521985	0.0138206258659836	0.0105836501883333	0.00465312975537646	0.00692644192159567	0.0115762278931897	0.0177157152008616	0.0189102077972025
OM3_C_8E_1	0.0222235560848189	0.0295259825002743	0.0245865506903515	0.00401616255859178	0.0198557584130546	0.00586649897443998	0.0180968765558356	0.0121134251727414	0.0244740585466791	0.0126040616998746	0.0119673695622823	0.030137642596097	0.019983831225047	0.0175479850106212	0.0246243996394121	0.0145165128094897	0.0177496613207527	0.0214519142224506	0.0122579583638232	0.0301729791276091	0.0256700666116926	0.00561400199504025	0.0154193997645146	0.0290472981079644	0.0102838312208736	0.0156866650961411	0.0222323440054996	0	0.0149814974010246	0.0129830810914107	0.00632022390405276	0.00159503069050443	0.0145687066283361	0.0116150917306816	0.00963316209433729	0.0337361183315483	0.146597551600572	0.116789601915074	0.119811613194219	0.00819982226505836	0.00527838559595434	0.0187713439644047	0.0139725772322534	0.00803809076875901	0.0256429802450098	0.00869161202872992	0.00292371360612517	0.0147984572676134	0.012986921350861	0.0277299706531766	0.00297543618839525	0.0165885511133104	0.0156596542608603	0.0272733957636074	0.0166734877588303	0.0137388141545407	0.0420585610435556	0.0188553004289729	0.0361177858074849	0.0150972345472211	0.0151433322109645	0.036656906560435	0.00874320261395376	0.0160168434925049	0.0358320553720009	0.0117066216133232	0.0249014324726991	0.0272765516159638	0.0111216896555477	0.00478176271361521	0.00800573897936465
OM3_C_8E_2	0.015027765232777	0.0179864271748239	0.0136682518492378	0.016157403079875	0.0105803325592188	0.0103808848386265	0.00614276204311232	0.0120050842299378	0.0100044526646653	0.025615543734753	0.00706689558699042	0.0204985743604563	0.0102653775062355	0.00407067556852327	0.0124100637328778	0.000721019870049156	0.00347661477641986	0.0137561004551073	0.0157354735254317	0.0236940475635026	0.0128433499007984	0.00961749950348065	0.0122270717237009	0.0199472124622962	0.0224567268513692	0.0302831303225347	0.0150501115418586	0.0149814974010246	0	0.0129261083838246	0.0138335706702967	0.0159791391119234	0.0116357831327655	0.0141133266973535	0.0108048460107662	0.0222311451781535	0.158703923604893	0.128920584534977	0.1322312924735	0.00808247262858545	0.0202055754786861	0.00553525529037972	0.0075262898267374	0.00993918758142395	0.0180596182778577	0.00726316429489856	0.0143533591755056	0.00397748579491317	0.0279186382449073	0.0388722263415349	0.0148702649948484	0.00607223060175227	0.0119711038146799	0.01545483896763	0.00857331002584465	0.00578986721831967	0.0328237250259987	0.00783934586674228	0.0229522475535655	0.00772378944560945	0.0126571529068877	0.0239726631131719	0.0083729784431585	0.00880288032855841	0.0279346534150639	0.0109050273565089	0.0148087362127066	0.0219405113570487	0.0078136770125918	0.0132025346097859	0.00742309200298817
OM3_C_8E_3	0.00992121090576011	0.0186453523215228	0.0139709695308497	0.0105522022733626	0.00937467935926556	0.00797331489918588	0.0107644120942428	0.00111960422803297	0.0178479155062515	0.0254720584860618	0.00588265758886361	0.0180827930278869	0.00977922626887126	0.0169947709206393	0.0150688683162721	0.0131147194187551	0.0130341162067728	0.00951359428524895	0.00342731456424096	0.0172450935531176	0.0164997903055071	0.00947810003290211	0.00300002448702746	0.0168343557008072	0.0232642695542172	0.027247460667509	0.00992315437641436	0.0129830810914107	0.0129261083838246	0	0.0171756840926554	0.0145777888345361	0.00251598049894759	0.0209950294185427	0.00373740915540978	0.0224680871220221	0.158880617763821	0.129169118447072	0.132048644503902	0.00738139625329741	0.0160153196312283	0.0122999514689635	0.00582853575366259	0.00576563870551237	0.0131224396840032	0.00787100156505977	0.0102340445072048	0.00946642045228743	0.0237416665295957	0.0406929929814735	0.0152835455917639	0.00910279111054244	0.00342096430515285	0.0168953793476604	0.00707132255174063	0.00734871174518373	0.0294341301637837	0.0102403684542466	0.0260934602586094	0.00636030260978231	0.00246021772198162	0.0261192431523179	0.00643426947617091	0.00622295750688655	0.0230140710115592	0.00218518023084938	0.0136662140352737	0.0143005154934996	0.00532881500277829	0.0082288522106421	0.0124138683348097
