	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_7C_2	0.0621380134817315	0.0783302133075801	0.0754030334812531	0.04881809134494	0.068977524528933	0.0449664422006884	0.0555835099754716	0.0470355244652819	0.0207351104899258	0.00868944201458443	0	0.0432669757469176	0.0428824355391323	0.0291188340278116	0.0350334136094374	0.0414902501828312	0.0432315090379001	0.0390939531302335	0.0437264532681416	0.0748763765036038	0.0726891600338399	0.0592474705839058	0.0945261750049887	0.0686223719762264	0.0434950485481221	0.0514870870850161	0.0399917618382198	0.0449403056430451	0.0598672420363104	0.0356852434073291	0.045551889552584	0.069604407670738	0.0337992109670062	0.110554540513384	0.0618058622170116	0.185526184697409	0.0479987777076941	0.0436573412377007	0.0521543699799814	0.0616399025641231	0.0418361321574821	0.0445018509132011	0.0490545403505434	0.0683953017437089	0.0475191812282454	0.0494689043665002	0.0644627431587537	0.0531285740870456	0.0635695641619062	0.0778452593115138	0.0534520922743496	0.0531152821039027	0.0374674570015806	0.0410050382433157	0.0518911870931104	0.042207709736646	0.0430485087231991	0.0500736035254254	0.0624950245314126	0.0441122179609581	0.0505641014202224	0.0485494975856084	0.0448762661835686	0.0462309798100127	0.0487103822530025	0.0560844213016703	0.0695661611379844	0.0424117409931741	0.0607064252819156	0.0680802318321176	0.0276259067750835
OM3_C_7C_3	0.101276340355746	0.11704471738808	0.113517378934248	0.0842987033301452	0.105702388688443	0.0812750514875331	0.0853165044318864	0.0812696470550512	0.0477511972448826	0.0450832782213755	0.0432669757469176	0	0.0679370246322129	0.0514924009271922	0.0436352408004301	0.0506116316863628	0.0780828067413564	0.059783632289329	0.0767926579673679	0.110219421971825	0.10499063733049	0.060878904321467	0.108866729736741	0.0839951643644836	0.0778149089208467	0.084493211757836	0.0752787310548019	0.0786287114329864	0.0986625733540023	0.0644052538054429	0.0676998006300155	0.099987496287431	0.0470459640182527	0.0793359997611833	0.0464356743184685	0.154850587930486	0.0474366522169531	0.0701006967078936	0.0467084314072666	0.073612313385906	0.0700894970606543	0.0352124690430673	0.0716510829284731	0.100699846957242	0.0666999682740868	0.085659328335879	0.102993645922333	0.0884042236581851	0.101451059673102	0.115931248360913	0.091015752132561	0.0848491920556761	0.0723705081052441	0.0658026009370495	0.0735705805546105	0.0720068605586172	0.032319625576092	0.0709647023285565	0.0356421673492448	0.0586392413555843	0.0707073005482308	0.0291435798304651	0.0296812509652897	0.0733139343287409	0.0267917891376389	0.0835833573297374	0.103299344380484	0.0521634557353622	0.0966738659171045	0.106030478809713	0.0250721230166366
OM3_C_7G_1	0.0528937692701597	0.0682392285955004	0.0628792500898604	0.0278877400625748	0.0515034959071431	0.0340177936820131	0.0197900945637716	0.0250803282416323	0.0282574922499159	0.0364799965207284	0.0428824355391323	0.0679370246322129	0	0.0185783263186043	0.0274769178258785	0.0265244195812186	0.0224400275174494	0.01553013166807	0.0162729654137775	0.0481451391936374	0.0395694967313605	0.0981847820485408	0.128948382048578	0.103097768983251	0.0639763003457427	0.0690845955990452	0.061471182855645	0.0200729964048258	0.0475332062072495	0.0130739496542823	0.0119811106884329	0.0336187562858641	0.0230867122807523	0.144620163762812	0.101388502727931	0.21970045390836	0.0407857313356013	0.0104290718359217	0.0414467915351717	0.0278888561613864	0.0118114944657125	0.0451118202197987	0.0158484888098665	0.0355736788804509	0.00969461085351422	0.0314814652318509	0.0493667833336882	0.0299701751195615	0.0478021691252754	0.0627484011251565	0.0365876006180013	0.0216212065366125	0.027693236307931	0.00735594055286673	0.0126702370736607	0.0125608277504145	0.0449482558059831	0.0134774496290487	0.0660676330492412	0.0194548149836369	0.0145467402456402	0.0521645421210636	0.0530453198201558	0.0103656303715173	0.0546974000081592	0.0179138037503583	0.0394223470006401	0.0218648941043259	0.0385024718335187	0.0520711416727978	0.059015567397726
OM3_C_7G_2	0.0619552717410728	0.0780557819272841	0.0736305332916131	0.0381329837769216	0.0637774443043557	0.0418000197937076	0.0362578975015067	0.0358570675239778	0.0174957217837178	0.0234844349836108	0.0291188340278116	0.0514924009271922	0.0185783263186043	0	0.0149599136590732	0.0169056224524346	0.0327877861784873	0.0181046803018981	0.0283328395146083	0.0628817201418762	0.0565471657069061	0.08504478292539	0.120710704221605	0.09405437933832	0.0608674633373842	0.0674729553295852	0.0584389415448919	0.0319604935025331	0.0572787953280252	0.0188629924579196	0.0198284003892251	0.0508555696283578	0.00945724981153561	0.127002575421082	0.0848182257527847	0.202623385790523	0.0285364200531485	0.0200247486981447	0.0322768017467984	0.0326718995924757	0.020901174457502	0.0313888076205066	0.0239186359130065	0.0508351886854201	0.0205009120403137	0.0411091469564357	0.0600597448243228	0.0425466386930751	0.0589038239467019	0.0745335086363026	0.0475160901610301	0.0373051326582774	0.0326698264030655	0.0187701453127065	0.0251208208846406	0.0245986718377744	0.0323977976622321	0.0232026243517562	0.0526400097598101	0.0165465519005282	0.022611102116747	0.0392734180049303	0.037259303674858	0.0240004530645996	0.0409304220520636	0.0344545634188869	0.0550137806783474	0.0184238977312052	0.0509576579191469	0.0639009037047123	0.0417281971744803
OM3_C_7G_3	0.0728561706351011	0.0894041665123226	0.0849374928477193	0.0500489508468096	0.0741580119208745	0.0514412103604038	0.0449187960722007	0.0463161600164198	0.0223779328838574	0.0303341419943396	0.0350334136094374	0.0436352408004301	0.0274769178258785	0.0149599136590732	0	0.0152799624715857	0.0435454909028416	0.0208843322494734	0.0398695180117008	0.0738539584341793	0.0657879013954696	0.0859968664857362	0.125296147147976	0.0987161348790123	0.0694169991445967	0.0758169899493552	0.0665890008781887	0.0427896829765708	0.068861645371359	0.0276244644160137	0.0259623373378086	0.0596341315488235	0.00838273688989637	0.121005197076359	0.0827283256957244	0.196326632557957	0.0215736324687682	0.028940814365977	0.0211323333613277	0.0328831888214793	0.0307680927282901	0.0193864821698046	0.0305255531595801	0.0614414446299065	0.0251843407525932	0.0518204989064203	0.0718343055239935	0.053479336236007	0.0707047328465958	0.0855222386697403	0.0584592721816495	0.0470010918315478	0.0428011760515529	0.0258979835486495	0.0307354551706216	0.0337114534999269	0.0194785478267079	0.0279340884244684	0.0405718555357863	0.0169965611466425	0.0281660462258862	0.0267180890252505	0.0272898470534678	0.0329147561195988	0.0284423938987954	0.0423007738017981	0.064976270734544	0.0138411977494346	0.0622037558769622	0.0745964264914393	0.0383174702274104
OM3_C_7H_1	0.074751259999446	0.0896495423128871	0.0851515424655484	0.048768962897166	0.0746924806062813	0.0543494169725278	0.0439403572205938	0.0461667574134138	0.0286595732324477	0.0364816968184127	0.0414902501828312	0.0506116316863628	0.0265244195812186	0.0169056224524346	0.0152799624715857	0	0.0451684144281772	0.0236571328360874	0.0391708326008978	0.071408955021811	0.0642846650225121	0.092931090349406	0.131261984809624	0.104417211425636	0.0738425199345546	0.0803374884468823	0.0720460911733295	0.0438128001310741	0.0694459143211793	0.0300018963097225	0.0229475593159467	0.0569633892234943	0.0124713947330585	0.126090750407947	0.0891154073457581	0.201753595682333	0.0173019490931732	0.0277148792304381	0.0196344707615303	0.0258838470328134	0.0291214881188488	0.0229180323048046	0.0254585578283575	0.0573678270142035	0.0214835112856081	0.0520789599561578	0.0716591728661073	0.0530760406224996	0.0705112345498963	0.0855721933037661	0.0599769213193271	0.0464638648998432	0.0445165555409287	0.0267617462749198	0.0270959748377022	0.0349905005706525	0.0256815123743224	0.0251402885187628	0.042072297736698	0.0153448963014018	0.0229120143755256	0.0322247502735265	0.0304342357569139	0.030637396234466	0.0338220186833579	0.0404304716164842	0.0629819564509779	0.0143858366801858	0.0605481205384343	0.0759119220607682	0.0456895134974161
OM3_C_7H_2	0.0307723211671679	0.0473179506696798	0.0426272916849896	0.0117360241119881	0.0314874001950087	0.0132039049961004	0.018052728124309	0.00979117200182264	0.0316034027078337	0.0374327172457812	0.0432315090379001	0.0780828067413564	0.0224400275174494	0.0327877861784873	0.0435454909028416	0.0451684144281772	0	0.0285865383892981	0.0098338591534519	0.0336892235077401	0.0299252577021127	0.0943778185445382	0.117556050489931	0.0937859606897863	0.0492389814340478	0.0533353013381107	0.0466742923055563	0.00499590802101969	0.026204114551783	0.0166805042663989	0.0287461917170371	0.0283683401036412	0.0404918355503508	0.151463667045725	0.103569895816833	0.225662311121181	0.0589448715527932	0.0231566760052262	0.0605886320395587	0.0485968552758197	0.0194510376816331	0.0615650969086078	0.0305510004658445	0.0287662377009295	0.0307688660694935	0.0135946800548977	0.0290059104377511	0.0116887130999561	0.0283661183478297	0.0425391286018944	0.0155078931585043	0.0126668249025227	0.0123654578414419	0.0209137353579954	0.0301252650349082	0.0121133294504948	0.059891463714766	0.030940265473694	0.083379656081054	0.0399535173534726	0.0335096483511371	0.0685716233572527	0.0684068899293647	0.0197458515899935	0.0705257305156918	0.0230001027005955	0.0281363344223962	0.0402728618848491	0.0211261125093324	0.0313947156540664	0.0646269390791794
OM3_C_7H_3	0.0575151006973458	0.0744613272822593	0.0697675949711171	0.0360307728741268	0.0573349298021805	0.035981145631356	0.0276277772944066	0.0288106928783691	0.0224960943787935	0.0339555925878266	0.0390939531302335	0.059783632289329	0.01553013166807	0.0181046803018981	0.0208843322494734	0.0236571328360874	0.0285865383892981	0	0.0240389784424036	0.0571343687278825	0.0485704588928253	0.0936736658229878	0.126223322266449	0.101159874775994	0.0646752790131137	0.0704131974953901	0.0608483937559517	0.0286747251803526	0.0536323791981794	0.0132398158502834	0.013062829529545	0.0423650337592251	0.0205199998712273	0.137126045481331	0.0949109497358864	0.212723583624845	0.0362034175492723	0.0163284741908722	0.033883867755187	0.0323589475530009	0.0160613453559225	0.0365575859260545	0.017784782546621	0.0461975306905264	0.014880089292571	0.0347663028127079	0.0567266108359036	0.0366333090493158	0.0559017174235333	0.0686981771741633	0.0421105296633607	0.0292952612284193	0.0297123751253009	0.0105506009826545	0.0191952337990596	0.01824851490313	0.0347950647170708	0.0176515017081014	0.0587071120784718	0.0181635021111134	0.0208900209111887	0.0435150399317597	0.0449915922882731	0.017182801769877	0.0457239500895116	0.0250214002369216	0.0465497642318418	0.0177588619913183	0.0454386693416684	0.0582090491483264	0.0510755106640512
OM3_C_8A_1	0.0380974211111442	0.0538718688888468	0.0490694889863648	0.0145223447571536	0.0376471222905707	0.021253311739714	0.0135650503804647	0.0104025670832907	0.0315096834861503	0.0381422908607095	0.0437264532681416	0.0767926579673679	0.0162729654137775	0.0283328395146083	0.0398695180117008	0.0391708326008978	0.0098338591534519	0.0240389784424036	0	0.035682657227777	0.0303105741645994	0.0981670920605867	0.123504959465752	0.0992030398989987	0.056086433184829	0.0608865773227288	0.053444402373016	0.00950516980781456	0.032716519921004	0.0143563458290383	0.0213020286974018	0.0261409358518127	0.0359047678965841	0.151164656402395	0.104697696636937	0.22620881859489	0.0530300533574469	0.0160014022040885	0.0549475722533274	0.0412302687103281	0.0123596723640909	0.057170419147287	0.0222759348413997	0.0265520288784483	0.0241408035128454	0.0160322334977705	0.0348110729341983	0.015311300973057	0.0341938317572012	0.0481930275683876	0.0217909056668349	0.0110738404434166	0.0179354513538084	0.0163191857027324	0.022718682517032	0.00947565161367843	0.0565625218628422	0.0239863212847999	0.079160288248939	0.0332676219187105	0.0259626749082617	0.0648842685594547	0.0641638771353824	0.0123232309588596	0.066956917626704	0.0162704878032791	0.0274524099017587	0.0360272497003105	0.0239677367288762	0.037878824520033	0.0640248611603191
OM3_C_8A_2	0.0294526295634164	0.0325266294437562	0.0281173855777089	0.0270599051743539	0.0198791392879322	0.0352439117193029	0.0323393228286001	0.0314752080576348	0.0637111824157615	0.0692530129541495	0.0748763765036038	0.110219421971825	0.0481451391936374	0.0628817201418762	0.0738539584341793	0.071408955021811	0.0336892235077401	0.0571343687278825	0.035682657227777	0	0.0161091373892839	0.121486201488004	0.135889831353827	0.114882437211658	0.067760760569912	0.0688300344655199	0.06741646618725	0.0330578026441938	0.0240120980325817	0.0476561006902427	0.0525625471892613	0.0218289812487775	0.0700540238777078	0.182303869036096	0.133938773946173	0.255609175359809	0.0855748332711362	0.0479253322506069	0.0874190525433413	0.0664580547027805	0.0449915436628697	0.0910306024427009	0.0513086759710928	0.0182600679641142	0.0538723395303142	0.0296882825645815	0.0194398904644125	0.0230077915590503	0.0206086991098321	0.0245974015086083	0.0257066509832965	0.0287089576693745	0.0400610308304269	0.0486666385628817	0.0501112212142882	0.040823994520082	0.0899434363193771	0.0526117430074035	0.112081531948316	0.0660797735144133	0.0542141546400983	0.0988272291358485	0.0985058431474213	0.0426288854373163	0.100975603830934	0.037846261754769	0.0164187940041678	0.0674382168303261	0.0155126183382927	0.0221541584174544	0.096505726213678
OM3_C_8A_3	0.0367599881665635	0.0453468797824595	0.0398662605844062	0.0278396200953974	0.027756204557118	0.0347915728763858	0.0219237149978286	0.0284172973298275	0.0596254060257047	0.0667747282004678	0.0726891600338399	0.10499063733049	0.0395694967313605	0.0565471657069061	0.0657879013954696	0.0642846650225121	0.0299252577021127	0.0485704588928253	0.0303105741645994	0.0161091373892839	0	0.123026020609598	0.141695220141886	0.119486919629963	0.0729629794283073	0.0747301803843022	0.0712531288628183	0.0283957988827446	0.0320908253874928	0.0413187240146909	0.0437823056220578	0.0095395468410734	0.0624579807565724	0.179824563393502	0.133037070307298	0.253701279860342	0.0779097340676708	0.0397272093994756	0.0783316661972621	0.0559524419621844	0.0382868988407681	0.0831663735819202	0.0429236880814738	0.0155036707987734	0.0444775577656288	0.0288717794398721	0.0297855801865851	0.0219507212017705	0.0295990186599966	0.0360113773129486	0.0261920259952296	0.0208630711104355	0.0393981159329257	0.0404055731154364	0.0400659393607287	0.0336964953935055	0.0821690040101249	0.0427767968819345	0.104103327877184	0.0565911343472383	0.0450154363363454	0.0904668303917119	0.0914211767547101	0.0347694599579283	0.0929846279445149	0.0267396024353115	0.0109663311086606	0.058916676051753	0.0210231901156965	0.0288436817505017	0.0929945649078854
OM3_C_8B_1	0.101205157843579	0.111492031847475	0.110655537795692	0.0981180743433666	0.110007399646311	0.0909227707791293	0.109969866900237	0.0987161125847569	0.0728502992120726	0.0631179623446236	0.0592474705839058	0.060878904321467	0.0981847820485408	0.08504478292539	0.0859968664857362	0.092931090349406	0.0943778185445382	0.0936736658229878	0.0981670920605867	0.121486201488004	0.123026020609598	0	0.0513585333572236	0.0303351433587401	0.0585718889791857	0.0622253912697498	0.0591453353700263	0.096338551564029	0.101309505056737	0.0898991425106349	0.101949301292272	0.121934755644169	0.0869734906572041	0.0820963883017582	0.0323609165024411	0.145941959916219	0.096386285923728	0.1004817639943	0.0990817924256638	0.115956525342596	0.097809026771897	0.0880909866542665	0.105670712353318	0.119771766285858	0.102022029297964	0.0999620873735723	0.106162594979167	0.102582187006168	0.104901110501391	0.116066303739718	0.100755540132039	0.105520040884658	0.085123893725557	0.0954773533821963	0.107918980154771	0.0960565474413414	0.0839485977719253	0.106058367153239	0.094305075890872	0.0998016539335108	0.106538839732815	0.0861001321837093	0.084442463232361	0.101674581709347	0.0846603795496268	0.111852220579342	0.120837928866969	0.0923909940586106	0.108001028673103	0.109567758875061	0.0567923548720919
OM3_C_8B_2	0.110632734690352	0.114577355242062	0.115814508670814	0.119488108042319	0.120445292405848	0.109800393845609	0.135102207531523	0.121023916036766	0.107119230832773	0.0979417392354628	0.0945261750049887	0.108866729736741	0.128948382048578	0.120710704221605	0.125296147147976	0.131261984809624	0.117556050489931	0.126223322266449	0.123504959465752	0.135889831353827	0.141695220141886	0.0513585333572236	0	0.0290975484890725	0.0699918222932194	0.0686110757079501	0.0715335831926532	0.120326938317355	0.113040542918571	0.119447598838155	0.134192918361638	0.143399182527275	0.125111531627247	0.123258949753345	0.0794798389604342	0.173426689940311	0.138557912449102	0.131334315259152	0.140880306027336	0.152053705045031	0.127327588147862	0.1315834659818	0.137279131243481	0.14065492813913	0.134645904311752	0.120151298974308	0.117692394147392	0.122124739326144	0.116660051538083	0.121938650702951	0.11747891076548	0.128483068834556	0.108241156707027	0.126104707807706	0.139651323935571	0.123687557494605	0.126625696402935	0.138656683821995	0.141631577248168	0.136302709537843	0.13977523166432	0.130595360942727	0.129753818601704	0.130678870095842	0.129917972656593	0.138672238735396	0.139027306522406	0.129085216920125	0.124650178859219	0.119773159314899	0.101475425849925
OM3_C_8B_3	0.091928196527018	0.0980387303282416	0.0980778044785237	0.0958829387472392	0.101205303324348	0.0878904847375195	0.111177911086575	0.098074051156364	0.0813036785797835	0.0714005406492926	0.0686223719762264	0.0839951643644836	0.103097768983251	0.09405437933832	0.0987161348790123	0.104417211425636	0.0937859606897863	0.101159874775994	0.0992030398989987	0.114882437211658	0.119486919629963	0.0303351433587401	0.0290975484890725	0	0.0478338601263546	0.0481373886701935	0.0502018897321454	0.0960440816792016	0.092933355834534	0.0943914744149263	0.108724180714057	0.120388701946426	0.0981630850041635	0.110417075270501	0.0609550984749094	0.169392101257584	0.111841282361427	0.105978595053022	0.114632334722946	0.125266746795442	0.102314758595466	0.105466365172865	0.112029770421061	0.117371526760606	0.108612935068123	0.0981230266561174	0.0975269505073177	0.0995572543110652	0.0960013267976927	0.104655404784826	0.0960395270938863	0.104951311612738	0.0845111828541719	0.100699067889041	0.11399113823879	0.0989492660370948	0.100890747543365	0.112944883706872	0.115731805249092	0.109917391423325	0.113646205023592	0.104717633580952	0.103852885106141	0.105669339505531	0.104196074666655	0.114421178004691	0.117411604212308	0.102503868756039	0.103046794077105	0.100668116015116	0.0766491018094964
OM3_C_8C_1	0.0450869540952328	0.0532426750803635	0.052773016318632	0.0501826220019198	0.0543374047196965	0.0422644106559736	0.0671072203255802	0.0533189902636099	0.0483308207975051	0.0423379122417882	0.0434950485481221	0.0778149089208467	0.0639763003457427	0.0608674633373842	0.0694169991445967	0.0738425199345546	0.0492389814340478	0.0646752790131137	0.056086433184829	0.067760760569912	0.0729629794283073	0.0585718889791857	0.0699918222932194	0.0478338601263546	0	0.00880760597982677	0.0101177264578959	0.0517925504031517	0.0456749684968962	0.0545163868680878	0.0702090231716516	0.0745226934376967	0.0677569223300243	0.133411478451848	0.0802442040189228	0.202087645367851	0.0852082004474918	0.0660354843317982	0.0882416110447974	0.0893506689320594	0.0616476219018286	0.0825690172086394	0.0728722216763486	0.0713528855462057	0.0710577873199441	0.0525059762254872	0.0502462297548513	0.0533504458983224	0.0493091789867808	0.0587591300735368	0.0495627041407438	0.0604253641724982	0.0405044925112048	0.0614402400180628	0.0743697026602836	0.0568770322316398	0.0785790380878958	0.0739610918294961	0.0999205179656106	0.0761072226334161	0.0753551525235236	0.086040157633029	0.0849140561326893	0.0643875625162327	0.0865461324148918	0.0715577392859054	0.0708342450942142	0.0705071102660253	0.0560433441352355	0.0538909344352888	0.0634690868053191
OM3_C_8C_2	0.045575504382719	0.0512648783180789	0.0510245520728086	0.0539198928466416	0.0542832044040679	0.0456788506804651	0.0710515381346587	0.0576320202768773	0.0551289386332353	0.0498538137885316	0.0514870870850161	0.084493211757836	0.0690845955990452	0.0674729553295852	0.0758169899493552	0.0803374884468823	0.0533353013381107	0.0704131974953901	0.0608865773227288	0.0688300344655199	0.0747301803843022	0.0622253912697498	0.0686110757079501	0.0481373886701935	0.00880760597982677	0	0.015472687763052	0.0556937129588595	0.0467810065293507	0.0599594701982704	0.0759468082645279	0.0771750063970005	0.0741959649061955	0.13906500283234	0.0861153661324352	0.206244002771809	0.092268869021901	0.0716565590372589	0.094801500080507	0.0948094929213163	0.067249426160865	0.0895079621648184	0.0786453123236894	0.0741407975052044	0.0762469555868177	0.0566544792941617	0.0509951371576071	0.0564757016648177	0.0497364944338411	0.0578104276255439	0.052175237157533	0.0639509892699708	0.0451903893461405	0.0665950183070703	0.0795679788720745	0.0616393343880435	0.0850976454802152	0.0793730340103664	0.106613051183959	0.0823098575485455	0.0809020691357058	0.0925368010212435	0.0922574105824691	0.0695102862241615	0.0932108777703062	0.0759360145642751	0.0733447054172296	0.0760338172996001	0.0584339252500634	0.0539696691540553	0.0711796219441675
OM3_C_8C_3	0.0432922370996636	0.0542886377041147	0.0532496612643678	0.0495577421549214	0.0530353697947461	0.0387509147696207	0.0644396019554274	0.0504841845434729	0.0456661092937186	0.0398345107633093	0.0399917618382198	0.0752787310548019	0.061471182855645	0.0584389415448919	0.0665890008781887	0.0720460911733295	0.0466742923055563	0.0608483937559517	0.053444402373016	0.06741646618725	0.0712531288628183	0.0591453353700263	0.0715335831926532	0.0502018897321454	0.0101177264578959	0.015472687763052	0	0.049808283246604	0.044681353798148	0.0515544476860922	0.067446914043359	0.0727373545922649	0.0652172520936323	0.132804282132775	0.0791081835525987	0.202348488131286	0.083294429991605	0.0634406129632403	0.0854427311793449	0.0875970362385395	0.0591665422960953	0.0798361886458183	0.070307447477573	0.0709260822597912	0.0686266229028108	0.0496332165071109	0.0501330193343113	0.0513117603273237	0.0491452978497242	0.058004564668734	0.046600244965794	0.0577201391242752	0.0384367299345112	0.058611806342207	0.072024807308524	0.0542483000526046	0.0755651101289019	0.0715589367761026	0.0979744122170133	0.0731084297538191	0.0733885995622153	0.0828194630960993	0.0823050200518025	0.0620051347131596	0.0835067781674059	0.0685597523834421	0.0685623488224741	0.068143480224344	0.0550295294629146	0.0521003499993122	0.0610993248813999
OM3_C_8E_1	0.033513813990785	0.0488980898823832	0.0438637372432455	0.0114903993341875	0.0330395397813335	0.0176276004199464	0.0163499650220018	0.0127366762339772	0.032704107869138	0.0386100272058789	0.0449403056430451	0.0786287114329864	0.0200729964048258	0.0319604935025331	0.0427896829765708	0.0438128001310741	0.00499590802101969	0.0286747251803526	0.00950516980781456	0.0330578026441938	0.0283957988827446	0.096338551564029	0.120326938317355	0.0960440816792016	0.0517925504031517	0.0556937129588595	0.049808283246604	0	0.0282807392727028	0.0169353378023433	0.0274872784985738	0.0264795337093579	0.0393244600445177	0.152487625051744	0.105215666663674	0.2265877436587	0.0577883375260251	0.0217167118915903	0.0596173586921146	0.0456522702138553	0.0187509608384747	0.0611333960685242	0.0293259011988706	0.026433636876476	0.028567419932641	0.0170788779476827	0.0301796804603255	0.0130244693990864	0.0290668638624045	0.0441921123836094	0.0182559589348543	0.0117248398678983	0.0154474526926728	0.0197081270953944	0.0277815256527215	0.0111762470128026	0.0597777168763251	0.0288716896069888	0.0825530174127655	0.0384079043090797	0.0310429523645177	0.0681708752495497	0.068199703497551	0.0182333081730568	0.0702527038068931	0.0213581242370061	0.0280366707150937	0.0387962169507567	0.0219986048496654	0.033082713298649	0.065903326950654
OM3_C_8E_2	0.00846813256241834	0.021695465967044	0.0178716344719924	0.0224291014664916	0.0120740517457173	0.0204399651105977	0.037119723944717	0.026439839385662	0.0530090032449066	0.055504426965883	0.0598672420363104	0.0986625733540023	0.0475332062072495	0.0572787953280252	0.068861645371359	0.0694459143211793	0.026204114551783	0.0536323791981794	0.032716519921004	0.0240120980325817	0.0320908253874928	0.101309505056737	0.113040542918571	0.092933355834534	0.0456749684968962	0.0467810065293507	0.044681353798148	0.0282807392727028	0	0.0420087562261011	0.0533395668955428	0.0365114976290163	0.0655603712433246	0.16725444123827	0.116330409930325	0.239658975668363	0.0835614785456262	0.0478245769588478	0.0857993307545853	0.0723415103538569	0.043557146033406	0.0862231170966406	0.0537058850168172	0.0337462329097336	0.0553348673813823	0.0227079449643921	0.00666627857604564	0.0193567668111343	0.00880364408828409	0.0186131266969825	0.0140409847568446	0.0301208162123666	0.027829878382299	0.04647582142203	0.0539784739671117	0.0377457899664412	0.0840209125987876	0.0554046474155013	0.107769108550029	0.0655542813207877	0.0575279158702606	0.0929816344551549	0.0923359299892243	0.0435037733979324	0.0947361488799792	0.0432723590623025	0.0293207457213902	0.0651474148729795	0.0161256278924123	0.0114218701454094	0.0834823906441422
OM3_C_8E_3	0.0462052102529266	0.0628162659456815	0.0583745258612917	0.02407823995173	0.0469108072653508	0.0251341829907443	0.0219362667299673	0.0190468400182983	0.0193155890384217	0.0293480415955802	0.0356852434073291	0.0644052538054429	0.0130739496542823	0.0188629924579196	0.0276244644160137	0.0300018963097225	0.0166805042663989	0.0132398158502834	0.0143563458290383	0.0476561006902427	0.0413187240146909	0.0898991425106349	0.119447598838155	0.0943914744149263	0.0545163868680878	0.0599594701982704	0.0515544476860922	0.0169353378023433	0.0420087562261011	0	0.0166889784117424	0.0365075057562214	0.025563176673475	0.139937629612115	0.0948435684488986	0.215011581324793	0.0435377613160373	0.0139317679510612	0.0443076396926194	0.0378680808919208	0.0106132022935203	0.0452014367298212	0.020499521845154	0.038198603992388	0.0190387345937649	0.0248590264642186	0.0450006412501066	0.0261511708982426	0.0443272682572814	0.0581842841331684	0.0314282902112701	0.0213681105797997	0.0177884324249096	0.00787808703917272	0.0211435835240664	0.0079932332809196	0.0435436691988046	0.0204187317615479	0.0671795155613211	0.0259110336917463	0.0232597960390743	0.052590311988665	0.0525622547771844	0.0128932505968247	0.0544443589938682	0.0225940868023638	0.0394684784557239	0.0250566024200127	0.0350949202781023	0.0475335646222226	0.0525585555702131
OM3_C_8F_1	0.0583313669772483	0.0739843835005278	0.0694017574592899	0.0331017167059577	0.0570951037563375	0.0390496733796196	0.0223623868517208	0.0279753258652382	0.0296951973364174	0.0400032588844372	0.045551889552584	0.0676998006300155	0.0119811106884329	0.0198284003892251	0.0259623373378086	0.0229475593159467	0.0287461917170371	0.013062829529545	0.0213020286974018	0.0525625471892613	0.0437823056220578	0.101949301292272	0.134192918361638	0.108724180714057	0.0702090231716516	0.0759468082645279	0.067446914043359	0.0274872784985738	0.0533395668955428	0.0166889784117424	0	0.0362258876418669	0.0232615763791909	0.143944951440841	0.102706108095293	0.21971961193023	0.0350426573580549	0.00779806260203415	0.0359086030764872	0.0234913799084086	0.0104711213986131	0.0406822201720999	0.00565728984017213	0.0385540873882837	0.0102039182149764	0.0336736243996324	0.0551134504273017	0.034923057413203	0.0547684758275101	0.0679758562784413	0.0421468301040295	0.0269022129156421	0.0326633380242686	0.0116164292123151	0.00804684168929813	0.017524381222164	0.0416824897089698	0.00669186660824544	0.0621711374913189	0.0152818351509558	0.00926714585720488	0.0498706619628358	0.0488979995107056	0.0103275531455279	0.0518934255568606	0.0183421097998883	0.0418007186833872	0.0220086470963676	0.0425130817438085	0.0579483734249004	0.0577326972154543
