	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.00413649877108551	0.0225225698431315	0.0120307868253918	0.020977110384954	0.0146161715568262	0.0142830711042553	0.00949947446674768	0.00757139164951905	0.0457604677159035	0.0197305626360845	0.0118166502074541	0.021425515041927	0.0173129266939077	0.00797196274097796	0.00263079485342675	0.0291348357287551	0.00953305194782996	0.012154281054718	0.010951403203852	0.0230121242545327	0.0131085053519134	0.0355470891827545	0.0185226890661528
OM3_C_7A	0.00413649877108551	0	0.019570948558738	0.00890679626349251	0.0176249530495048	0.0111089268958009	0.0112533422057346	0.00958910218468268	0.00514184283411294	0.0494394434081062	0.0166252578881739	0.00893719005852071	0.01784170012627	0.0137464718969884	0.00630124796430377	0.00629587799549173	0.0323524651033102	0.00742768691931009	0.00947130572363609	0.00733523164835889	0.0193519190193049	0.00925483506458452	0.0320003984383745	0.0146381543395822
OM3_C_7B	0.0225225698431315	0.019570948558738	0	0.0106682274080515	0.00352180093939853	0.0126684323672326	0.00838123939261244	0.0231510780937588	0.0152717396069197	0.0677246744053387	0.00758688636836261	0.0134714725514817	0.00540464919194214	0.00731758309802141	0.0168917513147484	0.0230655582850211	0.050789028949406	0.0132542199848379	0.0110388452938693	0.0159275095412029	0.0102909775977464	0.0125427986327363	0.0154821853026217	0.0094223612028029
OM3_C_7C	0.0120307868253918	0.00890679626349251	0.0106682274080515	0	0.00897455607383212	0.00690377134234396	0.00249732388025783	0.0142054837668387	0.00508712381327177	0.0576507185202947	0.00917089275151564	0.00573828777579827	0.009606587518076	0.00569737128399163	0.00760067832398988	0.0129470227079682	0.0406379212756352	0.00387612987978382	0.0028803255429962	0.00719093332881761	0.0125069931482437	0.00496652137709178	0.0239079578032776	0.00798249673358849
OM3_C_7G	0.020977110384954	0.0176249530495048	0.00352180093939853	0.00897455607383212	0	0.00999418282464787	0.00684969876355503	0.0214004603257239	0.0137284145829609	0.0664947083008619	0.00602985497895263	0.0115249484926862	0.00238518621467489	0.00458266698709751	0.0153320775342685	0.0218827778991291	0.0491818663241046	0.0121361738245709	0.00989390389075844	0.0133145884716858	0.00834358697569986	0.00973776551355371	0.0158007274650341	0.00594747376581584
OM3_C_7H	0.0146161715568262	0.0111089268958009	0.0126684323672326	0.00690377134234396	0.00999418282464787	0	0.00670846199538164	0.0124551402807291	0.00807433424631243	0.0587799834412624	0.00689957718133103	0.00383314733138269	0.0104291518183515	0.0081217796938816	0.00804624093605879	0.0163324713901178	0.0405863567751566	0.00833325371130168	0.00975017516366633	0.00433909323709103	0.0145685008431636	0.00321579262824684	0.024801966902906	0.00617880288773156
OM3_C_8A	0.0142830711042553	0.0112533422057346	0.00838123939261244	0.00249732388025783	0.00684969876355503	0.00670846199538164	0	0.0154578570028622	0.00697507635121648	0.0597020456670051	0.00703222544057073	0.00611095684682108	0.0079038458545608	0.00464768080485215	0.00891519388328791	0.0151072553441996	0.0425941779695302	0.00530548170707952	0.00432370353477076	0.00839836677680322	0.0118253424395887	0.00563718847426097	0.0222414957796499	0.00702228523873353
OM3_C_8B	0.00949947446674768	0.00958910218468268	0.0231510780937588	0.0142054837668387	0.0214004603257239	0.0124551402807291	0.0154578570028622	0	0.00968967022625761	0.0471506489242357	0.0176070267102912	0.00987923003831146	0.022237377555422	0.0189510485526059	0.00677821351969061	0.01102050455726	0.0287448173149374	0.0115968988485653	0.0160191029295495	0.00972280805486434	0.0257214020745225	0.013137567228747	0.0369135121458048	0.0183865353704983
OM3_C_8C	0.00757139164951905	0.00514184283411294	0.0152717396069197	0.00508712381327177	0.0137284145829609	0.00807433424631243	0.00697507635121648	0.00968967022625761	0	0.0527931495212549	0.012236432563105	0.00498638281667901	0.0144806889276065	0.0106264577417843	0.003240125886544	0.00865627368608273	0.0356530106931067	0.00254012145693629	0.00636223151596232	0.00604747767338959	0.0173152021792343	0.00683339850067983	0.0289567813859945	0.0118724920861357
OM3_C_8E	0.0457604677159035	0.0494394434081062	0.0677246744053387	0.0576507185202947	0.0664947083008619	0.0587799834412624	0.0597020456670051	0.0471506489242357	0.0527931495212549	0	0.0640786048830027	0.0559492880118858	0.0670936159345224	0.0630322846775642	0.0516270798811296	0.0450083546697297	0.019557829121554	0.0545350699819407	0.0576274703758481	0.0549301408465815	0.0684296898448746	0.0581267443876063	0.0812070857237515	0.0637391052526533
OM3_C_8F	0.0197305626360845	0.0166252578881739	0.00758688636836261	0.00917089275151564	0.00602985497895263	0.00689957718133103	0.00703222544057073	0.0176070267102912	0.012236432563105	0.0640786048830027	0	0.00833083735358901	0.00764186603095515	0.0078664839221751	0.0125446210992505	0.0208291505455665	0.0462040189149467	0.0109908004458805	0.0113433732750291	0.011018866035921	0.0136862885702705	0.00859369305222491	0.0206550760634596	0.00685274430522824
OM3_C_9A	0.0118166502074541	0.00893719005852071	0.0134714725514817	0.00573828777579827	0.0115249484926862	0.00383314733138269	0.00611095684682108	0.00987923003831146	0.00498638281667901	0.0559492880118858	0.00833083735358901	0	0.012435997675653	0.0094497151207428	0.0044953870205863	0.0132384422551395	0.0380739730933317	0.00530698945250305	0.00843800201489051	0.00424096260780144	0.0165543152843783	0.00470537329770942	0.0270962761162132	0.00912091033062633
OM3_C_9C	0.021425515041927	0.01784170012627	0.00540464919194214	0.009606587518076	0.00238518621467489	0.0104291518183515	0.0079038458545608	0.022237377555422	0.0144806889276065	0.0670936159345224	0.00764186603095515	0.012435997675653	0	0.00419774417193736	0.0162608377701189	0.0224860500017931	0.049733083568407	0.0131575014757978	0.010409260233169	0.0134948536283489	0.00622803291847525	0.00975729797872607	0.0147069601775558	0.005147444794532
OM3_C_9D	0.0173129266939077	0.0137464718969884	0.00731758309802141	0.00569737128399163	0.00458266698709751	0.0081217796938816	0.00464768080485215	0.0189510485526059	0.0106264577417843	0.0630322846775642	0.0078664839221751	0.0094497151207428	0.00419774417193736	0	0.0127553698376497	0.0183867738778507	0.045843467486236	0.00948257165791059	0.00652655731815851	0.0102299454482217	0.00731240333946072	0.00649926127557669	0.0184321250293962	0.00434978480019474
OM3_C_9E	0.00797196274097796	0.00630124796430377	0.0168917513147484	0.00760067832398988	0.0153320775342685	0.00804624093605879	0.00891519388328791	0.00677821351969061	0.003240125886544	0.0516270798811296	0.0125446210992505	0.0044953870205863	0.0162608377701189	0.0127553698376497	0	0.00924061083945034	0.0340333581761112	0.00486280051945022	0.0093705516597688	0.0059361416101517	0.0197241646082172	0.00797151396943521	0.0309217515732166	0.0131673796597249
OM3_C_9F	0.00263079485342675	0.00629587799549173	0.0230655582850211	0.0129470227079682	0.0218827778991291	0.0163324713901178	0.0151072553441996	0.01102050455726	0.00865627368608273	0.0450083546697297	0.0208291505455665	0.0132384422551395	0.0224860500017931	0.0183867738778507	0.00924061083945034	0	0.0290495540456283	0.0101044954472652	0.0126385541479975	0.0130112830059526	0.0240748408907731	0.0148265947821452	0.0363953883465554	0.0200586429573295
OM3_C_9G	0.0291348357287551	0.0323524651033102	0.050789028949406	0.0406379212756352	0.0491818663241046	0.0405863567751566	0.0425941779695302	0.0287448173149374	0.0356530106931067	0.019557829121554	0.0462040189149467	0.0380739730933317	0.049733083568407	0.045843467486236	0.0340333581761112	0.0290495540456283	0	0.0376681149297926	0.041196129290366	0.0368049886657104	0.0515854877055848	0.0402917462461137	0.0642081303459014	0.0458759173020873
