	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.00942912876282144	0.00232061105407446	0.0090927344650472	0.0138822538002288	0.00141840740604844	0.0121770950919456	0.00821162880122745	0.0140771524644287	0.0111510479102301	0.00981614480581907	0.0156552367027803	0.00630589695800408	NA	0.00517986869393627	0.00467329692219043	0.0172900239379053	0.0103654684348485	NA	0.00144812656235689	NA	0.015993450230783	0.0076500436743491	0.0194181063600455
OM3_C_7A	0.00942912876282144	0	0.00932276875378038	0.0185201135918895	0.0233072387227561	0.0108363698903834	0.0216048140768906	0.00223247231311053	0.0234993534811211	0.00257121772803707	0.0192343981639763	0.0250650090596288	0.0139297383927938	NA	0.0145885303547113	0.00496828464880805	0.0267170283017364	0.0191199711864867	NA	0.00798280856367754	NA	0.0253536189565621	0.0169753451737476	0.0284680787942499
OM3_C_7B	0.00232061105407446	0.00932276875378038	0	0.00980049681281426	0.0143865305683337	0.00276199796632188	0.0127526763736075	0.00765449770611649	0.0145503554020469	0.0114285910311951	0.0103200664987176	0.0160355268650284	0.00487490850128941	NA	0.00580077770920781	0.00531544805583784	0.0178144940746413	0.00980448135968851	NA	0.00245966864603887	NA	0.0162040030810702	0.00879935287609456	0.019149053503028
OM3_C_7C	0.0090927344650472	0.0185201135918895	0.00980049681281426	0	0.00482566157768822	0.00769455648987393	0.00310183820003487	0.0172242282404869	0.00503887441170885	0.0201351785257185	0.00108551248936765	0.00666723075138256	0.00783741764758012	NA	0.00401442826681032	0.0136785640250537	0.00820503684829301	0.00537797769869841	NA	0.0105404268235624	NA	0.00720402358606798	0.00220490888416436	0.0114036428426016
OM3_C_7G	0.0138822538002288	0.0233072387227561	0.0143865305683337	0.00482566157768822	0	0.012472321857421	0.00172735040975776	0.0219389191222391	0.000265203237500187	0.024957154640778	0.00408502628162313	0.00189957144615628	0.0114763534893814	NA	0.00872808230200257	0.0184948667941042	0.00343001886368171	0.00682599493772193	NA	0.0153263920649653	NA	0.00275967022986839	0.00675134386175467	0.00754987558483963
OM3_C_7H	0.00141840740604844	0.0108363698903834	0.00276199796632188	0.00769455648987393	0.012472321857421	0	0.0107711178700989	0.00955749285912344	0.0126652558315946	0.0125676519745329	0.00840179793897669	0.0142394809248533	0.00548002702960237	NA	0.00376205796420068	0.00608797148521876	0.0158844140395644	0.00906948071300512	NA	0.00285498506507905	NA	0.0145753972917544	0.00633960808952404	0.0180337991231659
OM3_C_8A	0.0121770950919456	0.0216048140768906	0.0127526763736075	0.00310183820003487	0.00172735040975776	0.0107711178700989	0	0.0202657737027824	0.00195173449213328	0.0232362779247816	0.00243530181463776	0.00360069074468771	0.0101156613685869	NA	0.00704202493016365	0.0167778704474767	0.00511372436743279	0.00599002226560743	NA	0.0136231219482944	NA	0.00429009681149517	0.00504580989451049	0.00887387362874536
OM3_C_8B	0.00821162880122745	0.00223247231311053	0.00765449770611649	0.0172242282404869	0.0219389191222391	0.00955749285912344	0.0202657737027824	0	0.0221163232789443	0.00480257382195853	0.0178549107572165	0.0236385945164053	0.0120225589223863	NA	0.0132261136501194	0.00441656034769284	0.0253661694433893	0.0173467165450509	NA	0.00678817191743957	NA	0.0238461534163475	0.0158610573625681	0.0267373691520828
OM3_C_8C	0.0140771524644287	0.0234993534811211	0.0145503554020469	0.00503887441170885	0.000265203237500187	0.0126652558315946	0.00195173449213328	0.0221163232789443	0	0.0251634509442055	0.00426811755107707	0.00165411113641492	0.0115707450316149	NA	0.00891521019201683	0.0186976112942423	0.00326696821504521	0.00683588736843665	NA	0.0155198808368247	NA	0.00249448168595372	0.00698944151701388	0.00728845919159801
OM3_C_8E	0.0111510479102301	0.00257121772803707	0.0114285910311951	0.0201351785257185	0.024957154640778	0.0125676519745329	0.0232362779247816	0.00480257382195853	0.0251634509442055	0	0.0209274782622338	0.0267655616417881	0.0161817263857862	NA	0.0163201020838876	0.00648162036549945	0.0283287168729477	0.0212103201993732	NA	0.00974740002757568	NA	0.0271381442598361	0.0184246986390591	0.0304771425911967
OM3_C_8F	0.00981614480581907	0.0192343981639763	0.0103200664987176	0.00108551248936765	0.00408502628162313	0.00840179793897669	0.00243530181463776	0.0178549107572165	0.00426811755107707	0.0209274782622338	0	0.00584165644205951	0.00784349567432842	NA	0.00464751746329952	0.014452502866067	0.00751304135104864	0.00462462433602881	NA	0.0112565656249841	NA	0.0062707687013293	0.00328488940268719	0.0103495370283907
OM3_C_9A	0.0156552367027803	0.0250650090596288	0.0160355268650284	0.00666723075138256	0.00189957144615628	0.0142394809248533	0.00360069074468771	0.0236385945164053	0.00165411113641492	0.0267655616417881	0.00584165644205951	0	0.0128010858765966	NA	0.0104797823888717	0.0202929435129012	0.00201104019966746	0.00773262639677368	NA	0.0170931969196854	NA	0.0012049558030703	0.00864290889114698	0.00598484293074797
OM3_C_9C	0.00630589695800408	0.0139297383927938	0.00487490850128941	0.00783741764758012	0.0114763534893814	0.00548002702960237	0.0101156613685869	0.0120225589223863	0.0115707450316149	0.0161817263857862	0.00784349567432842	0.0128010858765966	0	NA	0.00499194219750539	0.0101901080257833	0.0147542565643828	0.00550903273032854	NA	0.00715538810185412	NA	0.0126746438198685	0.00801416673014086	0.0148635745889855
OM3_C_9D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_9E	0.00517986869393627	0.0145885303547113	0.00580077770920781	0.00401442826681032	0.00872808230200257	0.00376205796420068	0.00704202493016365	0.0132261136501194	0.00891521019201683	0.0163201020838876	0.00464751746329952	0.0104797823888717	0.00499194219750539	NA	0	0.00983897206015536	0.0121501341860483	0.00599752104121821	NA	0.00661437085008982	NA	0.0108203587181061	0.00322567171959941	0.0144323757777538
OM3_C_9F	0.00467329692219043	0.00496828464880805	0.00531544805583784	0.0136785640250537	0.0184948667941042	0.00608797148521876	0.0167778704474767	0.00441656034769284	0.0186976112942423	0.00648162036549945	0.014452502866067	0.0202929435129012	0.0101901080257833	NA	0.00983897206015536	0	0.0218811236658616	0.0148870501803377	NA	0.00329612949986038	NA	0.0206581279643913	0.0120459970517617	0.0240594854615944
OM3_C_9G	0.0172900239379053	0.0267170283017364	0.0178144940746413	0.00820503684829301	0.00343001886368171	0.0158844140395644	0.00511372436743279	0.0253661694433893	0.00326696821504521	0.0283287168729477	0.00751304135104864	0.00201104019966746	0.0147542565643828	NA	0.0121501341860483	0.0218811236658616	0	0.00974226287159308	NA	0.0187361513594029	NA	0.00272557646650169	0.00998803172768328	0.00653603020392176
OM3_C_9H	0.0103654684348485	0.0191199711864867	0.00980448135968851	0.00537797769869841	0.00682599493772193	0.00906948071300512	0.00599002226560743	0.0173467165450509	0.00683588736843665	0.0212103201993732	0.00462462433602881	0.00773262639677368	0.00550903273032854	NA	0.00599752104121821	0.0148870501803377	0.00974226287159308	0	NA	0.0116114130764826	NA	0.00738355408333184	0.00702905257954866	0.00940086619538639
OM3_H_3C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_H_3D	0.00144812656235689	0.00798280856367754	0.00245966864603887	0.0105404268235624	0.0153263920649653	0.00285498506507905	0.0136231219482944	0.00678817191743957	0.0155198808368247	0.00974740002757568	0.0112565656249841	0.0170931969196854	0.00715538810185412	NA	0.00661437085008982	0.00329612949986038	0.0187361513594029	0.0116114130764826	NA	0	NA	0.0174159699179606	0.00907930960365393	0.020764273645058
OM3_H_3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_H_3F	0.015993450230783	0.0253536189565621	0.0162040030810702	0.00720402358606798	0.00275967022986839	0.0145753972917544	0.00429009681149517	0.0238461534163475	0.00249448168595372	0.0271381442598361	0.0062707687013293	0.0012049558030703	0.0126746438198685	NA	0.0108203587181061	0.0206581279643913	0.00272557646650169	0.00738355408333184	NA	0.0174159699179606	NA	0	0.00929214577063099	0.00484299594011971
OM3_H_3G	0.0076500436743491	0.0169753451737476	0.00879935287609456	0.00220490888416436	0.00675134386175467	0.00633960808952404	0.00504580989451049	0.0158610573625681	0.00698944151701388	0.0184246986390591	0.00328488940268719	0.00864290889114698	0.00801416673014086	NA	0.00322567171959941	0.0120459970517617	0.00998803172768328	0.00702905257954866	NA	0.00907930960365393	NA	0.00929214577063099	0	0.0135980397308479
OM3_H_3H	0.0194181063600455	0.0284680787942499	0.019149053503028	0.0114036428426016	0.00754987558483963	0.0180337991231659	0.00887387362874536	0.0267373691520828	0.00728845919159801	0.0304771425911967	0.0103495370283907	0.00598484293074797	0.0148635745889855	NA	0.0144323757777538	0.0240594854615944	0.00653603020392176	0.00940086619538639	NA	0.020764273645058	NA	0.00484299594011971	0.0135980397308479	0
