	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0166629655421218	0.0210770080118299	0.00932344768301232	0.0282041679906342	0.0671872008417718	0.008064429400741	0.00606158185838407	0.019035202450995	0.0264361688786348	0.0260242089840128	0.0261412541049858	0.0049024990940335	0.0602557689174469	0.047998122642022	0.0273323277237817	0.0305396673678265	0.0374822325630552	0.0284200952428257	0.0168986238977305	0.0279174056282526	0.0332427645999182	0.0197481891255927	0.0291901815945159
OM3_C_7A	0.0166629655421218	0	0.0129669377058032	0.0250408144804761	0.0174678324481885	0.0818568706747517	0.0227941793656333	0.0117000779925793	0.00931227241269602	0.0163715118681773	0.0398211092320637	0.0403397763216893	0.0119808584673581	0.0750348345139477	0.0621311398218793	0.0178122299842965	0.0168305533338874	0.0246851744446648	0.0158693235977127	0.00857503637432082	0.0152036670881459	0.0229109537483412	0.00732966736069175	0.0204632333648494
OM3_C_7B	0.0210770080118299	0.0129669377058032	0	0.0299265336818958	0.0104423074101151	0.0877771850905387	0.027241495870135	0.016683514434313	0.00547246847876915	0.0055563147129302	0.0468692396305034	0.0469476642080907	0.0183337899595622	0.0807150177468597	0.0686605343758361	0.00755143317612547	0.01151460626005	0.0177783692573872	0.0112303803705937	0.00558104965138862	0.0110901789888528	0.0159396389727355	0.0079372300606114	0.00954481340014465
OM3_C_7C	0.00932344768301232	0.0250408144804761	0.0299265336818958	0	0.0369574402473605	0.0580412558525072	0.00441290717694819	0.0141519172871755	0.0282817886770359	0.0352796033324103	0.0174481480231643	0.0173784503466481	0.0134891564920713	0.0511801375541921	0.0389159363760971	0.03604167163786	0.0392821359571396	0.0464142710531078	0.0371200917753406	0.0258464926667132	0.0369167249634135	0.0418583897278969	0.0283515222638737	0.037721656458578
OM3_C_7G	0.0282041679906342	0.0174678324481885	0.0104423074101151	0.0369574402473605	0	0.0945810972992703	0.0348916439742383	0.0241530675542959	0.0115296944894804	0.00713134302029546	0.0536349025693162	0.0530062570740354	0.0249308582196695	0.0879863569807335	0.0755589620329764	0.00470539859748171	0.0089153701829447	0.0100544134235345	0.0157304247705684	0.012008615162003	0.00470613517073761	0.005904620457039	0.0110097887210279	0.0062654679452631
OM3_C_7H	0.0671872008417718	0.0818568706747517	0.0877771850905387	0.0580412558525072	0.0945810972992703	0	0.0607798252954385	0.0718480117097986	0.0861491663505467	0.0931310125025848	0.0422354378779849	0.0421688317981853	0.0709615877114436	0.00873854235759955	0.020082166002197	0.0937802574064746	0.0969264146253345	0.104187402290414	0.0942086526284584	0.0837995616933908	0.094574616214958	0.0990827034424014	0.0859457066833485	0.0952481224117998
OM3_C_8A	0.008064429400741	0.0227941793656333	0.027241495870135	0.00441290717694819	0.0348916439742383	0.0607798252954385	0	0.0114824388598133	0.0260398550063298	0.0326237270048464	0.0203370392990565	0.020837660068641	0.0119788193825264	0.0537159901733837	0.0415319558117727	0.0336171032568475	0.0365041022507627	0.0440767351128141	0.0339797268796216	0.0234582477311014	0.0349084493098272	0.0400659767226854	0.0258885346520239	0.0352842980980004
OM3_C_8B	0.00606158185838407	0.0117000779925793	0.016683514434313	0.0141519172871755	0.0241530675542959	0.0718480117097986	0.0114824388598133	0	0.0149237316993193	0.0219411600255239	0.0304076218863502	0.030806514917643	0.00401916795907322	0.064862472757317	0.0523938497962683	0.0231276965408408	0.0253374082230492	0.0330000731718313	0.0232355473083394	0.0123988341491171	0.0237070811852236	0.0296030091691006	0.0146605232661098	0.0251473854516645
OM3_C_8C	0.019035202450995	0.00931227241269602	0.00547246847876915	0.0282817886770359	0.0115296944894804	0.0861491663505467	0.0260398550063298	0.0149237316993193	0	0.00909937633938747	0.0446731298392567	0.0448663737182037	0.0155305957389832	0.0791547781375139	0.0668668888189977	0.0107114033149663	0.0130357786147763	0.0191854243636552	0.0121671141769814	0.00426225322224324	0.0102521187413416	0.0169545616934178	0.00674019523787694	0.0132047421426143
OM3_C_8E	0.0264361688786348	0.0163715118681773	0.0055563147129302	0.0352796033324103	0.00713134302029546	0.0931310125025848	0.0326237270048464	0.0219411600255239	0.00909937633938747	0	0.0522076212593318	0.052155167521312	0.0234742927988419	0.0861386340305858	0.0740208074960382	0.00345689201687283	0.00762858823666454	0.0125130203373308	0.0104282998118771	0.0100086700024311	0.00848740626499365	0.0119878286511617	0.0102455215331991	0.0053888875076702
