	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0105579244705753	0.0216794960852245	0.021578122458424	0.014381625558358	0.00590442151237539	0.0245994362216746	0.010407153015488	0.0115220446529617	0.0116740033524109	0.0190977124304994	0.0197576681055091	0.0190392898170534	0.0252966573068662	0.0224267607443105	0.0189397354174926	0.00931618689991056	0.0104137720134276	0.0148522607250219	0.0128061831108912	0.0184598763972634	0.0237830196050409	0.0150886861257679	0.025484998004025
OM3_C_7A	0.0105579244705753	0	0.0125378746144262	0.0120611956767783	0.00932067033499982	0.010324267562152	0.0164250153409022	0.00674267616135456	0.0165023157290129	0.00753169536726226	0.0138158651306139	0.0141216278750876	0.013659192087721	0.0169740109363316	0.0162766344859889	0.0130449485955454	0.00350848571253629	0.00452564243104142	0.0102513590319912	0.00903294292075589	0.0116425073234463	0.0175662499452871	0.00913422959343643	0.0181204839255166
OM3_C_7B	0.0216794960852245	0.0125378746144262	0	0.00401115513106188	0.0125956936106516	0.0206661415911765	0.00501684535150763	0.0125059145430058	0.0289752507438559	0.0146960672575406	0.00849643525624474	0.00796378341558515	0.00829699399560187	0.00683125243490109	0.00822117450673399	0.00841701553003189	0.0133736503895739	0.0118497600454868	0.0102157401108636	0.0111119494539201	0.00780061383491081	0.00962179020711941	0.00883254158101228	0.00727818477287165
OM3_C_7C	0.021578122458424	0.0120611956767783	0.00401115513106188	0	0.0148676836854312	0.0214447835338274	0.00631859503472259	0.0138046661732163	0.0283174053485827	0.0161560651667824	0.0105934208706377	0.0101644194137937	0.0105418118493887	0.00587993972323859	0.0116996403986915	0.0117933331157275	0.0138783769204686	0.0112973610013739	0.0126115760133127	0.0127727802613939	0.0111296590457273	0.0134942841376203	0.00861536950754969	0.00895219917860485
OM3_C_7G	0.014381625558358	0.00932067033499982	0.0125956936106516	0.0148676836854312	0	0.0104753880451438	0.0165387545558245	0.00566551608160135	0.0210871881783901	0.00375640246906701	0.0124198348940735	0.0126960069726584	0.0120127717195854	0.0187827443998214	0.0123453571276992	0.00802899637805412	0.00663374198736553	0.0106824430103125	0.00623907023431449	0.00737244115420435	0.00625844747639281	0.0120910295918723	0.0123001847182306	0.0174820788456619
OM3_C_7H	0.00590442151237539	0.010324267562152	0.0206661415911765	0.0214447835338274	0.0104753880451438	0	0.0242251618015684	0.00873089448499688	0.0123854355656157	0.00749485273494763	0.0187235677485383	0.0193192092486945	0.0185192760687618	0.0255867422076926	0.020835190661543	0.0167660878997577	0.00764168496245812	0.0116165401135619	0.0129947592157747	0.0118117410926362	0.0158585384057193	0.0214375475914831	0.0160313245032853	0.0251404496674087
OM3_C_8A	0.0245994362216746	0.0164250153409022	0.00501684535150763	0.00631859503472259	0.0165387545558245	0.0242251618015684	0	0.0156401882946318	0.0328761975843934	0.0188806158912937	0.00805005767627931	0.00730198567064597	0.00806717089255299	0.00346456216629563	0.00797799545208189	0.0103755318205782	0.0172373214905424	0.0145743999717759	0.0126172898139419	0.0133434986617484	0.0109767194860614	0.0101010722167273	0.00999590093221898	0.00276468625579564
OM3_C_8B	0.010407153015488	0.00674267616135456	0.0125059145430058	0.0138046661732163	0.00566551608160135	0.00873089448499688	0.0156401882946318	0	0.0193836902453404	0.00572438727543537	0.0101710453183985	0.0107010066668659	0.00993719256220639	0.0172749620100079	0.0124041881031574	0.00862859771863547	0.00412123530213513	0.00603707844675104	0.00473349813091825	0.00345831740916616	0.00808483018613248	0.0134946088401044	0.00828670089571403	0.0164269590952226
OM3_C_8C	0.0115220446529617	0.0165023157290129	0.0289752507438559	0.0283174053485827	0.0210871881783901	0.0123854355656157	0.0328761975843934	0.0193836902453404	0	0.0173676738173952	0.0289699127332316	0.0294898447374005	0.0288370567346461	0.0332475560762139	0.0316050023974585	0.0277150692271426	0.0163026402418226	0.0189033691734972	0.0240850554955573	0.0225664785830595	0.0263442942356848	0.0324644400088092	0.0243270910726977	0.0344007149100933
OM3_C_8E	0.0116740033524109	0.00753169536726226	0.0146960672575406	0.0161560651667824	0.00375640246906701	0.00749485273494763	0.0188806158912937	0.00572438727543537	0.0173676738173952	0	0.0148025642062193	0.0151609060478069	0.0144630794620976	0.0206561664195815	0.0155882636662165	0.0113230787930931	0.00454630513346669	0.00990916050265339	0.00866746023200296	0.00875424620129463	0.00959161386164137	0.0156723657936914	0.013123776084158	0.0200728280718833
OM3_C_8F	0.0190977124304994	0.0138158651306139	0.00849643525624474	0.0105934208706377	0.0124198348940735	0.0187235677485383	0.00805005767627931	0.0101710453183985	0.0289699127332316	0.0148025642062193	0	0.00081814949931659	0.000494116222639442	0.0102633120330422	0.00505769276156706	0.00588147805458187	0.0132748826917445	0.0108884252196514	0.00655056431299963	0.00692203807852983	0.0078673239182823	0.00802581370694344	0.00640625881283663	0.00742667425640088
