	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0316655271456964	0.0525356581944994	0.0288858182115397	0.0410673493871988	0.0149371758467613	0.0265392763142636	NA	0.00619445812642084	0.00665086839971792	0.0200225967687029	NA	NA	NA	NA	0.0374798178868734	0.0262178052781875	NA	0.0387747407357408	0.0307459109553909	0.0334382014562162	0.0301310883539602	NA	NA
OM3_C_7A	0.0316655271456964	0	0.0209056231225054	0.00355941902038147	0.00986289048554755	0.0200044020502256	0.00810871656160748	NA	0.0255251596090641	0.0383093264303358	0.0142238128244221	NA	NA	NA	NA	0.0072359791178549	0.00880612348911445	NA	0.00728707150778896	0.00518621751657859	0.00710523668959796	0.00688518241153968	NA	NA
OM3_C_7B	0.0525356581944994	0.0209056231225054	0	0.0237508567966436	0.0118134751859272	0.0403883905532837	0.0274962479671043	NA	0.0464150045535891	0.0591763328414178	0.0344099359573321	NA	NA	NA	NA	0.0164199739714766	0.0280716299031006	NA	0.0138129809359095	0.02253548118641	0.0206961792634398	0.0243573264756863	NA	NA
OM3_C_7C	0.0288858182115397	0.00355941902038147	0.0237508567966436	0	0.0121920238151855	0.0183644518713686	0.00835372651305277	NA	0.0228340890611075	0.0355292302148553	0.0130215599788989	NA	NA	NA	NA	0.0107904283370387	0.00901345715570011	NA	0.00993942588632242	0.00327063363759372	0.00626142260875528	0.00865078433249741	NA	NA
OM3_C_7G	0.0410673493871988	0.00986289048554755	0.0118134751859272	0.0121920238151855	0	0.0298624530285925	0.0175541672937834	NA	0.0350195840496119	0.0477053957379542	0.0240441006748857	NA	NA	NA	NA	0.00887151734589794	0.0182193865904293	NA	0.00272865852931335	0.0107265892148996	0.00901863126850426	0.0151716710262518	NA	NA
OM3_C_7H	0.0149371758467613	0.0200044020502256	0.0403883905532837	0.0183644518713686	0.0298624530285925	0	0.0129748818365019	NA	0.009517924026111	0.020912365956077	0.00599653881984472	NA	NA	NA	NA	0.0242945782847635	0.0124686712022744	NA	0.0272441215392382	0.0212257402835054	0.0243175633244192	0.0164022011862573	NA	NA
OM3_C_8A	0.0265392763142636	0.00810871656160748	0.0274962479671043	0.00835372651305277	0.0175541672937834	0.0129748818365019	0	NA	0.0203874249900199	0.0330199485158298	0.00698236354372985	NA	NA	NA	NA	0.0113239816669801	0.000699598821578851	NA	0.0148394304959615	0.0116036167712552	0.0144366697427942	0.00359311761149823	NA	NA
OM3_C_8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_8C	0.00619445812642084	0.0255251596090641	0.0464150045535891	0.0228340890611075	0.0350195840496119	0.009517924026111	0.0203874249900199	NA	0	0.0128088211274731	0.014023879534366	NA	NA	NA	NA	0.0312889245265657	0.0200874993894879	NA	0.0326793772247475	0.0248535985807151	0.0276485493918018	0.0239787910655279	NA	NA
OM3_C_8E	0.00665086839971792	0.0383093264303358	0.0591763328414178	0.0355292302148553	0.0477053957379542	0.020912365956077	0.0330199485158298	NA	0.0128088211274731	0	0.0263498827462258	NA	NA	NA	NA	0.0440540867611033	0.0326662748402524	NA	0.0454196736683752	0.0373472361408526	0.0399973834816716	0.0366061738518341	NA	NA
