	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.00390107260920777	0.0021784589395708	0.00598963335013219	0.014403974780539	0.0123408025470203	0.00703505888551704	0.002343205045146	0.00122672458502592	0.0112220523423603	0.016131245997896	0.012397681793418	0.00400019866716974	NA	0.00101803466337895	0.00876494495003084	0.00389672572205699	0.00983854963274711	0.00528804249957114	0.00987042989252877	0.00693012120691609	0.00882501948401648	0.00862153409014758	0.00312372977863646
OM3_C_7A	0.00390107260920777	0	0.00607951361969781	0.00208857766647618	0.0105031067752044	0.00843987081140263	0.0109360272995348	0.00155787250416333	0.00267435246433576	0.00732109086032942	0.0200318805627226	0.00849675166054479	9.91265943303553e-05	NA	0.00288304191808494	0.00486393001233999	0.00779775719075163	0.00593755604406033	0.00138697981411465	0.005969436985425	0.00302907699777063	0.00492400565862108	0.0047205165366288	0.000777346116504731
OM3_C_7B	0.0021784589395708	0.00607951361969781	0	0.00816805531080146	0.0165822532821407	0.01451912611239	0.00485662580127292	0.00452165597404372	0.0034051803659889	0.0134003976576667	0.0139529575675367	0.0145760042025239	0.0061786389224903	NA	0.00319649114237447	0.0109433314045467	0.00171827184775634	0.0120169192328904	0.00746647159435508	0.0120487989655975	0.00910853243812688	0.011003405041387	0.010799922664329	0.00530217619659668
OM3_C_7C	0.00598963335013219	0.00208857766647618	0.00816805531080146	0	0.0084145930893697	0.00635133195298344	0.0130245017400642	0.0036464460562935	0.00476292090468757	0.0052325409286017	0.0221201368423252	0.00640821341350653	0.00198945121476873	NA	0.00497160920260347	0.00277536211999982	0.00988627900111869	0.00384899492424511	0.000701598557037369	0.00388087609222627	0.00094050139420783	0.0028354381011971	0.0026319478659684	0.00286592216952514
OM3_C_7G	0.014403974780539	0.0105031067752044	0.0165822532821407	0.0084145930893697	0	0.00206329935344499	0.0214382801029114	0.0120609108688891	0.0131773309256787	0.00318210071855509	0.0305327581280951	0.00200641717212973	0.0104039839353842	NA	0.0133860081750451	0.00563927661348124	0.0183003442680514	0.00456564941428144	0.00911617299260794	0.00453376830993307	0.00747411219606564	0.00557920112352939	0.0057826896097768	0.0112804209660818
OM3_C_7H	0.0123408025470203	0.00843987081140263	0.01451912611239	0.00635133195298344	0.00206329935344499	0	0.0193752778540016	0.00999769774420462	0.0111141363048681	0.00111880391102319	0.0284700808082151	5.68822632517486e-05	0.00834074663583644	NA	0.0113228172107615	0.00357599168049796	0.0162372574344258	0.00250235823069366	0.00705291961631094	0.00247047696592594	0.00541084176158983	0.00351591579722685	0.00371940563655338	0.00921719596455987
OM3_C_8A	0.00703505888551704	0.0109360272995348	0.00485662580127292	0.0130245017400642	0.0214382801029114	0.0193752778540016	0	0.00937821025253678	0.00826175871149135	0.0182566111527783	0.00909654633247583	0.0194321526920549	0.0110351497424927	NA	0.00805307352054534	0.0157996657543087	0.00313836305506152	0.0168732032745256	0.0123229422523931	0.0169050814540733	0.0139649437896135	0.0158597366785253	0.0156562634406315	0.0101587111560274
OM3_C_8B	0.002343205045146	0.00155787250416333	0.00452165597404372	0.0036464460562935	0.0120609108688891	0.00999769774420462	0.00937821025253678	0	0.00111648157368289	0.00887892825604708	0.0184742083448059	0.0100545780252864	0.00165699900996569	NA	0.00132517147850026	0.0064217856445678	0.00623991099011518	0.00749540450992465	0.00294485011162706	0.00752728521947656	0.00458694199620771	0.00648186092270392	0.00627837303190816	0.000780526715494424
OM3_C_8C	0.00122672458502592	0.00267435246433576	0.0034051803659889	0.00476292090468757	0.0131773309256787	0.0111141363048681	0.00826175871149135	0.00111648157368289	0	0.00999537547345194	0.017357851186515	0.0111710161199619	0.00277347880385131	NA	0.000208690011778637	0.00753824847580647	0.00512344180496347	0.0086118610935184	0.00406132705385512	0.00864374160391103	0.00570341344005921	0.00759832342791496	0.00739483663016925	0.00189700771571564
OM3_C_8E	0.0112220523423603	0.00732109086032942	0.0134003976576667	0.0052325409286017	0.00318210071855509	0.00111880391102319	0.0182566111527783	0.00887892825604708	0.00999537547345194	0	0.0273515791055374	0.00117568614792206	0.00722196608271166	NA	0.010204058104733	0.00245719117666371	0.0151185487340189	0.00138355566214451	0.005934131934298	0.00135167434979383	0.00429204685565381	0.00239711515424407	0.00260060547617489	0.00809842099891149
