	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	NA	NA	0.0217484549828051	0.0123241698486728	NA	0.0229835055592059	0.0097876339165836	0.0504568824518323	0.0225175762177117	0.0137790174537929	0.0422074856723499	0.0126884199323011	NA	0.00756446810673022	NA	0.0568219478831022	0.0305138599166775	NA	0.0148526898212108	NA	NA	0.00976296914197395	0.0368631949593138
OM3_C_7A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_7B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_7C	0.0217484549828051	NA	NA	0	0.0200584621931393	NA	0.0388678824617639	0.0123441397803033	0.0288602311248827	0.00819114738835547	0.0150509553969665	0.0212434866840204	0.0264206874127541	NA	0.0145834076033822	NA	0.0365953420145787	0.0100701593522001	NA	0.0231621811588048	NA	NA	0.0298747173001371	0.0175119859858259
OM3_C_7G	0.0123241698486728	NA	NA	0.0200584621931393	0	NA	0.0188896555046483	0.0139756890324112	0.0477446529318068	0.0161646993401121	0.00522303501540412	0.0410605374414428	0.00673570709560078	NA	0.00948816298878845	NA	0.0565357181612702	0.0301234469574769	NA	0.00353185034413368	NA	NA	0.0134967760674484	0.0299551922384607
OM3_C_7H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_8A	0.0229835055592059	NA	NA	0.0388678824617639	0.0188896555046483	NA	0	0.0304761843039446	0.0664741721830606	0.0347085302894481	0.0240794933158316	0.0599271123412497	0.0125074207723109	NA	0.0260456499243186	NA	0.0753733703431087	0.0488999497101698	NA	0.0162458456868624	NA	NA	0.0141271116398474	0.047531347986376
OM3_C_8B	0.0097876339165836	NA	NA	0.0123441397803033	0.0139756890324112	NA	0.0304761843039446	0	0.0407716287218415	0.0153017736001701	0.0114890420902723	0.032428836723944	0.0183376007601316	NA	0.0046118413645099	NA	0.0470912354807237	0.0207310703302334	NA	0.017488346457838	NA	NA	0.0189603204466339	0.0288029636415621
OM3_C_8C	0.0504568824518323	NA	NA	0.0288602311248827	0.0477446529318068	NA	0.0664741721830606	0.0407716287218415	0	0.0318299516409597	0.0425271861709992	0.00952575576515762	0.0544282112897472	NA	0.0434346037523677	NA	0.0129647197532198	0.0203967871238068	NA	0.0502653958826525	NA	NA	0.0586824731272205	0.0218251287796458
OM3_C_8E	0.0225175762177117	NA	NA	0.00819114738835547	0.0161646993401121	NA	0.0347085302894481	0.0153017736001701	0.0318299516409597	0	0.0110338846417418	0.0260183554926567	0.0228985261803492	NA	0.015017942484955	NA	0.0415462801907205	0.0166189751992945	NA	0.0184677473356691	NA	NA	0.0285034914591428	0.0144454239125291
OM3_C_8F	0.0137790174537929	NA	NA	0.0150509553969665	0.00522303501540412	NA	0.0240794933158316	0.0114890420902723	0.0425271861709992	0.0110338846417418	0	0.0358986273994461	0.0119309889456032	NA	0.00795097673370431	NA	0.0514017762325458	0.0251083646949503	NA	0.00811370326506296	NA	NA	0.0177675880638725	0.0251144776706034
OM3_C_9A	0.0422074856723499	NA	NA	0.0212434866840204	0.0410605374414428	NA	0.0599271123412497	0.032428836723944	0.00952575576515762	0.0260183554926567	0.0358986273994461	0	0.0475712292016958	NA	0.0355638902542981	NA	0.0155614895561661	0.0117016118051106	NA	0.0439276566896028	NA	NA	0.0509281829647398	0.0202864381337119
