	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0284505793718436	0.0122074130783047	0.0175682359207198	0.00955199511259485	0.0187053982834487	0.00551738702864827	0.0241642623139122	0.0389981351882047	0.0179864271748239	0.0308803619880474	0.0320508486975324	0.145840087223123	0.0213957066814945	0.0155583023410296	0.0210544100605671	0.0307307720520281	0.01522482947665	0.012872123761653	0.0109312725234491	0.016243570756719	0.0207865232136933	0.0121491388724944	0.0184120126041978
OM3_C_7A	0.0284505793718436	0	0.0179344036148085	0.0113991599712931	0.0189737932390447	0.0158426059064869	0.0252061486880578	0.00668087547128636	0.013456522139781	0.016157403079875	0.0102743221339488	0.0154906747190989	0.118692355046964	0.00827436399015043	0.0131472292440162	0.00901918092745832	0.00699055576535282	0.0136822228187368	0.0156863937217306	0.0183319815274481	0.0129406394548737	0.00838814435803934	0.024679030438827	0.0104033140935566
OM3_C_7B	0.0122074130783047	0.0179344036148085	0	0.00656104816381882	0.00425915809742115	0.00682304551008991	0.00762878375983001	0.0125127116971414	0.0270201114118777	0.00614276204311232	0.0187286382151296	0.0199335234465296	0.133911442591648	0.0099413075916401	0.00519041802588691	0.00940596508934634	0.018874716437227	0.00834551687745754	0.00399550310568445	0.00175007985309266	0.00937653606625242	0.00959500324878446	0.0161869171996825	0.00758128632861073
OM3_C_7C	0.0175682359207198	0.0113991599712931	0.00656104816381882	0	0.00804356914961271	0.00723309300116915	0.0138567673426239	0.00665951928769994	0.0215944913051924	0.00706689558699042	0.014006182091399	0.0167080676488308	0.128515922701394	0.00385565139462661	0.00206897289046019	0.0036701025953498	0.0132723915493608	0.00571101562573054	0.00477309303416137	0.00697688935539959	0.00605349820458049	0.00322623821837284	0.0173068474221878	0.00102739094160017
OM3_C_7G	0.00955199511259485	0.0189737932390447	0.00425915809742115	0.00804356914961271	0	0.0109063575440061	0.00672972328813049	0.0146843277474815	0.0295931493910729	0.0102653775062355	0.0217155011793132	0.023568027654313	0.136485239915474	0.0118923095337257	0.00601212543258096	0.0116089428312517	0.0212857657561586	0.00653138085726531	0.0033209613752098	0.00251267232955418	0.00766291732775389	0.0112489815312231	0.0119510583423192	0.00886388745028562
OM3_C_7H	0.0187053982834487	0.0158426059064869	0.00682304551008991	0.00723309300116915	0.0109063575440061	0	0.0135632058589171	0.00924116035626071	0.021814418366421	0.000721019870049156	0.0131773591887253	0.0133927609754607	0.128230686415261	0.00788962027894624	0.00787337822280357	0.00705969924228692	0.0143037738717046	0.012334659801338	0.00909173579790378	0.00850317133936843	0.0129738429123821	0.00825810995166466	0.0225137504444376	0.00790989060460956
OM3_C_8A	0.00551738702864827	0.0252061486880578	0.00762878375983001	0.0138567673426239	0.00672972328813049	0.0135632058589171	0	0.0201150758713588	0.0346221174641711	0.0128433499007984	0.0262463084913849	0.0269522737697076	0.141400071096875	0.0174788363330606	0.012067376340821	0.0169935591416416	0.0265014336015514	0.0132531268199693	0.00968387302556668	0.00688233188402082	0.0143811966507287	0.0170363423345774	0.0148976134833848	0.0148222814073917
OM3_C_8B	0.0241642623139122	0.00668087547128636	0.0125127116971414	0.00665951928769994	0.0146843277474815	0.00924116035626071	0.0201150758713588	0	0.0149378903037149	0.00961749950348065	0.00776554493717362	0.0116358484357552	0.121913081734625	0.00280763761486496	0.0087252107231704	0.00313001210581743	0.00661350525096349	0.0113190291394364	0.0114323715269917	0.0133570900010548	0.0111075357417626	0.00360078906743087	0.0232428269411787	0.00597633766111984
OM3_C_8C	0.0389981351882047	0.013456522139781	0.0270201114118777	0.0215944913051924	0.0295931493910729	0.021814418366421	0.0346221174641711	0.0149378903037149	0	0.0224567268513692	0.00866521482879118	0.0113060790089715	0.107121984326395	0.0177450653318831	0.0236611667041883	0.0179870108007865	0.00832594655214539	0.0258533631335355	0.0263648708816459	0.0280954950508424	0.0253927291126244	0.0184908432518091	0.0375495669258618	0.0208950503973233
OM3_C_8E	0.0179864271748239	0.016157403079875	0.00614276204311232	0.00706689558699042	0.0102653775062355	0.000721019870049156	0.0128433499007984	0.00961749950348065	0.0224567268513692	0	0.0138335706702967	0.0141133266973535	0.128920584534977	0.00808247262858545	0.0075262898267374	0.00726316429489856	0.0148702649948484	0.0119711038146799	0.00857331002584465	0.00783934586674228	0.0126571529068877	0.0083729784431585	0.0219405113570487	0.0078136770125918
