	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0018627966516045	0.00606382811768159	0.00438624629428923	0.000662807680307853	0.00589235627940682	0.00272120857977744	0.0175730340046429	0.0101987547269947	0.00388785619070426	0.00773889621755099	0.00157515626913105	0.0101275859055087	0.00611621935944151	0.0128963163086944	0.00177007075753146	0.0136418652871873	0.000381915418158004	0.00126091004028216	0.00934363259500275	0.0157633839431132	0.00960035211787471	0.00115668230065145	0.0120733977203439
OM3_C_7A	0.0018627966516045	0	0.00792659336098683	0.00624902502767426	0.00119998949191444	0.00402957519097987	0.00458399707352958	0.0194356080630709	0.0120614710757393	0.00202506469689665	0.00587612938822191	0.000287640679186317	0.00826484418288685	0.00425343976079084	0.0110336131091339	0.00363286320268696	0.0117791741928499	0.00148088160351816	0.000601887108075011	0.00748088180334359	0.0139007313230975	0.00773760420676972	0.000706114885656987	0.010210682013074
OM3_C_7B	0.00606382811768159	0.00792659336098683	0	0.00167759745243424	0.0067266263170611	0.011956034392869	0.0033426388651738	0.0115096342855286	0.00413501606732136	0.00995160196817506	0.0138024967892921	0.0076389587938921	0.0161910644931696	0.0121798888496571	0.0189596228475336	0.00429377351286861	0.019705119862656	0.0064457383013671	0.00732471851512465	0.0154071539151973	0.0218264775482916	0.0156638597349786	0.00722049265604995	0.0181367588374869
OM3_C_7C	0.00438624629428923	0.00624902502767426	0.00167759745243424	0	0.00504904882486751	0.0102785092529316	0.00166504468117624	0.0131871428733125	0.00581259942735847	0.00827405294390474	0.0121249978585914	0.00596138811045175	0.0145136054621257	0.0105023666721283	0.0172822185431862	0.00261618265861147	0.0180277318532596	0.00476815891046043	0.00564714537568629	0.0137296810430817	0.0201491395315422	0.0139863913150341	0.00554291872774182	0.0164593373153466
OM3_C_7G	0.000662807680307853	0.00119998949191444	0.0067266263170611	0.00504904882486751	0	0.00522955578338144	0.00338401411789096	0.0182357673919071	0.0108615366842079	0.00322505143216162	0.00707610131109519	0.000912348923400575	0.00946480059973647	0.00545341945605588	0.0122335454832993	0.00243287743579592	0.0129790989772003	0.000280892287150374	0.000598102535568932	0.00868084384332633	0.0151006319151789	0.00893756446284443	0.000493874753480433	0.0114106222146958
OM3_C_7H	0.00589235627940682	0.00402957519097987	0.011956034392869	0.0102785092529316	0.00522955578338144	0	0.00861351632084541	0.0234645394684037	0.0160907718120832	0.00200451625588384	0.00184656961593581	0.00431721410857872	0.00423531876758119	0.000223865922246443	0.00700414790248196	0.00766239894339136	0.00774972894634023	0.00551044522286702	0.00463145834524313	0.00345134331830273	0.00987135159077054	0.00370806980852256	0.00473568533374028	0.0061811966221821
OM3_C_8A	0.00272120857977744	0.00458399707352958	0.0033426388651738	0.00166504468117624	0.00338401411789096	0.00861351632084541	0	0.0148520736690838	0.00747761879741457	0.00660904020991019	0.0104600273442334	0.0042963583840384	0.0128486698990374	0.00883737624436096	0.015617331909644	0.000951139429268086	0.0163628599423897	0.00310312286616463	0.00398211382383348	0.012064733268378	0.0184843131132246	0.0123214474594954	0.00387788659593722	0.0147944351939127
OM3_C_8B	0.0175730340046429	0.0194356080630709	0.0115096342855286	0.0131871428733125	0.0182357673919071	0.0234645394684037	0.0148520736690838	0	0.00737474058533011	0.021460376994118	0.0253107243512965	0.0191480048486635	0.0276988919750403	0.0236883617550064	0.030466928495521	0.0158031350969081	0.0312122743163439	0.0179549072764017	0.0188337980579418	0.0269151178148464	0.0333331769391236	0.0271717795126537	0.018729583129722	0.0296442261070718
OM3_C_8C	0.0101987547269947	0.0120614710757393	0.00413501606732136	0.00581259942735847	0.0108615366842079	0.0160907718120832	0.00747761879741457	0.00737474058533011	0	0.0140864150857507	0.0179371541093635	0.0117738447167912	0.0203256034253632	0.0163146170879813	0.0230940036668826	0.00842873724860643	0.0238394542669535	0.0105806557075761	0.0114596131305665	0.0195417335401394	0.0259606709473007	0.0197984262322606	0.011355390091209	0.0222711889962362
OM3_C_8E	0.00388785619070426	0.00202506469689665	0.00995160196817506	0.00827405294390474	0.00322505143216162	0.00200451625588384	0.00660904020991019	0.021460376994118	0.0140864150857507	0	0.00385108084210019	0.00231270490204765	0.00623981631805351	0.00222838182547746	0.0090086194601236	0.0056579132680483	0.00975419164043839	0.00350594260252499	0.00262695067864339	0.0054558462495033	0.0118757847267875	0.00571257107378101	0.00273117820866736	0.00818567704416309
OM3_C_8F	0.00773889621755099	0.00587612938822191	0.0138024967892921	0.0121249978585914	0.00707610131109519	0.00184656961593581	0.0104600273442334	0.0253107243512965	0.0179371541093635	0.00385108084210019	0	0.00616376639801852	0.00238875575609437	0.00162270393053313	0.00515760188912667	0.00950892116338934	0.00590318922777727	0.00735698845132936	0.00647800842766917	0.0016047773171043	0.00802483377962119	0.00186150469779631	0.00658223465585138	0.00433464450747831
OM3_C_9A	0.00157515626913105	0.000287640679186317	0.0076389587938921	0.00596138811045175	0.000912348923400575	0.00431721410857872	0.0042963583840384	0.0191480048486635	0.0117738447167912	0.00231270490204765	0.00616376639801852	0	0.00855247769617101	0.00454107848399982	0.0113212411146095	0.00334522375161114	0.0120668004477584	0.00119324110309031	0.000314246448454514	0.00776851659220185	0.014188351974604	0.00802523859170208	0.000418474236198013	0.0104983118189373
OM3_C_9C	0.0101275859055087	0.00826484418288685	0.0161910644931696	0.0145136054621257	0.00946480059973647	0.00423531876758119	0.0128486698990374	0.0276988919750403	0.0203256034253632	0.00623981631805351	0.00238875575609437	0.00855247769617101	0	0.00401145418924107	0.00276885821969133	0.0118975816024302	0.00351445103508546	0.00974568376125428	0.00886671574703531	0.000783979502556735	0.00563611634006637	0.000527251888051649	0.00897094061895466	0.00194589588839018
OM3_C_9D	0.00611621935944151	0.00425343976079084	0.0121798888496571	0.0105023666721283	0.00545341945605588	0.000223865922246443	0.00883737624436096	0.0236883617550064	0.0163146170879813	0.00222838182547746	0.00162270393053313	0.00454107848399982	0.00401145418924107	0	0.00678028573999043	0.00788626010236277	0.00752586764261012	0.00573430865281422	0.00485532249339927	0.00322747827696278	0.00964749321498062	0.00348420490806062	0.00495954940308324	0.00595733361447283
OM3_C_9E	0.0128963163086944	0.0110336131091339	0.0189596228475336	0.0172822185431862	0.0122335454832993	0.00700414790248196	0.015617331909644	0.030466928495521	0.0230940036668826	0.0090086194601236	0.00515760188912667	0.0113212411146095	0.00276885821969133	0.00678028573999043	0	0.0146662691518781	0.000745595391174372	0.0125144226124251	0.0116354729642033	0.00355283498829124	0.00286727401723315	0.00329610840178324	0.0117396957368686	0.000822963904669502
OM3_C_9F	0.00177007075753146	0.00363286320268696	0.00429377351286861	0.00261618265861147	0.00243287743579592	0.00766239894339136	0.000951139429268086	0.0158031350969081	0.00842873724860643	0.0056579132680483	0.00950892116338934	0.00334522375161114	0.0118975816024302	0.00788626010236277	0.0146662691518781	0	0.015411804945572	0.00215198566503087	0.00303097842257642	0.0111136386790224	0.0175332822565461	0.0113703548852538	0.00292675095427862	0.0138433643055448
OM3_C_9G	0.0136418652871873	0.0117791741928499	0.019705119862656	0.0180277318532596	0.0129790989772003	0.00774972894634023	0.0163628599423897	0.0312122743163439	0.0238394542669535	0.00975419164043839	0.00590318922777727	0.0120668004477584	0.00351445103508546	0.00752586764261012	0.000745595391174372	0.015411804945572	0	0.0132599742208053	0.0123810303353237	0.00429842633819032	0.00212168023952199	0.00404170026731273	0.0124852524458066	0.00156855895386789
OM3_C_9H	0.000381915418158004	0.00148088160351816	0.0064457383013671	0.00476815891046043	0.000280892287150374	0.00551044522286702	0.00310312286616463	0.0179549072764017	0.0105806557075761	0.00350594260252499	0.00735698845132936	0.00119324110309031	0.00974568376125428	0.00573430865281422	0.0125144226124251	0.00215198566503087	0.0132599742208053	0	0.000878994770726983	0.0089617284356579	0.0153815011860347	0.00921844860010298	0.000774767002699992	0.0116915012962894
OM3_H_3C	0.00126091004028216	0.000601887108075011	0.00732471851512465	0.00564714537568629	0.000598102535568932	0.00463145834524313	0.00398211382383348	0.0188337980579418	0.0114596131305665	0.00262695067864339	0.00647800842766917	0.000314246448454514	0.00886671574703531	0.00485532249339927	0.0116354729642033	0.00303097842257642	0.0123810303353237	0.000878994770726983	0	0.00808275608875404	0.0145025755994984	0.00833947762990716	0.000104227792850635	0.0108125456901527
OM3_H_3D	0.00934363259500275	0.00748088180334359	0.0154071539151973	0.0137296810430817	0.00868084384332633	0.00345134331830273	0.012064733268378	0.0269151178148464	0.0195417335401394	0.0054558462495033	0.0016047773171043	0.00776851659220185	0.000783979502556735	0.00322747827696278	0.00355283498829124	0.0111136386790224	0.00429842633819032	0.0089617284356579	0.00808275608875404	0	0.00642008577662615	0.000256727652095849	0.00818698145219251	0.00272987391502821
OM3_H_3E	0.0157633839431132	0.0139007313230975	0.0218264775482916	0.0201491395315422	0.0151006319151789	0.00987135159077054	0.0184843131132246	0.0333331769391236	0.0259606709473007	0.0118757847267875	0.00802483377962119	0.014188351974604	0.00563611634006637	0.00964749321498062	0.00286727401723315	0.0175332822565461	0.00212168023952199	0.0153815011860347	0.0145025755994984	0.00642008577662615	0	0.00616336172850852	0.0146067956003217	0.00369023482615807
OM3_H_3F	0.00960035211787471	0.00773760420676972	0.0156638597349786	0.0139863913150341	0.00893756446284443	0.00370806980852256	0.0123214474594954	0.0271717795126537	0.0197984262322606	0.00571257107378101	0.00186150469779631	0.00802523859170208	0.000527251888051649	0.00348420490806062	0.00329610840178324	0.0113703548852538	0.00404170026731273	0.00921844860010298	0.00833947762990716	0.000256727652095849	0.00616336172850852	0	0.00844370283735938	0.0024731468770891
OM3_H_3G	0.00115668230065145	0.000706114885656987	0.00722049265604995	0.00554291872774182	0.000493874753480433	0.00473568533374028	0.00387788659593722	0.018729583129722	0.011355390091209	0.00273117820866736	0.00658223465585138	0.000418474236198013	0.00897094061895466	0.00495954940308324	0.0117396957368686	0.00292675095427862	0.0124852524458066	0.000774767002699992	0.000104227792850635	0.00818698145219251	0.0146067956003217	0.00844370283735938	0	0.0109167691459451
OM3_H_3H	0.0120733977203439	0.010210682013074	0.0181367588374869	0.0164593373153466	0.0114106222146958	0.0061811966221821	0.0147944351939127	0.0296442261070718	0.0222711889962362	0.00818567704416309	0.00433464450747831	0.0104983118189373	0.00194589588839018	0.00595733361447283	0.000822963904669502	0.0138433643055448	0.00156855895386789	0.0116915012962894	0.0108125456901527	0.00272987391502821	0.00369023482615807	0.0024731468770891	0.0109167691459451	0
