	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0325302662449676	0.0487174391456176	NA	0.0310929646476268	0.0158304590144611	0.0567953472973721	0.0104922796844406	0.00962556391523945	0.00919594469970038	0.0155498669381098	NA	NA	0.0249830392822274	0.02489310285608	0.0217505558664751	0.010891945845984	0.0157382488150276	0.0125193636545296	0.0288206758293621	0.0364994167749506	0.0307787104422827	0.0341013322406437	0.0196610725771886
OM3_C_7A	0.0325302662449676	0	0.0305042955721562	NA	0.0213394088613372	0.0208027601346895	0.0849805701932536	0.0279230936478702	0.0391103095965175	0.0305954795541976	0.0240822807595724	NA	NA	0.0168469116220023	0.0274753386420596	0.0227768401777896	0.0258244126501512	0.0312310421892721	0.0250358377798004	0.024671356466264	0.0264133421526963	0.0278200335581819	0.0206967502505695	0.02610731048276
OM3_C_7B	0.0487174391456176	0.0305042955721562	0	NA	0.0176563819807089	0.0330351244009348	0.105369376727095	0.0388401750324571	0.0495496964109998	0.0412029481614126	0.0333355823843966	NA	NA	0.024155480950971	0.0260521012405713	0.0272250421370764	0.0379131943302424	0.0366003203200347	0.036296301979565	0.0207688896325262	0.0131679466284926	0.0203289753019873	0.0146832414746356	0.0302393533400544
OM3_C_7C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_7G	0.0310929646476268	0.0213394088613372	0.0176563819807089	NA	0	0.0155326301896369	0.0877997488586348	0.0212211514586228	0.0322468498877012	0.0236551591664971	0.0156890768429898	NA	NA	0.00737204875743384	0.00997546973551634	0.00963838036734479	0.0202640203890149	0.0196225593505241	0.0186456262230217	0.00467787877033727	0.00627851495269039	0.00697645997651121	0.00346384377582263	0.0129770248143258
OM3_C_7H	0.0158304590144611	0.0208027601346895	0.0330351244009348	NA	0.0155326301896369	0	0.0725406649614879	0.00749938878995904	0.0193045992557329	0.0102945281190077	0.00353766293196039	NA	NA	0.00916197583572203	0.0121573886622182	0.00718703628075976	0.00567870551158859	0.0106574644268738	0.00443844396898355	0.0141735728586727	0.021360597133444	0.016861588934317	0.018361974176004	0.00765725630876388
OM3_C_8A	0.0567953472973721	0.0849805701932536	0.105369376727095	NA	0.0877997488586348	0.0725406649614879	0	0.0668206150376265	0.0575611350364881	0.0647047234679383	0.0722070182875664	NA	NA	0.081613820345705	0.0807608735471975	0.0783717661696784	0.0675997757107443	0.0703489835928404	0.069219716748271	0.0852628108655191	0.0930116517137956	0.0868173367867711	0.0908083553606908	0.0758234092537874
OM3_C_8B	0.0104922796844406	0.0279230936478702	0.0388401750324571	NA	0.0212211514586228	0.00749938878995904	0.0668206150376265	0	0.0118403401597679	0.00279681126136497	0.00558844889780829	NA	NA	0.0160570735705047	0.0144024763038457	0.0116243300150832	0.00214786108435115	0.00633450991475256	0.00306789526662908	0.0185046205662452	0.0262687015956255	0.0203147327296262	0.0244403540496362	0.00918224648333799
OM3_C_8C	0.00962556391523945	0.0391103095965175	0.0495496964109998	NA	0.0322468498877012	0.0193045992557329	0.0575611350364881	0.0118403401597679	0	0.00905628968103313	0.0172068666230081	NA	NA	0.0277875909818733	0.023751969148792	0.0226766963044456	0.0136669527515472	0.013087702018353	0.0149018818747023	0.02880628297735	0.0365463628740569	0.02980941674319	0.0356176496382632	0.0193422155680509
OM3_C_8E	0.00919594469970038	0.0305954795541976	0.0412029481614126	NA	0.0236551591664971	0.0102945281190077	0.0647047234679383	0.00279681126136497	0.00905628968103313	0	0.00821770537682806	NA	NA	0.0187731080367467	0.0161579409667293	0.0140186932283371	0.00478332570381784	0.00654917153900092	0.0058645634476066	0.0206582348219452	0.0284567969451288	0.0221995464221523	0.0269393077364192	0.0111477549209881
OM3_C_8F	0.0155498669381098	0.0240822807595724	0.0333355823843966	NA	0.0156890768429898	0.00353766293196039	0.0722070182875664	0.00558844889780829	0.0172068666230081	0.00821770537682806	0	NA	NA	0.0105846657353369	0.0100323791109834	0.00620239835583285	0.00466064262784252	0.00718800631301653	0.0030379184845072	0.0133014226936774	0.0209549960070362	0.0154940962616919	0.0188685045965063	0.00490219343136749
OM3_C_9A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_9C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_9D	0.0249830392822274	0.0168469116220023	0.024155480950971	NA	0.00737204875743384	0.00916197583572203	0.081613820345705	0.0160570735705047	0.0277875909818733	0.0187731080367467	0.0105846657353369	NA	NA	0	0.0106364011302096	0.00642523186912731	0.0146036902866553	0.0165592181594016	0.013104685665162	0.0085268419863209	0.0136445138777854	0.011823867967053	0.0095369312165695	0.0102309859486399
OM3_C_9E	0.02489310285608	0.0274753386420596	0.0260521012405713	NA	0.00997546973551634	0.0121573886622182	0.0807608735471975	0.0144024763038457	0.023751969148792	0.0161579409667293	0.0100323791109834	NA	NA	0.0106364011302096	0	0.00543897606825877	0.0143731656942763	0.0106700033919755	0.0128710703354922	0.00552375328437283	0.012904734300887	0.00608818769352608	0.0133756896893439	0.00528378694061219
OM3_C_9F	0.0217505558664751	0.0227768401777896	0.0272250421370764	NA	0.00963838036734479	0.00718703628075976	0.0783717661696784	0.0116243300150832	0.0226766963044456	0.0140186932283371	0.00620239835583285	NA	NA	0.00642523186912731	0.00543897606825877	0	0.0108601928717073	0.0104878125488064	0.00923371499845232	0.00716509596043812	0.0147546244991499	0.00968228546482435	0.0129564304419634	0.00387686036297215
