	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.014889762139418	0.0961964696813047	0.0190790446119212	0.00284002720209262	0.0137911227153694	0.0102783874549091	0.0109128565968328	0.00952413935670294	0.00694175551533576	0.00714095276402673	0.0180856903029399	0.0123870358368312	0.0235334146318457	0.0177043394269341	0.00385751100960914	0.00910448470852178	0.00522577464899231	0.0155405380093339	0.0153433514060764	0.00938434603395788	0.0128328598580212	0.00747237135586638	0.00339924713393988
OM3_C_7A	0.014889762139418	0	0.0822586732550764	0.00545974252411577	0.0124524135332678	0.00565188056367072	0.00919908784106911	0.0042853082037756	0.00803906248494001	0.00851397334780143	0.00791777416061674	0.00444236620825028	0.00489799572790016	0.00932454496675835	0.00316400510128368	0.0110573388762269	0.0110054138112381	0.0145186109594821	0.0119426621688589	0.00469384469960979	0.00845393758569951	0.0127738237803394	0.00743654838079266	0.0144266426586789
OM3_C_7B	0.0961964696813047	0.0822586732550764	0	0.0773365960704225	0.0942689001592261	0.0862595929059893	0.0908688155567618	0.0865238695941533	0.0868897816833559	0.0892837614478885	0.0899479220712236	0.0809529538232269	0.0865600756965859	0.0765739725636384	0.0803355321981931	0.0927018679916606	0.092860465414256	0.0967216599479312	0.0906466050432163	0.0843532830091665	0.0904663940993191	0.0861512845284699	0.0893046146869489	0.0944031420814709
OM3_C_7C	0.0190790446119212	0.00545974252411577	0.0773365960704225	0	0.0169972732784906	0.0109139220507758	0.0146528039403218	0.00946662342920599	0.010370570223746	0.0121853305363541	0.0126714695350917	0.00738137380998883	0.010349462749137	0.00943356791301155	0.00561076952119188	0.0154445787307786	0.0164228412095765	0.0195786303093336	0.0170859394844411	0.00953317989460878	0.0138548725610179	0.0129129309662231	0.0120073186996266	0.0178354958447543
OM3_C_7G	0.00284002720209262	0.0124524135332678	0.0942689001592261	0.0169972732784906	0	0.0109685938745403	0.00749309424163917	0.00831865794753149	0.00832807006252938	0.00533599246453786	0.00454822618655501	0.015395240263078	0.00960422306773827	0.0208385950392296	0.0151276722001517	0.00163750711322233	0.00649622594415915	0.00393073459329274	0.0128736482719695	0.0125581663399152	0.00655220232428406	0.0127617355930063	0.00504582406055802	0.00491429691900525
OM3_C_7H	0.0137911227153694	0.00565188056367072	0.0862595929059893	0.0109139220507758	0.0109685938745403	0	0.00472131151055646	0.00432690043609014	0.0108207252419692	0.00952843756685111	0.0070347682309141	0.00533832238710113	0.00173571873859815	0.0104018158806755	0.00609723823263917	0.0101576575363198	0.00675927536656283	0.011476758276461	0.00629714937369009	0.00193134561693716	0.00476856057167427	0.0165121337608547	0.00718917574956963	0.0146522140293755
OM3_C_8A	0.0102783874549091	0.00919908784106911	0.0908688155567618	0.0146528039403218	0.00749309424163917	0.00472131151055646	0	0.00558200039568682	0.0108967174201765	0.00845948200055103	0.00525601643484355	0.0100368347412428	0.00439862789114233	0.0150925867952521	0.0105792673973962	0.00729620297907837	0.00203799619878192	0.00697072648265782	0.00559506591887317	0.00664935303818232	0.00136787863246698	0.0166904622460029	0.00592827658594368	0.0120282156801974
OM3_C_8B	0.0109128565968328	0.0042853082037756	0.0865238695941533	0.00946662342920599	0.00831865794753149	0.00432690043609014	0.00558200039568682	0	0.00649976217557661	0.00541697432082809	0.00378296055166609	0.00722802740909615	0.00261490543315648	0.0126609068341237	0.00681083162980225	0.00705778561739496	0.00709128320461435	0.0102368439907847	0.00984509345000005	0.00503516199752325	0.00452809811320292	0.0122415215921344	0.00350705404306943	0.0110157697052432
OM3_C_8C	0.00952413935670294	0.00803906248494001	0.0868897816833559	0.010370570223746	0.00832807006252938	0.0108207252419692	0.0108967174201765	0.00649976217557661	0	0.00308026138228168	0.00589379750344355	0.0123905031894767	0.00911430178893415	0.0173286184985162	0.0111929475822374	0.00672192471184836	0.0115405657537751	0.011983382504454	0.0160290890083533	0.0112433119956958	0.00954098511096379	0.00584118481492574	0.00508026895064767	0.00759626928293006
OM3_C_8E	0.00694175551533576	0.00851397334780143	0.0892837614478885	0.0121853305363541	0.00533599246453786	0.00952843756685111	0.00845948200055103	0.00541697432082809	0.00308026138228168	0	0.00320963951926376	0.0123973235780393	0.00780507145427606	0.0177057058631927	0.0115900636232564	0.00370363193475738	0.00877526435798359	0.00890767800802162	0.0138976249281771	0.010450257214169	0.00709586650414169	0.00840143199304347	0.00257221851910539	0.00591512148897334
OM3_C_8F	0.00714095276402673	0.00791777416061674	0.0899479220712236	0.0126714695350917	0.00454822618655501	0.0070347682309141	0.00525601643484355	0.00378296055166609	0.00589379750344355	0.00320963951926376	0	0.0109509959795857	0.00544100680584603	0.0163982951317811	0.0105923301933136	0.00329862516521684	0.00565189054701874	0.00698800381224045	0.0107481571504191	0.00835663501728689	0.00389770023801196	0.0115466252235415	0.000853655583492248	0.00761790017200829
OM3_C_9A	0.0180856903029399	0.00444236620825028	0.0809529538232269	0.00738137380998883	0.015395240263078	0.00533832238710113	0.0100368347412428	0.00722802740909615	0.0123905031894767	0.0123973235780393	0.0109509959795857	0	0.00598888212075014	0.00544901865303784	0.00181617603749747	0.0142488426531974	0.0120702806099816	0.0165681358858151	0.0104981449375914	0.00341346516490837	0.00988153568739984	0.0172032764338222	0.0107349298903939	0.0181920724737477
