	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0199050555567472	0.0197167905052443	0.025896986281295	0.00735883191515547	0.0329633050969634	0.0104573497138343	0.0257156684520481	0.0219499566072749	0.0148619559084855	0.0300357565894384	0.0839732904998998	0.0460485436829087	0.0556614528425892	0.0530079669857214	0.0382243355908172	0.0336449497906339	0.0447411016688537	NA	NA	0.0384400546956018	0.0349943707846871	0.0328514492266746	0.0318038460418894
OM3_C_7A	0.0199050555567472	0	0.0394271243006075	0.00900828897779688	0.0265305063139696	0.0166877528582573	0.0221152178618477	0.00824642234487434	0.0416850996286759	0.0336869112112287	0.011626602042626	0.103331679996254	0.0262773651405718	0.0754277986779535	0.072722142618177	0.0194155318355759	0.0161403241646834	0.0558248295013228	NA	NA	0.019751138510749	0.0176850654319344	0.014036561975809	0.0143407398322844
OM3_C_7B	0.0197167905052443	0.0394271243006075	0	0.0455151758828795	0.0131099575118189	0.0521416896132858	0.0237705744318028	0.0453581241421804	0.00659268708469269	0.0098786329717406	0.0496011509625652	0.0647461816014998	0.0655191096952153	0.0360716855312087	0.033429836693618	0.0578192627914879	0.0530125533604989	0.0413909167282167	NA	NA	0.0574957570487726	0.0541716465828408	0.0515412194575242	0.0512718486597893
OM3_C_7C	0.025896986281295	0.00900828897779688	0.0455151758828795	0	0.0328489458764487	0.00885518573761802	0.0250293861517419	0.00115456353789493	0.046773364484325	0.0389867900799899	0.00538572377145091	0.109505722851468	0.0219252210117612	0.0811710212856867	0.0784595090394979	0.0126895749504876	0.00889435938380116	0.0608518653135675	NA	NA	0.0161698076892849	0.0111928622449063	0.0162092874295104	0.00657092948955584
OM3_C_7G	0.00735883191515547	0.0265305063139696	0.0131099575118189	0.0328489458764487	0	0.039475355394332	0.0135543989201843	0.0326011433364062	0.0159913523702903	0.00877052584556211	0.0366942004730206	0.0777148110353778	0.0525002136926693	0.0490812874808366	0.0462716322832704	0.0449432989428378	0.0401863377489604	0.0446041487299702	NA	NA	0.0444145476044348	0.0413007074792886	0.0387400347510172	0.0384955248850704
OM3_C_7H	0.0329633050969634	0.0166877528582573	0.0521416896132858	0.00885518573761802	0.039475355394332	0	0.0300059444630603	0.00903232401779335	0.0527983226085492	0.0446386344893107	0.00622375255611661	0.116421150230908	0.018416709136037	0.0874149073484285	0.0844965624573995	0.00832090279267848	0.00279790812007174	0.0694727816551216	NA	NA	0.0121134696604213	0.00416192197553633	0.019268197013088	0.00332783057371778
OM3_C_8A	0.0104573497138343	0.0221152178618477	0.0237705744318028	0.0250293861517419	0.0135543989201843	0.0300059444630603	0	0.0250733799670038	0.0231235913740539	0.0155662625432539	0.0290511676280273	0.0874118737151913	0.0459847112912058	0.0577735087213661	0.0548150046124913	0.0369285197848795	0.0314533557706756	0.0523239267686671	NA	NA	0.0375053796362304	0.0325049793010663	0.0355987653365835	0.0298960704875025
OM3_C_8B	0.0257156684520481	0.00824642234487434	0.0453581241421804	0.00115456353789493	0.0326011433364062	0.00903232401779335	0.0250733799670038	0	0.0467298420292124	0.0388260796294227	0.00490345716987517	0.109430682654801	0.0215560169291308	0.0810919475232346	0.0783557416096142	0.0126223376859459	0.0088275427864167	0.0610063148306197	NA	NA	0.0155164972138706	0.0109836454867767	0.0152360016100418	0.00662209460393398
OM3_C_8C	0.0219499566072749	0.0416850996286759	0.00659268708469269	0.046773364484325	0.0159913523702903	0.0527983226085492	0.0231235913740539	0.0467298420292124	0	0.009570582320552	0.0509880819708634	0.0644404852023256	0.0674681446494376	0.0347273108618633	0.0319192164470704	0.0591201425365288	0.0539877621966704	0.0445826892237174	NA	NA	0.0591634076116547	0.0551037466753727	0.0544947238861154	0.0522966920740659
OM3_C_8E	0.0148619559084855	0.0336869112112287	0.0098786329717406	0.0389867900799899	0.00877052584556211	0.0446386344893107	0.0155662625432539	0.0388260796294227	0.009570582320552	0	0.0427839152394309	0.0730650403228464	0.0590538788143676	0.0432250801590257	0.0400864324451172	0.0509695448075159	0.0457245158092097	0.0483356154541655	NA	NA	0.0503419505757804	0.0466272928113218	0.0461663130541851	0.0441937830709785
OM3_C_8F	0.0300357565894384	0.011626602042626	0.0496011509625652	0.00538572377145091	0.0366942004730206	0.00622375255611661	0.0290511676280273	0.00490345716987517	0.0509880819708634	0.0427839152394309	0	0.113849910410964	0.0171192902442372	0.0853620271266824	0.0825317875292591	0.00826586990797007	0.0047371176212539	0.0655208534961018	NA	NA	0.0108279365219306	0.00669834019481422	0.0135870885171315	0.00326224258539313
OM3_C_9A	0.0839732904998998	0.103331679996254	0.0647461816014998	0.109505722851468	0.0777148110353778	0.116421150230908	0.0874118737151913	0.109430682654801	0.0644404852023256	0.0730650403228464	0.113849910410964	0	0.12938017825409	0.031033447537714	0.0349174929122801	0.121939654490869	0.117351112873491	0.0703011628878744	NA	NA	0.121838282982013	0.118628579277466	0.114591397294404	0.115501312424401
OM3_C_9C	0.0460485436829087	0.0262773651405718	0.0655191096952153	0.0219252210117612	0.0525002136926693	0.018416709136037	0.0459847112912058	0.0215560169291308	0.0674681446494376	0.0590538788143676	0.0171192902442372	0.12938017825409	0	0.101424032906952	0.0985896924519323	0.0105722827743443	0.0158920110753974	0.0777651083896447	NA	NA	0.0105663732770054	0.0154471912314499	0.0167288927693134	0.0171683237720257
OM3_C_9D	0.0556614528425892	0.0754277986779535	0.0360716855312087	0.0811710212856867	0.0490812874808366	0.0874149073484285	0.0577735087213661	0.0810919475232346	0.0347273108618633	0.0432250801590257	0.0853620271266824	0.031033447537714	0.101424032906952	0	0.00434437341548247	0.0935294638559871	0.0885246271607194	0.0558824401597612	NA	NA	0.0931739938222916	0.089604226375406	0.0873437764822993	0.0868258077218643
OM3_C_9E	0.0530079669857214	0.072722142618177	0.033429836693618	0.0784595090394979	0.0462716322832704	0.0844965624573995	0.0548150046124913	0.0783557416096142	0.0319192164470704	0.0400864324451172	0.0825317875292591	0.0349174929122801	0.0985896924519323	0.00434437341548247	0	0.0907153092562227	0.0856180232147796	0.0566011473165903	NA	NA	0.0901269784436268	0.0866065084872852	0.0845910036854038	0.0839852606447327
OM3_C_9F	0.0382243355908172	0.0194155318355759	0.0578192627914879	0.0126895749504876	0.0449432989428378	0.00832090279267848	0.0369285197848795	0.0126223376859459	0.0591201425365288	0.0509695448075159	0.00826586990797007	0.121939654490869	0.0105722827743443	0.0935294638559871	0.0907153092562227	0	0.0060596806506	0.0717152208009348	NA	NA	0.00882026160738009	0.00679153649769766	0.0161716564179324	0.00711177757561344
OM3_C_9G	0.0336449497906339	0.0161403241646834	0.0530125533604989	0.00889435938380116	0.0401863377489604	0.00279790812007174	0.0314533557706756	0.0088275427864167	0.0539877621966704	0.0457245158092097	0.0047371176212539	0.117351112873491	0.0158920110753974	0.0885246271607194	0.0856180232147796	0.0060596806506	0	0.0696447004973283	NA	NA	0.00970311244608378	0.00275123698618599	0.0168801947906654	0.00243761013755778
OM3_C_9H	0.0447411016688537	0.0558248295013228	0.0413909167282167	0.0608518653135675	0.0446041487299702	0.0694727816551216	0.0523239267686671	0.0610063148306197	0.0445826892237174	0.0483356154541655	0.0655208534961018	0.0703011628878744	0.0777651083896447	0.0558824401597612	0.0566011473165903	0.0717152208009348	0.0696447004973283	0	NA	NA	0.0747323122987546	0.0719516255321207	0.0649043406782381	0.0672720016755934
OM3_H_3C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_H_3D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_H_3E	0.0384400546956018	0.019751138510749	0.0574957570487726	0.0161698076892849	0.0444145476044348	0.0121134696604213	0.0375053796362304	0.0155164972138706	0.0591634076116547	0.0503419505757804	0.0108279365219306	0.121838282982013	0.0105663732770054	0.0931739938222916	0.0901269784436268	0.00882026160738009	0.00970311244608378	0.0747323122987546	NA	NA	0	0.00816728964368077	0.0133143109024347	0.0113911344705813
OM3_H_3F	0.0349943707846871	0.0176850654319344	0.0541716465828408	0.0111928622449063	0.0413007074792886	0.00416192197553633	0.0325049793010663	0.0109836454867767	0.0551037466753727	0.0466272928113218	0.00669834019481422	0.118628579277466	0.0154471912314499	0.089604226375406	0.0866065084872852	0.00679153649769766	0.00275123698618599	0.0719516255321207	NA	NA	0.00816728964368077	0	0.0173998690087748	0.00508396024587841
OM3_H_3G	0.0328514492266746	0.014036561975809	0.0515412194575242	0.0162092874295104	0.0387400347510172	0.019268197013088	0.0355987653365835	0.0152360016100418	0.0544947238861154	0.0461663130541851	0.0135870885171315	0.114591397294404	0.0167288927693134	0.0873437764822993	0.0845910036854038	0.0161716564179324	0.0168801947906654	0.0649043406782381	NA	NA	0.0133143109024347	0.0173998690087748	0	0.0164982747524847
OM3_H_3H	0.0318038460418894	0.0143407398322844	0.0512718486597893	0.00657092948955584	0.0384955248850704	0.00332783057371778	0.0298960704875025	0.00662209460393398	0.0522966920740659	0.0441937830709785	0.00326224258539313	0.115501312424401	0.0171683237720257	0.0868258077218643	0.0839852606447327	0.00711177757561344	0.00243761013755778	0.0672720016755934	NA	NA	0.0113911344705813	0.00508396024587841	0.0164982747524847	0
