	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0160347937507199	0.0386777546854219	0.0161767465378001	0.0111087484751888	0.0191394671588917	0.021752207467751	0.0380472669681642	0.00775588596233542	0.0183480942592904	0.0140286268085516	0.0113530528102692	0.0213064617915243	0.0220115527945916	0.0311275640184631	0.00816799691273315	0.0044395103418242	0.0183282587691656	0.00529045033444301	0.0139158611358359	0.0133974565667717	0.00149951641023167	0.0110877610655881	0.019529184277682
OM3_C_7A	0.0160347937507199	0	0.0228720487576202	0.00385656231156446	0.0265915607443973	0.00537008537705528	0.0343419658957835	0.0229480729985749	0.00848254449593077	0.00690344339569824	0.0287537164806115	0.00468408915952217	0.0365084497455815	0.0373045096149248	0.0470386190800647	0.0227326589815762	0.0164257731861196	0.00239590350888697	0.018657572148074	0.029001804289659	0.0281880867604025	0.0154949615919454	0.0269210487199334	0.00769479279067113
OM3_C_7B	0.0386777546854219	0.0228720487576202	0	0.0242951506231815	0.0494345493615357	0.0198281364625592	0.0566249725177026	0.00519753512137593	0.03093300157486	0.0214228888777771	0.0515884017894767	0.0274414679767064	0.0593533090774262	0.060152031664671	0.0697649179379439	0.0455895080558183	0.0392761954118689	0.020489087653463	0.0415092703975625	0.0518564435814583	0.0510305382853573	0.0379287292403738	0.0496951008444896	0.0204557016569865
OM3_C_7C	0.0161767465378001	0.00385656231156446	0.0242951506231815	0	0.0259055633681976	0.00904560972088895	0.0323593736848416	0.0251128308208273	0.00955361521063297	0.0107552485200772	0.0276335271178758	0.00588919881762696	0.0354586666232088	0.0362968970522169	0.0465031546955219	0.0217953981853616	0.015506131216706	0.00526904178548892	0.0177105803116173	0.0280373285896894	0.027112434510147	0.0159878507830845	0.0264875694258428	0.0115079652979912
OM3_C_7G	0.0111087484751888	0.0265915607443973	0.0494345493615357	0.0259055633681976	0	0.0301560968246655	0.0127931398030641	0.0490531719294032	0.0187275792776189	0.0294513075017059	0.00370619330859798	0.0220125977693379	0.0102017751477895	0.0109053934393507	0.020610085727533	0.00431006462831575	0.0104059018926128	0.028963085690904	0.00823635976756964	0.00304620433888242	0.00313010865760322	0.0122501577477924	0.00181108815819491	0.0306334914245361
OM3_C_7H	0.0191394671588917	0.00537008537705528	0.0198281364625592	0.00904560972088895	0.0301560968246655	0	0.0389438122895948	0.0189166902584485	0.0114314122093228	0.00257328150936248	0.0326906649273518	0.00855392233061469	0.0402836315584505	0.0410307360399662	0.0501894079599983	0.0266187559117616	0.0204944643685297	0.0040158903685415	0.022667092789835	0.0327907598397046	0.0320931065187423	0.0182548645310671	0.0302243129955413	0.0027153504138706
OM3_C_8A	0.021752207467751	0.0343419658957835	0.0566249725177026	0.0323593736848416	0.0127931398030641	0.0389438122895948	0	0.0572442381709059	0.0281098647814929	0.0389083985106497	0.00911136277226251	0.0303949187422932	0.00950291085397257	0.0102280354254722	0.0206835254531951	0.0136923709212243	0.0187477906852897	0.0366954086350314	0.016812620459138	0.0100696561733101	0.00966363639599518	0.023193642906502	0.0143049903937071	0.0400898302309184
OM3_C_8B	0.0380472669681642	0.0229480729985749	0.00519753512137593	0.0251128308208273	0.0490531719294032	0.0189166902584485	0.0572442381709059	0	0.0303410237875429	0.0199541770835218	0.0515055310514164	0.027207399310091	0.0591497390493299	0.0599065312631013	0.0690232348851122	0.0454433519282946	0.0392266481136651	0.0205755431264983	0.0414341328972259	0.0516514050672136	0.050918862465946	0.0371293973797272	0.0491246846666857	0.0188461305349441
OM3_C_8C	0.00775588596233542	0.00848254449593077	0.03093300157486	0.00955361521063297	0.0187275792776189	0.0114314122093228	0.0281098647814929	0.0303410237875429	0	0.0109001348022866	0.0213290834846615	0.00388187946561189	0.0288677951160714	0.0296092634497197	0.0388781830419514	0.0152662135588337	0.00937329316017638	0.0106779277460069	0.0114353862854108	0.0213843165950866	0.0207215899397394	0.00704943179344023	0.0188279023682517	0.0120917468510961
OM3_C_8E	0.0183480942592904	0.00690344339569824	0.0214228888777771	0.0107552485200772	0.0294513075017059	0.00257328150936248	0.0389083985106497	0.0199541770835218	0.0109001348022866	0	0.0321949541091569	0.00879511878021075	0.0396377615354753	0.04035077272002	0.0491449365708906	0.0261475829069679	0.0202356406944315	0.00622554623896034	0.0223303225669209	0.0321996276197129	0.0315812463858158	0.0173109605857614	0.0293705336804723	0.00119181392617784
OM3_C_8F	0.0140286268085516	0.0287537164806115	0.0515884017894767	0.0276335271178758	0.00370619330859798	0.0326906649273518	0.00911136277226251	0.0515055310514164	0.0213290834846615	0.0321949541091569	0	0.0243206559134028	0.00782995595965439	0.00868038193982385	0.0194472221617026	0.00607433463954473	0.0123307178842128	0.0311470925604233	0.0101011557338874	0.00123341371806335	0.000640314028990352	0.0153158723777802	0.00520887083973962	0.0333850001815776
OM3_C_9A	0.0113530528102692	0.00468408915952217	0.0274414679767064	0.00588919881762696	0.0220125977693379	0.00855392233061469	0.0303949187422932	0.027207399310091	0.00388187946561189	0.00879511878021075	0.0243206559134028	0	0.0320179469349221	0.0327965736974279	0.0423967022145503	0.0182614869276247	0.0120268178802838	0.00698957022923691	0.0142340925676556	0.0245044356578435	0.0237388757709732	0.0108251534865339	0.022282513927708	0.00992292163001261
OM3_C_9C	0.0213064617915243	0.0365084497455815	0.0593533090774262	0.0354586666232088	0.0102017751477895	0.0402836315584505	0.00950291085397257	0.0591497390493299	0.0288677951160714	0.0396377615354753	0.00782995595965439	0.0320179469349221	0	0.000916861499503815	0.0121671276882769	0.013780982111253	0.0201011934015736	0.0388972885799118	0.0178661709382818	0.00751619491357657	0.00835426047121028	0.022443681835405	0.0105839894504467	0.0408212943724498
OM3_C_9D	0.0220115527945916	0.0373045096149248	0.060152031664671	0.0362968970522169	0.0109053934393507	0.0410307360399662	0.0102280354254722	0.0599065312631013	0.0296092634497197	0.04035077272002	0.00868038193982385	0.0327965736974279	0.000916861499503815	0	0.011253271250808	0.0145830861643598	0.0209102744264209	0.0396911639961416	0.0186756276865444	0.00830731719050026	0.00918858170735303	0.0231218863458753	0.0111804906447064	0.0415322683122191
OM3_C_9E	0.0311275640184631	0.0470386190800647	0.0697649179379439	0.0465031546955219	0.020610085727533	0.0501894079599983	0.0206835254531951	0.0690232348851122	0.0388781830419514	0.0491449365708906	0.0194472221617026	0.0423967022145503	0.0121671276882769	0.011253271250808	0	0.0247973928878859	0.0310129970696712	0.0493785278824422	0.0288322425989719	0.0187490539390321	0.0198373905537127	0.0319474803111336	0.0201292384397123	0.050288406090725
OM3_C_9F	0.00816799691273315	0.0227326589815762	0.0455895080558183	0.0217953981853616	0.00431006462831575	0.0266187559117616	0.0136923709212243	0.0454433519282946	0.0152662135588337	0.0261475829069679	0.00607433463954473	0.0182614869276247	0.013780982111253	0.0145830861643598	0.0247973928878859	0	0.00633100452827234	0.0251228663623062	0.00409876934840518	0.00627730589407101	0.00548125274666122	0.00955880853800721	0.00550672801859343	0.0273386084265063
OM3_C_9G	0.0044395103418242	0.0164257731861196	0.0392761954118689	0.015506131216706	0.0104059018926128	0.0204944643685297	0.0187477906852897	0.0392266481136651	0.00937329316017638	0.0202356406944315	0.0123307178842128	0.0120268178802838	0.0201011934015736	0.0209102744264209	0.0310129970696712	0.00633100452827234	0	0.0188196250764048	0.00223539854903682	0.0126073344400832	0.0117658868633028	0.00582051630842235	0.0111051444971781	0.0214243395655043
OM3_C_9H	0.0183282587691656	0.00239590350888697	0.020489087653463	0.00526904178548892	0.028963085690904	0.0040158903685415	0.0366954086350314	0.0205755431264983	0.0106779277460069	0.00622554623896034	0.0311470925604233	0.00698957022923691	0.0388972885799118	0.0396911639961416	0.0493785278824422	0.0251228663623062	0.0188196250764048	0	0.0210506602818009	0.0313897481406781	0.0305805051974371	0.0177238360026592	0.0292663170729086	0.00668717910808686
