	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0414975476827158	0.0231404016605428	0.0163243564398232	0.0568505945971963	0.0318674706728649	0.0186421551566915	0.0283064631596473	0.01972914943218	0.00416378781243063	0.0515725461562938	0.0812342238742953	0.0302662309118506	0.0633631169872974	0.0516314620993304	0.0109071551946601	0.0338520843755896	0.0570055184507567	0.0465393766433194	0.0308359340133731	0.0461182269003575	0.0639274852387755	0.0595798078091785	0.0721179834428812
OM3_C_7A	0.0414975476827158	0	0.0187514330242836	0.0251977119708449	0.0158062092570549	0.0100488030725594	0.059793171320461	0.0132019195269199	0.0287667531245151	0.0374031747100622	0.0119222396456838	0.03982227869965	0.0123949507569303	0.0220881405526629	0.0106892543065777	0.0306018313006166	0.00776569511394335	0.0158556205299868	0.00516413566498772	0.0107227138327435	0.00534304767108651	0.0230195665317482	0.0181463641213757	0.0307759226952968
OM3_C_7B	0.0231404016605428	0.0187514330242836	0	0.00747352225601977	0.0344854337679447	0.00881082056146153	0.0417195704504816	0.00592031755102955	0.0120394859049505	0.0189831880943956	0.0284520538812488	0.0584879411939518	0.0100777671705228	0.0403252917087097	0.0285572795094661	0.0124608210746925	0.0115891611238002	0.033945779641422	0.0239028666945728	0.00870906883132332	0.023075198005487	0.0416821688174815	0.0366383548613715	0.0495058110531122
OM3_C_7C	0.0163243564398232	0.0251977119708449	0.00747352225601977	0	0.0405620111591849	0.0157619233222171	0.0346664109088887	0.0120232000877372	0.0128495671522393	0.012277785434541	0.0356159334203758	0.0649498867831633	0.0141663135006558	0.0471549981072951	0.0354598540750032	0.0054189161223559	0.0175320764461645	0.0408160847540046	0.0302266999833687	0.0145153087479204	0.0299214353810873	0.0476687714123292	0.0433158680522845	0.0558250205722243
OM3_C_7G	0.0568505945971963	0.0158062092570549	0.0344854337679447	0.0405620111591849	0	0.0258510552044908	0.0748231987481952	0.0287691374837124	0.0444276507415768	0.0528271603463282	0.0126940097580204	0.0246850482518512	0.0267708174453987	0.0103222606760491	0.0096031948702087	0.045972706718665	0.0230866745779291	0.00809520794434768	0.0106519246495514	0.0261054027366764	0.0128338530751052	0.00721467453548449	0.00650257286725508	0.0153975937024839
OM3_C_7H	0.0318674706728649	0.0100488030725594	0.00881082056146153	0.0157619233222171	0.0258510552044908	0	0.0503693145629673	0.00412226956656162	0.0189921634831815	0.0277253386114624	0.0198645989108728	0.0496993381818386	0.00718900901173044	0.0315379360210228	0.0197796965652939	0.0210547489174413	0.00423718328185118	0.0251635737559946	0.0152115677077555	0.00356035678686099	0.0142753794973996	0.0330625324208016	0.0278315915131504	0.0407471561055224
OM3_C_8A	0.0186421551566915	0.059793171320461	0.0417195704504816	0.0346664109088887	0.0748231987481952	0.0503693145629673	0	0.0466758158096068	0.0374231174060191	0.0227998959785314	0.0701317051858126	0.0993398200439395	0.0480967642373626	0.0817597711629516	0.0700844890310547	0.029328688893148	0.0520712652620631	0.075434652777324	0.0647407412135362	0.0490865822633019	0.0645569238902634	0.0817752407102371	0.0779006034325573	0.0901544883014549
OM3_C_8B	0.0283064631596473	0.0132019195269199	0.00592031755102955	0.0120232000877372	0.0287691374837124	0.00412226956656162	0.0466758158096068	0	0.0175564273605366	0.0242066269398698	0.0237902399559555	0.0530071459256478	0.00499371176279504	0.0351435903155801	0.0234660206822213	0.017413184427756	0.00571983878832064	0.0288106018497683	0.0182861806567827	0.00278882329602038	0.0179201823104733	0.0359424656210689	0.0313038594598384	0.0439293032904985
OM3_C_8C	0.01972914943218	0.0287667531245151	0.0120394859049505	0.0128495671522393	0.0444276507415768	0.0189921634831815	0.0374231174060191	0.0175564273605366	0	0.0161980834039734	0.03599786156502	0.067287515986964	0.0220929260605438	0.0485728618406718	0.0370187060974931	0.0133403186746346	0.0227597379385075	0.0422781400930596	0.0338296921921709	0.0202325716082394	0.0319875156056364	0.0515983599309052	0.0453890955136188	0.0587293241259566
OM3_C_8E	0.00416378781243063	0.0374031747100622	0.0189831880943956	0.012277785434541	0.0528271603463282	0.0277253386114624	0.0227998959785314	0.0242066269398698	0.0161980834039734	0	0.0474156532335579	0.0771642661753751	0.0263442090625674	0.059234355960625	0.0474934928545677	0.00687188365422451	0.0297898505177461	0.0528713372118704	0.042465641990819	0.026769641218986	0.0419850219735787	0.0599294839143469	0.0554686615610486	0.0680678179618623
