	OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
OM3_B_B	0	0.0117910657319823	0.0204900669588962	0.0205627181544319	NA	0.0346213454891791	0.0105887575616548	0.0417653934793186	0.00349256194635601	0.022172039060906	0.00813200074670073	0.0347766904843364	NA	NA	0.0483408202754424	0.0387390341026631	0.0126197903882845	0.0385415635343077	0.0467305184298813	0.0544026278604319	0.0595157962394812	0.0401649895534223	0.0527611836304885	0.0352763719106078
OM3_C_7A	0.0117910657319823	0	0.0304191920373196	0.0307524573438512	NA	0.043578733100641	0.0202474368445663	0.0510708916826618	0.0100061993592474	0.0321471893393932	0.0161649282423181	0.0443213089886644	NA	NA	0.0564276756646922	0.0474161586754701	0.0230295484682916	0.0479837884376715	0.056177092983882	0.0631556973624265	0.0676520654634964	0.0497208782076555	0.0617372814781877	0.0432381053112037
OM3_C_7B	0.0204900669588962	0.0304191920373196	0	0.00108325967598479	NA	0.014394686088683	0.0102203850691886	0.0213049463776521	0.0239269341777185	0.00172898144860973	0.0142967897802795	0.0142939559375011	NA	NA	0.028492078254012	0.0186252886682457	0.0078893366207917	0.0180649939851433	0.0262518986305548	0.0340694176948561	0.0394783958646295	0.019682520654195	0.0323540823031293	0.0160945118116015
OM3_C_7C	0.0205627181544319	0.0307524573438512	0.00108325967598479	0	NA	0.0146556374090983	0.0105090966238074	0.0213577959474	0.0239653783662872	0.00176527244306087	0.0147033375236126	0.014318576068402	NA	NA	0.0288150113083542	0.0189067388437538	0.00795002086846511	0.0180949967225952	0.0262343793316995	0.0342025376611193	0.0397211462640635	0.0196601965311851	0.0324404024995921	0.0166398194092077
OM3_C_7G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM3_C_7H	0.0346213454891791	0.043578733100641	0.014394686088683	0.0146556374090983	NA	0	0.0240734682816536	0.00762007463158872	0.0380991345947038	0.0128950731687489	0.027584140693552	0.00318080016536909	NA	NA	0.0141872357188175	0.00425570810099135	0.0221866523752417	0.00498150352316507	0.0127667855789687	0.0198016193064368	0.0250897155751989	0.00680489294624082	0.0182288446142543	0.00474102031625601
OM3_C_8A	0.0105887575616548	0.0202474368445663	0.0102203850691886	0.0105090966238074	NA	0.0240734682816536	0	0.0313195131922637	0.0140805689422184	0.0119462220160162	0.00437236189627034	0.0243889042647401	NA	NA	0.0377621232495081	0.0281671925739497	0.00312012985290591	0.0281297773618631	0.036345731239471	0.0438658763894457	0.0489399262048483	0.0298019133712642	0.0422600619833258	0.024722929943903
OM3_C_8B	0.0417653934793186	0.0510708916826618	0.0213049463776521	0.0213577959474	NA	0.00762007463158872	0.0313195131922637	0	0.0452142910127321	0.0196638303062987	0.0350025222330434	0.00704413062508328	NA	NA	0.00963744086065323	0.00498623317907637	0.0291917851117656	0.0032794302622599	0.00514942729109582	0.0129672108536243	0.0189878908481962	0.00218634217178148	0.0111012701943852	0.0101577485083012
OM3_C_8C	0.00349256194635601	0.0100061993592474	0.0239269341777185	0.0239653783662872	NA	0.0380991345947038	0.0140805689422184	0.0452142910127321	0	0.0255968507877806	0.0114559718492808	0.0382150640342796	NA	NA	0.0518297666637346	0.0422232771393659	0.0160427138124799	0.0419833043530408	0.050161136684954	0.0578743444558652	0.0630019268516427	0.0435935523251209	0.0562223627920049	0.0387638306727564
OM3_C_8E	0.022172039060906	0.0321471893393932	0.00172898144860973	0.00176527244306087	NA	0.0128950731687489	0.0119462220160162	0.0196638303062987	0.0255968507877806	0	0.0160221338045081	0.0126351451174278	NA	NA	0.0270509097179109	0.0171447702183345	0.00955655516429801	0.0164110068078235	0.0245792307248043	0.0324781191539682	0.0379675659319524	0.0180058519601706	0.0307340374964245	0.0149176405296128
