	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00684489194711533	0.00198897751818886	0.0080663599315753	0.0117854456952294	0.0390393274444632	0.0110204878548207	0.0155425850882482	0.0206932309937444	0.0134759569398898	0.0192361350043669	0.0129829841337146	0.0092525837516013	0.0117875527374264	0.0101364551017435	0.00903488905287077	0.00550169563771283	0.00435592002737591	0.0147362452063963	0.00359571815471165	0.004900219134459	0.00732298690206331	0.0211758229631714	0.00867905385543264	0.0122907633220802	0.0173393983100651	0.0164739152776454	0.0104109967589396	0.0109658272898742	0.0215116233355527	0.0107232554950215
A549_G1_1B	0.00684489194711533	0	0.00809363725690117	0.00271383266929836	0.00765622136692361	0.0360163081346481	0.0104897751741912	0.0125839620375694	0.0144385753205325	0.00904695589884264	0.0150698438468405	0.00800975704651041	0.0131778627489343	0.014360096950682	0.0102675576554767	0.00978843652763393	0.0089317232030732	0.0104100607559653	0.00880383062757199	0.0075423208189735	0.00870287880683732	0.0105718925961892	0.0154351021257381	0.00520266570724639	0.00572060090197072	0.0121210964624014	0.010980849313712	0.00867739910413461	0.00641940724680153	0.0153761618060069	0.00424503140870954
A549_G1_1C	0.00198897751818886	0.00809363725690117	0	0.00901855168534787	0.0128683716958865	0.0392086729999267	0.011841610953868	0.0164955498034198	0.0221899086778778	0.0144852325120329	0.0208219410542648	0.0138680876952884	0.00858407855187346	0.0114892134592611	0.0101068036004677	0.0102326876771472	0.00535841935622579	0.0025108274999334	0.0159384437895258	0.00451937962583879	0.00438178580235994	0.00678623837209318	0.0228615014970507	0.0101874650733226	0.013714439415209	0.0186895967935221	0.0179392859928894	0.0120640675682996	0.0115878196363708	0.02294491758971	0.0121006847184811
A549_G1_1D	0.0080663599315753	0.00271383266929836	0.00901855168534787	0	0.00774441414710931	0.0342660711560546	0.0112200071961943	0.01343645478638	0.0149924231952229	0.0108338751848508	0.016867725606844	0.00937260082386011	0.0137681556089149	0.0136319621223992	0.00888029916398576	0.0107117924841817	0.00856760104415959	0.0112655318835998	0.00980689514830381	0.00934742171317254	0.00875619285471531	0.00972353209117952	0.0163297717486785	0.00766543731386963	0.00630427194615563	0.0137114036010405	0.0124620811388441	0.0107766506064763	0.00743574549001953	0.0156793479824924	0.00503587247880059
A549_G1_1E	0.0117854456952294	0.00765622136692361	0.0128683716958865	0.00774441414710931	0	0.0300365725034863	0.0179393030047295	0.0193514235520212	0.0155121422351811	0.0136813411197662	0.0179664921404701	0.00789853484711286	0.0200861960963499	0.0131933069136437	0.00957594943286816	0.0165762729025637	0.0142629541571896	0.015068616970186	0.00764515656508558	0.0137148388439254	0.0109852304035743	0.0149681877684192	0.0150697422013842	0.0108121546684393	0.00727202442018445	0.0145963298839078	0.0131752742710295	0.014261086645745	0.0122951205448463	0.0119898542350934	0.00598574915426279
A549_G1_1F	0.0390393274444632	0.0360163081346481	0.0392086729999267	0.0342660711560546	0.0300365725034863	0	0.0450832714025195	0.0463736409000888	0.0393503792573957	0.0418056282218808	0.0457643500404205	0.035310424650812	0.0458552686673542	0.0307994795079266	0.0295325699260332	0.0440492202904474	0.0386399156432351	0.0406070759696966	0.0345182790252446	0.0420455956183712	0.0352426930688153	0.0373683434535067	0.0391681654320983	0.0403516384032651	0.0349181281267467	0.04183816221306	0.0405006190853802	0.0436702250497076	0.0393169705958945	0.0327536152525348	0.0344734738007862
A549_G1_1G	0.0110204878548207	0.0104897751741912	0.011841610953868	0.0112200071961943	0.0179393030047295	0.0450832714025195	0	0.00634077156987126	0.0176409714527622	0.0116437558229303	0.0156012376164239	0.0165020374022948	0.00872606865639754	0.0212496091304712	0.01804964764661	0.00418496514420778	0.0103818626987756	0.0130100503571361	0.0170045371406701	0.00874553607601216	0.0149743288655603	0.0126583977903277	0.0196071123047366	0.00927916238419602	0.0133091872898359	0.0151710421658691	0.0146386556192222	0.00795070285366504	0.0100626731445506	0.0226538287424624	0.0131101058018735
A549_G1_1H	0.0155425850882482	0.0125839620375694	0.0164955498034198	0.01343645478638	0.0193514235520212	0.0463736409000888	0.00634077156987126	0	0.0139666085514317	0.00922607600338866	0.0120329884138046	0.015943830548783	0.0141596545962241	0.0257902333319469	0.0218087939537767	0.00965538162140033	0.0158251028016793	0.0178306276508346	0.0158672146506827	0.0130761490495156	0.0194079427577881	0.0180173400316321	0.01676784806107	0.0100788750235495	0.0129945021537657	0.011692640871217	0.0116861356038931	0.00899880821867941	0.00947092117955049	0.0206902066217201	0.0135461413565517
A549_G1_2A	0.0206932309937444	0.0144385753205325	0.0221899086778778	0.0149924231952229	0.0155121422351811	0.0393503792573957	0.0176409714527622	0.0139666085514317	0	0.0109210191791353	0.00868483763800176	0.0126679567171087	0.0248568628899222	0.027351020474658	0.0228125560899323	0.0184109817321819	0.0223691859393442	0.0243908532276484	0.00963473483996796	0.0198332615909306	0.0229809003254502	0.0241060267098452	0.00461848189899	0.0128253177413312	0.00925522877135842	0.00681933652426713	0.00584788929395703	0.0138152171068305	0.0133057181973988	0.00857365391658355	0.0110715889338246
A549_G1_2B	0.0134759569398898	0.00904695589884264	0.0144852325120329	0.0108338751848508	0.0136813411197662	0.0418056282218808	0.0116437558229303	0.00922607600338866	0.0109210191791353	0	0.00926739276205514	0.00769246480466356	0.016524961872691	0.0230072708575614	0.0189845690923917	0.0130850704834195	0.0162957300526185	0.0160656173879785	0.00840323926881723	0.0116996395999032	0.0166771193290331	0.0183645030568163	0.0128579010962117	0.00591565858752816	0.00832871611229751	0.00546872036372371	0.00602073125847394	0.00845141646224518	0.0049990144310636	0.0149202763182767	0.00863391024716524
A549_G1_2C	0.0192361350043669	0.0150698438468405	0.0208219410542648	0.016867725606844	0.0179664921404701	0.0457643500404205	0.0156012376164239	0.0120329884138046	0.00868483763800176	0.00926739276205514	0	0.0138481618196552	0.0225408376299881	0.0284195859477424	0.0248880489337898	0.0160638418518928	0.0220702376322708	0.0226780619751811	0.0123221661670703	0.0171982219200108	0.0229078850582143	0.0243660210382522	0.00853278677624588	0.0107499278582578	0.0120607955010595	0.00555187874096262	0.00579992263858909	0.00981547937447702	0.0136267890179829	0.0143928090850213	0.0131924099085976
A549_G1_2D	0.0129829841337146	0.00800975704651041	0.0138680876952884	0.00937260082386011	0.00789853484711286	0.035310424650812	0.0165020374022948	0.015943830548783	0.0126679567171087	0.00769246480466356	0.0138481618196552	0	0.0193634118758277	0.0189822607795388	0.0150526181314144	0.0166203762780104	0.0164413527757289	0.0156674868174143	0.0037102823041066	0.0131385823670623	0.0141400058852272	0.0178409932641656	0.0132822061216492	0.008306166899	0.006778483126807	0.00916895879950511	0.00875542652390524	0.0124755979850776	0.00785705982544927	0.011573863134059	0.00620993158240827
A549_G1_2E	0.0092525837516013	0.0131778627489343	0.00858407855187346	0.0137681556089149	0.0200861960963499	0.0458552686673542	0.00872606865639754	0.0141596545962241	0.0248568628899222	0.016524961872691	0.0225408376299881	0.0193634118758277	0	0.0185028555151932	0.0168622867079227	0.00894462276477671	0.00796008791885716	0.00793126563721603	0.021206720261446	0.00784933561847444	0.0122260292223276	0.00951148093455758	0.0264944193166519	0.0135998338199033	0.0182612202384245	0.0212976443630375	0.0209266309110416	0.0136069218484649	0.0136438451224025	0.0281627778666087	0.0172294454792968
A549_G1_2F	0.0117875527374264	0.014360096950682	0.0114892134592611	0.0136319621223992	0.0131933069136437	0.0307994795079266	0.0212496091304712	0.0257902333319469	0.027351020474658	0.0230072708575614	0.0284195859477424	0.0189822607795388	0.0185028555151932	0	0.00560200345394156	0.0188550980961064	0.0115594272366616	0.0122639125061553	0.0201785009793037	0.0153701582973474	0.00731079089095509	0.0102138992405504	0.0272215540762109	0.0184964117518783	0.0182356586986888	0.0258633582735406	0.0245460116387248	0.0207506888475938	0.0198183909177651	0.0249265526123301	0.0165554134659646
A549_G2_2A	0.0101364551017435	0.0102675576554767	0.0101068036004677	0.00888029916398576	0.00957594943286816	0.0295325699260332	0.01804964764661	0.0218087939537767	0.0228125560899323	0.0189845690923917	0.0248880489337898	0.0150526181314144	0.0168622867079227	0.00560200345394156	0	0.0163849581572735	0.0095105177717051	0.011565353542114	0.0160046098029901	0.0134968446505501	0.00613948512535869	0.00849745050176676	0.0232877370047285	0.0151363585515873	0.013789563472675	0.0218020612766618	0.020476208047803	0.0179290112596645	0.0154130152681288	0.0208576760029068	0.0122128155279113
A549_G2_2B	0.00903488905287077	0.00978843652763393	0.0102326876771472	0.0107117924841817	0.0165762729025637	0.0440492202904474	0.00418496514420778	0.00965538162140033	0.0184109817321819	0.0130850704834195	0.0160638418518928	0.0166203762780104	0.00894462276477671	0.0188550980961064	0.0163849581572735	0	0.00868608696501868	0.0116613429225774	0.0169808101678099	0.00719688469481424	0.0130951355759127	0.011091217669704	0.0194769423383546	0.00884395024455614	0.0130281882152543	0.0161021514333326	0.0152047175392907	0.00691096844172026	0.0117396000789355	0.0223627713506087	0.0125650602888305
A549_G2_2C	0.00550169563771283	0.0089317232030732	0.00535841935622579	0.00856760104415959	0.0142629541571896	0.0386399156432351	0.0103818626987756	0.0158251028016793	0.0223691859393442	0.0162957300526185	0.0220702376322708	0.0164413527757289	0.00796008791885716	0.0115594272366616	0.0095105177717051	0.00868608696501868	0	0.0065127134348011	0.0176961780629677	0.00731738582237231	0.00630919432084086	0.00257269960458753	0.0234742288269452	0.0119059570622479	0.0142028222763292	0.0202148035834294	0.0191834841318094	0.0130096961745748	0.0127418506967654	0.0238104260273978	0.0128780826191587
A549_G2_2D	0.00435592002737591	0.0104100607559653	0.0025108274999334	0.0112655318835998	0.015068616970186	0.0406070759696966	0.0130100503571361	0.0178306276508346	0.0243908532276484	0.0160656173879785	0.0226780619751811	0.0156674868174143	0.00793126563721603	0.0122639125061553	0.011565353542114	0.0116613429225774	0.0065127134348011	0	0.018030061421979	0.00583640726936573	0.00567194319627983	0.00751212759356281	0.0251566926377376	0.0121852700853487	0.0160500324752659	0.0205649421846867	0.0199733081683326	0.0138718664458335	0.0131167165457079	0.0252491199165388	0.0144421957987639
A549_G2_2E	0.0147362452063963	0.00880383062757199	0.0159384437895258	0.00980689514830381	0.00764515656508558	0.0345182790252446	0.0170045371406701	0.0158672146506827	0.00963473483996796	0.00840323926881723	0.0123221661670703	0.0037102823041066	0.021206720261446	0.0201785009793037	0.0160046098029901	0.0169808101678099	0.0176961780629677	0.018030061421979	0	0.0148908863451236	0.015955138424838	0.0191232300312758	0.00995047946927932	0.00889737212537457	0.00495649510015086	0.00782104388567415	0.00684475777558213	0.012469653753864	0.00927491677913313	0.00804391006072532	0.00530042987482324
A549_G2_2F	0.00359571815471165	0.0075423208189735	0.00451937962583879	0.00934742171317254	0.0137148388439254	0.0420455956183712	0.00874553607601216	0.0130761490495156	0.0198332615909306	0.0116996395999032	0.0171982219200108	0.0131385823670623	0.00784933561847444	0.0153701582973474	0.0134968446505501	0.00719688469481424	0.00731738582237231	0.00583640726936573	0.0148908863451236	0	0.00842852427240703	0.00964422984159412	0.0205034424304146	0.00720363529584532	0.0124947516217321	0.0158186111632896	0.0152192514579705	0.00811055059194942	0.00992765752495073	0.021865196447366	0.0112452416760467
A549_G2_2G	0.004900219134459	0.00870287880683732	0.00438178580235994	0.00875619285471531	0.0109852304035743	0.0352426930688153	0.0149743288655603	0.0194079427577881	0.0229809003254502	0.0166771193290331	0.0229078850582143	0.0141400058852272	0.0122260292223276	0.00731079089095509	0.00613948512535869	0.0130951355759127	0.00630919432084086	0.00567194319627983	0.015955138424838	0.00842852427240703	0	0.00633086953097222	0.0233998199708045	0.0123242758794153	0.0138590016084672	0.0203333817640201	0.0193162998769002	0.0147429361800606	0.0134543271619588	0.0223188033138295	0.0120823470791889
A549_G2_2H	0.00732298690206331	0.0105718925961892	0.00678623837209318	0.00972353209117952	0.0149681877684192	0.0373683434535067	0.0126583977903277	0.0180173400316321	0.0241060267098452	0.0183645030568163	0.0243660210382522	0.0178409932641656	0.00951148093455758	0.0102138992405504	0.00849745050176676	0.011091217669704	0.00257269960458753	0.00751212759356281	0.0191232300312758	0.00964422984159412	0.00633086953097222	0	0.0252399505670025	0.0141351114999916	0.0157178472969153	0.022265150605434	0.0211830798998374	0.015480249954168	0.0144927928942978	0.0250411041915607	0.0143353233042814
A549_G2_3A	0.0211758229631714	0.0154351021257381	0.0228615014970507	0.0163297717486785	0.0150697422013842	0.0391681654320983	0.0196071123047366	0.01676784806107	0.00461848189899	0.0128579010962117	0.00853278677624588	0.0132822061216492	0.0264944193166519	0.0272215540762109	0.0232877370047285	0.0194769423383546	0.0234742288269452	0.0251566926377376	0.00995047946927932	0.0205034424304146	0.0233998199708045	0.0252399505670025	0	0.013507923787908	0.0101494535810733	0.00814962980809115	0.0068744329026302	0.0141600167171226	0.0157056968268912	0.00707538512719148	0.0117480500849483
A549_G2_3D	0.00867905385543264	0.00520266570724639	0.0101874650733226	0.00766543731386963	0.0108121546684393	0.0403516384032651	0.00927916238419602	0.0100788750235495	0.0128253177413312	0.00591565858752816	0.0107499278582578	0.008306166899	0.0135998338199033	0.0184964117518783	0.0151363585515873	0.00884395024455614	0.0119059570622479	0.0121852700853487	0.00889737212537457	0.00720363529584532	0.0123242758794153	0.0141351114999916	0.013507923787908	0	0.00670664893678305	0.0088343214082222	0.00803911146371304	0.00441521718401597	0.00635570483554961	0.0154375941922627	0.00619950252664783
A549_G2_3E	0.0122907633220802	0.00572060090197072	0.013714439415209	0.00630427194615563	0.00727202442018445	0.0349181281267467	0.0133091872898359	0.0129945021537657	0.00925522877135842	0.00832871611229751	0.0120607955010595	0.006778483126807	0.0182612202384245	0.0182356586986888	0.013789563472675	0.0130281882152543	0.0142028222763292	0.0160500324752659	0.00495649510015086	0.0124947516217321	0.0138590016084672	0.0157178472969153	0.0101494535810733	0.00670664893678305	0	0.00869625810892781	0.00705815966272078	0.0097349860446532	0.00790050837230439	0.0099695872847556	0.00186392046681544
A549_G2_3F	0.0173393983100651	0.0121210964624014	0.0186895967935221	0.0137114036010405	0.0145963298839078	0.04183816221306	0.0151710421658691	0.011692640871217	0.00681933652426713	0.00546872036372371	0.00555187874096262	0.00916895879950511	0.0212976443630375	0.0258633582735406	0.0218020612766618	0.0161021514333326	0.0202148035834294	0.0205649421846867	0.00782104388567415	0.0158186111632896	0.0203333817640201	0.022265150605434	0.00814962980809115	0.0088343214082222	0.00869625810892781	0	0.0020653878622458	0.0102727272897518	0.00972547181418577	0.011519938855894	0.00981937860467192
A549_G2_3G	0.0164739152776454	0.010980849313712	0.0179392859928894	0.0124620811388441	0.0131752742710295	0.0405006190853802	0.0146386556192222	0.0116861356038931	0.00584788929395703	0.00602073125847394	0.00579992263858909	0.00875542652390524	0.0209266309110416	0.0245460116387248	0.020476208047803	0.0152047175392907	0.0191834841318094	0.0199733081683326	0.00684475777558213	0.0152192514579705	0.0193162998769002	0.0211830798998374	0.0068744329026302	0.00803911146371304	0.00705815966272078	0.0020653878622458	0	0.00950537530118066	0.00958476725782362	0.0102797916719386	0.00832966854739597
