	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_2	0.00885422351041951	0.0213647827572397	0.00898746262303788	0.00217943809148013	0.0185389459536984	0.00729679296449098	0.0204304262004678	0.00944263472985545	0.0080138800458189	0.0053101525915465	0	0.0164543094097525	0.0103967098765886	0.00432254921819823	0.00355902347485811	0.0108864017848776	0.00899741416278983	0.00808653633515438	0.0184251378204008	0.00970572823611413	0.00469129104561658	0.00453135218733016	0.00237531277872679	0.0105129280251673	0.0018527125519797	0.00816211710323157	0.0117850419647302	0.0170879927036173	0.0176237041605436	0.0286851016050274	0.00821202446033055	0.00319594427375766	0.00838441118311048	0.012158999243133	0.00261797268783945	0.0046889905199027	0.0213920601070194	0.00894897155661244	0.00942059906915743	0.0162429129499584	0.0134778459230396	0.0110796475375341	0.00675747167424078	0.00648816192819584	0.00618323327392074	0.00891206459477675	0.0102457879732431	0.0105680086424546	0.00609425753359348	0.00195311846139457	0.00633426434148299	0.00985853996637354	0.037627261874603	0.00273643215468043	0.00604590954075863	0.0175686651193723	0.00412467554852389	0.00599061458913441	0.0103846449416942	0.0126214814386691	0.0106999281599151	0.0199939001298958	0.00897203829654121	0.00504545928919949	0.0334321469433326	0.0309703534007573	0.0053281095991158	0.0190041723308701	0.0180521826768239	0.000638474485146528	0.00262259612768305	0.00341639422344267	0.0202238269776661	0.0104526573173096	0.00125133476066062	0.0118929839096161	0.0165830795524858	0.00628216290709476	0.013965651040169	0.00635012182481865	0.0159227764213576	0.0191388156836935	0.00893521476214325	0.0184294534412559	0.00537779751814356	0.00314918524075599	0.00382476083951925	0.0147320792768442	0.00712389159763777	0.0193071492780764	0.0147715520449203
A549_G1_1D_3	0.0247481240800395	0.0354960298266364	0.00799173204206594	0.0143112798673135	0.0344853948018097	0.0141145763235643	0.0155421897716525	0.00742794113304851	0.0238762860811334	0.0176183434221779	0.0164543094097525	0	0.0258455787275418	0.0177395700992729	0.0155054739200662	0.0270626283384171	0.0251282973800163	0.00916167589464838	0.032406756349116	0.0247695403642271	0.0138304398712876	0.019060991481945	0.0141838879888845	0.0114336729256359	0.0183002903168792	0.0239088287413672	0.00467044448047596	0.0231152270568906	0.0158567575102274	0.0216303397093295	0.0209464683316558	0.0196146699450182	0.0109885391867174	0.0126039029285018	0.0179200673603321	0.0124039383468115	0.0378149408439904	0.0239889183896999	0.0159426944055005	0.0322916299310595	0.0278433310389902	0.00573206089415661	0.012000794968117	0.0224137229598974	0.0223201608360677	0.0107682710813029	0.00670891256596185	0.00813810018742441	0.0158127542731194	0.0170986625335299	0.0120025115402604	0.0205793956999565	0.023205475553154	0.0191153040668386	0.0157644295940561	0.00473355700895514	0.0203234953118325	0.0196185865609353	0.0156331713567002	0.00507018013357137	0.0247748720693966	0.00536273583190269	0.013961938009189	0.0165322248980292	0.0180412780271959	0.0455109307345187	0.013826181229707	0.0337712093418105	0.0338482282109046	0.016691175361037	0.0140658798654606	0.017835642028427	0.00796359578607219	0.0268891517479465	0.017151127398133	0.00456659851265863	0.0106222630948854	0.0183595226749649	0.00418498162597051	0.0101764701167429	0.0317408976768449	0.00479042988307278	0.0213547341870108	0.0107871654087338	0.0126219415849091	0.0188207399676819	0.0127925663023958	0.0129838625358843	0.0221676908393273	0.0340166547664408	0.0115910036959062
A549_G1_1E_1	0.0019339321158582	0.0111849162807675	0.0191233589723124	0.0124376262357769	0.00871080563908206	0.0125994000946317	0.0305514546416488	0.0184257038478329	0.00253201994173389	0.0137473426935158	0.0103967098765886	0.0258455787275418	0	0.0126690868578125	0.0103421961167727	0.00293560783022234	0.00262646371894748	0.0183529912274019	0.00846859422214316	0.00134587904210452	0.0120434391621957	0.0115836264770441	0.0121128458709439	0.0164900447679773	0.00879028614070333	0.00228691132375886	0.0212910489387889	0.0245893559708312	0.0274898401528542	0.0387700206622636	0.0143668260457617	0.00828181340466085	0.0187641723928331	0.0223003622519404	0.00816101085705102	0.0134747548219643	0.0131584632379125	0.00197508843575331	0.0187468515142372	0.00668206129075073	0.0038241871901348	0.021013160498912	0.0140868145990258	0.00397107182114872	0.00839319049474295	0.0159077594957416	0.0191713993201819	0.0209163291758544	0.0105510583724131	0.0111009406177119	0.0167177602391726	0.0082284590666646	0.0478817786393662	0.00875376350337613	0.0105781738896802	0.0276848009190765	0.00636876116159363	0.00641136696778873	0.0134735606468493	0.0227020339343488	0.00317348476160535	0.0299912567128652	0.0136948238537515	0.00950137634965414	0.0434581422824654	0.020587507802388	0.0121465073731397	0.0086455633163413	0.00801418975938036	0.00989408340103049	0.0129881451470239	0.0116902520582087	0.0305100296586238	0.00509040184083595	0.0104766370268178	0.0213669260376995	0.026950189365887	0.00800166660520485	0.0225461806061636	0.0158412859662678	0.00593061482532452	0.0291457037835806	0.0062413868249986	0.0288124354871272	0.0132518392287987	0.0101654387769957	0.0133021138381573	0.0248726165126692	0.00368239363278227	0.00895921654897595	0.0250557642080943
A549_G1_1E_2	0.0108160760537798	0.0238469369823343	0.00975211283461873	0.00485757581118542	0.0197009113324631	0.0114362958172861	0.0180836848447969	0.0117380864392432	0.0101379905243408	0.00112590930579709	0.00432254921819823	0.0177395700992729	0.0126690868578125	0	0.0078435924827835	0.0121531268479505	0.0105641531345679	0.00859628141899623	0.021103659636705	0.0123730518798542	0.00868943937370203	0.00145034825205424	0.0057743365906567	0.0142328316758697	0.00454655687314441	0.0104068224457514	0.0132768728433669	0.0129161246093402	0.0148785730725873	0.0262311757558373	0.00407236793051951	0.00443454218385431	0.007504402082246	0.00999796692254465	0.00653641655229316	0.00803357920058118	0.0213767575652641	0.0117253351407293	0.00608012510771741	0.0173616068454317	0.0162426107635993	0.0120170513855319	0.010426272457687	0.00879333854936551	0.00536286485037961	0.0124366405786852	0.0124928115510109	0.0103774555359045	0.0104003011049693	0.0023879331371773	0.00585466162166772	0.0139964706264227	0.0369915269062862	0.00403333308276712	0.0103498326484319	0.017699313740809	0.00658289249626519	0.00988385985109716	0.0146299322659344	0.0131259944951857	0.0138461791328376	0.0202693179461076	0.0130855005667366	0.00936602973560931	0.0333585089857027	0.0329654371209263	0.00937158500277178	0.0212136710341295	0.0194250639654603	0.00488098935376792	0.00455794934641113	0.00106258893903603	0.0197871319958623	0.0108699448915518	0.00319489773646884	0.0134131118416611	0.0150994645670387	0.0104825940462975	0.0161506715774415	0.00866367877564898	0.0173749019679982	0.0194283997464247	0.0128276423776377	0.0170425070237536	0.00905662021415904	0.00250971067590054	0.00687508117414436	0.0125013927421741	0.0101608353302973	0.0215404384565817	0.0129411522713233
A549_G1_1E_3	0.0093227459493153	0.0204758879105644	0.00918903192617542	0.00377438573597907	0.0190019459657254	0.00383722150034523	0.0222644305079559	0.00808730413711318	0.00845869440395957	0.00876685998995561	0.00355902347485811	0.0155054739200662	0.0103421961167727	0.0078435924827835	0	0.0117382718523813	0.00981620310725462	0.00866699400717538	0.0174136670009739	0.0092888144094071	0.0017913493353973	0.00807388048392309	0.00283759562471949	0.00743602439491508	0.00445422663091403	0.00845450974866462	0.0109676551097503	0.0203812049720046	0.0198248218017029	0.030462265937972	0.0117708878321446	0.00587681454428822	0.00994471923410076	0.0141817718995804	0.00283189641532222	0.00317734906987228	0.0227058042084842	0.00850264118370168	0.0123172687419321	0.0168424590882862	0.012602108157131	0.010843393412876	0.00404720758628275	0.007074765856819	0.00899791600291011	0.00616292610162543	0.0088414914265029	0.0113302412848594	0.00256476337517387	0.00550642610156638	0.0080432810871328	0.00706873125342394	0.0378214025155404	0.00562297232600571	0.00251174143059593	0.0175579464154875	0.0053974534958844	0.00428556868215939	0.00682777269117627	0.0126087322503331	0.00956216482995575	0.0197657114384125	0.00550964450437542	0.00179405837743745	0.0332104989010393	0.0303861469908572	0.00216488109508628	0.0184691390382914	0.0183491773218203	0.00311643489104235	0.00445355658019583	0.00697296692091587	0.020573112396954	0.0120131643189959	0.00479476924225325	0.0110387068843844	0.0178923073215358	0.00360896276908622	0.0123175142240473	0.00561778535189706	0.0162456708106887	0.0189301753887423	0.00675711304598627	0.0195921855457582	0.00295890460276537	0.00656584917319505	0.00334547641620886	0.0166663251842972	0.00666502169817476	0.0187374955949362	0.0164196588046282
A549_G1_1F_1	0.00251626680224805	0.0122543152568901	0.0198652129000014	0.0130525220210379	0.00768580870339492	0.0145587483616375	0.0302324211478997	0.0197306399993024	0.00332316085932399	0.0131328156370268	0.0108864017848776	0.0270626283384171	0.00293560783022234	0.0121531268479505	0.0117382718523813	0	0.00193555950448023	0.0189693368307119	0.00999633399834567	0.00413500073759069	0.013520182699527	0.0108675559629904	0.0129534593798985	0.0185097801911618	0.00907917062183332	0.00342234179271834	0.0224217763952233	0.0231259649845392	0.0269897407932465	0.0383588897244681	0.0130265381342687	0.00813332848700797	0.0189710827833241	0.0221041655872217	0.00914780642738616	0.0146896343410136	0.0110122322326197	0.0044812881944621	0.0181447284852347	0.00536598560245817	0.00614923791400884	0.0219087383226307	0.0157107275251042	0.0046715115887909	0.00713730006147885	0.0176900770031846	0.0205096497136318	0.0214013269604344	0.0124868899709469	0.0110788492988278	0.0169718407424037	0.01094857583418	0.04846664782672	0.0086613868288425	0.0125020188695005	0.028451053987032	0.00679767462421941	0.00839595469886298	0.0158691842382474	0.0234958427983977	0.00610855224196712	0.0308606637673407	0.0158306147337188	0.0112831455981263	0.044306647971432	0.0208605019308254	0.0137536119303617	0.00939173625075717	0.0073018414675937	0.0105109341158485	0.0134980397481278	0.011302770253835	0.0310736501265668	0.00238551023028052	0.0106226060754457	0.0225132731304387	0.0270322411846334	0.0101042128012734	0.0240505226487331	0.016902618976978	0.00522471137482678	0.0300067546881404	0.00891442857894609	0.0289446182436594	0.0146960079313582	0.009778804232595	0.0142911784600077	0.0246356029796637	0.00556127624706461	0.00973200482108339	0.0249875190584573
A549_G1_1F_2	0.000979947407468113	0.0134155894691077	0.0179623660935388	0.0111534467885417	0.00954283571690997	0.0127272322252302	0.0286147512937525	0.0177961595546079	0.00151951120324306	0.0115926818473454	0.00899741416278983	0.0251282973800163	0.00262646371894748	0.0105641531345679	0.00981620310725462	0.00193555950448023	0	0.0170831400234488	0.0108815364877418	0.00328843046631163	0.0116015542111529	0.00935881183611424	0.0110295623003664	0.016681370549145	0.00721401393007785	0.00173414904593973	0.0204887885328213	0.022089367576375	0.0254396773611223	0.0367844643924742	0.0118841680314095	0.00636917880213261	0.017168830219783	0.0204296888143923	0.00721231594510742	0.0127546017236847	0.0129037791926304	0.00329889215447576	0.0166199818793922	0.00724981530035519	0.00643017031926246	0.0199907401437266	0.0138051153351818	0.00274243666012355	0.00589482909332383	0.0158063332424706	0.0185758467586753	0.0195418438288262	0.010660446576543	0.0093062223716524	0.0151529397034682	0.009604769155116	0.0466070024138634	0.00688684322771174	0.0106720315575758	0.0265525923197862	0.00488716702161496	0.00663618009308548	0.0142100411407534	0.02159017501666	0.00542282882539077	0.0289507841376478	0.0140508588580676	0.00942499090552649	0.0424043178466347	0.0224146332551899	0.0118505380988014	0.010684390991799	0.0090849171095185	0.00860242112243707	0.011616411361902	0.00965576024802347	0.029209327320317	0.00292969365313326	0.00880146055221346	0.0205798038963917	0.0252775301561434	0.00835936447456003	0.0221238765905547	0.0149699633883075	0.00696670556818903	0.0280973993170567	0.00756333847651116	0.0271779966393929	0.0127721707924997	0.00811794743701518	0.0123597442971195	0.0229801283165325	0.0038736364067956	0.0110164332581069	0.0232755412178626
A549_G1_1F_3	0.0169111693289928	0.0290151062312935	0.00118358275217935	0.00594268249530062	0.0266226696591821	0.00962772243988035	0.0140004108172639	0.00470633120066889	0.0160576340825734	0.00846109632742246	0.00808653633515438	0.00916167589464838	0.0183529912274019	0.00859628141899623	0.00866699400717538	0.0189693368307119	0.0170831400234488	0	0.0259844757943845	0.0175162819825895	0.00764065003864837	0.00995062927643275	0.00627248015473311	0.009830172602359	0.00989712287686392	0.0161779070203639	0.00490038100624131	0.0160035392432985	0.0121471121302687	0.0220467067084176	0.0118471396282159	0.0110129743718205	0.00265177296740976	0.00667347148482649	0.0102068630121643	0.00576523754586009	0.0292919994629721	0.0167321561740945	0.00770492453924878	0.0243274275847213	0.0210973148122184	0.00342975567607322	0.00726540832948228	0.0145320081415452	0.0134181254882346	0.00796265537466065	0.0051603905588974	0.00266345051206844	0.0102811609785595	0.00823512119625967	0.00286667718648439	0.0154463726793791	0.0295632637638955	0.0104853455476616	0.0102162675799453	0.00950408341915115	0.0122043509518877	0.0128881280110727	0.0126497480870673	0.00463333098694859	0.0181200551646349	0.01197893621723	0.0106002112950396	0.0102944589297468	0.0253711205569631	0.0388125000719499	0.00807170699930553	0.0268413410293755	0.0261246249196213	0.00850575002834507	0.00547260585036079	0.00877353914339946	0.0121643949254852	0.0183908711376133	0.00846544703687103	0.00504860249672537	0.00930944466352591	0.0122275435599642	0.00821828091618172	0.00359489136426275	0.0239940146256125	0.0111238397738746	0.0154072886722783	0.0109448899380488	0.00677061385537448	0.00990605645798196	0.00532354912489438	0.0087489589630684	0.0148529383218597	0.0271290469186981	0.00814255139313793
A549_G1_1G_1	0.0103836490842555	0.00309177895372548	0.0265887935188375	0.0202740264536938	0.00767076398142899	0.0183358826441461	0.0388092514896151	0.0250905201379745	0.0109830396878791	0.0221935516222587	0.0184251378204008	0.032406756349116	0.00846859422214316	0.021103659636705	0.0174136670009739	0.00999633399834567	0.0108815364877418	0.0259844757943845	0	0.00878544640898326	0.0188260491004049	0.0200480025524785	0.0197451120748529	0.0216790760680226	0.0170120814994528	0.0107012894557842	0.0281376509709827	0.0329626648844325	0.0358465901006864	0.0470494712668813	0.0227632191223341	0.0166849444854686	0.0267705318281363	0.0305378789816971	0.0159284937570734	0.020557126416939	0.0136467561044798	0.00950393599939948	0.0271694837237849	0.00793050412395266	0.00494844961385854	0.028223968052043	0.0204241950457355	0.0123221353666703	0.0167747370167618	0.0217579889596543	0.0257428275217799	0.028627699070283	0.016607502852731	0.0193999545734953	0.0247261971684574	0.0120569992711558	0.0551652340613281	0.0171312648254411	0.0166579496157965	0.0349271879157651	0.0146446140495414	0.0131315978384235	0.0177319419625225	0.0300077497529895	0.00786791287880501	0.0370442970859232	0.0188201537183184	0.0160294033543644	0.0503782460267654	0.013119432802182	0.0186894780568294	0.00264370362077885	0.00668134157398314	0.0178526633743934	0.0208938239470675	0.0201044430952702	0.0379779413701192	0.0122964466629821	0.0187123128034137	0.0281852962629697	0.0349541374025277	0.0141170840928159	0.0286493654636151	0.0230113450600013	0.00665810584046475	0.0362256888131843	0.011056407030461	0.0367567356484229	0.0199880224990458	0.018595036490029	0.0206986395485663	0.0331146486542406	0.0113023466849994	0.00259863496004654	0.0331902305573255
A549_G1_1G_2	0.00234878725136071	0.0116696540257156	0.0182347496832664	0.0116577568444311	0.00992162389971566	0.0113484799219712	0.0300415663979821	0.0173432543369571	0.00249855651139595	0.0134784152658611	0.00970572823611413	0.0247695403642271	0.00134587904210452	0.0123730518798542	0.0092888144094071	0.00413500073759069	0.00328843046631163	0.0175162819825895	0.00878544640898326	0	0.0109425732802115	0.0114002257697726	0.0112470575402083	0.0152133519548552	0.00823134564556652	0.00214657751376157	0.0202553414079989	0.0246375781884233	0.0270684262566989	0.0382817238190462	0.0144314875940483	0.00793937747962506	0.0180868039928868	0.0217696535582844	0.00731721221258395	0.012452636090596	0.0144974954200445	0.000790100135105362	0.0184175953426411	0.00796685783425325	0.00387276018900826	0.0200596893715816	0.012923984758372	0.00358808676845111	0.00855499982383135	0.0146913380499768	0.018075347845453	0.0201158240828255	0.00931740224794629	0.0106158850446375	0.0160369342290626	0.00689386060147973	0.0469888918569797	0.00836727303247623	0.00934774501886028	0.0267562608272663	0.00586138998059826	0.00521158373458615	0.0121368736618774	0.0217784849578373	0.00213441808876596	0.0290216779750028	0.0123993845512588	0.00832392996398232	0.0424779545054	0.0213147440786015	0.011001478766277	0.0093331788161048	0.00917176316511183	0.00916063708481186	0.0122433524966264	0.0113550719978662	0.0296482008578099	0.00607896265756474	0.00993227607743421	0.0203257530680346	0.0262842618889867	0.00674104755057325	0.0213899667273565	0.0148558786204581	0.00713483635987777	0.0281806964114903	0.00489778706757976	0.028120588804605	0.0121520627839893	0.00986659285228236	0.012364651296997	0.0243471788840274	0.00266907553633422	0.00962698080226898	0.0244584670785467
A549_G1_1G_3	0.0110905476372278	0.02190687584033	0.00797820465916214	0.0040148161874395	0.0207301450266108	0.00279031138185492	0.0215335271544346	0.00640324569531317	0.0102302978910235	0.00947744500460251	0.00469129104561658	0.0138304398712876	0.0120434391621957	0.00868943937370203	0.0017913493353973	0.013520182699527	0.0116015542111529	0.00764065003864837	0.0188260491004049	0.0109425732802115	0	0.00917039456216789	0.00299653230474415	0.00585792827220606	0.00597224144050736	0.0102144082000879	0.00936551121919377	0.020720740396792	0.0193199763684658	0.0296545789597628	0.0127353468285654	0.00743778824821939	0.00931219714093892	0.0136592659836709	0.00458774941761784	0.00187555561700897	0.0244946725662995	0.0101638397500886	0.0123963162237106	0.0185918963427625	0.014102588345748	0.00941819221151785	0.00227630079956846	0.00886151143642943	0.0105719100160935	0.00442870531993035	0.00713419626180481	0.0102734955122285	0.0026547931352987	0.00651381831139187	0.00759790223730572	0.00780683271386494	0.0363617370509939	0.00711922080027786	0.0025892019098148	0.0161117562966264	0.00716205628060232	0.00580424375832152	0.00609689275735374	0.0112227895901351	0.0110367843398943	0.0182402395665936	0.00440364732211129	0.00280017277303571	0.0316445103427264	0.0318707901064197	0.0006913580031847	0.020010933593237	0.0200566687072512	0.0044259691954811	0.0045835644035377	0.00795468013487038	0.0192215886036526	0.0137980209219718	0.00593032733849951	0.0094259387337931	0.0169489576844433	0.00473997843814558	0.0105481101856073	0.00426043649100251	0.0179640647505611	0.0174151545226895	0.00791464075442569	0.0185648626909646	0.00120977169443283	0.00783552844975246	0.00263601302529327	0.0160507110913972	0.00836139566801686	0.0202689085405757	0.0156588157112279
A549_G1_1H_1	0.0096906098712091	0.0227264398943079	0.0110907323425897	0.00563594847673222	0.0183506122462301	0.0118255407559752	0.0193958797670588	0.0128414132775911	0.00906803943656594	0.00227209873902538	0.00453135218733016	0.019060991481945	0.0115836264770441	0.00145034825205424	0.00807388048392309	0.0108675559629904	0.00935881183611424	0.00995062927643275	0.0200480025524785	0.0114002257697726	0.00917039456216789	0	0.00642799602047893	0.0148967054206333	0.00414472084170715	0.00936041136256207	0.0145461385201277	0.0134501388731579	0.0161253896432087	0.0275004347088472	0.00375616548896311	0.00358346731566324	0.00894946904765937	0.0113819974470409	0.00628621964790062	0.00878722651578757	0.0199313797641137	0.0107982315912982	0.00727975758977092	0.0160148780442579	0.0152470341054648	0.0133548570778792	0.0110907146037281	0.00781539436584447	0.00394441681897184	0.013178775505444	0.0136142783314895	0.01180603337243	0.0105672648699206	0.00266232631035441	0.00726061241137336	0.0136885855951558	0.0384374374157818	0.00331318859168995	0.0105230692459898	0.0191293953112256	0.00578334635309656	0.00946700484284854	0.0148997042292445	0.0145165306646473	0.0130056441762106	0.0216947444855955	0.0134988862244706	0.00941719434227473	0.0348048514634968	0.0317150771478556	0.00982842336751089	0.0200393796123238	0.0181048228981695	0.00496862979828421	0.00548547706264412	0.0013228867198695	0.0212366833300665	0.0094835274613807	0.00328264485481561	0.0146788364581902	0.0165236270154837	0.0102878849033605	0.0173105534643769	0.00971642876938515	0.0160763834439619	0.0208518389002364	0.0123491865924219	0.0184689499971309	0.00970157647875622	0.00174980982362098	0.00768609816752563	0.0138587971387652	0.00935916839530973	0.0203700079282849	0.0143439485076604
A549_G1_1H_2	0.0107575098884242	0.0227620436960383	0.00701199796801671	0.00102526265863362	0.0205231548777327	0.00578670033903913	0.0195139375505624	0.00707730297314412	0.00989110861611252	0.00650324957407972	0.00237531277872679	0.0141838879888845	0.0121128458709439	0.0057743365906567	0.00283759562471949	0.0129534593798985	0.0110295623003664	0.00627248015473311	0.0197451120748529	0.0112470575402083	0.00299653230474415	0.00642799602047893	0	0.00848421096021714	0.00415918621243558	0.00998225465407937	0.0095169425019918	0.0177705648515181	0.0170054283887765	0.027737831964886	0.00984472838122553	0.00556241050896633	0.00720257958214881	0.011374694904443	0.00395208918498244	0.00238607428962395	0.0236369842612635	0.010461803494672	0.00955154694646532	0.0182645383287938	0.0148391083538419	0.00896765572619685	0.00467284285771801	0.00837891123648936	0.00854988509767679	0.00675224120238226	0.00788042832321365	0.00889396559751727	0.00521492045342915	0.00378939609611174	0.00524523340137301	0.00989878618165718	0.0357807317456339	0.00511140585776268	0.00515312372992767	0.0155897490525142	0.00616506856923676	0.00672945083576247	0.00908209740507231	0.0106076660678942	0.0118892812838846	0.0179439847506093	0.00738765610809699	0.00463162656199744	0.031414815035926	0.0325451119746344	0.0036877752258799	0.0205713047947182	0.0199731947519176	0.0025121523326363	0.00165347225548993	0.00514452019883194	0.0184100352151361	0.0127125509659452	0.00340826193907836	0.00961771618718799	0.0152835489267018	0.00638578737282735	0.0115946147735211	0.00402173492347395	0.0178428511492065	0.0170925625761973	0.00945175974616483	0.017044483259977	0.00329052932650633	0.00535248798147279	0.00145057544206501	0.013881598252003	0.00858175576741735	0.0208588136690628	0.0136993905871825
A549_G1_1H_3	0.0159965649438646	0.0247325413391933	0.00940760582218532	0.00937624101574272	0.0251112127390642	0.00395451567581185	0.0232958998906786	0.00564825602334702	0.0151973866802165	0.0148610985754359	0.0105129280251673	0.0114336729256359	0.0164900447679773	0.0142328316758697	0.00743602439491508	0.0185097801911618	0.016681370549145	0.009830172602359	0.0216790760680226	0.0152133519548552	0.00585792827220606	0.0148967054206333	0.00848421096021714	0	0.0118188428405836	0.0150900379184406	0.00830264438468665	0.0252348400176695	0.0218774207526829	0.0309052849326105	0.0183031239622282	0.0132753478177382	0.0123323840164177	0.0165014479823665	0.0102353949526514	0.00621444925554412	0.0294944402676776	0.0145153970811938	0.0167034899362728	0.0231697843698871	0.0175408362724292	0.00948889998467986	0.00381156493307392	0.0140373398967013	0.0164084816186064	0.00195035124376853	0.00579169138563346	0.0118193904282936	0.00602414332380316	0.0122386906748788	0.0113375056180811	0.00962369054576705	0.0346286700225963	0.0129725556836476	0.00601066004495304	0.0151576376488581	0.0127484694811581	0.0101442467496729	0.00421859259489561	0.011162561342371	0.0145879853259755	0.0166533354879223	0.00288633152350442	0.00727540479309312	0.0293457601843056	0.0347348486341334	0.00529928570912229	0.0233870169572209	0.0243093123159256	0.0102818534467966	0.0097464572686474	0.0136264965579244	0.0185741568255725	0.0191804742942173	0.0117292822788985	0.00826447255655754	0.0182100363831177	0.00849154237892184	0.00731359943480562	0.00663179847430973	0.0223302222419098	0.0159477758643711	0.0108734151905125	0.0194054871619244	0.00519673100395199	0.0136614260145874	0.00739793836374097	0.0184562950902482	0.0129905854865914	0.0235894073084003	0.0176395687519849
A549_G1_2A_1	0.00714498689875583	0.0198884962779299	0.0108236333024611	0.00402879320208895	0.0167513449815063	0.00828450657418294	0.0218149479427194	0.0112325582778667	0.00633196979725402	0.00566331676035911	0.0018527125519797	0.0183002903168792	0.00879028614070333	0.00454655687314441	0.00445422663091403	0.00907917062183332	0.00721401393007785	0.00989712287686392	0.0170120814994528	0.00823134564556652	0.00597224144050736	0.00414472084170715	0.00415918621243558	0.0118188428405836	0	0.00651672503842673	0.0136305067342353	0.0174407492878047	0.018861309658472	0.0300569153371014	0.00787869931719396	0.00147426649863094	0.010004306685611	0.0135432586851362	0.00215994859166791	0.00635047504828876	0.01953990897484	0.00751165657805677	0.0103384315348654	0.0144432891880883	0.0120765719884541	0.0129294371453545	0.00818762856321087	0.00482608135603007	0.00460214990826392	0.0103621647382447	0.0120352716207016	0.0123293959884915	0.00671965667445477	0.00242126629976678	0.00796897447784247	0.00955057747773094	0.039402150173559	0.0011691290457748	0.00668517297711272	0.0193930099949	0.0024234281343964	0.00536140909770723	0.0110996667425408	0.0144576298609319	0.00946676432762924	0.0218309474341643	0.00994858415327222	0.00546110283618912	0.0352578436564254	0.0293679290986083	0.0065238429246629	0.01743313612883	0.016292953497304	0.00167638842798924	0.00442551647497341	0.00348677945512083	0.0220008429916352	0.00860038986735791	0.00170103174899532	0.0137370136946516	0.0181733869172934	0.00615218008881527	0.0157397106941988	0.00817230709004976	0.0141684292356223	0.0209756133124591	0.00828949716699734	0.0200490232708592	0.00685754310695415	0.0024129500075403	0.00560330941162589	0.0161207985310939	0.00578945863076475	0.0177442098281111	0.0162693954765417
