	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00522095707316984	0.00957086484329532	0.0134743069159359	0.00630427435082555	0.0152501646440513	0.00942587448911603	0.0136257045219365	0.0126662202997372	0.00877440485294304	0.00672652459453386	0.00939455640249077	0.0200241065766318	0.0134172436310315	0.00255359069415966	0.0151004823975883	0.0121006816820885	0.00917116704110539	0.00927174754418313	0.0076061556232725	0.00329432059279097	0.0129609741375408	0.0164960791554857	0.0157280677830449	0.0145807187279201	0.00934036179966955	0.018135741413449	0.0303029706517897	0.00883041489060269	0.00213627233857154	0.00420418970673847
A549_G1_1B	0.00522095707316984	0	0.00450855425980793	0.00899473074160154	0.00477319640571896	0.0175218816430818	0.0045657922226305	0.00968918564655257	0.00943517115032787	0.00500698271350623	0.00288101595166374	0.00417512635498713	0.0176400549722793	0.0110580140073659	0.00657387597407247	0.0118525267510564	0.0114808686692555	0.00492776918605089	0.00582012616285812	0.00349294270352016	0.00227377595109402	0.0112905982479574	0.0125731667636623	0.0124706287843966	0.0105945279601788	0.00688513991398171	0.014843640468419	0.0273606621417352	0.00550245327006438	0.00607024886657088	0.00417565225510724
A549_G1_1C	0.00957086484329532	0.00450855425980793	0	0.00490121904782177	0.00604063044720465	0.0213546206594691	0.000833149885837948	0.00618401099072574	0.00683548391291268	0.00337115461648245	0.00347598562849517	0.00145209500058304	0.0150977343770395	0.00915870697067786	0.0103701377732041	0.00888977940543732	0.0112174997319643	0.00247224252975468	0.0071509602519425	0.00283362638405105	0.00631528281197367	0.0100610721855795	0.00884132000741122	0.0094369134839513	0.00693671798560588	0.00599129271887987	0.01160128732847	0.0240436766849764	0.00420157544923177	0.0105784882285745	0.0070069635423223
A549_G1_1D	0.0134743069159359	0.00899473074160154	0.00490121904782177	0	0.00807057942329388	0.0262345565037991	0.00450391919603242	0.00203652308328202	0.00397610464202529	0.00481847505499496	0.00674899257333341	0.00616614544326094	0.0110294820247109	0.00651362524724282	0.013542974104751	0.00490260674555856	0.0100792978341018	0.00430334613321513	0.0118726044050048	0.00587254312658691	0.0102211616270452	0.00803849190891704	0.00403164105480397	0.005283273729286	0.00234010817382958	0.00594025318864828	0.00706543720008946	0.0192764798633249	0.00509331696982899	0.0148751856195222	0.00989613202706502
A549_G1_1E	0.00630427435082555	0.00477319640571896	0.00604063044720465	0.00807057942329388	0	0.0211328512691004	0.00540188664636425	0.00769069300391832	0.006431607166056	0.00335782555461548	0.00272714141672326	0.00686047372466267	0.0138133111757721	0.00715563508371024	0.00562236485132873	0.00883020270582019	0.00675066758142867	0.00419351938275355	0.0105337348257079	0.00320727511734403	0.00387484100264054	0.00692654305873885	0.0104471682128441	0.00945362536918139	0.00863492284348034	0.00304089227115984	0.0118513625078168	0.0240171660284778	0.00298149309171614	0.00823553811490164	0.00212242981799646
A549_G1_1F	0.0152501646440513	0.0175218816430818	0.0213546206594691	0.0262345565037991	0.0211328512691004	0	0.0217465738588063	0.0271765944191878	0.0269073796330263	0.0225092200386159	0.0203181011610178	0.0202488176281505	0.0348975976582215	0.0282261592467284	0.0173342096357958	0.0293487199284445	0.027343351605185	0.02243113901139	0.0152474776951509	0.021008875461178	0.0173082202526176	0.0280334558007698	0.0300278387237857	0.0299716027517362	0.02805639747649	0.02398531338796	0.03235631012542	0.0448487152170724	0.0229168809655004	0.013120883486259	0.0192221871850586
A549_G1_1G	0.00942587448911603	0.0045657922226305	0.000833149885837948	0.00450391919603242	0.00540188664636425	0.0217465738588063	0	0.00557811709995094	0.00607239560698843	0.00255918170599719	0.00299546933513869	0.00223976748751255	0.0143737869536922	0.0083526859313479	0.0100265506163389	0.00819687180463979	0.0103907892008662	0.00164249432594182	0.00783244963726415	0.00223542454655643	0.00613526939216323	0.0092315492474022	0.00832682537825044	0.00876010196373144	0.00638368056534816	0.00516771214034071	0.0109766242235967	0.0234642057275384	0.00338545873759536	0.0105859068558029	0.00655247724401035
A549_G1_1H	0.0136257045219365	0.00968918564655257	0.00618401099072574	0.00203652308328202	0.00769069300391832	0.0271765944191878	0.00557811709995094	0	0.00217944494740463	0.00488518071308648	0.00707141327237619	0.00758556008923041	0.00913175686947442	0.00456998892785854	0.0133093605047346	0.00291673914788086	0.00838153492083105	0.0047617006800697	0.0133279518407569	0.00626829323416766	0.0105082586306497	0.0061823521179798	0.00290383124794244	0.00336496656589319	0.000955888597402071	0.00502161789177527	0.0054181777223278	0.0178874636518159	0.00481758686021794	0.0152400669055018	0.0097149710750792
A549_G1_2A	0.0126662202997372	0.00943517115032787	0.00683548391291268	0.00397610464202529	0.006431607166056	0.0269073796330263	0.00607239560698843	0.00217944494740463	0	0.00443203723089858	0.00659291031777407	0.00828706052320042	0.00834616751255239	0.00258684235838649	0.0119893872279701	0.00246199581303025	0.0062033934028273	0.00475103142962361	0.0138699702565496	0.0059536280863154	0.00978059572210437	0.00406363997060096	0.00420347162890505	0.00309241714273674	0.00281378473399726	0.00344754056271353	0.00550721532800659	0.0179511923727459	0.003999502306123	0.0144637433363216	0.00854743915755653
A549_G1_2B	0.00877440485294304	0.00500698271350623	0.00337115461648245	0.00481847505499496	0.00335782555461548	0.0225092200386159	0.00255918170599719	0.00488518071308648	0.00443203723089858	0	0.00221448660658929	0.00463552841150915	0.0127066129039477	0.00627573442077863	0.00872515141711994	0.00684707013888027	0.00786092761687191	0.000966138324224383	0.00972670482851317	0.00152210113226098	0.00562330709225382	0.00689154205466685	0.00778417864084306	0.00746711239449002	0.00583360972591063	0.0026320859509955	0.00985107403283594	0.0223579801021644	0.000832306437837471	0.010355203619976	0.00507853385185738
