	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00391498059414561	0.00240297155794169	0.00695722507122724	0.00231018199992081	0.00304060281933712	0.00234887137028194	0.00519127569105748	0.00860492231586685	0.00516568961994954	0.00908305376423806	0.00722833310355532	0.0133528126496574	0.00723776824851903	0.0128275349395046	0.0163640639515263	0.0017890255867594	0.0089192775965705	0.00501795498496912	0.00898914560490418	0.0032042003144622	0.0114238002512492	0.00191069677050092	0.007777926579103	0.0052179179091807	0.000256581323768997	0.00319461528022526	0.00328726960172348	0.00595527955924828	0.0105385020733528	0.00247160425882813
A549_G1_1B	0.00391498059414561	0	0.00619162364929225	0.0100161710438767	0.00277391801428341	0.00597659069507565	0.00477083582914748	0.00910537235532072	0.0123678670403537	0.00574421058855367	0.00928711857334502	0.00908676595885241	0.00964061059901942	0.00595730035646168	0.0161299994579257	0.020255690409327	0.00568807251693198	0.00564516614234845	0.00890596174428765	0.0128095542623736	0.00364066363743	0.00894583217979263	0.00581621318417837	0.00491181251590251	0.0084071659260812	0.00379676388355352	0.0064013446437464	0.00381495124653971	0.00204315552886285	0.00662396234828847	0.00457517656994891
A549_G1_1C	0.00240297155794169	0.00619162364929225	0	0.00659820462347568	0.00463761636074404	0.00189009209450009	0.00238961960030653	0.00318581289683872	0.00703854786815837	0.0052743917167319	0.0105857649064009	0.00793901230151067	0.015735604241746	0.0093676076066974	0.010503295585172	0.014346900076941	0.00132442869300741	0.0113210721490981	0.00276147283594234	0.00662264781235622	0.00532511596909287	0.0137180337428485	0.000793391029276648	0.0101617042280639	0.0049479022757147	0.002440811294853	0.00348428753782845	0.00536191018093858	0.00819717218852837	0.0127674968310318	0.00272085289151352
A549_G1_1D	0.00695722507122724	0.0100161710438767	0.00659820462347568	0	0.00725427373718771	0.00848707828543559	0.00870109051205508	0.00503925146371023	0.00415151913404516	0.0117366429085824	0.00723592737030038	0.00330312923013541	0.0176015380627758	0.00882552108865359	0.0140155401842693	0.0120026661441336	0.00566918381124289	0.0127884321630339	0.00594220976634957	0.00849693054791298	0.00668174094320064	0.0133309055551463	0.00605875710561191	0.0113242976955456	0.00174472132630775	0.00720736737385377	0.00377754365233042	0.00654009281398147	0.0118695660732292	0.0160965356693109	0.00897652816691321
A549_G1_1E	0.00231018199992081	0.00277391801428341	0.00463761636074404	0.00725427373718771	0	0.0052869086249452	0.00438050823255383	0.00700170882833302	0.00985570101752163	0.00666523451937033	0.00735375608332821	0.0064405758583873	0.0113777495067522	0.00499136519673002	0.0151214583605216	0.0179052409144335	0.00366922249820955	0.00677097325048767	0.00703243270264891	0.0110647460720908	0.00118222197948728	0.00911492582690097	0.00400195618801044	0.00554254640853174	0.00568112421462306	0.00238980792463713	0.00373945957666688	0.00133729587276971	0.00463751987738342	0.00904686082964571	0.00438067301226994
A549_G1_1F	0.00304060281933712	0.00597659069507565	0.00189009209450009	0.00848707828543559	0.0052869086249452	0	0.00122995561903273	0.00470891940596535	0.00868516078127365	0.00348553937469798	0.0120043278306162	0.00966904075795013	0.0156037007480461	0.0102633144852896	0.0101588269221881	0.0155349886491821	0.00299325331362606	0.0115052720630811	0.00401362922575248	0.00726369035934491	0.00624416102449313	0.0143262286845164	0.00250054049448122	0.0105179878619304	0.00682477312193791	0.0029089648619948	0.00522843534444241	0.00632745380699292	0.00780699871152637	0.0122356702833522	0.00150361184227895
A549_G1_1G	0.00234887137028194	0.00477083582914748	0.00238961960030653	0.00870109051205508	0.00438050823255383	0.00122995561903273	0	0.00553017855415075	0.00942664671015032	0.00303932607271579	0.0114283944909011	0.00945469546538748	0.0143843708810804	0.00936650106552613	0.011360426709509	0.0165689710800676	0.00303214404208565	0.0103428160323546	0.00496149850961535	0.00843433826982658	0.00543965265110493	0.0132769214227925	0.00267559016354285	0.00940485696326206	0.00697610488023578	0.00214402272445426	0.00514756756410821	0.00554648736648645	0.00657849898819356	0.0110098357658748	0.000337173380958311
A549_G1_1H	0.00519127569105748	0.00910537235532072	0.00318581289683872	0.00503925146371023	0.00700170882833302	0.00470891940596535	0.00553017855415075	0	0.0039871549040226	0.0081852684083032	0.0110576459398721	0.0075736208441169	0.0183760708793688	0.010971227701118	0.00933840914338261	0.0112061782530941	0.0034266409040213	0.0137455323053408	0.000951584989721066	0.00428190929995156	0.00726545491160039	0.0155720473097937	0.00331367327190294	0.0124422708527932	0.00397835443950697	0.0053267167765661	0.00399691500496109	0.00723030734839946	0.0111464035941812	0.0157290016313563	0.00586689403197182
A549_G1_2A	0.00860492231586685	0.0123678670403537	0.00703854786815837	0.00415151913404516	0.00985570101752163	0.00868516078127365	0.00942664671015032	0.0039871549040226	0	0.0121674973383842	0.0113854511275285	0.0074545050510222	0.020994183096735	0.0126268719234887	0.0107581954945087	0.00817071442880902	0.00685053243709	0.0162006432613174	0.00481170088693544	0.00521198629058046	0.00969816508645831	0.0172359482244852	0.00694267568587784	0.0147790529612343	0.0046268824044139	0.00879843090901049	0.00615841773329226	0.00960140164554569	0.0143865390178097	0.0188916418269622	0.00975908335124477
A549_G1_2B	0.00516568961994954	0.00574421058855367	0.0052743917167319	0.0117366429085824	0.00666523451937033	0.00348553937469798	0.00303932607271579	0.0081852684083032	0.0121674973383842	0	0.0140008549565702	0.0123908847469177	0.0145459062606554	0.0113819223735646	0.0117166061770956	0.0187526774239441	0.00606967811975991	0.0112439590159667	0.00744316250772805	0.0101931555814281	0.0078370057702306	0.0146881068027997	0.00568973073130924	0.0106477834037918	0.0100147597564142	0.0049198682761035	0.00816942792715984	0.00797819226039068	0.00686303757625248	0.0105998620532663	0.00278583450862913
