	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00130292835939499	0.0037392275035001	0.00433024649456794	0.00291304399243893	0.00873118297869608	0.00809751330886117	0.002284647473798	0.00115220769782469	0.00396744825519768	0.0116147460915746	0.00919616851418102	0.00135424845253872	0.00462662952079555	0.0065030469753134	0.00708767238714016	0.00620064964968615	0.000797245316888536	0.000747092334983064	0.000809744259543392	0.000308800390493231	0.0132634175428239	0.00404269278084715	0.00296446749534338	0.00296010683280838	0.00174520858598827	0.00345799133959459	0.00494227668215591	0.00153684352786179	0.00525449234767338	0.00396142311780869
A549_G1_1B	0.00130292835939499	0	0.00504214626240128	0.0056331624273276	0.00421596610195286	0.0100340665584645	0.00940040277988484	0.000981720251404767	0.000150720749427934	0.00527036596525585	0.010311878039067	0.0078932767679046	5.13201274584755e-05	0.0059295439013563	0.00780594943227767	0.0083905703877148	0.00750355427332387	0.00210017282554015	0.00205001991617854	0.00211267174968386	0.00161172849702087	0.0145662468103531	0.00273977002908435	0.00426738941669548	0.0016571809589351	0.00304813424059368	0.00215506675475248	0.00624518931039486	0.00283976966858062	0.00655740314189575	0.00526434085625291
A549_G1_1C	0.0037392275035001	0.00504214626240128	0	0.000591022746979663	0.000826187039338018	0.00499201965762141	0.00435833774840851	0.0060238548802449	0.00489142696422638	0.000228222080170322	0.0153537149641603	0.0129352231941411	0.00509346587623668	0.000887408044215364	0.00276384589312352	0.00334847978720063	0.00246144457727131	0.00294198561960811	0.00299213844035376	0.00292948671603452	0.00343042866300969	0.00952437671386714	0.00778187440411654	0.000774763375261694	0.00669930539238495	0.00199402401465463	0.00719718253149103	0.00120305790876096	0.00220238893252954	0.00151527653732856	0.000222196905668298
A549_G1_1D	0.00433024649456794	0.0056331624273276	0.000591022746979663	0	0.00141720951409166	0.00440100204128887	0.00376731883392573	0.00661486840009317	0.00548244349604289	0.000362800686047642	0.0159446814145565	0.0135262056344098	0.00568448191386578	0.000296385358397592	0.00217282454613935	0.00275745919366195	0.00187042290331939	0.00353300595409066	0.00358315869896046	0.00352050706925103	0.00402144820923772	0.00893337390770078	0.00837288208309551	0.00136578587634749	0.00729031683551171	0.00258504556440951	0.00778819231005458	0.00061203533310517	0.00279341025075802	0.00092425411649266	0.000368825860371321
A549_G1_1E	0.00291304399243893	0.00421596610195286	0.000826187039338018	0.00141720951409166	0	0.00581819722571405	0.00518451742299876	0.0051976779652562	0.00406524636030061	0.00105440904129897	0.0145275995528691	0.0121090865434457	0.00426728587011568	0.00171359458917572	0.00359002970243203	0.00417466227392934	0.00328762898292245	0.00211580059779686	0.00216595350146818	0.00210330167378124	0.0026042445181478	0.0103505314920203	0.00695570484455884	5.14236769275288e-05	0.00587313106939842	0.00116783773063957	0.00637101030613317	0.00202924415433047	0.00137620287610693	0.00234146242280067	0.0010483838693775
A549_G1_1F	0.00873118297869608	0.0100340665584645	0.00499201965762141	0.00440100204128887	0.00581819722571405	0	0.000633687373064055	0.01101574431493	0.00988335166725532	0.00476379972136982	0.020345125907606	0.0179267901615753	0.0100853846516248	0.00410461879993952	0.00222818593261787	0.00164355074939602	0.00253058738487291	0.00793395936180987	0.00798411110644814	0.00792146072490009	0.00842239150757926	0.00453244280971668	0.0127736992491108	0.00576677422936921	0.0116911714247413	0.00698601624984786	0.0121890301839616	0.00378897074454551	0.00719437740383357	0.00347675351945021	0.00476982484181707
A549_G1_1G	0.00809751330886117	0.00940040277988484	0.00435833774840851	0.00376731883392573	0.00518451742299876	0.000633687373064055	0	0.0103820855279453	0.00924968716434426	0.00413011729021915	0.0197115380609615	0.0172931798664385	0.0094517211222356	0.0034709350072382	0.00159449945370493	0.00100986379428596	0.00189690121971182	0.0073002865007694	0.007350438436887	0.00728778781633546	0.00778872056437099	0.00516612425760402	0.0121400505842438	0.00513309428564136	0.0110575163473709	0.0063523400039273	0.0115553779843637	0.00315528637668317	0.00656070186372481	0.0028430686316985	0.0041361424241106
A549_G1_1H	0.002284647473798	0.000981720251404767	0.0060238548802449	0.00661486840009317	0.0051976779652562	0.01101574431493	0.0103820855279453	0	0.0011324409360272	0.00625207359370541	0.00933019423020164	0.00691157721609987	0.000930400141185391	0.0069112484459774	0.008787643355746	0.00937226044342579	0.00848525009312867	0.00308189060324218	0.00303173779230013	0.00309438950252756	0.00259344715146099	0.015547879692223	0.00175805161206526	0.00524910109339461	0.000675461134065038	0.00402984979413105	0.00117334746671067	0.00722689225929727	0.0038214857701562	0.00753910443652986	0.00624604851134841
A549_G1_2A	0.00115220769782469	0.000150720749427934	0.00489142696422638	0.00548244349604289	0.00406524636030061	0.00988335166725532	0.00924968716434426	0.0011324409360272	0	0.00511964680383795	0.0104625925097383	0.00804399381594936	0.000202040877832804	0.00577882516966805	0.00765523220675878	0.00823985371723	0.00735283677673728	0.00194945231624898	0.00189929939508549	0.00196195124335838	0.00146100788548648	0.0144155385081439	0.00289049031536544	0.00411666970033944	0.0018079015331766	0.00289741400991945	0.00230578721355547	0.0060944708027497	0.0026890493675676	0.00640668486752655	0.00511362169116044
A549_G1_2B	0.00396744825519768	0.00527036596525585	0.000228222080170322	0.000362800686047642	0.00105440904129897	0.00476379972136982	0.00413011729021915	0.00625207359370541	0.00511964680383795	0	0.0155819158057712	0.0131634301314584	0.0053216855316049	0.00065918601663926	0.00253562444366132	0.00312025864775316	0.00223322299169505	0.00317020686407037	0.00322035965717133	0.00315770796733668	0.00365864961901916	0.00929616264422259	0.00801009091942403	0.0010029853857193	0.00692752332593139	0.00222224569749023	0.00742539983850253	0.000974835934009927	0.00243061053276398	0.00128705463248966	6.02516869492075e-06
