	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00457465597382244	0.00649844958837294	0.00432693738696915	0.00214125961991477	0.00689105890419524	0.00929489030442482	0.00401882864273805	0.00592474879805672	0.0155108975801259	0.0102637651686257	0.00461288138714362	0.00478324761268183	0.00326975907120397	0.00261534184921468	0.00154151265302102	0.00693309946288005	0.00555836506935594	0.00223207168794737	0.00334134171513456	0.00932696409870224	0.00126624800166718	0.000910833967312198	0.00584842159090644	0.00440632925892644	0.0073808116866313	0.00314639712320518	0.008925145481091	0.00715570670970999	0.00523354737380443	0.0107178332592337
A549_G1_1B	0.00457465597382244	0	0.00194353845053946	0.000888903661471788	0.00250754055132803	0.00936720369005657	0.0093534971150657	0.00791607376864004	0.00715501388021596	0.0155961085165513	0.00823534486634782	0.00749884719861026	0.005712490634023	0.00422061132737813	0.00718793537119769	0.00458370442894527	0.00876769016630978	0.00824818682533153	0.00663829839946294	0.0077025484815725	0.0112543860552903	0.00382535887227767	0.00478986728398083	0.00167427781971493	0.00647657276693231	0.00811537115677656	0.0017075119810264	0.00766638353134787	0.00840944046776575	0.00637073829330801	0.0101970306377844
A549_G1_1C	0.00649844958837294	0.00194353845053946	0	0.00252300090755044	0.00438969717649046	0.0106218271302986	0.0103166073394185	0.00982743161759872	0.00862292086311929	0.0163403317021294	0.00836269033875013	0.00928820455732036	0.00723183205402055	0.00593671335037293	0.00911373172774245	0.00635227918359653	0.0102955971959136	0.00962571166836085	0.00858160958637025	0.00964541519308252	0.0122401481974764	0.00565856267738101	0.00664442030572346	0.00173182800080123	0.00781163225152351	0.00937938933585739	0.00361082029879852	0.00822271623774237	0.00931238807960087	0.00743317761377681	0.0102608583270324
A549_G1_1D	0.00432693738696915	0.000888903661471788	0.00252300090755044	0	0.00247782461920512	0.00974664199238567	0.00847133848328398	0.00733879441641975	0.00629140977287814	0.0147282394370036	0.00751809897032727	0.00677001973891603	0.00485626841966394	0.00343538575449988	0.00689475420902087	0.00463501155047981	0.00792045028852821	0.00856593191719108	0.00623491541974948	0.00725723708032925	0.0117538867234361	0.00381112899499209	0.00470563744659679	0.00152427654893729	0.00684860135463565	0.00722915998920751	0.00119792178104865	0.00684759473579717	0.00896877765607531	0.00688993021289968	0.0109912268444261
A549_G1_1E	0.00214125961991477	0.00250754055132803	0.00438969717649046	0.00247782461920512	0	0.00745281763139552	0.00945092178864539	0.00590483817377	0.00650619692774089	0.0157941949983961	0.00947120107647719	0.005991034271666	0.00511310849545248	0.0033654641313785	0.00474434280078377	0.00215735206257964	0.00787029237557844	0.00621156774855738	0.00433003892234553	0.00543238267029852	0.00962737347640599	0.00134062291171821	0.00228388337463972	0.0039699942986511	0.00459434172679999	0.00779103000714716	0.00151632383028639	0.00844733009403851	0.00701739167320785	0.00491598526609517	0.00982274238075302
A549_G1_1F	0.00689105890419524	0.00936720369005657	0.0106218271302986	0.00974664199238567	0.00745281763139552	0	0.0161739994440198	0.00946993755020007	0.0127369290793441	0.0223215063101938	0.016887652963267	0.0109250095176412	0.0116701087197597	0.0101294542648025	0.00670686304608321	0.00556503446581468	0.0134964318249341	0.00133506155831092	0.00758170530051372	0.00812232099188401	0.00254093198072592	0.00637059794148153	0.00599515138311661	0.0110401431127133	0.00289903897752641	0.0142201854572191	0.00896549440456301	0.0157166917839158	0.00234401328133332	0.00327002764847782	0.00663817727329359
A549_G1_1G	0.00929489030442482	0.0093534971150657	0.0103166073394185	0.00847133848328398	0.00945092178864539	0.0161739994440198	0	0.00790542653393661	0.00353995131245042	0.00634591894809488	0.00433903218665942	0.00597275875988115	0.00451429168586969	0.00617312084555139	0.0101105973612905	0.0107321217332331	0.00371968588414848	0.014839140444376	0.00902856039187101	0.00911262233213416	0.0186206996975689	0.0100500187677342	0.0102021310584778	0.00858574362056427	0.0136438484308983	0.00206502224477676	0.00831546196595106	0.00276651554612442	0.0163168307446582	0.014264621041087	0.0192202627562077
A549_G1_1H	0.00401882864273805	0.00791607376864004	0.00982743161759872	0.00733879441641975	0.00590483817377	0.00946993755020007	0.00790542653393661	0	0.0044883715000959	0.0133836549491174	0.010528871849736	0.00193409314341147	0.00437783552064158	0.00430545514776248	0.00276322184954543	0.00535806306530716	0.00443753198142226	0.00821867955612663	0.00203380808620247	0.0013808952048459	0.012008512592448	0.00528487642333445	0.00463247973393684	0.00867700264217889	0.00774600394739788	0.00585523767523059	0.00621834955323901	0.00878153094140644	0.010464755023479	0.00883623092660626	0.0144562944226095
A549_G1_2A	0.00592474879805672	0.00715501388021596	0.00862292086311929	0.00629140977287814	0.00650619692774089	0.0127369290793441	0.00353995131245042	0.0044883715000959	0	0.00959413464885372	0.00623598429330144	0.00257960236697231	0.00145235118486517	0.00315647571330378	0.00657107118436919	0.00742729542535051	0.00169942299400885	0.0114037789001895	0.00548871952125651	0.00561316418662806	0.0152197159712085	0.00683575867546393	0.00683443785195265	0.00698862529815456	0.0103278512650692	0.00149687050917079	0.00571739574541283	0.00441022949462835	0.0130602712995923	0.0110703789132877	0.016307401982926
A549_G1_2B	0.0155108975801259	0.0155961085165513	0.0163403317021294	0.0147282394370036	0.0157941949983961	0.0223215063101938	0.00634591894809488	0.0133836549491174	0.00959413464885372	0	0.00856111319204893	0.0115825482868643	0.0107853876278307	0.0124907997174693	0.0159338019831504	0.0169925900266945	0.00897030115139331	0.0209905245545045	0.0149020989232333	0.014729931982432	0.0248114273360902	0.0163475023298847	0.0164215457878365	0.0146409524173517	0.0199029133569487	0.00813164367443569	0.0146496215372899	0.00813339438224991	0.0226098866732057	0.020578182175977	0.0255605429670416
