	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00799215100959205	0.0118259539543534	0.0341770180184004	0.0127140054168454	0.019695850265481	0.014900916141574	0.00795574491176778	0.00891870542975675	0.0109571282447906	0.0284569813278154	0.0112459770775624	0.0148327558679911	0.00708487471315495	0.0157818128782759	0.0117474959654858	0.0212685748537091	0.0150365100152293	0.0231849569219828	0.00792609513324445	0.00859255401178804	0.00607656949453935	0.0175300466228946	0.00529261892773099	0.0113799012039296	0.00974922145138243	0.0140087889670786	0.0228351311154307	0.0204062281117476	0.0192065692178776	0.0132389461563755
A549_G1_1B	0.00799215100959205	0	0.0110317838874728	0.0271377646714412	0.0156743319848138	0.0152586814655458	0.0154829404251306	0.00467127090774293	0.0038920809402678	0.0104674891732378	0.0204959172991458	0.0128350068246516	0.0125571367473443	0.0111680444735352	0.0128553747177196	0.0146428375697122	0.0260974937791992	0.00718883636344131	0.0154290340183695	0.00657989465803863	0.0129108957532296	0.0103389380880659	0.0181265400568964	0.00841315747231936	0.00806610663124713	0.00662902301528533	0.0113423646704607	0.0283021484855971	0.0240599259221517	0.0133430732729284	0.00975069177450045
A549_G1_1C	0.0118259539543534	0.0110317838874728	0	0.0357754338438204	0.00684797688733823	0.0113171583295409	0.00489031675281434	0.0103349739855205	0.0148265248280254	0.00204555971410326	0.0261178482991304	0.00415834735629948	0.00338662759488826	0.00700537786553131	0.0155269523281711	0.00627278080136123	0.0193702535980559	0.01572778633165	0.0191108136407819	0.00854312925440909	0.00754467241711038	0.00831870522451007	0.0157300326963579	0.0100166756200358	0.00741125702367997	0.00582075119625756	0.00477843308413068	0.0210676618207149	0.016073508999665	0.0238452482799568	0.00821737433439237
A549_G1_1D	0.0341770180184004	0.0271377646714412	0.0357754338438204	0	0.0419988694152522	0.0311650352847853	0.0398215112926239	0.0299720773503	0.0254211933093744	0.0358012789971699	0.0130985574931605	0.0388894857587952	0.0351510496659822	0.0382122360444633	0.0282308073990344	0.0410710747024993	0.0526361335747108	0.0203859058802493	0.0192957426267942	0.0323801805099704	0.0395351226512425	0.0374057867138756	0.037279135593962	0.0337993894485592	0.0318728874566033	0.0308925602891974	0.0333681353993549	0.0552377716634783	0.0501532213708484	0.0168274081682514	0.0322699370273986
A549_G1_1E	0.0127140054168454	0.0156743319848138	0.00684797688733823	0.0419988694152522	0	0.0173560190022688	0.00583828902362659	0.0139494320174277	0.0189293632144058	0.00654558116887517	0.0328063430751179	0.00336075874085329	0.009383518134448	0.0056574319803412	0.0202595854116295	0.00114159201913629	0.0131925985553088	0.0216643760035767	0.0259185329121408	0.0115366780138564	0.00542445051295601	0.00753101794061092	0.0178893674043495	0.0119661578669153	0.0118232869091111	0.0115561124861413	0.0109655936293277	0.0143348809515745	0.0103552458317911	0.0287600702355281	0.0125306539820103
A549_G1_1F	0.019695850265481	0.0152586814655458	0.0113171583295409	0.0311650352847853	0.0173560190022688	0	0.0121976995267474	0.017302924186351	0.0185803507023902	0.0129954066304052	0.0205542872913014	0.0153839423289817	0.00890304781669268	0.0174983046292972	0.0119026345293758	0.0171216148897379	0.0301736314063712	0.0151251057754285	0.0132039306504844	0.0170314317899796	0.0169424348250165	0.0187738136589788	0.0142714194037469	0.0159270236612083	0.0148846121807047	0.0100315953502701	0.00670341367244143	0.031385529334868	0.026440447034785	0.0246386961998175	0.015231806194737
A549_G1_1G	0.014900916141574	0.0154829404251306	0.00489031675281434	0.0398215112926239	0.00583828902362659	0.0121976995267474	0	0.0150320138308961	0.0191971238548519	0.00633791651807326	0.0298817535702498	0.00569912881720859	0.00559097339597632	0.00898184199697448	0.0171310093937805	0.00612720592985249	0.0184509583810678	0.0201019761748609	0.0225853440119713	0.0130844768698137	0.0078240072494696	0.0110694291140124	0.0146990162430203	0.0122706130709895	0.0121382434774166	0.00955270161307579	0.00669395346316031	0.0192443175221387	0.0149414074266567	0.0284845000192357	0.0126995222757883
A549_G1_1H	0.00795574491176778	0.00467127090774293	0.0103349739855205	0.0299720773503	0.0139494320174277	0.017302924186351	0.0150320138308961	0	0.00675812455461766	0.00898088463318269	0.0227274745598617	0.0109867419744385	0.0122344542487332	0.00963036085038273	0.0170438691701324	0.0128281577534901	0.0227853681185757	0.0103274269080015	0.017710255897877	0.00266915674107181	0.0123733102550785	0.00806860922905004	0.0210675059575198	0.0102435563659629	0.00514065828797982	0.00842551266981198	0.0123747265711135	0.0255291656417736	0.0208411026567703	0.0152179096343401	0.00676183208101328
A549_G1_2A	0.00891870542975675	0.0038920809402678	0.0148265248280254	0.0254211933093744	0.0189293632144058	0.0185803507023902	0.0191971238548519	0.00675812455461766	0	0.0141422356528403	0.0206390136278966	0.0162531874505955	0.0164482312294225	0.0139207192074011	0.0143220353155133	0.0178668256009166	0.0284680365294068	0.00736902826140584	0.0167971075005221	0.00918198380416971	0.0157213832163865	0.0127243991977806	0.0203367763912473	0.010391950538769	0.0112298371380407	0.0103313754402128	0.0151267403536336	0.0307237997822897	0.0268792367633904	0.0104973625442831	0.0128032134294927
A549_G1_2B	0.0109571282447906	0.0104674891732378	0.00204555971410326	0.0358012789971699	0.00654558116887517	0.0129954066304052	0.00633791651807326	0.00898088463318269	0.0141422356528403	0	0.0263368556646774	0.00328692540701765	0.00484367486620549	0.00604252051896464	0.0167085118538241	0.00573106690767946	0.01828438008943	0.0155856711166721	0.0195761021365468	0.00690012742309142	0.00748746685096877	0.00689248918080429	0.0172941000573268	0.0101074855170382	0.00596404396618084	0.0064421404680757	0.00656271973376198	0.0203334260995421	0.0151360326860695	0.0231837228821703	0.00682863972937262
