	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.0178211252592297	0.0164714639837178	0.0108275611963157	0.0206238317524455	0.0135129718750172	0.014792328803727	0.0108852782663271	0.0165444110476461	0.0210578809280521	0.0157663681553902	0.0140478382003338	0.0196941497532596	0.0210082391069169	0.0174074132406899	0.0145472709966153	0.0141738549480856	0.0154929652160175	0.015734395958997	0.0142967610138264	0.0187217106598086	0.0152407365279575	0.00919558122051551	0.0183014946444697	0.0225447242687934	0.0164161050550344	0.0202216011919233	0.0117468531944637	0.0167516194668934	0.022147231079374	0.0196546055150901
A549_G1_1B	0.0178211252592297	0	0.00523710676674695	0.00978916395744927	0.0123530497099001	0.018279317627709	0.00939723624253797	0.00906366219349379	0.00711494041073162	0.00690973798715732	0.00769599803153644	0.00904090938878766	0.00661086321270583	0.009053872852409	0.00839368904885693	0.00770866281434247	0.0083968199126629	0.0100714060326473	0.00506636089424065	0.00641355541173652	0.00998822384469691	0.00965647679906347	0.0152307044456729	0.00897210040508675	0.0158607729718812	0.00257674346956673	0.00807493580243015	0.0109147106333531	0.00898134744296959	0.0098890799095528	0.00905346679230581
A549_G1_1C	0.0164714639837178	0.00523710676674695	0	0.00629791530341404	0.00987794043661306	0.013970347475458	0.00928617638112948	0.00808845496018555	0.00673890424309574	0.00760613199208455	0.00793528767910425	0.00873867518548497	0.0067637871567388	0.00766020372898366	0.00633358370670223	0.00700277405856504	0.00676211376552519	0.00763299338773793	0.00516382924061699	0.00878938042892625	0.00642725825159657	0.00848061054887835	0.0143564669750681	0.0105267796330274	0.0122269976502144	0.00436330730409914	0.0106382587358666	0.00876297136634663	0.00678925737106707	0.0106171515317738	0.00926249029395429
A549_G1_1D	0.0108275611963157	0.00978916395744927	0.00629791530341404	0	0.0119254975372398	0.00959308882674059	0.00886903414239706	0.00529776791178545	0.00838053413123771	0.0122592993899393	0.00939042168878504	0.00853499161220579	0.0106582921124957	0.0119821091047496	0.00812676386806602	0.00725850966897677	0.00666223488752016	0.00831316729343942	0.00777997755085396	0.00970167028567078	0.00934512153036639	0.00818196922379627	0.0100258555848901	0.0120575106118705	0.0140435683236978	0.00807255296998883	0.0136870999803084	0.00593874334521203	0.00788729919150388	0.0139802851762345	0.0116579795239151
A549_G1_1E	0.0206238317524455	0.0123530497099001	0.00987794043661306	0.0119254975372398	0	0.0132263936922461	0.016361513393002	0.0139808429271256	0.00996782963598495	0.00715372095175698	0.00864316432493205	0.0087468812386085	0.008928711546122	0.00712753173461232	0.0115070971052683	0.00844397620362685	0.00723817500802683	0.0098388296199793	0.00856650208639296	0.0126692549312794	0.00781613016036294	0.0159514819442257	0.0195156955275432	0.012147164454318	0.00890837465262251	0.0108707372897189	0.0102399728837148	0.0169155089103527	0.00681306345672945	0.00867473601696152	0.00977537966659693
A549_G1_1F	0.0135129718750172	0.018279317627709	0.013970347475458	0.00959308882674059	0.0132263936922461	0	0.0175591773510709	0.0137622962257147	0.015523107648695	0.0177923924716229	0.0145364622778982	0.0131820330958264	0.0173234673833883	0.015913028003548	0.0153748596421374	0.0134007236749025	0.0116816805910505	0.0117297498821114	0.014555122191923	0.0169531257411845	0.0125052616186113	0.0166650763155368	0.0159677064111945	0.0188383424659102	0.0129952883831876	0.0164374011775892	0.0196731885598681	0.014287530414817	0.0129408728829855	0.0192336384788179	0.0176994055118014
A549_G1_1G	0.014792328803727	0.00939723624253797	0.00928617638112948	0.00886903414239706	0.016361513393002	0.0175591773510709	0	0.00487991277194287	0.00708241677610617	0.0138568248300052	0.0135856778477114	0.0128486167477279	0.0096185493020045	0.0164070832878046	0.00599938299803088	0.00945349895404171	0.0113368987858842	0.0153920952692128	0.0108454169350737	0.0113432660820595	0.0154542642577485	0.00230097522788001	0.00797764120072278	0.00903458772210148	0.0208922271778984	0.00800371462827546	0.0138114826078008	0.00625252774143397	0.00984600184228731	0.0131576889070928	0.00973883679166243
A549_G1_1H	0.0108852782663271	0.00906366219349379	0.00808845496018555	0.00529776791178545	0.0139808429271256	0.0137622962257147	0.00487991277194287	0	0.00634041961541619	0.0126442262164591	0.0103450522700603	0.00905742366072485	0.00960069917318761	0.014447058415003	0.00698318052449392	0.00646721334995052	0.00777491588747562	0.0120478073432709	0.00829475020522522	0.00855890520831505	0.0131290508631424	0.00556693468492967	0.0064950440231932	0.00879370048768971	0.0183166979737693	0.00709148255503284	0.0123562956170714	0.00576174526842701	0.00795631919266604	0.0127481548808604	0.00968355963989489
A549_G1_2A	0.0165444110476461	0.00711494041073162	0.00673890424309574	0.00838053413123771	0.00996782963598495	0.015523107648695	0.00708241677610617	0.00634041961541619	0	0.00782324437049354	0.00877812250582039	0.00807372541247659	0.00360319728200962	0.0113480071774466	0.00421487928819545	0.00393584643601022	0.00628135537283817	0.0120754798234861	0.00618127348615036	0.00849557084420238	0.0115149861459858	0.0075126542655161	0.011931128261093	0.00431077804209159	0.01636012966061	0.00471528411482597	0.00802277742899916	0.0104249499958249	0.00365765833702731	0.00656020797961959	0.00351855051234875
A549_G1_2B	0.0210578809280521	0.00690973798715732	0.00760613199208455	0.0122592993899393	0.00715372095175698	0.0177923924716229	0.0138568248300052	0.0126442262164591	0.00782324437049354	0	0.00662212543511957	0.00816314411241017	0.00536497985822536	0.00552688124043155	0.0100713748117736	0.0074506624276936	0.00747246232744447	0.0100240339087269	0.0054461025496195	0.00892793602226045	0.00854604557088411	0.0139193344753096	0.0189455162847419	0.00908349415329525	0.0126236398106096	0.00650648126806874	0.00531704286552931	0.0156611631750044	0.00740125877696267	0.00583773459593826	0.00757601865498396
A549_G1_2C	0.0157663681553902	0.00769599803153644	0.00793528767910425	0.00939042168878504	0.00864316432493205	0.0145364622778982	0.0135856778477114	0.0103450522700603	0.00877812250582039	0.00662212543511957	0	0.00279635096661176	0.00906119796373278	0.00711765456170244	0.0116941564474267	0.00566915151812295	0.0041665207464465	0.00624659438479314	0.00320280699299279	0.0047590323581861	0.00820338639319985	0.0139592831789904	0.0161329249688318	0.0102362435161234	0.0126224560040293	0.00681019452838905	0.00676155896603742	0.0138284166933052	0.00815614813387372	0.0101752151297157	0.0103692669189991
A549_G1_2D	0.0140478382003338	0.00904090938878766	0.00873867518548497	0.00853499161220579	0.0087468812386085	0.0131820330958264	0.0128486167477279	0.00905742366072485	0.00807372541247659	0.00816314411241017	0.00279635096661176	0	0.00928198223483568	0.00924008879518605	0.0112616424735876	0.00427947728269834	0.00285518788348173	0.00749538614154324	0.00427229176099241	0.00515998880045095	0.00959792913039914	0.013370424518674	0.0143112298984789	0.00938278551032267	0.013679841877526	0.00746392265998931	0.00742992676159721	0.0132561573130735	0.00724686693742016	0.0102129572489119	0.0098123695864157
A549_G1_2E	0.0196941497532596	0.00661086321270583	0.0067637871567388	0.0106582921124957	0.008928711546122	0.0173234673833883	0.0096185493020045	0.00960069917318761	0.00360319728200962	0.00536497985822536	0.00906119796373278	0.00928198223483568	0	0.00963150968750513	0.00547948882114294	0.00598922140775763	0.00761175492242132	0.0123325247828317	0.00646133337473593	0.0096190428203764	0.0107813785944566	0.00971599123296033	0.0154369063582491	0.00555781231744212	0.0153773501677457	0.00504587032174031	0.00698252125315208	0.0128096378806412	0.00478077202912843	0.0043510841760456	0.00317595780715046
A549_G1_2F	0.0210082391069169	0.009053872852409	0.00766020372898366	0.0119821091047496	0.00712753173461232	0.015913028003548	0.0164070832878046	0.014447058415003	0.0113480071774466	0.00552688124043155	0.00711765456170244	0.00924008879518605	0.00963150968750513	0	0.0125241030535872	0.010017680876202	0.00848891225876708	0.0066476155518804	0.00694837102602358	0.0107798652487655	0.00434923937168215	0.0159261931482523	0.0207935050632027	0.0138010304545451	0.00794168587088009	0.00908654275440005	0.0099801536574484	0.0160996375224353	0.00987390811748946	0.0109405193971405	0.0121336058040079
A549_G2_2A	0.0174074132406899	0.00839368904885693	0.00633358370670223	0.00812676386806602	0.0115070971052683	0.0153748596421374	0.00599938299803088	0.00698318052449392	0.00421487928819545	0.0100713748117736	0.0116941564474267	0.0112616424735876	0.00547948882114294	0.0125241030535872	0	0.00733548941084197	0.00889487572065437	0.0131569843023347	0.00872752065269736	0.0115743983850909	0.0117091510275682	0.00516255095416538	0.0120080672304932	0.00790336667569268	0.0164715769231452	0.00651268652486803	0.0117485688174445	0.00870846522744601	0.00554977010051226	0.00926605888267059	0.00620251498850146
A549_G2_2B	0.0145472709966153	0.00770866281434247	0.00700277405856504	0.00725850966897677	0.00844397620362685	0.0134007236749025	0.00945349895404171	0.00646721334995052	0.00393584643601022	0.0074506624276936	0.00566915151812295	0.00427947728269834	0.00598922140775763	0.010017680876202	0.00733548941084197	0	0.00276032650281337	0.00953153198592683	0.00414971158441147	0.00634381369299567	0.0100943488675854	0.00994571463565476	0.0121408145272408	0.00606674115846852	0.0146680648552065	0.00532298774529741	0.00712941034077788	0.0111288775004659	0.00371736872131532	0.0077130353836319	0.00608701280166509
A549_G2_2C	0.0141738549480856	0.0083968199126629	0.00676211376552519	0.00666223488752016	0.00723817500802683	0.0116816805910505	0.0113368987858842	0.00777491588747562	0.00628135537283817	0.00747246232744447	0.0041665207464465	0.00285518788348173	0.00761175492242132	0.00848891225876708	0.00889487572065437	0.00276032650281337	0	0.00712908042355828	0.00367321273200431	0.00656281203271407	0.00813880021447687	0.0114903880763858	0.0134271409802934	0.00872325814774406	0.0124316163043232	0.00638544188866348	0.00811081445539938	0.0116295630616442	0.0047804307669949	0.00922946509821059	0.00831435001003617
A549_G2_2D	0.0154929652160175	0.0100714060326473	0.00763299338773793	0.00831316729343942	0.0098388296199793	0.0117297498821114	0.0153920952692128	0.0120478073432709	0.0120754798234861	0.0100240339087269	0.00624659438479314	0.00749538614154324	0.0123325247828317	0.0066476155518804	0.0131569843023347	0.00953153198592683	0.00712908042355828	0	0.00688405829618869	0.00932737011369954	0.00460393560727874	0.0149256350038	0.0175704811662197	0.015054671533499	0.0087828874751123	0.00962693756665177	0.0125205411497559	0.0130874671433264	0.0106360825621739	0.0145402925681429	0.0143180752473628
A549_G2_2E	0.015734395958997	0.00506636089424065	0.00516382924061699	0.00777997755085396	0.00856650208639296	0.014555122191923	0.0108454169350737	0.00829475020522522	0.00618127348615036	0.0054461025496195	0.00320280699299279	0.00427229176099241	0.00646133337473593	0.00694837102602358	0.00872752065269736	0.00414971158441147	0.00367321273200431	0.00688405829618869	0	0.00469752510626988	0.00762698089036227	0.0110789263609752	0.0145809338931238	0.00840694415207689	0.0129298211539106	0.0037464611177061	0.00650386682669824	0.0115305006911154	0.00620714883235944	0.00871077959613808	0.00821498375763755
A549_G2_2F	0.0142967610138264	0.00641355541173652	0.00878938042892625	0.00970167028567078	0.0126692549312794	0.0169531257411845	0.0113432660820595	0.00855890520831505	0.00849557084420238	0.00892793602226045	0.0047590323581861	0.00515998880045095	0.0096190428203764	0.0107798652487655	0.0115743983850909	0.00634381369299567	0.00656281203271407	0.00932737011369954	0.00469752510626988	0	0.0116305588941599	0.0123277798290385	0.0138459334646381	0.00903847538424722	0.0168690604397439	0.00587770855002536	0.0071032497101375	0.0123603985003177	0.00972290932189491	0.0113103879606865	0.0105986382205437
A549_G2_2G	0.0187217106598086	0.00998822384469691	0.00642725825159657	0.00934512153036639	0.00781613016036294	0.0125052616186113	0.0154542642577485	0.0131290508631424	0.0115149861459858	0.00854604557088411	0.00820338639319985	0.00959792913039914	0.0107813785944566	0.00434923937168215	0.0117091510275682	0.0100943488675854	0.00813880021447687	0.00460393560727874	0.00762698089036227	0.0116305588941599	0	0.0145483773705663	0.0190790619357175	0.0149363152829319	0.00607946993973202	0.00956944126881046	0.0127157863529935	0.0137082125307552	0.00961903681313981	0.0130799872367403	0.013166453383839
A549_G2_2H	0.0152407365279575	0.00965647679906347	0.00848061054887835	0.00818196922379627	0.0159514819442257	0.0166650763155368	0.00230097522788001	0.00556693468492967	0.0075126542655161	0.0139193344753096	0.0139592831789904	0.013370424518674	0.00971599123296033	0.0159261931482523	0.00516255095416538	0.00994571463565476	0.0114903880763858	0.0149256350038	0.0110789263609752	0.0123277798290385	0.0145483773705663	0	0.00888477497575942	0.0102955680036127	0.01982897764142	0.00830936381938879	0.0147119311468831	0.00520773287834793	0.00970140461425072	0.0135864389770852	0.0102285691802647
A549_G2_3A	0.00919558122051551	0.0152307044456729	0.0143564669750681	0.0100258555848901	0.0195156955275432	0.0159677064111945	0.00797764120072278	0.0064950440231932	0.011931128261093	0.0189455162847419	0.0161329249688318	0.0143112298984789	0.0154369063582491	0.0207935050632027	0.0120080672304932	0.0121408145272408	0.0134271409802934	0.0175704811662197	0.0145809338931238	0.0138459334646381	0.0190790619357175	0.00888477497575942	0	0.0132157602885513	0.0237903072104914	0.0134414563792565	0.017906906984071	0.0082986805230918	0.0134065061170207	0.0180920252439855	0.0146717931697307
A549_G2_3D	0.0183014946444697	0.00897210040508675	0.0105267796330274	0.0120575106118705	0.012147164454318	0.0188383424659102	0.00903458772210148	0.00879370048768971	0.00431077804209159	0.00908349415329525	0.0102362435161234	0.00938278551032267	0.00555781231744212	0.0138010304545451	0.00790336667569268	0.00606674115846852	0.00872325814774406	0.015054671533499	0.00840694415207689	0.00903847538424722	0.0149363152829319	0.0102955680036127	0.0132157602885513	0	0.0195776872007972	0.00715328483523557	0.00677833427118241	0.0136719624297345	0.00689292396420469	0.00591109039841343	0.00364007015113701
A549_G2_3E	0.0225447242687934	0.0158607729718812	0.0122269976502144	0.0140435683236978	0.00890837465262251	0.0129952883831876	0.0208922271778984	0.0183166979737693	0.01636012966061	0.0126236398106096	0.0126224560040293	0.013679841877526	0.0153773501677457	0.00794168587088009	0.0164715769231452	0.0146680648552065	0.0124316163043232	0.0087828874751123	0.0129298211539106	0.0168690604397439	0.00607946993973202	0.01982897764142	0.0237903072104914	0.0195776872007972	0	0.0153032278799794	0.0169018417709736	0.0188708994034096	0.0135703323897303	0.016608411182467	0.0173382989477067
A549_G2_3F	0.0164161050550344	0.00257674346956673	0.00436330730409914	0.00807255296998883	0.0108707372897189	0.0164374011775892	0.00800371462827546	0.00709148255503284	0.00471528411482597	0.00650648126806874	0.00681019452838905	0.00746392265998931	0.00504587032174031	0.00908654275440005	0.00651268652486803	0.00532298774529741	0.00638544188866348	0.00962693756665177	0.0037464611177061	0.00587770855002536	0.00956944126881046	0.00830936381938879	0.0134414563792565	0.00715328483523557	0.0153032278799794	0	0.00742049720655477	0.00984365196063402	0.00661174319450594	0.00854945605009079	0.00712578316723344
A549_G2_3G	0.0202216011919233	0.00807493580243015	0.0106382587358666	0.0136870999803084	0.0102399728837148	0.0196731885598681	0.0138114826078008	0.0123562956170714	0.00802277742899916	0.00531704286552931	0.00676155896603742	0.00742992676159721	0.00698252125315208	0.0099801536574484	0.0117485688174445	0.00712941034077788	0.00811081445539938	0.0125205411497559	0.00650386682669824	0.0071032497101375	0.0127157863529935	0.0147119311468831	0.017906906984071	0.00677833427118241	0.0169018417709736	0.00742049720655477	0	0.0167465308717163	0.00881046612423302	0.00587566995368274	0.00743095658961178
A549_G2_3H	0.0117468531944637	0.0109147106333531	0.00876297136634663	0.00593874334521203	0.0169155089103527	0.014287530414817	0.00625252774143397	0.00576174526842701	0.0104249499958249	0.0156611631750044	0.0138284166933052	0.0132561573130735	0.0128096378806412	0.0160996375224353	0.00870846522744601	0.0111288775004659	0.0116295630616442	0.0130874671433264	0.0115305006911154	0.0123603985003177	0.0137082125307552	0.00520773287834793	0.0082986805230918	0.0136719624297345	0.0188708994034096	0.00984365196063402	0.0167465308717163	0	0.0116185163153365	0.0167816082600118	0.0137753539516593
A549_G2_4A	0.0167516194668934	0.00898134744296959	0.00678925737106707	0.00788729919150388	0.00681306345672945	0.0129408728829855	0.00984600184228731	0.00795631919266604	0.00365765833702731	0.00740125877696267	0.00815614813387372	0.00724686693742016	0.00478077202912843	0.00987390811748946	0.00554977010051226	0.00371736872131532	0.0047804307669949	0.0106360825621739	0.00620714883235944	0.00972290932189491	0.00961903681313981	0.00970140461425072	0.0134065061170207	0.00689292396420469	0.0135703323897303	0.00661174319450594	0.00881046612423302	0.0116185163153365	0	0.00670639900789164	0.00485980173621678
A549Root1	0.022147231079374	0.0098890799095528	0.0106171515317738	0.0139802851762345	0.00867473601696152	0.0192336384788179	0.0131576889070928	0.0127481548808604	0.00656020797961959	0.00583773459593826	0.0101752151297157	0.0102129572489119	0.0043510841760456	0.0109405193971405	0.00926605888267059	0.0077130353836319	0.00922946509821059	0.0145402925681429	0.00871077959613808	0.0113103879606865	0.0130799872367403	0.0135864389770852	0.0180920252439855	0.00591109039841343	0.016608411182467	0.00854945605009079	0.00587566995368274	0.0167816082600118	0.00670639900789164	0	0.00376956444808565
A549Root2	0.0196546055150901	0.00905346679230581	0.00926249029395429	0.0116579795239151	0.00977537966659693	0.0176994055118014	0.00973883679166243	0.00968355963989489	0.00351855051234875	0.00757601865498396	0.0103692669189991	0.0098123695864157	0.00317595780715046	0.0121336058040079	0.00620251498850146	0.00608701280166509	0.00831435001003617	0.0143180752473628	0.00821498375763755	0.0105986382205437	0.013166453383839	0.0102285691802647	0.0146717931697307	0.00364007015113701	0.0173382989477067	0.00712578316723344	0.00743095658961178	0.0137753539516593	0.00485980173621678	0.00376956444808565	0
