Sample	Marker	Overlap_Score
A549_G1_1G	S14-51_A549_0.01	0.0308896146600827
A549_G1_1G	Sal21_A549_0.01	0.0117228654096862
A549_G1_1G	Sal22_A549_0.01	0.0295032334033054
A549_G1_1G	Sal46_A549_0.01	0.0125571592725903
A549_G1_1G	Sal58_A549_0.01	0.0153731566998293
A549_G1_1G	Sal66_A549_0.01	0.0136358364314141
A549_G1_1G	Sal74_A549_0.01	0.0173207385704813
A549_G1_1G	Sal78_A549_0.01	0.00323384249304226
A549_G1_1G	Sal87_A549_0.01	0.00925049722946653
A549_G1_1H	JF01_A549_0.01	0.00869402221532775
A549_G1_1H	JF06_A549_0.01	0.0111145634970702
A549_G1_1H	JF21_A549_0.01	0.00232576265514614
A549_G1_1H	JF27_A549_0.01	0.00919951711738179
A549_G1_1H	Nax30_A549_0.01	0.00729524575322876
A549_G1_1H	Nax4_A549_0.01	0.0191800678891561
A549_G1_1H	Nax40_A549_0.01	0.0314824142698616
A549_G1_1H	Nax47_A549_0.01	0.0839157667895929
A549_G1_1H	Nax49_A549_0.01	0.00380553103123088
A549_G1_1H	Nax50_A549_0.01	0.00275478746184832
A549_G1_1H	Nax51_A549_0.01	0.00677219965402681
A549_G1_1H	Nax55_A549_0.01	0.0165600508490391
A549_G1_1H	Nax56LA_A549_0.01	0.0166572324553184
A549_G1_1H	Nax56UA_A549_0.01	0.00746029713114754
A549_G1_1H	Nax68_A549_0.01	0.00872734927265884
A549_G1_1H	S1-17_A549_0.01	0.0176367983011652
A549_G1_1H	S1124_A549_0.01	0.0107392766704049
A549_G1_1H	S14-51_A549_0.01	0.0173777621578878
A549_G1_1H	Sal21_A549_0.01	0.0117100818481227
A549_G1_1H	Sal22_A549_0.01	0.024312062216727
A549_G1_1H	Sal46_A549_0.01	0.018505830828993
A549_G1_1H	Sal58_A549_0.01	0.00663427389320348
A549_G1_1H	Sal66_A549_0.01	0.0129362407409329
A549_G1_1H	Sal74_A549_0.01	0.00826164568478482
A549_G1_1H	Sal78_A549_0.01	0.00860268470584946
A549_G1_1H	Sal87_A549_0.01	0.00184169776336143
A549_G1_2A	JF01_A549_0.01	0.040652179747101
A549_G1_2A	JF06_A549_0.01	0.0223608832909854
A549_G1_2A	JF21_A549_0.01	0.00827902835729663
A549_G1_2A	JF27_A549_0.01	0.0130520656203086
A549_G1_2A	Nax30_A549_0.01	0.00954790444933468
A549_G1_2A	Nax4_A549_0.01	0.00627117771237176
A549_G1_2A	Nax40_A549_0.01	0.0195341676644198
A549_G1_2A	Nax47_A549_0.01	0.0731833519305188
A549_G1_2A	Nax49_A549_0.01	0.013664090118698
A549_G1_2A	Nax50_A549_0.01	0.0221652732167406
A549_G1_2A	Nax51_A549_0.01	0.000753666567607669
A549_G1_2A	Nax55_A549_0.01	0.0103649327704624
A549_G1_2A	Nax56LA_A549_0.01	0.00514408997979512
A549_G1_2A	Nax56UA_A549_0.01	0.00359597284445495
A549_G1_2A	Nax68_A549_0.01	0.0102610964231022
A549_G1_2A	S1-17_A549_0.01	0.0164886636610898
A549_G1_2A	S1124_A549_0.01	0.010884654617814
A549_G1_2A	S14-51_A549_0.01	0.0230159738479934
