	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.0109691963025146	0.0173723118337993	0.0118794381851224	0.0108160760537798	0.00251626680224805	0.00234878725136071	0.0096906098712091	0.000906656930370481	0.0256724171685768	0.00648274782498359	0.00685342169292458	0.0135114802568856	0.00754668383705008	0.00238205946460481	0.0181416264048979	0.00936778335543892	0.00865995964482045	0.00999050901960272	0.00473826490941102	0.0213587965558515	0.00878350254129285	0.0104109858851533	0.00840617385307323	0.0290658917729042	0.00389739877916137	0.0253043515794559	0.0146284980697197	0.00661614880210166	0.00832564523036159	0.00305302169095505
A549_G1_1B	0.0109691963025146	0	0.00744947146432739	0.00552606068593437	0.00485757581118542	0.0130525220210379	0.0116577568444311	0.00563594847673222	0.0102421542196772	0.0161739981814544	0.00530406975644665	0.00435357602134498	0.0235618616440221	0.0184021874830224	0.0085904237107582	0.00824779778197891	0.00308305833555053	0.0107872192965022	0.00615551555873157	0.006268213509349	0.0104470474779758	0.00555926507441003	0.0209874426800926	0.00256316186763956	0.018101949229205	0.0126229675087584	0.0146900000241913	0.00430534638878657	0.0102229779776405	0.00475769337055736	0.00901692600626173
A549_G1_1C	0.0173723118337993	0.00744947146432739	0	0.011974560077086	0.0117380864392432	0.0197306399993024	0.0173432543369571	0.0128414132775911	0.0165199675090681	0.0163601660076797	0.0126369670818674	0.0105911770986132	0.0305923359531168	0.0249104101042392	0.0150637045157081	0.000803232636039035	0.01048486400977	0.0134820865849324	0.00844385506542026	0.0130704952814991	0.00561930867698382	0.0091258041958359	0.0263786301399971	0.00956842592232019	0.0133984015532526	0.0197178480407095	0.0125633115661651	0.0031521398487779	0.0140551641728023	0.012193275134737	0.0147453754663916
A549_G1_1D	0.0118794381851224	0.00552606068593437	0.011974560077086	0	0.00112590930579709	0.0131328156370268	0.0134784152658611	0.00227209873902538	0.0114943886768226	0.0138632289868514	0.00554483310611483	0.00762024798164416	0.0220829872583598	0.0182855891394395	0.00989460155398136	0.0127014164943761	0.00342746409840623	0.0150706813669996	0.011278500771379	0.00770410908744926	0.012863397927001	0.0103486917410187	0.0222612963123647	0.00589701067543802	0.0192195581271054	0.0117448359882388	0.0143309449424021	0.00899156397015477	0.0139347145179305	0.00361270094095777	0.0112844562062999
A549_G1_1E	0.0108160760537798	0.00485757581118542	0.0117380864392432	0.00112590930579709	0	0.0121531268479505	0.0123730518798542	0.00145034825205424	0.0104068224457514	0.0148785730725873	0.00443454218385431	0.00653641655229316	0.0213767575652641	0.0173616068454317	0.00879333854936551	0.0124928115510109	0.0023879331371773	0.0139964706264227	0.0103498326484319	0.00658289249626519	0.0131259944951857	0.00936602973560931	0.0212136710341295	0.00488098935376792	0.0197871319958623	0.0108699448915518	0.0150994645670387	0.00866367877564898	0.0128276423776377	0.00250971067590054	0.0101608353302973
A549_G1_1F	0.00251626680224805	0.0130525220210379	0.0197306399993024	0.0131328156370268	0.0121531268479505	0	0.00413500073759069	0.0108675559629904	0.00342234179271834	0.0269897407932465	0.00813332848700797	0.00914780642738616	0.0110122322326197	0.00536598560245817	0.0046715115887909	0.0205096497136318	0.0110788492988278	0.01094857583418	0.0125020188695005	0.00679767462421941	0.0234958427983977	0.0112831455981263	0.00939173625075717	0.0105109341158485	0.0310736501265668	0.00238551023028052	0.0270322411846334	0.016902618976978	0.00891442857894609	0.009778804232595	0.00556127624706461
A549_G1_1G	0.00234878725136071	0.0116577568444311	0.0173432543369571	0.0134784152658611	0.0123730518798542	0.00413500073759069	0	0.0114002257697726	0.00214657751376157	0.0270684262566989	0.00793937747962506	0.00731721221258395	0.0144974954200445	0.00796685783425325	0.00358808676845111	0.018075347845453	0.0106158850446375	0.00689386060147973	0.00934774501886028	0.00586138998059826	0.0217784849578373	0.00832392996398232	0.0093331788161048	0.00916063708481186	0.0296482008578099	0.00607896265756474	0.0262842618889867	0.0148558786204581	0.00489778706757976	0.00986659285228236	0.00266907553633422
A549_G1_1H	0.0096906098712091	0.00563594847673222	0.0128414132775911	0.00227209873902538	0.00145034825205424	0.0108675559629904	0.0114002257697726	0	0.00936041136256207	0.0161253896432087	0.00358346731566324	0.00628621964790062	0.0199313797641137	0.0160148780442579	0.00781539436584447	0.0136142783314895	0.00266232631035441	0.0136885855951558	0.0105230692459898	0.00578334635309656	0.0145165306646473	0.00941719434227473	0.0200393796123238	0.00496862979828421	0.0212366833300665	0.0094835274613807	0.0165236270154837	0.00971642876938515	0.0123491865924219	0.00174980982362098	0.00935916839530973
A549_G1_2A	0.000906656930370481	0.0102421542196772	0.0165199675090681	0.0114943886768226	0.0104068224457514	0.00342234179271834	0.00214657751376157	0.00936041136256207	0	0.0252092349725296	0.00600264236065571	0.00605051150676515	0.0144163843618647	0.00839222984020806	0.00169076584922857	0.0172851419263525	0.00881473684921486	0.00788957458416404	0.00908422868643241	0.00409334059813134	0.0205887442557442	0.00788081333518814	0.0109285950275928	0.00768393502807529	0.02833881216159	0.0046407977557246	0.0246864072313663	0.013811991024735	0.00585323390094484	0.00789895568734655	0.00216067418330152
A549_G1_2B	0.0256724171685768	0.0161739981814544	0.0163601660076797	0.0138632289868514	0.0148785730725873	0.0269897407932465	0.0270684262566989	0.0161253896432087	0.0252092349725296	0	0.0192112744266499	0.0202345732631213	0.0352315208800815	0.0320805882587332	0.0235506734205635	0.016490741556923	0.0164578873530693	0.0268901740590393	0.0218802043516905	0.0212100611187658	0.0118263556835557	0.021608828744722	0.0360749076708244	0.0182439475962218	0.0110843282324683	0.0254953061045585	0.00539828918128098	0.0156906954012827	0.0263882651858525	0.0173503936047452	0.0246379728883173
