	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_3	0.00809860870752817	0.0145569780297853	0.0130644111964555	0.00913205580757444	0.00974551673118769	0.00314532225378856	0.0119210652930634	0.00991349528105617	0.0126418966137346	0.00543573697157582	0	0.00964536789085507	0.00630538595439978	0.0115310988848107	0.0170713658302907	0.0166512430928124	0.00971428767854505	0.0166645664574345	0.00677746264953163	0.011056456377488	0.00982464708663068	0.0119843228897677	0.00593408095404597	0.00541838524609659	0.00779657028829638	0.00930723535572882	0.0105122591040096	0.00922304078510946	0.0161167991447104	0.0172758486694472	0.0183630103208169	0.0136475366259822	0.013926250588903	0.00581002543636925	0.0024213634072513	0.0170942920602939	0.00922785278918983	0.0119696917141855	0.0104627806152939	0.00949518084337698	0.0131921604984683	0.0157742367948144	0.00329147467125288	0.00234051174135653	0.00391212595143842	0.00891772302147082	0.00643663690769247	0.0534318597348643	0.063218563221512	0.047196694856853	0.0190638624941867	0.0109379950737959	0.00714508187957476	0.0202917598052673	0.00458016832493198	0.00544402613885713	0.00754373013981123	0.00733611229903459	0.00890987654458345	0.0154122185847495	0.00486953256766555	0.0209164202242766	0.0137378742185544	0.0110066691402963	0.0156421179121152	0.0128638107321508	0.00958673939486631	0.0112770755309945	0.0173115120561837	0.00915861291947697	0.00957207613373444	0.00708688232712464	0.0103319049495147	0.0131676691365476	0.00838030642568514	0.0138625247032805	0.010559162614593	0.0113660294588236	0.0108670740051755	0.0153921209979821	0.00582045048503837	0.0121537632812	0.0044533026871895	0.0062774975384844	0.00850435114857711	0.0118019116669249	0.00552726759818203	0.00749692395943598	0.00870122738280176	0.00590382694752052
A549_G1_1E_1	0.00537935162787955	0.00626439383690818	0.00549054986005797	0.00267151798573993	0.00575068416209293	0.00681145387710438	0.00580964841986284	0.00340370582910599	0.00300649952294964	0.00453484279458699	0.00964536789085507	0	0.00336897966594687	0.00525265246777513	0.0237715528600893	0.0213993096991987	0.0161556504312512	0.00709668114846194	0.00312740981918101	0.00142154918469522	0.00414899109191845	0.00633529287042068	0.0137551360317909	0.0059712748407915	0.00195391987937917	0.00795514565611466	0.00574934272244251	0.00168785531293003	0.00655601986122131	0.00907441330742715	0.00996616091201333	0.00575416861840168	0.0114331478684224	0.00453828239278225	0.00856441401519415	0.0075706081579948	0.0028592055569864	0.00437198407100299	0.00291779526323595	0.000618749585609488	0.00752503523125983	0.00612938118016922	0.00970690847279605	0.0112635521934155	0.00667525671599861	0.00680511483859497	0.00322063311870434	0.0453364141981807	0.0554365519044692	0.0397839072000802	0.0100279906063125	0.0117173675291803	0.0101326738900679	0.0118953173922984	0.00513448202115627	0.00620017187072304	0.00228713730188244	0.0124204657230824	0.000770635750986729	0.00653145665955653	0.00646185092038775	0.0119962989924258	0.0045647967400371	0.0127403716809142	0.00630029479828308	0.00342911043525678	0.00277336683459213	0.00804914088650213	0.00767178310675625	0.0168206343401068	0.0105275886169771	0.00259361324154105	0.0112756540304195	0.00410487422956162	0.0120425456698631	0.00436985344894605	0.00105286998377258	0.0168525986279599	0.00228353361527825	0.00584271392488073	0.00485633920661734	0.00441965659026076	0.0129712452944786	0.00338952342721012	0.00123914549806572	0.00490764553877994	0.011144381221229	0.00470985740695779	0.00314485833376311	0.00374440601758852
A549_G1_1E_2	0.00489055671743483	0.00865448678124906	0.00784141937942076	0.00380234442612985	0.00612672333108909	0.00368336123150715	0.0073838884060094	0.00428043166196406	0.00637530258058858	0.00190148412476321	0.00630538595439978	0.00336897966594687	0	0.00685114807782611	0.0214299881632173	0.0196373177670001	0.0137304754135014	0.0104566471022753	0.00145459785472161	0.00479023620128041	0.00516783449894619	0.00772075436042588	0.0108780976762556	0.00382847376619661	0.00174507060351194	0.00744795600880661	0.00656084214202344	0.00340212224502945	0.00981585055237158	0.0118759823289537	0.0125030403673198	0.0078675737437626	0.0118227126954304	0.00235065336002596	0.00551263621301327	0.0108013010723305	0.00398688499155354	0.00619554070402	0.00496704265162322	0.00319026493079362	0.00843591220713406	0.00948690623754558	0.00682738534661945	0.00806475859337318	0.00386304402180096	0.0064182835177478	0.000189734934003046	0.0478882136694737	0.0578647542780247	0.0420257326812369	0.0129418981176542	0.0108384739247169	0.00828431584741512	0.0144580905722246	0.00198494638368395	0.00409079090713357	0.00166830513603148	0.010179952460857	0.00267481057539862	0.00959803240182415	0.00352679443900412	0.0148550171209287	0.0075153079069773	0.0116039502495948	0.00939075476532295	0.00657400447436759	0.00374590901707952	0.00843263660660263	0.0110128598354699	0.0140731208833711	0.00945732950545026	0.000782248720170256	0.010292841988539	0.00696519391992039	0.0101984937552753	0.00756792838469579	0.00434462280757428	0.0147322003364055	0.00499086596651251	0.00909197543543315	0.00279580682691847	0.00634246050237992	0.0099077963397834	0.000664035525381246	0.00234131030777958	0.00682132281791992	0.00863960860636307	0.00394769816213311	0.00312861569046218	0.00046198548701899
A549_G1_1E_3	0.00363041248417014	0.010520147326305	0.00184816525464825	0.003082483325471	0.00227426633958349	0.00840640408109583	0.000563195034747779	0.00865562700649852	0.00546856781944793	0.00637365938201856	0.0115310988848107	0.00525265246777513	0.00685114807782611	0	0.0216378661780374	0.018348306325955	0.0145834387421947	0.00740079809708228	0.0055024842288111	0.00508846230108761	0.00175897062715078	0.00110289227182771	0.0134466157842093	0.00618945361215004	0.00528014343675585	0.00464726530858456	0.00152469146265367	0.00381542755022279	0.00874369129735872	0.00587326710973865	0.0136239336567955	0.0103511498612824	0.0064935195325173	0.00584061321756249	0.00951062367832092	0.00970460704610212	0.0028824772979396	0.00932766324130765	0.00233606996987132	0.00586481561142072	0.0126468504970075	0.00755534441497985	0.00997979157321336	0.0122348590163318	0.007645693681606	0.00383479738964942	0.00666485118386579	0.0481000098442963	0.0583801674503881	0.0431446193344718	0.0129189985665646	0.00810592389649998	0.00829450422429828	0.0153648963368044	0.00737969489919972	0.00623575758346003	0.005220971659217	0.0108768720156251	0.00517926559006804	0.00483783114130847	0.010358222185605	0.0148509663582871	0.00827754042823162	0.00935529714605518	0.00924171707301529	0.00703880639064627	0.00802425860219686	0.00348351305611737	0.0089718356425477	0.0159222409638549	0.00737450891037707	0.0064342754865365	0.00786988850774632	0.00811105892944224	0.00984501143310896	0.00746034311338849	0.00467381505385581	0.0146403327875442	0.0031986279543603	0.00826376003498641	0.00573721308830726	0.00931528429230047	0.0132803858028749	0.00633962229891976	0.00508654450903029	0.000674569167668692	0.0103218396312656	0.00404325341030567	0.00828207965389242	0.0068972435788255
A549_G1_1F_1	0.0188154882217669	0.0299277441217703	0.0234257915051109	0.0216118902238249	0.0194750151510028	0.0179890268388743	0.0215587995113954	0.0257071173534881	0.0260766052808373	0.0195995684983634	0.0170713658302907	0.0237715528600893	0.0214299881632173	0.0216378661780374	0	0.00512826028877645	0.00770179524770544	0.0290004846675778	0.0208095377896933	0.0248081813541608	0.0209426676510408	0.0211108197306058	0.0111394101372173	0.0178522329594674	0.0219461240169516	0.0169922853858847	0.0201238815060751	0.0223871620530889	0.0298400770534283	0.0265668041098134	0.0337152968290785	0.0292346970902318	0.017711887882192	0.0193716096004948	0.0162555565148327	0.0308717498376242	0.0215303509017981	0.0275949700890535	0.022511481270227	0.0240008079633823	0.0296885421774293	0.0288956578968951	0.0147909074645613	0.0147441887562048	0.0175776117358632	0.0179059793398843	0.0214418691713288	0.0690727316083218	0.0791513184115568	0.0634160397871443	0.0337216583155262	0.0138792769105613	0.0137175397242896	0.0356547201483904	0.0195197498133021	0.0176079402830413	0.0215890623251743	0.0113548334494584	0.0230501970670222	0.0264327201105003	0.0217174435442327	0.0357039025701181	0.0283196107218557	0.0125803505846053	0.0299213938814257	0.0271172395776361	0.0251686978432418	0.0185540978188825	0.0304252366769736	0.00795231150160466	0.0142932582800357	0.0220134395115515	0.0139310245041847	0.0278751845815787	0.0119032409274799	0.0279459944949147	0.02418226037605	0.0070227772730528	0.0234781510019423	0.0292121470722601	0.0189900201969741	0.0277268170723183	0.0126617015740909	0.0209637881003184	0.022579770592562	0.0222862312784128	0.0127914367750076	0.0192034468218139	0.0245268933986302	0.0209771393793782
A549_G1_1F_2	0.0161016883970153	0.0276620698721897	0.0200183572542116	0.018959830541626	0.0163826673476925	0.0166490561335745	0.0181621115858251	0.0238475123398479	0.0233026270672581	0.0177368513602312	0.0166512430928124	0.0213993096991987	0.0196373177670001	0.018348306325955	0.00512826028877645	0	0.00712354477147732	0.0257291583166312	0.0187259695698129	0.0222275060270684	0.0180004583261536	0.0176418708567483	0.0110836980691718	0.0158309953890322	0.0197614010643886	0.0138437217409695	0.0169030665825931	0.0198462150123591	0.0269476761276323	0.022685001338673	0.031306462791985	0.0270994010175527	0.0134862365419291	0.0173644816360625	0.0151731667968133	0.0279516720867005	0.0188378808418319	0.0255532787525519	0.0196356725030861	0.0217391306459391	0.0280711962046537	0.0258584695717684	0.0137265894822376	0.0145270974589318	0.0159881559955252	0.0149062704678326	0.019604900758041	0.0663639041882601	0.0765821417740349	0.0611177711121506	0.0310146769941007	0.010252157639006	0.0113797171927762	0.0331957644351207	0.0179172396930891	0.0155696693533584	0.0194116789603201	0.00963757873110887	0.0207484719335271	0.0229612389698262	0.0207423066171387	0.0329897384209851	0.0258038602344626	0.00899411361743677	0.0272170222693784	0.0245485961583588	0.0232437168711649	0.0149949368640936	0.0273128612231669	0.00874575672321654	0.0110716706416296	0.0200863076004043	0.0104876598617994	0.0254304265176032	0.00945079827849904	0.025270890108335	0.0216111899004476	0.00528717488944284	0.0206646836581291	0.0263818554370402	0.016936754480156	0.0256539777312015	0.0127259496593257	0.0190731989615651	0.0203032123529977	0.0190204020177216	0.0114216292098728	0.0166911274661473	0.0227558576523416	0.0192185873135875
A549_G1_1F_3	0.0114269632863949	0.0222605139696628	0.0164245102771691	0.0141280986204289	0.0123297010247587	0.010306094567395	0.0146057355530118	0.0180072778949606	0.0185922121728342	0.0119086079034487	0.00971428767854505	0.0161556504312512	0.0137304754135014	0.0145834387421947	0.00770179524770544	0.00712354477147732	0	0.0217794800177485	0.0131449001310672	0.0172537157532729	0.0136396886369598	0.014246440984678	0.00396545437382016	0.0101991084730327	0.0142950869680732	0.010020168690729	0.013062112696791	0.0148430799875633	0.0223784727744213	0.0199959061752626	0.0260667070398545	0.0215500921268499	0.0121543359202408	0.0117022420792771	0.00860942536744104	0.0234159189898513	0.0140679164218412	0.0199032777666797	0.0151316508270433	0.0163547021997723	0.0220035021254383	0.0215209984238189	0.00713388476132655	0.00748910068270497	0.00987638934212428	0.0107523247735416	0.0137443949406069	0.0614611324506141	0.0715090767627079	0.0557349224824126	0.0261582564688085	0.00782923254015778	0.00632814703791572	0.0280128505105581	0.0118195615740803	0.00996169720760561	0.0139388024615451	0.00378940936677378	0.0154200281263121	0.0194190572029564	0.0141470948050022	0.0281353808647087	0.0207179865942048	0.00673317705033023	0.0223762847372877	0.0195401156067959	0.017471590412646	0.0119182192343757	0.0230805079175384	0.0023257056178037	0.00764485451847261	0.0143215791626565	0.00761278582416755	0.0202551140696289	0.00480007255606457	0.0204025381177667	0.0166301021209536	0.00206477234102585	0.0160465998211705	0.0217257476979503	0.0113328178715479	0.0200378345497773	0.00560960734175842	0.0132712764779718	0.0149464319973089	0.0151915782705772	0.00509154700591296	0.0116985151920181	0.0168265670918913	0.0132769310082358
A549_G1_1G_1	0.0103751912006176	0.00670835034136146	0.00572557902466876	0.00791820197726181	0.00952880851100511	0.0136800064309024	0.00756945075454565	0.00870607464054393	0.0041170575783513	0.0113209924103796	0.0166645664574345	0.00709668114846194	0.0104566471022753	0.00740079809708228	0.0290004846675778	0.0257291583166312	0.0217794800177485	0	0.00991739469135071	0.00567885737246602	0.00814230666520705	0.00810387765805673	0.0201028442059225	0.012225014606216	0.00886923082508865	0.0120232968356224	0.00889299106148289	0.00752759743992984	0.0027746188697698	0.00511662104568972	0.0079388823637773	0.00730114205540906	0.0130991291916416	0.0111146643727255	0.0152982996123312	0.0031850923544727	0.00791470107678745	0.00762377348882528	0.00672680355010395	0.00739773620624592	0.0104730746033768	0.00158374662036526	0.0162183691385882	0.0180837866347811	0.0133220446167074	0.011102941160694	0.0103001363988387	0.0408426657518768	0.0511734550934514	0.0361945531057855	0.00643535857243371	0.0154789789178587	0.015453184204448	0.00919537495811631	0.0120910608480318	0.0123864041252286	0.00912527173344422	0.0180067298488869	0.00778675137656027	0.00299423112384647	0.0134286444911894	0.00811289376961492	0.00487101653655664	0.0167433582797393	0.00399136555139427	0.00469453232032728	0.00847976545097509	0.0107553990440199	0.00187362320489852	0.0228925341686001	0.0147716043182386	0.00968751679417156	0.0152658508648932	0.0052981636485397	0.0171388441375745	0.00392625782100665	0.00611924749823599	0.0219869420651273	0.0059724193510641	0.00298193099404732	0.0112891419192775	0.00745232143618514	0.0195853378207008	0.0103931722030854	0.00816804030964936	0.00673679017837077	0.0171518670462151	0.0102638662083898	0.00935893313629967	0.010807988428275
A549_G1_1G_2	0.00347387498315542	0.00912083858791266	0.00664978622438632	0.00255415223345789	0.00467219873190841	0.00376770932298473	0.00601851832308944	0.00514679438405611	0.00599129845809531	0.00142479274468165	0.00677746264953163	0.00312740981918101	0.00145459785472161	0.0055024842288111	0.0208095377896933	0.0187259695698129	0.0131449001310672	0.00991739469135071	0	0.00444203842171944	0.00377876147413734	0.00632108799977573	0.010630293999425	0.00296112764203302	0.00117872525762236	0.00608163756614567	0.00511930644394643	0.00245030561903036	0.00966486017487859	0.0107845462330737	0.0129246105714287	0.00844701371825192	0.0103814076111696	0.00144431006565148	0.00546203217343438	0.0106866714124273	0.0027102861702948	0.00684697045623299	0.00383340382867501	0.00322622177046335	0.00945104337055587	0.00913502125804104	0.00657960744147243	0.00820392524315247	0.00354919504828047	0.00501768215571976	0.0012944446034047	0.0483397423331488	0.0583903527205992	0.0426472870538595	0.0131250631945095	0.0095888144492779	0.00735028288645276	0.0148730834807024	0.00220283872559152	0.00321132175830305	0.000841366690401339	0.0094674203469254	0.00235799908855775	0.00869272214123876	0.00486754262938341	0.0150823204605642	0.00764943531992301	0.0104319535685247	0.00942387810588763	0.00655255445342046	0.00452529497317328	0.00698228311536593	0.0107049062793124	0.0137171275653089	0.00824692121502152	0.0014569404450181	0.00906603038747698	0.00715235345974156	0.00928135883938697	0.00749681348536612	0.00388003547590137	0.0139748148756025	0.00410035694018665	0.00895761192762308	0.0018229136997992	0.006960815536624	0.00985538344532366	0.000849581158104912	0.00188952005782437	0.0055405246443428	0.00808639966497269	0.00254128305866174	0.0041486069900274	0.00140128530889838
A549_G1_1G_3	0.00612699167045135	0.00559949425970291	0.00483965000832042	0.00326833214014184	0.00613297811616749	0.00818094959012838	0.00560527126509815	0.00397197303985205	0.00158681094289865	0.00586580827825599	0.011056456377488	0.00142154918469522	0.00479023620128041	0.00508846230108761	0.0248081813541608	0.0222275060270684	0.0172537157532729	0.00567885737246602	0.00444203842171944	0	0.00444291666281142	0.0061895394422064	0.0150159315201974	0.00714725301989797	0.00330165611075896	0.00853741459148552	0.00593820090181993	0.00242199705911819	0.00523569309815234	0.00800041757947121	0.00908730010100989	0.00530293935595382	0.0115296584623463	0.00579721519076226	0.00990373185508447	0.00626552292362883	0.00339673389189705	0.00425176359747969	0.00288365787146582	0.00176020498430139	0.00760312985232692	0.00472248211364018	0.0109923805356104	0.0126314827542629	0.00798018789705986	0.00740592637040686	0.00464041904269807	0.0443155807927773	0.0544662302405958	0.0389132281153148	0.00891727278199857	0.0123183405382054	0.0111053376061427	0.0109721147749804	0.00652341670335428	0.00735880029501963	0.0036060363599973	0.0134860305472	0.00214823380849517	0.00532757835835905	0.00781576659245368	0.0109001186444818	0.00357758676189681	0.0134175272204436	0.00512361857776545	0.00232608113681849	0.00346491367303096	0.00826986208271155	0.00627769967137273	0.0180262645275288	0.0112263652379338	0.00401509597911819	0.0119249117806756	0.00323869744258512	0.0129811915328086	0.00314968299303728	0.00062616364776625	0.0178394243288614	0.00189370999503965	0.00453923334837133	0.00607129087930989	0.00423029216750454	0.0142936504251782	0.00478676647214287	0.00257698447200986	0.00459496198707923	0.0123072765075413	0.00561364006149247	0.00411338863267139	0.00516084002383404
A549_G1_1H_1	0.00225257140142691	0.0100421988930364	0.00327813042699237	0.00156954453528529	0.00169262894392096	0.00668703168850983	0.00224695654759689	0.00748509918436046	0.00531457027099098	0.0046154695893897	0.00982464708663068	0.00414899109191845	0.00516783449894619	0.00175897062715078	0.0209426676510408	0.0180004583261536	0.0136396886369598	0.00814230666520705	0.00377876147413734	0.00444291666281142	0	0.00255340204406022	0.0121301518488688	0.0045635303092882	0.00370534726410025	0.00417345628953856	0.00160768815892694	0.00250012305665403	0.00896496802760639	0.00747624931968365	0.0134454125268573	0.00971086095183226	0.00728870140224938	0.00409024586566202	0.00788369219154788	0.00998226760196369	0.00135755575134483	0.00847589649840715	0.00164206967786451	0.00471412615546338	0.0116738565420936	0.00795754360168587	0.00847527913814316	0.0106479271076137	0.00597138779380268	0.00309685999760563	0.0049854277252488	0.0483977185199662	0.0586171897671925	0.0432004621835794	0.0130199885842126	0.00792651136474375	0.00731466843520011	0.0152816926143231	0.00562103095940479	0.0046436239286146	0.00358915803938951	0.00986521894973461	0.0038666434041085	0.00599637425684175	0.00864588408416723	0.014993686409642	0.00795102893733512	0.0090763609794621	0.00923041392979265	0.00667832028830451	0.00682768389825609	0.00390317820699671	0.0094865683336746	0.0147892332693312	0.00693117304942592	0.00482323594891996	0.0075720202160863	0.00766748432181552	0.00904368491048385	0.00730829031101492	0.00388991941930318	0.0139211763856368	0.0026882063636943	0.00838457839693182	0.00400952565904487	0.00850036526396205	0.0118250906834948	0.00462435841675285	0.0036607844789578	0.00198225875256552	0.00908066600738203	0.00240173756058218	0.00693360565223924	0.0051795411632734
A549_G1_1H_2	0.00390277841691352	0.0115921079112547	0.00237936271359055	0.00404072404250698	0.00229677001493158	0.00891006054704787	0.000611590369360686	0.0097387779347598	0.00651359744608972	0.00703950582246245	0.0119843228897677	0.00633529287042068	0.00772075436042588	0.00110289227182771	0.0211108197306058	0.0176418708567483	0.014246440984678	0.00810387765805673	0.00632108799977573	0.0061895394422064	0.00255340204406022	0	0.0134095541034494	0.00657300486872803	0.00622993732899707	0.00422658891243126	0.0014852083895999	0.00484724504540552	0.00965512515770127	0.00584071465050813	0.0146293570530876	0.0114423697943417	0.00543321755126178	0.00646267954632417	0.00984456915003913	0.0105877882682352	0.00383167154462242	0.0104303879130374	0.00342586210404815	0.00694380061763456	0.0137488738366775	0.00841301710514502	0.0101589576170803	0.0124924185099018	0.00807261732499679	0.00365179392445252	0.00753866095543332	0.0489058664217109	0.0592079481362394	0.0440478422436534	0.0138458365761492	0.00739477925783481	0.00805631286617581	0.016340596186999	0.00804599979037561	0.00657673425804631	0.00613468876881973	0.0106204255770057	0.00622417889287692	0.00534193219791439	0.0111872389393337	0.0157565493185351	0.00933284105440345	0.00867500824426301	0.0102212661960996	0.00810570509993809	0.00910243729728905	0.00265196230285607	0.00976474776793986	0.0157164013127856	0.00682011053427069	0.00736497727564357	0.0072243660885369	0.00918503714848339	0.00945900735052793	0.00848664641528567	0.00577620291101893	0.0141566763097906	0.00430106544081937	0.0092122319831848	0.00629428951362939	0.010417402786351	0.0133785658410103	0.0071693696940365	0.00609889532631593	0.00165617261469633	0.0102493249954616	0.00451963112828697	0.0093293824009497	0.00772217182610551
A549_G1_1H_3	0.00989572674912005	0.0195314724547937	0.0152681318027517	0.0121941394980754	0.0112028937441016	0.00722167976101569	0.0136196528568893	0.0150465442304264	0.0164959405655878	0.00924969491652951	0.00593408095404597	0.0137551360317909	0.0108780976762556	0.0134466157842093	0.0111394101372173	0.0110836980691718	0.00396545437382016	0.0201028442059225	0.010630293999425	0.0150159315201974	0.0121301518488688	0.0134095541034494	0	0.0079131739175707	0.0118084555952421	0.00942185280457985	0.0120164911350177	0.0127161710872019	0.0202490220027637	0.0192388425004622	0.0233796474312668	0.0187269157204764	0.0129055974011595	0.00922493859266035	0.00539304019601207	0.0212803441170942	0.0121896986650727	0.0170426072774574	0.0133872865361009	0.0138289951401859	0.0187800764510944	0.0195830606413227	0.00406535789446888	0.00362012394390091	0.00709987488348011	0.00975978055763114	0.0109342994260035	0.0587341956755721	0.0686563552627176	0.0527393940590997	0.0237362062347425	0.00877068056856738	0.00560157603315385	0.0253342808395752	0.00889416478894704	0.0077321007564107	0.0114686216293961	0.00360697274413283	0.0129873730859056	0.0181231362658355	0.0106279170871407	0.0256790911404191	0.0182635238200357	0.00813247676059194	0.0200531453269775	0.0171821375872249	0.0145829576327028	0.0115775955445485	0.0211655402653772	0.00328088893165049	0.00793053475282221	0.011568268584804	0.00831349987302218	0.0177477566238785	0.00527015294272978	0.0181194455431071	0.0144172603163684	0.00588285730859196	0.014152291663678	0.0195542784336372	0.00894798954892163	0.0171999709818281	0.00164423028319038	0.0105430798863402	0.0125160964597979	0.0139567795391774	0.00316884375487853	0.00985249708935911	0.0138275132605957	0.0104164860272571
A549_G1_2A_1	0.00268027740507518	0.0120789845384587	0.00784131053673232	0.00430836454270569	0.00432785427081239	0.00244755977913924	0.0065413695043047	0.00802139399910825	0.0085933940700748	0.00193594067635913	0.00541838524609659	0.0059712748407915	0.00382847376619661	0.00618945361215004	0.0178522329594674	0.0158309953890322	0.0101991084730327	0.012225014606216	0.00296112764203302	0.00714725301989797	0.0045635303092882	0.00657300486872803	0.0079131739175707	0	0.0040971369257834	0.00434464655346813	0.00509619289799202	0.00480655418868588	0.0123640910026384	0.0120289825443328	0.0158721983013675	0.0114065313278689	0.0090531071376021	0.00154147565330116	0.00332481202620344	0.0133996306172726	0.00432650998499134	0.009795851200657	0.00556156092224687	0.00615626107750995	0.0122536751210274	0.0116708627446335	0.00400303032814454	0.00608628274498361	0.001511786604443	0.00366073725911052	0.00378191692496071	0.0512764791163334	0.0613395599156556	0.0456058574755379	0.0159968929739958	0.00721688990228312	0.00446032894710542	0.0178170244124619	0.00244645264552972	0.000262422217319488	0.00374046281730395	0.0065064847132021	0.00522596958812138	0.0104613542420953	0.00598729825892273	0.0179668178974633	0.0105352258734976	0.00786056479689632	0.0122448977857788	0.00938412913269009	0.00742840034547155	0.00603046917235065	0.013253529262017	0.0108797078286041	0.00578901692722142	0.00425901933920264	0.00663812818270882	0.010061556824083	0.00638227810223615	0.0102842894269533	0.00653621860787214	0.0110186666006774	0.00625601400628741	0.0116796611949614	0.00113853272667982	0.00991476268442499	0.00737756571037978	0.00324375781291864	0.0047511568551508	0.00653633405586066	0.00517419620352888	0.00216312790867861	0.00692935425929086	0.00343687539837585
A549_G1_2A_2	0.00408624423790265	0.00799047952881277	0.00613175663201659	0.00219868294730068	0.00495841189198311	0.00487936418590504	0.00583138544222881	0.00424519613177942	0.00487191046585472	0.00258127041251009	0.00779657028829638	0.00195391987937917	0.00174507060351194	0.00528014343675585	0.0219461240169516	0.0197614010643886	0.0142950869680732	0.00886923082508865	0.00117872525762236	0.00330165611075896	0.00370534726410025	0.00622993732899707	0.0118084555952421	0.0040971369257834	0	0.00674866395543942	0.0052333642085787	0.00166185243803071	0.00850415861190161	0.0101338364283822	0.0117754683809608	0.00735354456821016	0.0107653505469861	0.00261182094217221	0.00661450780297674	0.00952203713855137	0.0024029524182638	0.00579488129092861	0.00325367861766103	0.0020604082377606	0.00857870999243506	0.00801747097213779	0.00775574944276921	0.00933042977821913	0.00472214783859886	0.00562613545808669	0.00155971854058381	0.0471852680933183	0.0572499363942325	0.0415319912964546	0.011947849707936	0.0103950965209489	0.00840903753100456	0.0137204717045099	0.0032323389303892	0.00433908272915184	0.000357214122785781	0.0105954986227757	0.00118329531308014	0.00786472335975756	0.00523202004630596	0.0139068599223359	0.0064726964265511	0.0113138070488356	0.00824599770711158	0.00537489637744593	0.00359259007547259	0.00732833955797055	0.00957838301127423	0.0148936766564116	0.00910654504543763	0.00116456031240873	0.00990187461792551	0.00598016915067375	0.0103370966339564	0.00632335926676138	0.00276932552072385	0.0150799691450464	0.0032502252049982	0.00779343811621666	0.00296267124752118	0.00589385771277163	0.0110184592557248	0.00152825485894336	0.000725479932722423	0.00517505803037962	0.00924958785166911	0.00323957369479552	0.00340963169358399	0.0019928151432078
A549_G1_2A_3	0.00266245175799781	0.0141115021482056	0.00645461335983617	0.0053227893636109	0.00254060903603917	0.00670576662069748	0.00460439700207074	0.0109779104451283	0.00948792802447478	0.00587771641412886	0.00930723535572882	0.00795514565611466	0.00744795600880661	0.00464726530858456	0.0169922853858847	0.0138437217409695	0.010020168690729	0.0120232968356224	0.00608163756614567	0.00853741459148552	0.00417345628953856	0.00422658891243126	0.00942185280457985	0.00434464655346813	0.00674866395543942	0	0.00313293344118999	0.00628613685504846	0.0131060988424483	0.0100139407351746	0.0175989210956204	0.0136920430730399	0.00471814259337434	0.00525613869896304	0.00691201527137877	0.014111849105979	0.00516450688456485	0.0123146614685869	0.00581535255801682	0.00841930223102571	0.0153030472227976	0.0120342201631477	0.00673146594956781	0.00916638372027844	0.00569174466595003	0.0011501251375815	0.00732338141209644	0.0525415003746454	0.0627725776799353	0.0473693039852149	0.0171889221632183	0.00378245754925826	0.00389535695157755	0.0194479328867596	0.00667803152172388	0.0041822656992065	0.00646006159424309	0.00642163361875931	0.00744388543087339	0.00946552045761999	0.01024715188309	0.0191595440161259	0.0120923397942286	0.00490335582385387	0.01340332739821	0.0108216578090164	0.0103172609214676	0.00217761182756207	0.013518236119749	0.011531673216985	0.00277632964244571	0.00752445714715225	0.00340002178840394	0.0117758889829757	0.00523599823620543	0.0114793652875403	0.00794610299809473	0.00999424359520838	0.00685822232961125	0.0125439271981205	0.00485728333893156	0.0123715595901158	0.00963589272188268	0.00678393759364045	0.00707525937694549	0.00529543750908973	0.00626199385184745	0.00354984640785453	0.0101401544631025	0.00720097446504304
