	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_3	0.0170938662288864	0.00810362768009882	0.00465372901567305	0.0146277001981206	0.0099680245640019	0.0135706433312567	0.0109458526265302	0.016516667081327	0.00943928551517191	0.0121675434284634	0	0.0148666631754679	0.00910249468278967	0.016654845010906	0.00707651804581681	0.00895896611136293	0.0127479288354635	0.0411486754159383	0.0365414333542672	0.0220899318283771	0.028491223711979	0.0236599589591148	0.0129747881528655	0.027917049163211	0.0200469247898921	0.0104280859910366	0.0195834416134587	0.00109237619328019	0.00999729718720165	0.0117387507023864	0.0129699839683431	0.0138727766339328	0.0171594598139678	0.0103845698017969	0.0198237418128764	0.00848174495705979	0.02448168925175	0.022382096087343	0.00498313591136752	0.028004131802984	0.0176077823980008	0.0102342095970556	0.0249977057401518	0.0130687988414047	0.00524968569483922	0.0179541390915434	0.0094499122712793	0.0187040115241088	0.0135493827537151	0.00699962752456506	0.0433913856428634	0.0226709050740029	0.00488488433424367	0.0107421083649327	0.0335970323262601	0.01320991644092	0.00139439488410244	0.029019133629554	0.0204444348597493	0.0119827352733882	0.0112678018763491	0.0368224992992391	0.035656546468477	0.0336350574630301	0.0250520497505469	0.0289206697915934	0.0227889632692141	0.0168647875553086	0.00905647615562649	0.0160501614874462	0.00938763328901195	0.00152256090326552	0.0118572436894329	0.0152168421485707	0.0102040094276776	0.0265442192565529	0.0147492594848102	0.0236519981144403	0.0357769710589847	0.0220822433175448	0.0132612282008382	0.0319742989864543	0.02562200856392	0.0268553234139204	0.0178726675380244	0.0227371764563448	0.0164597610205371
A549_G1_1E_1	0.00970656822635586	0.00749473944321827	0.0187351133381257	0.00700507760538479	0.0168486079134612	0.0265112641030151	0.00976513594807254	0.0313794209101847	0.00575192418695046	0.00402152219414972	0.0148666631754679	0	0.00740934192728004	0.0291000708719572	0.00813966052765818	0.00963253664804987	0.027051958917897	0.0289857605585101	0.0240921613725261	0.00930475385212342	0.0136617163200704	0.00994180207230039	0.00933325770498948	0.0154971840669823	0.00520795534513056	0.0229551156722054	0.00847832983226751	0.013823841049801	0.0248461003158903	0.00690115103134736	0.00195458214777803	0.0287229807739815	0.00389071118217153	0.00828426219175263	0.00595800456529082	0.0180027926952036	0.0139015626871567	0.00751782487077362	0.0107460159345109	0.0152634595944936	0.00318990844749	0.00490789876700615	0.0142999253564531	0.00195492454904564	0.0101156633299698	0.00311372759376858	0.00545392582422946	0.0335372860233014	0.0262006853811559	0.021582310367232	0.0286000501800604	0.0111445240259325	0.0132778448437903	0.0244695130416771	0.0482318070153408	0.00739110575635916	0.0151354118232526	0.0437940203025508	0.00562988907799513	0.00476800754083791	0.0257536507475302	0.0240430317228205	0.0230275465026944	0.0195882025475832	0.0126311027080945	0.0174041975743206	0.0129982742392121	0.00739406378479156	0.00896640947633521	0.0048062665043446	0.0110698270194012	0.0157043782430665	0.00353817126980998	0.00675229332701553	0.0250258600258547	0.0135495393786567	0.00462733215658728	0.0377786214457638	0.021030691000205	0.00729041780953893	0.0254299998714851	0.0184364097082214	0.014518956341782	0.0119976396667872	0.00321480574984543	0.00908745138341055	0.0133439989812807
A549_G1_1E_2	0.0083666178919383	0.00595931450258012	0.0120365555062704	0.00559547683415835	0.00954239207456665	0.0223619302327908	0.00362024529544842	0.0251442349395335	0.00516769420759737	0.0071599774012098	0.00910249468278967	0.00740934192728004	0	0.0253166682086774	0.00245265528015318	0.00242536507929523	0.0218492982615382	0.0321052029451757	0.0274592889639436	0.016450255984603	0.0206790578069791	0.0147352403462454	0.00483820862353081	0.0188173631656841	0.0120329448647589	0.0156606129841037	0.0104832070419885	0.00829213575260391	0.0185617910358112	0.00272603790265753	0.00609356277605799	0.022385108510268	0.00845655963340149	0.00205562110640832	0.0110859962087319	0.0152450139616138	0.0155017371555526	0.0144169347543033	0.00715172293859673	0.0189064424469439	0.00931986411291998	0.00284651027682564	0.0160111730695049	0.0054754118161071	0.0038659982380079	0.010073805944902	0.00324371725534085	0.0270861965188503	0.0188726967919685	0.016095137131589	0.0348962038381869	0.0135783741097676	0.00611187981569476	0.0173880133725513	0.0425561279751722	0.00430296463273743	0.00990401524861991	0.0378587592930593	0.0123465644078501	0.00313037782302941	0.0203607151870565	0.0277262025940635	0.0265634275033985	0.0246795012558398	0.0159524589425433	0.0198831478801724	0.0138908530148835	0.00778808009332961	0.00176376459541044	0.00705270859850115	0.00400583506307798	0.00943271607852781	0.00621687715861755	0.00614218027564187	0.0191123800942355	0.0174648037739463	0.00989557503771062	0.0327513868490407	0.027245043886399	0.0138672447621703	0.0217403617009158	0.0229225617899426	0.0165945719915195	0.0189286144698632	0.010611908681276	0.0138173210087784	0.00931964875946716
A549_G1_1E_3	0.0335954260515993	0.0216563494195877	0.0167951111060646	0.0309045986956412	0.0252880370668598	0.00317196394854157	0.0275807302848774	0.0127569453341263	0.0234330762564568	0.0253022881502935	0.016654845010906	0.0291000708719572	0.0253166682086774	0	0.0229605846815987	0.0255716116836759	0.00680969151916201	0.0572863985739446	0.0525427833398938	0.0329997575233533	0.0415223159743689	0.0388820944681185	0.0295750595490909	0.0438252280211877	0.0341073354680112	0.0205162448921223	0.0356057746199948	0.0171958814904669	0.0126821081212657	0.0280397374366555	0.0271844073547676	0.0128547583678496	0.0323364259917989	0.0268806556393079	0.0348725789627333	0.011207802701983	0.0408017382101342	0.0361468766903007	0.0186816415430717	0.0437894983294728	0.0322469716663331	0.0255276220027322	0.041307346530187	0.0277672194303684	0.0215321480776527	0.0321052188487372	0.0244906736867786	0.0150635054603033	0.0216214361273101	0.0107651032338087	0.0570228701666519	0.0387227050207813	0.021381693884437	0.0181841848881286	0.0217273860322757	0.0295938143839803	0.0155523678650962	0.0188729813951531	0.0345684525956475	0.0277536267726848	0.00810466218830164	0.0526886869157166	0.0515786201294925	0.0486734254130656	0.0409006659910872	0.0451237941600415	0.0391997124091377	0.033042677897582	0.0256010967994776	0.0317363315582171	0.0260337041577381	0.0170943991761609	0.0255725645680218	0.0314159885650509	0.010735745214561	0.042194755864497	0.0267594306649234	0.0103717454362522	0.0497177120431444	0.0362125827777687	0.00367245216844061	0.0473973318462619	0.0418605572286704	0.0401856467057901	0.0313863695932962	0.0379819020589321	0.0330812091089043
A549_G1_1F_1	0.010809207376564	0.00406712417251378	0.0106106998574366	0.00796272563057786	0.0100275386598217	0.0200451252900138	0.00573597254994683	0.0234610421692499	0.00395998946906983	0.00657681335199025	0.00707651804581681	0.00813966052765818	0.00245265528015318	0.0229605846815987	0	0.00396161798137529	0.0197545412707049	0.0343810646978472	0.029687337882104	0.016505590610318	0.0217738237435704	0.0165862461950537	0.00723136150543375	0.0209992998289686	0.013187017048599	0.0149735651142773	0.0126962168182911	0.00615337320468882	0.0168827089980364	0.00514601422361474	0.00641206280159874	0.0207494811551766	0.0100901939730046	0.00438800651612874	0.0127558536320383	0.0127929411983132	0.0178513562456642	0.015561166192948	0.00470544774456019	0.0210391315599526	0.0106306172648585	0.00326816531705198	0.018355734331695	0.00622477113719512	0.00198252538456896	0.0111222986869189	0.00277929453837166	0.0255273507002153	0.0182494045105786	0.0140525685882428	0.0364194092068604	0.0158121767396095	0.0053139914963955	0.0163486680031544	0.0406673061829033	0.0067376585689383	0.00770163173620974	0.0360630750575529	0.0135560511020302	0.00493247230984403	0.0183155101744608	0.0299082559152542	0.0287632136157306	0.0265632964132451	0.0181009083471184	0.0221821747946273	0.0162804668623786	0.0100862490173698	0.00352892545396465	0.00900709807418774	0.00540012836371141	0.00767920922328239	0.00585267448515814	0.00845837713434533	0.017254065072004	0.019535289477241	0.00943514783125908	0.0306463384870789	0.0287841032898124	0.0151621021919938	0.0193617510862447	0.0249336546062099	0.0189095421571577	0.0200779990933959	0.0113088920586007	0.0156633335073884	0.0116073542405295
A549_G1_1F_2	0.00818153395448866	0.00796855434681843	0.0109884471230481	0.00608088924038188	0.00721779966021066	0.0225156639820653	0.00203526874530675	0.0241808315850201	0.00745338554950908	0.00957857268881752	0.00895896611136293	0.00963253664804987	0.00242536507929523	0.0255716116836759	0.00396161798137529	0	0.0215186134367581	0.03236510029399	0.0278631962246779	0.0187969377112197	0.0225362767983494	0.0159275617914109	0.00401604197218305	0.0193942955071223	0.0139387861704714	0.0138674281775415	0.0111500736023845	0.00838297542894646	0.0176598926109685	0.00346367988173304	0.00846181230803156	0.0213869642560333	0.0100622378481191	0.00173996720383429	0.0125712519769913	0.0161477467852436	0.0156604182160999	0.0162953170971152	0.00836644192137896	0.0195850522578468	0.0111736490663991	0.00526807096551482	0.0161805193155635	0.00774802263766623	0.00428785007127076	0.0120827760270214	0.00562143509606689	0.0259635746174419	0.0169978716749074	0.0157493870040211	0.0363250910884914	0.0141143935732265	0.00487413621676088	0.0158475792959085	0.0417931229666519	0.00456069979131952	0.0100236171716979	0.0369788209692153	0.0142087317663983	0.00499702833748516	0.0199588218559778	0.0282340062533066	0.0270383392423118	0.0257230644052207	0.0166376149244131	0.020153682450722	0.0139113021132181	0.00834761809385453	0.00067721335145672	0.00834601353460873	0.00158664775016023	0.00888875351110686	0.00864170156234041	0.00676121996583677	0.0184384641746712	0.0182780841422447	0.0123206643145631	0.0323718533826258	0.0286874702641329	0.0156421124211513	0.0220984478044082	0.02378408319066	0.0168547344040581	0.0207593408062595	0.0127895733036054	0.0150324590300529	0.00789374099028196
A549_G1_1F_3	0.0296975976247511	0.0196509378028069	0.0113060731003594	0.0273544828730784	0.0197464075878783	0.00447393282248351	0.0234072468129535	0.00693986561298537	0.0213245394002408	0.0237005594454936	0.0127479288354635	0.027051958917897	0.0218492982615382	0.00680969151916201	0.0197545412707049	0.0215186134367581	0	0.0538412159682003	0.0492674778421838	0.0327103092084103	0.0403390714901881	0.036301006884137	0.0254941713022925	0.0406583086551133	0.0322475497382753	0.0140200785463112	0.032327347016056	0.0136044097455863	0.00601040962394186	0.02447210081041	0.0250997304656206	0.00624306586000312	0.0297468914083192	0.0230546983916198	0.0323938121271235	0.0111970729220288	0.0371562752730406	0.0344864945235269	0.0163193675039945	0.0407435485550805	0.0300118283089232	0.0227690567344851	0.037674688655788	0.0254211690023928	0.0179928120994254	0.0301616778810143	0.0218624738789226	0.00954566053262936	0.0148650287003765	0.00577579603336203	0.0555979820161645	0.035410171228712	0.0168418785696091	0.0115117312685188	0.0212506898227545	0.0259130365001579	0.0120741092490354	0.017108777169442	0.0326776728310522	0.0246850025859436	0.00164840055395924	0.049558863558563	0.0483910462303307	0.0462645972715868	0.0377936529921272	0.0416216958977617	0.035424439713589	0.0296013291518733	0.021705220012501	0.0287584694588378	0.021628000731468	0.0126323103085545	0.0236968200114221	0.0279546099039905	0.00412463455054236	0.0392721304693456	0.0257494042439341	0.0109056388750519	0.0480665009331795	0.0343387197969717	0.00619718077242925	0.0446783086058194	0.0383217689705195	0.0388214395492755	0.0297835954858124	0.0353796784051116	0.0284163784113658
A549_G1_1G_1	0.0242160575640574	0.035939753812479	0.0431750295974714	0.0265323382784098	0.0362565014566954	0.0544087790832492	0.0305576099923763	0.056196843431538	0.0341873116483032	0.0330050837935043	0.0411486754159383	0.0289857605585101	0.0321052029451757	0.0572863985739446	0.0343810646978472	0.03236510029399	0.0538412159682003	0	0.00491683932884845	0.0307602354213295	0.0223848061353061	0.0191608050857187	0.0284575043213137	0.0135541601115081	0.0249622766807057	0.0443191049882165	0.0217010986867012	0.0403876619228929	0.0498407714320213	0.029423031713234	0.0306972411875531	0.0534000377360787	0.0252908787104596	0.030803311802712	0.0230410220959652	0.0466031044901414	0.0167085088356031	0.0238855884166147	0.0386586680495291	0.0137262527454241	0.0258411574691285	0.0318159394171388	0.0161883680419945	0.0298832515005278	0.0359628953158278	0.0264844966841392	0.0328790262533045	0.0576782219162773	0.0466960063685696	0.0480719215597145	0.017839649249573	0.0185824095636537	0.0371621779681727	0.0469551508939713	0.0739134070458405	0.0279497033359502	0.0420033474904091	0.0689741317370225	0.024502704955765	0.0295531875963338	0.0523002513093062	0.005274308849751	0.00604599507919028	0.0118843524385423	0.0164823915508489	0.0122345454179892	0.0184867574412319	0.0243207370236404	0.0321536264523003	0.0256051626678284	0.0324534041119575	0.041239959455207	0.0324170490504959	0.0259652852037656	0.0507577868844308	0.0154422577984099	0.0328066500411212	0.0647025157411022	0.0162891940352005	0.0232003100238837	0.0536569753690337	0.0113168383414657	0.0155351906053132	0.0222552787623506	0.027813379701709	0.0199500510064713	0.0265393477672248
A549_G1_1G_2	0.0197955866063887	0.0311093111244222	0.0387701653872468	0.0219262324954712	0.032195633374441	0.0496984567207456	0.026125638865669	0.051877542858863	0.0293491597118352	0.0281125003990591	0.0365414333542672	0.0240921613725261	0.0274592889639436	0.0525427833398938	0.029687337882104	0.0278631962246779	0.0492674778421838	0.00491683932884845	0	0.0259876068167932	0.0179317207897113	0.014246151412126	0.0240332195738178	0.00873083365330472	0.0200508017201999	0.0402608256803062	0.0169952806509303	0.03574711725258	0.0454504097119489	0.0248093573462669	0.0258223186521362	0.049076842229111	0.0204270465094563	0.0262543927982165	0.0181410015857635	0.0417842893364742	0.0122861423855053	0.019017668339009	0.0338867158306371	0.00884449590108521	0.0209388572685844	0.0270379512964029	0.0117675718958906	0.0250294536717671	0.0313237497026182	0.0215699853693358	0.0280901885067251	0.0534540004258203	0.0427823517526208	0.043501052883563	0.0164540393718658	0.0138853123252997	0.0327045035261102	0.0428148820253133	0.0695629000562541	0.0233801408953321	0.0373493550863925	0.0646759801952584	0.0195923899009118	0.024817120086552	0.0477479843150563	0.00125511742779371	0.00118291579780492	0.00770803113810133	0.0116628410373825	0.00776558441923211	0.0141356741930494	0.0196820290819578	0.0276107735131317	0.0208241423058727	0.0280612006634641	0.0367029590625377	0.0275395185581329	0.0213299144261624	0.0462906532986853	0.0105441672790496	0.0278918272265201	0.0601505086214705	0.012948790276544	0.0183071985248316	0.0489011442068989	0.00658063466497502	0.0110313797496626	0.0176335060281318	0.0228991197930346	0.0150408716682781	0.0225362706875838
A549_G1_1G_3	0.0180739976591277	0.013993236158442	0.0265132659892333	0.0159283301779555	0.025989227889852	0.0310163938213606	0.0190664980530116	0.0381001294094614	0.012871571710309	0.0100660275048744	0.0220899318283771	0.00930475385212342	0.016450255984603	0.0329997575233533	0.016505590610318	0.0187969377112197	0.0327103092084103	0.0307602354213295	0.0259876068167932	0	0.00945080041070584	0.0130124472195236	0.0185597413002608	0.0188377549509729	0.00772034425870619	0.0314284855351646	0.0152663760047368	0.0209984840142747	0.0318657065271178	0.0162047410660525	0.0103584265428629	0.0356610476068746	0.0111948621170647	0.0175569581519237	0.0109517487491299	0.0220232600913409	0.0194823763413308	0.00736061140209236	0.0172002505656487	0.0182293375572404	0.00946446639221346	0.013670293848514	0.0196920967989172	0.0110727477926467	0.0183161543131442	0.0080666796491034	0.0137598832631134	0.040489249565186	0.0347101931261199	0.0279133976448247	0.0246341366458881	0.0166478123330844	0.0218176454351421	0.0325425557128319	0.0537952634572245	0.016584506285003	0.0218876924070524	0.0498036216134413	0.00795906649963318	0.0140638048122001	0.0317036434847471	0.0254885121763157	0.024808379479073	0.0193121773530083	0.0167156646754658	0.0213890994816204	0.0193768849952635	0.0155531292765666	0.0181208964169282	0.0131021599829492	0.020293658254971	0.0232699020856699	0.0106608577417209	0.0155004379894025	0.0316059137256965	0.0165888665456063	0.0073447282976996	0.042748117641104	0.0180290022506233	0.00838752733195571	0.029509703996046	0.0194486483132027	0.0195059031731651	0.00880275497092965	0.00658443157389379	0.012674749550038	0.0222498847742877
A549_G1_1H_1	0.0181054729181966	0.0207340377895304	0.0323799163408078	0.0174667477120353	0.0294566742063445	0.0392551131623952	0.0219308126267258	0.0449854539164147	0.0191455918759518	0.0166477863890891	0.028491223711979	0.0136617163200704	0.0206790578069791	0.0415223159743689	0.0217738237435704	0.0225362767983494	0.0403390714901881	0.0223848061353061	0.0179317207897113	0.00945080041070584	0	0.00903002296385728	0.0205704079516023	0.0128727624075175	0.00864819709610858	0.0363223630614996	0.0140293213277437	0.0274328520119755	0.0384804833162503	0.0191870931767812	0.0155260860606154	0.0423546079837141	0.0125485593984363	0.0208918730744099	0.0103678714611089	0.0303435109526423	0.0156154704621292	0.00626307236705685	0.0240981728837398	0.012062608527775	0.0113779692477869	0.0185114876032351	0.0155734099124661	0.0155504050454284	0.0237552169949727	0.0106631576596754	0.0191148844822625	0.0471750974276628	0.0395038999636244	0.0350578205997079	0.0155311815442109	0.0134962335601482	0.026756051032328	0.0380200133753699	0.061563442309236	0.0187435832756879	0.028665499630052	0.0572630521275054	0.00834019528434955	0.0176070018824893	0.0391381960793595	0.0171902327366983	0.0167642701772611	0.0105287787645288	0.0120688324270149	0.0155170358885628	0.0164326099266859	0.0159091510133082	0.021937974561351	0.0144988059876119	0.0236940051413341	0.0293621659859498	0.0167246034190062	0.0167955571516912	0.03858608139172	0.0109544130758568	0.014785666018084	0.0508314536662898	0.00858803923530391	0.00692199050593305	0.0379227803685096	0.0114439919890667	0.0150028349916821	0.00179948820118152	0.0106336749894552	0.0094319702333027	0.0227080557447006
A549_G1_1H_2	0.00965613181007033	0.0172398528055269	0.0267388287483422	0.0100035456400053	0.0220910726524183	0.0361848434442746	0.0147473447547996	0.0398719789871633	0.015461428822361	0.0139469767962239	0.0236599589591148	0.00994180207230039	0.0147352403462454	0.0388820944681185	0.0165862461950537	0.0159275617914109	0.036301006884137	0.0191608050857187	0.014246151412126	0.0130124472195236	0.00903002296385728	0	0.0129708931155568	0.00600942630230519	0.00594496221348903	0.0296530512128206	0.00544766262714879	0.022729459568577	0.033292698287379	0.0124819137869059	0.0117691199744335	0.0371103454317116	0.00658150452806769	0.0141878306024609	0.00401793785569298	0.0278825032278284	0.00687694393700066	0.0056679760218779	0.0202725771086042	0.00556475071419278	0.00675472326648528	0.0135487108809063	0.0069598270747484	0.0111202061586646	0.0184513189566309	0.00732566756229993	0.0145049945778526	0.0417844433964555	0.0326475435625284	0.0306315685932815	0.020484961126807	0.00447978161146865	0.0206853378756061	0.0317616367740541	0.0572238968420317	0.0114983967250604	0.0242318340394169	0.052570630367247	0.00551983970941261	0.0116958861726528	0.0348880660882225	0.0141270992086271	0.0131484782207349	0.00997906983642489	0.00371524254414988	0.0084274361125754	0.00744015655896772	0.00793753242538719	0.0154665468826621	0.00768588760688607	0.0167035525567469	0.0241431155442157	0.0134556895453243	0.00928924456062544	0.0338011408266049	0.0038156628212251	0.0136595491687354	0.047159985066187	0.012906776001055	0.00463062005785066	0.0352134009291412	0.00852658388899053	0.00661204324630139	0.00745093057354934	0.00870782250540608	0.000923023845204337	0.0141375521082733
A549_G1_1H_3	0.00424518074438284	0.0106965550517027	0.0147447929229742	0.00310670245374239	0.00912345244869133	0.0265271758612322	0.00210100079110108	0.0278733656587464	0.00961233170931038	0.0108771083312551	0.0129747881528655	0.00933325770498948	0.00483820862353081	0.0295750595490909	0.00723136150543375	0.00401604197218305	0.0254941713022925	0.0284575043213137	0.0240332195738178	0.0185597413002608	0.0205704079516023	0.0129708931155568	0	0.0157235688932526	0.0123670751600205	0.0167985701297463	0.00775087439927143	0.0123820808004421	0.0214283152098389	0.00276329552552752	0.00895132867166737	0.0250707040415456	0.00815431771994143	0.00284901674111781	0.0102235525476166	0.0199320573531518	0.0117681645480833	0.0145483003258528	0.011924817128707	0.015993421039574	0.00967641182322411	0.00672162294838577	0.0122891157747583	0.00788945649303856	0.00814424620234711	0.0108944728964478	0.00759385843261177	0.0295285015028725	0.0197146920967344	0.0197340116405184	0.033439912601708	0.0104900750651846	0.00871084611599848	0.0190897624569178	0.0455642517145556	0.00198540861185747	0.0140253657783515	0.040686571806082	0.0125192698428673	0.00487446123141491	0.0239207739469017	0.0244629713299076	0.0232515493179075	0.0224223467238375	0.0130926931904106	0.0162856134415547	0.00997422732024325	0.00504046822031069	0.00399797183249639	0.00610898836903751	0.00403716049805912	0.0128662113599181	0.00984684090578809	0.00379550888360208	0.0223149398948232	0.0148259394624994	0.0131922500806585	0.0363200962091772	0.0258751138288082	0.0136912879691428	0.0260844272529378	0.0203143186539142	0.0130034063811871	0.018771399856133	0.0120589330917499	0.0121373748194067	0.00458301842606455
A549_G1_2A_1	0.0115812425471253	0.0223932018646493	0.0303716773115089	0.0133590945442528	0.0243779663870321	0.0409924655121758	0.0177759917829774	0.0435452809058188	0.0206380144478993	0.0195082954714149	0.027917049163211	0.0154971840669823	0.0188173631656841	0.0438252280211877	0.0209992998289686	0.0193942955071223	0.0406583086551133	0.0135541601115081	0.00873083365330472	0.0188377549509729	0.0128727624075175	0.00600942630230519	0.0157235688932526	0	0.011949535522895	0.0323551745232573	0.0083358940392226	0.0270938314734035	0.0370471061214662	0.0162134339294914	0.0171644740363111	0.0407473001462477	0.0117480013327006	0.0177325620522825	0.00960548209091993	0.0330661987981492	0.0046424696952106	0.0114933793795023	0.0251603183248749	0.000844051115031513	0.0124030536420738	0.0183101832120849	0.0042431440100983	0.0163336337956603	0.0226790239713032	0.013190976451267	0.0193614808145122	0.0452399839931232	0.0350825560644294	0.034900873869964	0.0193724984138723	0.00528152962839091	0.0242655150788221	0.0347656544136431	0.0611642705652414	0.0148516947943114	0.0286831569526664	0.0563443925233788	0.011528588589002	0.0161063584326678	0.0391604119945337	0.00891362168349444	0.00776870040480834	0.00757452466340193	0.0029329462457116	0.00267101254149054	0.00643788828268606	0.0110893529474841	0.0190883984976909	0.012096437815437	0.0197523086186125	0.0281510331862558	0.0188874871817551	0.0127282031287419	0.037794554359617	0.00225012584103668	0.0195310435820568	0.0515532651573083	0.012719241025054	0.0105515915456736	0.0401800614082075	0.0049845124074574	0.00336414224677383	0.0118108125429269	0.0146635894190009	0.00664612759667249	0.0150820239581804
A549_G1_2A_2	0.0108377360395331	0.0126399387404146	0.0237901543428513	0.00935006460383633	0.020973288361815	0.0315979372431162	0.0134914719784731	0.0365533838668943	0.0109299041517192	0.00880897234665273	0.0200469247898921	0.00520795534513056	0.0120329448647589	0.0341073354680112	0.013187017048599	0.0139387861704714	0.0322475497382753	0.0249622766807057	0.0200508017201999	0.00772034425870619	0.00864819709610858	0.00594496221348903	0.0123670751600205	0.011949535522895	0	0.0276848819756798	0.00759957044684341	0.0190138687927388	0.0300052871639517	0.0106644747086314	0.00715406413952638	0.033880371363921	0.00422495786059329	0.0123338522397294	0.00323619605816954	0.0229374071279028	0.0118614787229501	0.00238753703222582	0.0159346373986125	0.0115028540656808	0.00277310900706209	0.00991920994648869	0.0121122944497005	0.00699018638162045	0.0151683510863395	0.00209638883744974	0.010602602523715	0.0386809832243778	0.0308775686424999	0.0267886884457705	0.0233937085932628	0.00898986239889411	0.0181114295357652	0.0293818276007147	0.0534317764551529	0.0104340816299536	0.0203411923185579	0.0489940566553378	0.000475117448148448	0.00897525033215661	0.030957689048672	0.0198213291777519	0.0189205566984104	0.0147409206185128	0.00943476836716453	0.0142912392238022	0.0116621894653218	0.00834712565153709	0.0133256649985311	0.00629673488939903	0.0151634270526228	0.0208322559653514	0.00860289459048165	0.00876011594420683	0.0302214294808156	0.00975777869127697	0.00792357039692123	0.0429445174484272	0.0158303533492717	0.002110308167104	0.0304463794485977	0.0139364136998165	0.0120210702907876	0.00691075499139395	0.00288893367946599	0.00534891863394052	0.0153046843677039
A549_G1_2A_3	0.020788580262908	0.0177538725410491	0.0059563450669193	0.0196550382420689	0.00807474280056192	0.0175320333276578	0.0149138523914656	0.01274849668976	0.0185947951102583	0.0213855318004876	0.0104280859910366	0.0229551156722054	0.0156606129841037	0.0205162448921223	0.0149735651142773	0.0138674281775415	0.0140200785463112	0.0443191049882165	0.0402608256803062	0.0314284855351646	0.0363223630614996	0.0296530512128206	0.0167985701297463	0.0323551745232573	0.0276848819756798	0	0.024546742495797	0.0113517925436036	0.00804031363120613	0.0173156973901187	0.0213536754251026	0.0101895364704445	0.0239225855044363	0.0155802991406524	0.0264317335552819	0.0173839785529823	0.0280681945137056	0.0300640927204471	0.015160397022134	0.0326957179410102	0.0249516413766395	0.018068876864403	0.0285746934806567	0.021001045032926	0.0131167939441572	0.0257302754407493	0.017751266587718	0.013649333999898	0.00328405013680654	0.0104159490824261	0.0501108655311342	0.0272182366524163	0.00969100418595683	0.00291655914600357	0.0302046776116665	0.018158668198287	0.0114083384086817	0.025087564040827	0.0279868827273637	0.0187230448458269	0.0124966677752693	0.0408374376554001	0.0396035033528681	0.0392129936307623	0.0298435517189233	0.032534644022671	0.026189210706501	0.0218027325209691	0.0144266453661117	0.0221936469898922	0.0129532585175897	0.00892531566109191	0.0207781979041938	0.0203682078022329	0.00989732082053909	0.0316039534239248	0.0241987047818728	0.0229818782043473	0.0424963903437418	0.029469216252896	0.0183884049766779	0.0370680501726703	0.0293791964429766	0.0345621541573078	0.0261666291260693	0.0287814467372178	0.0177898176720873
