	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00539338878565833	0.0130288389299834	0.00670187116572696	0.0232266906919227	0.0168518548179517	0.0526486372082159	0.0354708732044951	0.00439312937580341	0.0171337662007387	0.00630830812293157	0.0145561520467216	0.0202668270274417	0.00692315707996258	0.0236608860479925	0.0117112600655331	0.00672697752713671	0.0175237689180047	0.0112523458687778	0.0117902340374766	0.0117532587180505	0.0234696191973212	0.0460545331957388	0.0317032980116553	0.01086837422835	0.00653502096454779	0.0139109774676748	0.0302793770500477	0.0298912950281251	0.0357650637766866	0.0206372674485288
A549_G1_1B	0.00539338878565833	0	0.00772290922403982	0.00783470087045289	0.0261688953878532	0.017703528944748	0.0562877786008238	0.0390719919362283	0.00308000921039658	0.0178159741929542	0.00373707865322041	0.01836813050029	0.022908191128186	0.0095307285557023	0.0260848919693097	0.0072531451909525	0.00374260273725032	0.0122627008097396	0.00842587758712374	0.00649883885183829	0.0161429657257202	0.0260272097111724	0.0499947541241178	0.034808952862144	0.0152498978683046	0.00653030257908842	0.0166670573900337	0.0334244484585561	0.0326211870847488	0.0400188687737963	0.022635119023786
A549_G1_1C	0.0130288389299834	0.00772290922403982	0	0.0143940166863321	0.0323607523340132	0.0213736008553823	0.0625177669441065	0.045201313419708	0.0100242632324336	0.0217599920116334	0.00921528535217592	0.0251666066664475	0.0285809529444701	0.0164598993158017	0.0312874491577704	0.00411627216275146	0.00900351392827837	0.00499226493341612	0.00900736407785801	0.00199616225572087	0.0232687319845578	0.0314342392863591	0.0564930891560687	0.0406115795471462	0.022773088366674	0.0113533332113836	0.023086146171351	0.0397906007834284	0.0380208437069186	0.0466365943975946	0.0276177171307902
A549_G1_1D	0.00670187116572696	0.00783470087045289	0.0143940166863321	0	0.0188027796326832	0.0160875334130012	0.0496724478941489	0.0333440970666897	0.00564247233983767	0.0140824727924278	0.0077900193485374	0.0129167673778412	0.0172357078352754	0.0032247864224445	0.0210185661832959	0.0147614081217458	0.00562157439241988	0.0186191879770068	0.0149741963097258	0.0128212497490904	0.0118297276192905	0.0205912131372157	0.043715039811341	0.0287443957222575	0.00921166062769939	0.0106490942272636	0.00945526739767579	0.025678741002165	0.0269499578658889	0.0349118043854292	0.0176316149503003
A549_G1_1E	0.0232266906919227	0.0261688953878532	0.0323607523340132	0.0188027796326832	0	0.0199497558123551	0.031516758832826	0.0179374310856383	0.0232910016763247	0.0158176849599467	0.0265085366719205	0.0112049637490584	0.0090717145380527	0.0167330176615764	0.0119865173892788	0.032409400051296	0.0234909148591769	0.0366782395248418	0.0335570005684281	0.03051419181228	0.0147682048235678	0.0104736544646227	0.0264884245643253	0.0129073450803125	0.0148662693637085	0.0257028940992942	0.00951018565963524	0.00976031005120851	0.012979403776595	0.0216971173657137	0.0117432163614058
A549_G1_1F	0.0168518548179517	0.017703528944748	0.0213736008553823	0.0160875334130012	0.0199497558123551	0	0.0442589074856874	0.0261765413951345	0.015126448044144	0.00580385453390425	0.020731185523745	0.0124658906463254	0.0116674163874631	0.0140033822991734	0.0120752907933057	0.0199463995273577	0.0157060193222681	0.0260471508642019	0.0256906546152747	0.0194769497871144	0.0129570187334678	0.0129496715865883	0.0382798802479064	0.0220888416141703	0.0191493749471284	0.0133817309069175	0.0144875021147385	0.029667488476904	0.0188562161060814	0.0283915448652224	0.00942432060101512
A549_G1_1G	0.0526486372082159	0.0562877786008238	0.0625177669441065	0.0496724478941489	0.031516758832826	0.0442589074856874	0	0.0186962091735141	0.0532711025245156	0.0421986053193425	0.0571642070220912	0.0382220645704961	0.0341223282720786	0.0470482637600899	0.032341873124324	0.0617869024119567	0.0539103674202326	0.0671447997455173	0.0637464198181546	0.0605752617955194	0.0413634936703376	0.031725115177706	0.00804710877871382	0.0223155151101999	0.0440098767370734	0.0538752061458403	0.0402674145140754	0.0293626883761315	0.0256164210004568	0.0213288378918764	0.0357713334877121
A549_G1_1H	0.0354708732044951	0.0390719919362283	0.045201313419708	0.0333440970666897	0.0179374310856383	0.0261765413951345	0.0186962091735141	0	0.0360452076896245	0.0250605147478855	0.0404838085808682	0.0209843223105823	0.0169958426195699	0.0304037212709342	0.0148667369032232	0.0440206392389274	0.0369461880202373	0.0500181657886165	0.0466764596886935	0.0432578863259287	0.0239519948983875	0.0144732670641652	0.0122100231316569	0.00632345111926408	0.0284660793845258	0.0358680947570352	0.0244418564634128	0.0214742424956573	0.00913977319102595	0.00764491893551487	0.0185735477558943
A549_G1_2A	0.00439312937580341	0.00308000921039658	0.0100242632324336	0.00564247233983767	0.0232910016763247	0.015126448044144	0.0532711025245156	0.0360452076896245	0	0.0149782750720468	0.00561743572527156	0.0154282544668317	0.0198288255193082	0.00676263267154729	0.0230318375370512	0.00944569957192872	0.00258705822154411	0.0147671324672959	0.0113835964407885	0.00841408326895734	0.0134349640552821	0.0229549956434787	0.0470148244342156	0.0317366695419686	0.0131369583085687	0.00570251437255076	0.0138043988996582	0.0308607739756447	0.0295459941702827	0.0371629214166207	0.0195951443763569
A549_G1_2B	0.0171337662007387	0.0178159741929542	0.0217599920116334	0.0140824727924278	0.0158176849599467	0.00580385453390425	0.0421986053193425	0.0250605147478855	0.0149782750720468	0	0.020163313021644	0.0112046210467338	0.00886015990864187	0.0122412928536691	0.010255481248957	0.0213457932162533	0.0148898855821379	0.0262451699107747	0.0262264914081394	0.0197701728821074	0.0129555923861875	0.0106580298178796	0.0367594906930826	0.0199671053846079	0.0173587618371311	0.0154352258313621	0.0109019039879838	0.0253933214083296	0.0168515067722649	0.0284011370728048	0.00652165037877976
A549_G1_2C	0.00630830812293157	0.00373707865322041	0.00921528535217592	0.0077900193485374	0.0265085366719205	0.020731185523745	0.0571642070220912	0.0404838085808682	0.00561743572527156	0.020163313021644	0	0.0195917342578894	0.0244926962237518	0.0101974951448429	0.0280133631436138	0.00972090041890654	0.00567598807535569	0.0127759439802673	0.007283750909659	0.00851479980093455	0.0174068985760512	0.0277703851387426	0.0509512583724	0.0361777247146371	0.01467395396535	0.00993239833170608	0.0171484893634848	0.0328858160690827	0.0342680114779004	0.0413768120067478	0.024589076163815
A549_G1_2D	0.0145561520467216	0.01836813050029	0.0251666066664475	0.0129167673778412	0.0112049637490584	0.0124658906463254	0.0382220645704961	0.0209843223105823	0.0154282544668317	0.0112046210467338	0.0195917342578894	0	0.00727006119254934	0.00976509746005291	0.0108498396560903	0.0240566033323733	0.016630175018233	0.0299970504095293	0.0257536266050392	0.0233352715434706	0.00390954997934173	0.0102492027292589	0.0316776893002007	0.0173285762711974	0.00929910465657009	0.0160836463403132	0.00644429369819672	0.0197437612513161	0.0159707724084055	0.0220512664671591	0.00933494495890457
A549_G1_2E	0.0202668270274417	0.022908191128186	0.0285809529444701	0.0172357078352754	0.0090717145380527	0.0116674163874631	0.0341223282720786	0.0169958426195699	0.0198288255193082	0.00886015990864187	0.0244926962237518	0.00727006119254934	0	0.0145078053811471	0.00427831588391178	0.027886894822874	0.0203489492942163	0.0332770319978853	0.0310025220100736	0.0266113217889008	0.0109126541149891	0.00342808850460499	0.0283438300693545	0.0120387841608218	0.0155746065095585	0.0204986492113088	0.00919786016802699	0.018695474480419	0.00977873948866087	0.0203699412916724	0.00331282351076241
A549_G1_2F	0.00692315707996258	0.0095307285557023	0.0164598993158017	0.0032247864224445	0.0167330176615764	0.0140033822991734	0.0470482637600899	0.0304037212709342	0.00676263267154729	0.0122412928536691	0.0101974951448429	0.00976509746005291	0.0145078053811471	0	0.0182949879587576	0.0161832505260827	0.00753931012890633	0.0210013751641766	0.0170137089370847	0.0147587796676021	0.00867267789276071	0.0178743044566522	0.0409108725546054	0.0260103787778398	0.00751916570926782	0.0103120246346468	0.0072377830879366	0.0241860560631049	0.0242438058239014	0.0317922350088823	0.0151013871141027
A549_G2_2A	0.0236608860479925	0.0260848919693097	0.0312874491577704	0.0210185661832959	0.0119865173892788	0.0120752907933057	0.032341873124324	0.0148667369032232	0.0230318375370512	0.010255481248957	0.0280133631436138	0.0108498396560903	0.00427831588391178	0.0182949879587576	0	0.0304045480903756	0.0235530366281532	0.0359855969108643	0.0342776772152998	0.0293016995237402	0.0141452531080583	0.00154405730243112	0.0267248061642281	0.0100720547245477	0.0196706071987111	0.022999477418982	0.0134357987447168	0.0210832090851376	0.00691621071838075	0.0188840669449374	0.00390047726237104
A549_G2_2B	0.0117112600655331	0.0072531451909525	0.00411627216275146	0.0147614081217458	0.032409400051296	0.0199463995273577	0.0617869024119567	0.0440206392389274	0.00944569957192872	0.0213457932162533	0.00972090041890654	0.0240566033323733	0.027886894822874	0.0161832505260827	0.0304045480903756	0	0.00946406608321383	0.00807750722638787	0.00872744079428734	0.00420939534103076	0.0217451338782656	0.0306544248566913	0.0554481516324222	0.0398400982122533	0.0222534788236363	0.00871485782038658	0.0230367652352887	0.040218719352356	0.0372396992659085	0.0449243599558447	0.0269500531183865
A549_G2_2C	0.00672697752713671	0.00374260273725032	0.00900351392827837	0.00562157439241988	0.0234909148591769	0.0157060193222681	0.0539103674202326	0.0369461880202373	0.00258705822154411	0.0148898855821379	0.00567598807535569	0.016630175018233	0.0203489492942163	0.00753931012890633	0.0235530366281532	0.00946406608321383	0	0.0135345123466675	0.0117678070754419	0.00729430516594662	0.0151260414209471	0.0234571249741646	0.0479086083776845	0.0323141936337716	0.0143279012394775	0.00766669996220348	0.0141239976890196	0.0309562037862449	0.030036588192159	0.0385275899360451	0.0199257912887159
A549_G2_2D	0.0175237689180047	0.0122627008097396	0.00499226493341612	0.0186191879770068	0.0366782395248418	0.0260471508642019	0.0671447997455173	0.0500181657886165	0.0147671324672959	0.0262451699107747	0.0127759439802673	0.0299970504095293	0.0332770319978853	0.0210013751641766	0.0359855969108643	0.00807750722638787	0.0135345123466675	0	0.0106198938240577	0.006835371237337	0.0281393682264765	0.0361211434311532	0.0612534893237872	0.04528690304484	0.0270490573336695	0.0162339029660113	0.0275154032233388	0.0437274088961119	0.0426736177448601	0.0515796295370245	0.0322507224177035
