	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.000686727241340816	0.00130259735653963	0.00655344733063226	0.00420492545569887	0.00761679361065164	0.00455911778776726	0.0102185929659236	0.00516682483152546	0.000882255162739367	0.00720080332573161	0.00841667838721926	0.00864650869038516	0.00488402331111285	0.00940957936262984	0.00334857434888774	0.00269658790256182	0.00729089993161055	0.0038339799065484	0.0104750102820359	0.00346795344272531	0.0146340621576614	0.00154330841437252	0.0043443873441995	0.00733200745376923	0.000335905294856334	0.00797382767735167	0.00577761524678072	0.000615281123363235	0.0068799621199172	0.00543262896834268
A549_G1_1B	0.000686727241340816	0	0.0019893238836135	0.00586673061801449	0.00351820227331423	0.00693008081204653	0.00387239538895037	0.00953189231981605	0.00585354371072059	0.000195527969294933	0.00651408892301902	0.00772996893595404	0.00795980026484427	0.0041973016912058	0.00872287454687433	0.00266184955482671	0.00338331262650293	0.00660418586835622	0.00314725597688685	0.0111617050531798	0.00278122884933242	0.0139473904518963	0.000856581536553596	0.00365766446220157	0.00664529354688742	0.0010226324417006	0.00728711633012283	0.00509089606526352	0.00130200814402142	0.00619324654400677	0.0047459087939714
A549_G1_1C	0.00130259735653963	0.0019893238836135	0	0.00785601790141852	0.0055075107403787	0.00891935565182402	0.00586170121788188	0.0115211292514238	0.00386423796327185	0.00218485151179098	0.00850336884205367	0.00971923324748256	0.00994906136616952	0.00618660492601061	0.010712124398058	0.00465116358113173	0.00139399251664393	0.00859346471034464	0.00513656699439929	0.00917246362397434	0.0047705421702356	0.0159365389605955	0.0028459034764578	0.00564697191415921	0.00863457189320264	0.000966692231477218	0.00927638659429928	0.00708019130731466	0.000687316454383713	0.00818253019515599	0.00673520727081475
A549_G1_1D	0.00655344733063226	0.00586673061801449	0.00785601790141852	0	0.00234854761008251	0.00106336732983823	0.00199435323087861	0.00366524277505458	0.0117201131566476	0.00567120524142797	0.000647368114096094	0.00186327178851678	0.0020931083569984	0.00166944525605655	0.0028562017810337	0.00320490096773278	0.00924996986944972	0.000737466578459181	0.00271949460322858	0.0170279872064756	0.00308552178935405	0.00808092048371575	0.00501015910914696	0.0022090849934337	0.000778574962465344	0.00688934657294698	0.00142040977401494	0.000775843750567085	0.00716871691509302	0.00032652063100874	0.00112083421465496
A549_G1_1E	0.00420492545569887	0.00351820227331423	0.0055075107403787	0.00234854761008251	0	0.00341191157196	0.000354195036421699	0.0060137699650213	0.00937166854946858	0.00332267521690612	0.00299591392324571	0.00421181211814121	0.0044416473437726	0.000679103408747685	0.00520473561048573	0.000856355913911422	0.00690148200671233	0.0030860120753291	0.000370947932452452	0.0146796750244067	0.000736976297079679	0.0104293902809982	0.00266162393740688	0.00013946290385838	0.00312712031191152	0.00454082818608002	0.0037689524159093	0.00157270499391015	0.00482020159132716	0.00267506742982531	0.00122771467495259
A549_G1_1F	0.00761679361065164	0.00693008081204653	0.00891935565182402	0.00106336732983823	0.00341191157196	0	0.00305771799835996	0.00260187943488622	0.012783417045428	0.00673455647638065	0.000415999328569655	0.000799905083153855	0.00102974192993556	0.00273281066932916	0.00179283659481533	0.00426826254411741	0.0103132968837262	0.000325900852230849	0.00378285760787617	0.0180912235326448	0.00414888373545627	0.00701757679861377	0.00607351362249276	0.00327244928510584	0.000284792460546004	0.00795269079204885	0.000357042656837839	0.00183921048136517	0.0082320593467846	0.000736846799743156	0.00218420051658628
A549_G1_1G	0.00455911778776726	0.00387239538895037	0.00586170121788188	0.00199435323087861	0.000354195036421699	0.00305771799835996	0	0.00565957969126536	0.00972585067403742	0.00367686853117965	0.00264171999687046	0.00385761935844422	0.00408745485092938	0.000324908403361864	0.0048505441089851	0.00121055080454573	0.00725566996379602	0.00273181822126202	0.000725142931011944	0.0150338386615843	0.00109117122038498	0.010075209898373	0.00301581784294956	0.000214732137264273	0.00277292649160178	0.00489502008610084	0.00341475918355461	0.00121851022645165	0.00517439310756249	0.00232087326442443	0.000873519789028401
A549_G1_1H	0.0102185929659236	0.00953189231981605	0.0115211292514238	0.00366524277505458	0.0060137699650213	0.00260187943488622	0.00565957969126536	0	0.0153850933038582	0.0093363712645415	0.00301787747904397	0.00180197582518042	0.00157213915946972	0.00533467516154195	0.000809044321693802	0.00687011188767223	0.012915038986751	0.00292777931091605	0.00638471226714082	0.0206927145902566	0.00675073443154619	0.00441572889051311	0.00867533891191791	0.00587430900841424	0.00288667105421134	0.0105544838447994	0.00224483759774816	0.00444108154998901	0.0108338469782007	0.00333872371694126	0.00478606924123954
A549_G1_2A	0.00516682483152546	0.00585354371072059	0.00386423796327185	0.0117201131566476	0.00937166854946858	0.012783417045428	0.00972585067403742	0.0153850933038582	0	0.00604906889429935	0.0123674438927589	0.0135832669015764	0.0138130866904036	0.0100507463817402	0.0145761209167289	0.00851533999483464	0.00247025082502087	0.0124575368478361	0.00900073313890982	0.00530830221356353	0.00863471612549678	0.0198002910425885	0.00671011171884183	0.00951112648021473	0.0124986426933066	0.00483092291506687	0.0131404358464797	0.0109443090927584	0.00455154954008055	0.0120466154192354	0.0105993344840599
A549_G1_2B	0.000882255162739367	0.000195527969294933	0.00218485151179098	0.00567120524142797	0.00332267521690612	0.00673455647638065	0.00367686853117965	0.0093363712645415	0.00604906889429935	0	0.00631856415936224	0.00753444549811525	0.00776427710315253	0.00400177503271072	0.00852735236029126	0.00246632209871852	0.00357883964491847	0.00640866119515223	0.00295172873334072	0.0113572230059088	0.00258570144209978	0.013751877331735	0.000661053611943735	0.00346213748165464	0.00644976891534827	0.00121816031298328	0.00709159238305498	0.00489537003931149	0.00149753596018282	0.00599772146848979	0.00455038250917682
