	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_3	0.00429163387488992	0.0125612795768781	0.00401347919731246	0.00897034363588763	0.00154194452166553	0.00812971177469911	0.00496029674694769	0.0043905690283954	0.00531269727193599	0.00927206225704904	0	0.00356522225573038	0.00841200990518915	0.0145501259820911	0.0179075960850881	0.0166786513920914	0.0124612721861715	0.00645352408559401	0.00513448246903411	0.0021131310089512	0.00815930924170798	0.00964502957037278	0.0101190492485222	0.00423030944164826	0.00904587795781523	0.00774665446532025	0.00853912899653734	0.00477031220424228	0.00131987407925355	0.0115196509203958	0.00285577672187132	0.00257633317250209	0.00686994080428503	0.00198992574915112	0.00533366321474236	0.00143839569951368	0.0170211654186192	0.012358210862371	0.0103603995464749	0.00808939529421981	0.0136031529436878	0.00233933785704435	0.00521061615797193	0.0100062063328121	0.0115051443979467	0.00279317932328371	0.0127103744657791	0.00703996520343124	0.00982336570241787	0.0103117835951459	0.0074847226230543	0.00499231473459721	0.00728780687192791	0.011914833424561	0.0110254796501844	0.00341922911704566	0.00380991935666119	0.0181282739175004	0.00938589928055804	0.00872955384111344	0.00100433772099676	0.0112308165346802	0.0103810211057658	0.00306164839234869	0.0104415679437353	0.00565193999772518	0.0125479317594704	0.0144141678609233	0.00395520465620214	0.0121340940624593	0.0105864451471253	0.00390804054069584	0.00611354560949258	0.0105738631216244	0.00509928068238773	0.00189279073866862	0.0116867880285943	0.0145428081411101	0.0269697081207471	0.0269785740313955	0.0178429634636976	0.00395364691534308	0.0050482705961856	0.0132104982991916	0.00561941200524715	0.00702096843853778	0.00615619602410848	0.0240055301855093	0.00264651592441438	0.00762296163421007
A549_G1_1E_1	0.00630427435082555	0.0160007021955729	0.00388721163971737	0.00546444105673966	0.00477319640571896	0.0070228006191206	0.00633551602527358	0.00191833663489204	0.00604063044720465	0.00807057942329388	0.00356522225573038	0	0.00500869579335237	0.0125572635706682	0.0211328512691004	0.0198968850523501	0.0159924030108398	0.0066872594380385	0.00540188664636425	0.00171524492489004	0.00623999260072096	0.00769069300391832	0.0136226519554015	0.00402796058346449	0.006431607166056	0.00493874980428174	0.0050598674286558	0.00335782555461548	0.00314871372403938	0.00827733100035089	0.00640383644523023	0.00272714141672326	0.00994965599092672	0.00495208934579631	0.00686047372466267	0.00413756542149504	0.0138133111757721	0.00916591203124087	0.00715563508371024	0.00488878602466828	0.0105282804021394	0.00122736149638102	0.00562236485132873	0.00676619794210019	0.00883020270582019	0.00102336416388228	0.0107932930201049	0.00784294534816338	0.00757160908023255	0.00675066758142867	0.00405771780323774	0.00419351938275355	0.0105337348257079	0.0154791982247261	0.0090928526197913	0.00320727511734403	0.00697154566257918	0.0151448130513446	0.012005499541525	0.00530471679421099	0.00387484100264054	0.00904098634960749	0.00692654305873885	0.00662626909327443	0.0133464059108449	0.00366720359605439	0.0104471682128441	0.0120871567403399	0.00051301840090376	0.00945362536918139	0.00863492284348034	0.00674142959681169	0.00304089227115984	0.00721849259928209	0.00248816590948906	0.00506376792094983	0.00851713454184525	0.0118513625078168	0.02359136476372	0.0240171660284778	0.0145529718123419	0.00112111250872756	0.00298149309171614	0.0104061159972999	0.00823553811490164	0.0101928868401131	0.00670491766798738	0.0274840077102701	0.00212242981799646	0.00422776319105781
A549_G1_1E_2	0.0111729490672176	0.0209596758283039	0.00646595478565491	0.00326998767392332	0.00930417425414972	0.00649331871836544	0.00909916086393547	0.00421874172278541	0.00827292212385782	0.00699224264096251	0.00841200990518915	0.00500869579335237	0	0.00928787213555238	0.0261400174893957	0.0249041392304197	0.0208576180081786	0.00812103817593919	0.00743982966286262	0.00672362834925122	0.00469191428286769	0.00542589940896584	0.0185295417172616	0.00642620073448833	0.00327593629811862	0.00230555973238798	0.000546264915420443	0.0050033272527995	0.0081569991209528	0.00335300262014697	0.0111160257054383	0.00651803446646872	0.0149560234274425	0.00929347721876909	0.00961614354634332	0.00853270040588329	0.00885206163200668	0.00427417355548359	0.00234518010857165	0.00100583270142011	0.00573726502725112	0.00614374141219735	0.00992684661084464	0.00192452102155051	0.00484750905554464	0.00561957694332369	0.00786703755377446	0.0120707203889018	0.00476125994113747	0.00313875207894508	0.00354543301959951	0.00580876645556482	0.0146157068817143	0.0201749520369036	0.00646281664001639	0.00626821133746119	0.0111941512807859	0.0103588981426081	0.0169092521566167	0.000337843530276847	0.00886291178440095	0.00594958774898386	0.00198658931270549	0.0113995639023992	0.0168230962082593	0.00415338956726949	0.00725954296135928	0.00832828520020765	0.00482078338328489	0.00537132411687173	0.00608516052057642	0.0117421030180013	0.00247000148024369	0.00221508816526827	0.00555488862306913	0.00951591965768959	0.00367739701996459	0.00754012022709171	0.0185909915597983	0.0191829457335091	0.00955234407767352	0.00446773690248303	0.00420020845483891	0.00601608964692059	0.0131877470137994	0.0152010716957581	0.00849397337950148	0.0324134117127695	0.00699070321266979	0.000789442636860797
A549_G1_1E_3	0.0185601797749594	0.0260178726285958	0.0106458754362793	0.0124188047298655	0.0144825771446016	0.00666661810128021	0.0115566701184933	0.0107189420451189	0.0105217479995181	0.0056207428190245	0.0145501259820911	0.0125572635706682	0.00928787213555238	0	0.0318408906173908	0.0306557119492568	0.025306124252404	0.00935152827251726	0.0100973137089645	0.0139373133699406	0.00643342673097708	0.00493499016618236	0.023395217054719	0.0104402714717283	0.00631383677208623	0.00782779079946486	0.00975472931966359	0.00981037107605968	0.015076329465312	0.0072344511924096	0.0162301415959472	0.0119740312303296	0.0213010379371329	0.0141191995093243	0.0117586525737188	0.0137373330612363	0.00771730253362998	0.00673865441888708	0.00739012226851666	0.00857294675677854	0.00583458875436336	0.0131270192990371	0.0181764887662109	0.00772203164295877	0.00452349909479653	0.0124595366537755	0.00184274450862378	0.0203981829251701	0.00499596135285579	0.0115703810140627	0.0128152767190483	0.00959630779332368	0.0174027932516561	0.0239229423382144	0.00353153531596173	0.0111458411448777	0.0151640960156898	0.00668167472306776	0.0239347295927118	0.00929317638301633	0.0154311664751817	0.00353523704699556	0.00908389368104107	0.0166314008698912	0.0178007953172916	0.0090580886133544	0.00212099192360285	0.00160454974490799	0.0127052572393883	0.00415699861589157	0.00398045250163429	0.0184570724227087	0.00970758172493073	0.00823413859667305	0.0142525843420487	0.0144710339951403	0.00673737708299525	0.00350427246560411	0.0166811659629646	0.0139400907101525	0.00887666150915249	0.0114807069380834	0.00974424457820222	0.00429009166156372	0.0201587507410207	0.0213678919993994	0.00993688466755251	0.036728293890018	0.0146179229656041	0.0096132643788737
A549_G1_1F_1	0.0152501646440513	0.00598411611780129	0.0213575189763753	0.0257305721513405	0.0175218816430818	0.0251773049446681	0.0203601999783938	0.0222946245006517	0.0213546206594691	0.0262345565037991	0.0179075960850881	0.0211328512691004	0.0261400174893957	0.0318408906173908	0	0.00123681512901245	0.00727890188179973	0.0225761805999429	0.0217465738588063	0.0194181371077988	0.0257720611913409	0.0271765944191878	0.00856069288224745	0.0215444781726644	0.0269073796330263	0.0256509076617004	0.0261639700715645	0.0225092200386159	0.0179860433583152	0.0293726434028993	0.015685802562173	0.0203181011610178	0.0111911415097126	0.0178072867499404	0.0202488176281505	0.0183169240333755	0.0348975976582215	0.0302341446522107	0.0282261592467284	0.0259453069103922	0.0315054976164963	0.0200306148025743	0.0173342096357958	0.0278556428862854	0.0293487199284445	0.0206143556350574	0.0300251350010101	0.0160344393575695	0.0275209833232976	0.027343351605185	0.0241740017893944	0.02243113901139	0.0152474776951509	0.00935151296523487	0.0284539592594198	0.021008875461178	0.016700290409787	0.0360224069338069	0.00986834454522286	0.0264327927007682	0.0173082202526176	0.0288333451172785	0.0280334558007698	0.0153024367335552	0.0170678717605807	0.0234686702518555	0.0300278387237857	0.0320032164429393	0.0213450701728567	0.0299716027517362	0.02805639747649	0.0144142064641256	0.02398531338796	0.0283483027742152	0.0213017240427363	0.0174706878019848	0.0295685217670172	0.03235631012542	0.0446957739711877	0.0448487152170724	0.0356743102845882	0.0217962114405638	0.0229168809655004	0.0310793340009354	0.013120883486259	0.0109436075872789	0.0220178590438013	0.00794065472794688	0.0192221871850586	0.0253589209941661
A549_G1_1F_2	0.0140197796629701	0.00492848573698197	0.0201504554931315	0.0245003148150121	0.0163096498119798	0.0239910925308886	0.0191961738355017	0.0210646291728117	0.0201824041869873	0.0250544419829285	0.0166786513920914	0.0198968850523501	0.0249041392304197	0.0306557119492568	0.00123681512901245	0	0.00636967541349036	0.0214099501781011	0.0205612193374943	0.01818208491203	0.0245637478781809	0.0259737690726794	0.00744962494122195	0.0203388398175144	0.0256851979770973	0.0244230808575802	0.0249276195097027	0.0212915685617965	0.0167502013489095	0.028138683697624	0.014479914612999	0.0190973501621334	0.00995442432069722	0.0166023486770744	0.0190964337277611	0.0171026137398093	0.0336646552610886	0.0290011852851714	0.0269927723091747	0.0247117267747345	0.0302755404646361	0.0187960920227571	0.0161209013812546	0.0266216585440923	0.0281287495445595	0.019381187586709	0.0288364809594749	0.0148558136109465	0.0263099261275214	0.026111213265051	0.0229427697891482	0.0212241476648065	0.014188342415829	0.00849778269505168	0.0272576839231035	0.0197939536602074	0.0155300077964154	0.0347969730482087	0.00867853203591797	0.0251967186334382	0.0160741301228439	0.0276285722869328	0.0267971593033078	0.0140938360334372	0.016151978701733	0.0222481326015075	0.028830736568222	0.0308016663482239	0.0201085772232261	0.0287523186554276	0.0268576100480003	0.0131775201483351	0.0227526358599227	0.0271127364473243	0.0200702318719896	0.0162637496803978	0.0283359429560976	0.0311396880606278	0.0434602258419678	0.0436274638539794	0.034439566039665	0.0205630472086583	0.0216928201001404	0.0298572631337713	0.011889067413283	0.00970822469414156	0.0208556914841017	0.00890855532167691	0.0179857797232627	0.0241231894346029
A549_G1_1F_3	0.011315131979671	0.00181839339257247	0.0152426602702312	0.0211992158901706	0.0116340210602116	0.0187140802438424	0.0137568813096409	0.0167193630045682	0.0148071980736144	0.0196964840751594	0.0124612721861715	0.0159924030108398	0.0208576180081786	0.025306124252404	0.00727890188179973	0.00636967541349036	0	0.0159562623239944	0.0153268451095069	0.0143600326635154	0.0195925690029791	0.0208942582221533	0.00243752711239373	0.0154015150692487	0.0209871684172811	0.0199156920800935	0.020998516710824	0.0165686862942783	0.0129701038520635	0.0238552755579184	0.0097727177790352	0.0145129663850087	0.00717621643162321	0.0117702232881327	0.0135536284368691	0.0124373928299114	0.0292589044408493	0.0246439108742062	0.0226889790850926	0.0204601042085645	0.0257617058504291	0.01478238748637	0.0138299898485667	0.0223625980150662	0.023342631425662	0.0152503303698167	0.0235395201948546	0.0134254578097022	0.0213632331863285	0.0226652102813718	0.0196437477019642	0.0162901487602282	0.00815396103509433	0.00216193920952476	0.0220703331257454	0.0150494148793304	0.0102507960920871	0.0300899028309914	0.00813083563032072	0.0211795007299777	0.0121656038595036	0.0225603352071757	0.0228340599750594	0.00946632803396604	0.00979397495277616	0.0175723699975514	0.0236397461830792	0.0256562920271752	0.0163263307031617	0.0239430668244308	0.0217088729045826	0.00992391178057913	0.0184907684797227	0.0229874966474504	0.0168742971449105	0.0114833410111535	0.0239663396191053	0.0262488476774414	0.0393315985435013	0.0387665166840995	0.0301551970365842	0.0163908649436751	0.0171252875788218	0.0251027201808063	0.00938144843877283	0.00671319907756464	0.0153720052691701	0.0116266615045705	0.0144478829069508	0.0200706214255546
A549_G1_1G_1	0.0107379184074039	0.0166990650243563	0.00284513443656655	0.0106827044601263	0.00574838052867809	0.00286712241195588	0.00221825390574441	0.00515032289842364	0.00126505358515354	0.00375011306521746	0.00645352408559401	0.0066872594380385	0.00812103817593919	0.00935152827251726	0.0225761805999429	0.0214099501781011	0.0159562623239944	0	0.00136736600380546	0.00703299226075429	0.0043282902431584	0.00524127323424738	0.0140750536580242	0.00267583533123389	0.00622032645807945	0.00599955359922204	0.00858706625426672	0.00359289492900251	0.00750078150398316	0.00970054200764882	0.00722243607982659	0.00436062317187428	0.01248651491436	0.00526003928221864	0.00241631722310209	0.00518935106664449	0.0143088935139244	0.0101916442354023	0.00868735590149252	0.00719911421358818	0.010841000599032	0.00633902685266048	0.0113924109119862	0.00855559212329827	0.00806553365675878	0.00588285259272165	0.00759591286075463	0.0134072385389834	0.00593117458781246	0.0111828335634532	0.00984608566657474	0.00262788135868925	0.00814317630321079	0.0146078767003593	0.00621723753847521	0.00357797502303562	0.00588191183905996	0.0146139527650989	0.0153766417154419	0.00842704864183499	0.00745747230935048	0.00683775936496713	0.00977285780833672	0.00763545079181246	0.0092750987150406	0.00407723414923042	0.00775514795600419	0.00978128132066343	0.00714606597014109	0.00857561314534138	0.0059103142045737	0.0100982820243278	0.00604591673176434	0.00942480744882659	0.00917034073380824	0.00561655268941063	0.00957516238282784	0.0106379259311739	0.0244551820022961	0.0229955472648649	0.015380582115663	0.00575932483480582	0.0043618604635193	0.00976084567840742	0.0118128085506657	0.0124633627167443	0.000595530825128349	0.0274121292269242	0.00791543931602356	0.00761073702024335
A549_G1_1G_2	0.00942587448911603	0.0159452363713484	0.00151784487533509	0.00973315059095942	0.0045657922226305	0.00343166199437448	0.00178347653792163	0.00401049306960889	0.000833149885837948	0.00450391919603242	0.00513448246903411	0.00540188664636425	0.00743982966286262	0.0100973137089645	0.0217465738588063	0.0205612193374943	0.0153268451095069	0.00136736600380546	0	0.00566930693139207	0.00437220506651885	0.00557811709995094	0.0133268432954426	0.00137723481812001	0.00607239560698843	0.00552093738282392	0.00785917507622266	0.00255918170599719	0.00614576928587604	0.00944005603145138	0.0061824827519485	0.00299546933513869	0.0113886830077319	0.0041221699288684	0.00223976748751255	0.00393651573746461	0.0143737869536922	0.0100343548680809	0.0083526859313479	0.00659654026538992	0.0108573922882879	0.0049864291614561	0.0100265506163389	0.00816026907649682	0.00819687180463979	0.00455461126950249	0.00828306555245544	0.0120507330470141	0.00611706279296697	0.0103907892008662	0.00877509823621331	0.00164249432594182	0.00783244963726415	0.0141237590647226	0.00675251359494165	0.00223542454655643	0.00509438370595469	0.0148967915217346	0.0142139754061115	0.00776382357800684	0.00613526939216323	0.00724050356400029	0.0092315492474022	0.00659159182897336	0.00948374209552296	0.00328690723273005	0.00832682537825044	0.0103363192641241	0.0058772262514107	0.00876010196373144	0.00638368056534816	0.00886229012311249	0.00516771214034071	0.00899280611046953	0.00789000138811754	0.00448175348144121	0.00938484133343552	0.0109766242235967	0.0245540229405456	0.0234642057275384	0.0153958226680314	0.00454002583153742	0.00338545873759536	0.00994503427963441	0.0105859068558029	0.0114000919027675	0.00130482988724102	0.0268803869375656	0.00655247724401035	0.00684269294679353
A549_G1_1G_3	0.00469031629252382	0.0143170484643328	0.00421676909832337	0.00690803466468305	0.00356063662574079	0.00798446035698858	0.0061240892417865	0.00323905481232335	0.00612484159372552	0.00909544171041939	0.0021131310089512	0.00171524492489004	0.00672362834925122	0.0139373133699406	0.0194181371077988	0.01818208491203	0.0143600326635154	0.00703299226075429	0.00566930693139207	0	0.00752305829516633	0.00901325406364326	0.0119714603393375	0.00441163201078169	0.00797608671828012	0.00652795290157882	0.00676440456247402	0.0042806573934412	0.00143647423177581	0.00998609522020775	0.00494761647221825	0.00267438948060579	0.00823466144413166	0.00388836127145644	0.00659730134837837	0.00312819128378103	0.0155223842038627	0.0108696953916706	0.00885791026186182	0.00658320887796039	0.0122154825802682	0.000816999787774204	0.00446700289425771	0.00847255159049574	0.010413078331884	0.00147904013980697	0.0121345578820775	0.006621471240499	0.00900352985779768	0.00831373081387536	0.00539667586271011	0.0048868357125105	0.00937310212916506	0.0139373871792216	0.0104245076967031	0.003481002931844	0.00584882704333308	0.0168210862937548	0.0103394880662918	0.00701813291194719	0.0021976932964392	0.0104660253695114	0.00863356766780645	0.00511543212188532	0.0124303809441818	0.00488811573271569	0.0118520480120032	0.0135784697470643	0.00197331618783514	0.0110414552699693	0.00996860214892016	0.00502941267095181	0.00468379068760359	0.00893367014645312	0.00301619889248381	0.00389546736304336	0.0102167325408538	0.0134518257124893	0.0253023222181131	0.0256953498533491	0.0162675796235484	0.00253989674141736	0.00419573620698834	0.0120321316491347	0.00655114781926258	0.00847860098703805	0.00690367351297146	0.0258102094610681	0.000884059189918547	0.00594297679555459
A549_G1_1H_1	0.0121275478314486	0.0200966522528967	0.00441652795084599	0.00783991324145772	0.00825935639518567	0.00189177628979984	0.00612612288417983	0.00434480856020215	0.0050708864409642	0.00231671220034996	0.00815930924170798	0.00623999260072096	0.00469191428286769	0.00643342673097708	0.0257720611913409	0.0245637478781809	0.0195925690029791	0.0043282902431584	0.00437220506651885	0.00752305829516633	0	0.00149857504795349	0.0175009866646822	0.00423395487071099	0.00195201194758839	0.00240413857322356	0.00523372427507983	0.00339260071415892	0.00864330863382335	0.00544348030757487	0.0100887407749685	0.00558999267540771	0.0149826123630193	0.00796943410432551	0.00651558606479752	0.00747608966386354	0.010029943461413	0.00587543554931475	0.00452524079064715	0.00368740854832169	0.00653310943446	0.00670870071181962	0.011847261548039	0.00448094726101548	0.00382520232160557	0.00604414665048142	0.00461516753763353	0.014059870887481	0.0017711121379285	0.00780331636302703	0.00757812520886434	0.00334340933163421	0.0122016111895536	0.0184681637686188	0.00290599376064496	0.00480480804388202	0.0093475040600835	0.0105376480363406	0.0175362851785214	0.00491472340961786	0.0090139304752002	0.00308290012234993	0.00588774278710587	0.0104716544727685	0.0135999326723089	0.00263497925016357	0.00439172354281563	0.00627235225962847	0.00646192479537861	0.00439044666950261	0.00245333676851452	0.0120567383412265	0.00374089152759025	0.00536908243884934	0.00823198651537633	0.00830324088175507	0.00527532483186587	0.00665811836799893	0.0202044183663745	0.0191873433309256	0.0110786469347911	0.0051308535586234	0.00332917549418445	0.00557375529248963	0.0137465870125605	0.0150844555454266	0.00487092536883696	0.0311851652865523	0.00823734955357278	0.00451457836235601
A549_G1_1H_2	0.0136257045219365	0.0214565324490255	0.00583291257761298	0.00868631139673601	0.00968918564655257	0.00240114691067608	0.00725596983148851	0.00581525069224107	0.00618401099072574	0.00203652308328202	0.00964502957037278	0.00769069300391832	0.00542589940896584	0.00493499016618236	0.0271765944191878	0.0259737690726794	0.0208942582221533	0.00524127323424738	0.00557811709995094	0.00901325406364326	0.00149857504795349	0	0.0188496417372609	0.00563939050825459	0.00217944494740463	0.0033525982887276	0.00596829983056298	0.00488518071308648	0.0101418244651742	0.00522981527492021	0.0114962692412808	0.00707141327237619	0.0164498373458328	0.00937344723512557	0.00758556008923041	0.00891698636163691	0.00913175686947442	0.00542986810743636	0.00456998892785854	0.00447672556823442	0.00575326146048469	0.00820031934288205	0.0133093605047346	0.00466342079292173	0.00291673914788086	0.00753431681443358	0.00312143459913697	0.0155262128536398	0.000891577473615059	0.00838153492083105	0.00864429031308873	0.0047617006800697	0.0133279518407569	0.0196954663043264	0.0014113371483985	0.00626829323416766	0.0106470255443631	0.00937922657617907	0.0190264677457678	0.00557631673262696	0.0105082586306497	0.0016676589120151	0.0061823521179798	0.0118859005436583	0.014445678740389	0.00412713426148185	0.00290383124794244	0.00483030243764739	0.00788435539349881	0.00336496656589319	0.000955888597402071	0.0135466425774546	0.00502161789177527	0.00550743207210186	0.00957999434647486	0.00971449353169565	0.00493567618653703	0.0054181777223278	0.0192367212311613	0.0178874636518159	0.0102377834461328	0.00659237079304285	0.00481758686021794	0.00453883235080374	0.0152400669055018	0.016541670513154	0.00582591120059893	0.0324558899269831	0.0097149710750792	0.00544403030790285
A549_G1_1H_3	0.00889279221843051	0.00262439622353108	0.013106173651606	0.0187847117745025	0.00939213561720183	0.0167495047153516	0.0118573307282834	0.0144315538351241	0.012876598917338	0.0177758105490086	0.0101190492485222	0.0136226519554015	0.0185295417172616	0.023395217054719	0.00856069288224745	0.00744962494122195	0.00243752711239373	0.0140750536580242	0.0133268432954426	0.0119714603393375	0.0175009866646822	0.0188496417372609	0	0.0132767860358339	0.0188096001379808	0.0176812802604107	0.018651950677001	0.0143786106572578	0.0105691922298942	0.0215819937874526	0.00751785417390053	0.0122699602499177	0.00482423189844315	0.00957951321554889	0.0117173116881398	0.0102003335694379	0.0270262756201261	0.0223891014800066	0.0204165776145911	0.0181690941774907	0.0235477655460478	0.0124221233984098	0.0114191060529933	0.0200796716115451	0.0212001055487216	0.0129119914647695	0.0215988219086883	0.0111153806966703	0.0192691096224323	0.0202651666618454	0.0172259942635091	0.0141693699732552	0.00678248504720332	0.00311154912397373	0.0200751177686352	0.0128568072958193	0.00823613647015302	0.0279393130804012	0.00627396853493626	0.0188475554730669	0.0097741091509534	0.0205164346317135	0.0204982981846807	0.00718388143183695	0.0091977377821315	0.0153734910259518	0.0216504098373786	0.0236521407067512	0.0139423569319807	0.0218097542223947	0.0196957675993439	0.00748696192155671	0.0161938824081709	0.0206801642746871	0.0144453385346651	0.00927238313144674	0.0217124369896312	0.024148893106466	0.0370553523632479	0.0366779184204096	0.0278968678341821	0.0140663034605621	0.0148937052836163	0.0229552366846483	0.00700087899002159	0.00434592349475616	0.0135062479720043	0.0138917301404447	0.0120322421914977	0.0177408294850167
A549_G1_2A_1	0.00847423389522963	0.0158670272577989	0.000217082992294681	0.0084840470396056	0.00405411878138361	0.00390534532467505	0.00270654345837051	0.00268559062853778	0.00208981069492572	0.00504664244574707	0.00423030944164826	0.00402796058346449	0.00642620073448833	0.0104402714717283	0.0215444781726644	0.0203388398175144	0.0154015150692487	0.00267583533123389	0.00137723481812001	0.00441163201078169	0.00423395487071099	0.00563939050825459	0.0132767860358339	0	0.00561804588913694	0.00476122694099124	0.00679766743912242	0.00142339797245409	0.0050664678848088	0.00877427472894686	0.00585975969296535	0.00179096341368512	0.0108625335023452	0.00373788873019831	0.00324045767835349	0.00329739852541926	0.0139568870856299	0.00945623967773889	0.00763858481618329	0.00567472344157099	0.0104338236732366	0.00368397405629698	0.00884090503686327	0.00739321462417681	0.00794263011293511	0.003207570136734	0.00859853996244191	0.0109258786916612	0.00599669030197056	0.00925047832362364	0.00745655288612844	0.000892744252130486	0.00834832669396562	0.0143694489456149	0.00695707519557935	0.00093137609673719	0.0051980373449597	0.0146920186773651	0.0135534939616701	0.00676000382504263	0.00519450449782677	0.00729146058679285	0.00831151660347082	0.00624726888618584	0.0103985974456408	0.00236389114731625	0.00851927247788536	0.0104694472731898	0.00450059105746234	0.00854438842577096	0.00654058881336354	0.00810529748596432	0.00403304390350158	0.00817520635451647	0.00651587129781315	0.00407601485619436	0.00878679346313601	0.0108738124982786	0.0241186677019092	0.0234065728248258	0.0149227024044931	0.0031699567561796	0.00223624515399998	0.00970336940711398	0.00982898342075593	0.0109304548274968	0.00268206188159346	0.0270148442707154	0.00528624872830563	0.00576458542690745
A549_G1_2A_2	0.0126662202997372	0.0213687692005993	0.0057606587859691	0.00654578270502805	0.00943517115032787	0.00381715615401834	0.00785520211434892	0.00476365864101739	0.00683548391291268	0.00397610464202529	0.00904587795781523	0.006431607166056	0.00327593629811862	0.00631383677208623	0.0269073796330263	0.0256851979770973	0.0209871684172811	0.00622032645807945	0.00607239560698843	0.00797608671828012	0.00195201194758839	0.00217944494740463	0.0188096001379808	0.00561804588913694	0	0.00152864403566312	0.00381194901756719	0.00443203723089858	0.00926917021604821	0.00349626051399	0.0113062769329488	0.00659291031777407	0.0159114380232332	0.00923254960502972	0.00828706052320042	0.00862839988771051	0.00834616751255239	0.00398201668634823	0.00258684235838649	0.00237650597894177	0.00482069553774243	0.00720558086964401	0.0119893872279701	0.00258554076376532	0.00246199581303025	0.00654685020161763	0.00471757520044523	0.014208338104012	0.00149077980829792	0.0062033934028273	0.00663452993827174	0.00475103142962361	0.0138699702565496	0.019986481214025	0.00320658614550782	0.0059536280863154	0.0108156307154174	0.00913891222097899	0.0182698002287017	0.00340629182010449	0.00978059572210437	0.00280820546180413	0.00406363997060096	0.0116635304558016	0.0154593595398747	0.00344600913369124	0.00420347162890505	0.00567008810974098	0.00650429186228878	0.00309241714273674	0.00281378473399726	0.0128378700426309	0.00344754056271353	0.00346579694459827	0.00794692365352703	0.00953852288316139	0.00335552836802932	0.00550721532800659	0.0185213124742135	0.0179511923727459	0.00933780533534215	0.00543848092912518	0.003999502306123	0.00417352897358741	0.0144637433363216	0.0160654338881602	0.00673673542359401	0.0326072181370164	0.00854743915755653	0.003396450379523
A549_G1_2A_3	0.011211478089663	0.0202069123491038	0.00486090457611767	0.00544223990312366	0.00829190134482985	0.00418824550080706	0.00727262817563132	0.00337692721691219	0.00634063464813239	0.00471870535430878	0.00774665446532025	0.00493874980428174	0.00230555973238798	0.00782779079946486	0.0256509076617004	0.0244230808575802	0.0199156920800935	0.00599955359922204	0.00552093738282392	0.00652795290157882	0.00240413857322356	0.0033525982887276	0.0176812802604107	0.00476122694099124	0.00152864403566312	0	0.00284080042373639	0.00340861484715585	0.00786118154986944	0.0040180979253678	0.0101647877647461	0.00541203274785906	0.0145798925940869	0.00815267163790817	0.00775651098630819	0.00748477667929319	0.00934899583396612	0.00474265226668037	0.00287745431896787	0.00130140322742912	0.00587537171021287	0.00578042309906317	0.0104683539588824	0.00264699250379643	0.00389282962486404	0.00513529882370749	0.00618608856787693	0.0126857325740882	0.00289233387415979	0.00543985779280618	0.00529278155500491	0.0039840565508094	0.0131091098464434	0.0190260810733664	0.00459121296885437	0.00489416936313451	0.00987561199392754	0.0103843261860425	0.0168560811505623	0.00255494183732132	0.00841967349493729	0.00430270436238102	0.00377370067084952	0.0105014226477281	0.0150034212680787	0.00240785897880387	0.0057106945540432	0.00719363407801104	0.00498794202899854	0.00451839076768372	0.00416109168228073	0.0114598038357941	0.00192472566084807	0.00347229135694425	0.00642553319509363	0.00843352411941167	0.00406583133118032	0.0069249112159828	0.0194471941188224	0.0192455693881462	0.0102510056036027	0.00399035705477207	0.00279107486660529	0.00551187883083484	0.0130554688988411	0.0147572044439059	0.00643147262902153	0.0315348245637655	0.00706037729628717	0.00212776094847624
