	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.00970369579307125	0.0112677627073195	0.00574930720547679	0.00738230444824884	0.0084982330747873	0.0102625214537246	0.00837195522720386	0.0147448391312847	0.0182319852528772	0.0176981081067165	0.0110639083149926	0.00780046951899549	0.00433769174407511	0.00759417042496334	0.00738015045081809	0.00623318601491061	0.00224967533199024	0.0191562744086273	0.00713503141785274	0.00792650118869542	0.00664890723911128	0.0138802772106075	0.0145504419975492	0.00508694074296166	0.0108757525014259	0.0150597909617453	0.00949703047242145	0.00684040955148802	0.00801621672894299	0.00625975192886125
A549_G1_1B	0.00970369579307125	0	0.00287044360274392	0.0066182979095788	0.00964057036387809	0.00249263481498072	0.000583176049177228	0.00159236605353204	0.00538239755337962	0.00895090701251052	0.00916271736884816	0.00365638104994765	0.00718725210475025	0.00862190107915701	0.0123496584700143	0.0095923103028596	0.00959576524470145	0.0118936139712346	0.0123573490520794	0.0139339024488522	0.00801231726998523	0.00305870334504386	0.00563870109230862	0.00497836548081541	0.0101242731708301	0.00230569377973936	0.00735118974086666	0.00277493899393757	0.00582142947260209	0.00380614174479646	0.0093492434446246
A549_G1_1C	0.0112677627073195	0.00287044360274392	0	0.00924113343984021	0.0123901074203687	0.00534499907221938	0.00283756281389671	0.00429167914888522	0.00360202317851498	0.00931737393951133	0.00662425810155004	0.00617157926020876	0.0100172566601763	0.0110432889926683	0.014984195590709	0.0123432664038293	0.0122376582058581	0.0132978022064623	0.0141555994364741	0.0163622667576225	0.0108383002768702	0.00496765206946436	0.00737316822073733	0.00529926416529771	0.0126018176422026	0.00467794330617017	0.00914525955403826	0.00560535929054375	0.00857704361113771	0.00664763724039432	0.0120031065716574
A549_G1_1D	0.00574930720547679	0.0066182979095788	0.00924113343984021	0	0.00330655762846516	0.0043417739563309	0.00698992925356015	0.00503291075821905	0.0119575749173319	0.0135546281183577	0.0157639799809906	0.00617719312804848	0.00214353047061024	0.00230737519184313	0.00574755368362123	0.00326690883395125	0.00299690700661173	0.00782135244572785	0.0134809911134505	0.0073997785466905	0.00254980138251107	0.00459197209672175	0.00886696706490856	0.0104716114331223	0.00359624719013738	0.00660421672374491	0.0097353812506712	0.00493087010155648	0.0012393621091462	0.00321360203479617	0.0027633082122726
A549_G1_1E	0.00738230444824884	0.00964057036387809	0.0123901074203687	0.00330655762846516	0	0.00719438130291234	0.00992803953528716	0.00810714733899125	0.0148256548202332	0.0152978691096314	0.0187889086685839	0.00825585767480342	0.00269025660788341	0.00307600963121839	0.00301256707825141	5.11742444496496e-05	0.00120657839970709	0.0089332547667311	0.0135917934173847	0.00540204139304074	0.00196955777688637	0.00789051627375051	0.0105313068129705	0.0128119042360334	0.00266329296320166	0.00911261178008781	0.0109031956020978	0.00745501809347972	0.0038209321061803	0.00589844099999298	0.00112536874712648
A549_G1_1F	0.0084982330747873	0.00249263481498072	0.00534499907221938	0.0043417739563309	0.00719438130291234	0	0.00273418495492649	0.00121970420586992	0.00765967120175714	0.00974479366119561	0.0115979734448657	0.00270446451870886	0.00469685125252084	0.0065230244395426	0.00998438474126411	0.00714522419009869	0.00724430757398793	0.0107476261191813	0.0115550424491594	0.0117401755295508	0.00552269673759393	0.00268620820572041	0.00546460918198904	0.00626375543787784	0.00793020856082289	0.00242060849706253	0.0068655370740516	0.00108946362502731	0.00339967979564126	0.00131550011328579	0.00698878498764651
A549_G1_1G	0.0102625214537246	0.000583176049177228	0.00283756281389671	0.00698992925356015	0.00992803953528716	0.00273418495492649	0	0.00203139376220842	0.00496873708268439	0.00837286960965757	0.00886427154565984	0.0034100965544241	0.00741104037274121	0.00905285457399839	0.0126928005264247	0.00987896013969205	0.00994354588190944	0.0124594055268669	0.0119363972673342	0.0143472355046528	0.00823755369485985	0.00362577154233461	0.00517402610691127	0.0043952733254603	0.0105325651817349	0.00196438585299817	0.00691097846413919	0.00278960699044425	0.0061245692058621	0.00404149452282474	0.00969229520216501
A549_G1_1H	0.00837195522720386	0.00159236605353204	0.00429167914888522	0.00503291075821905	0.00810714733899125	0.00121970420586992	0.00203139376220842	0	0.00696991234837504	0.00994984921432549	0.0107344690980385	0.00349524018913442	0.00574065441634367	0.00703438818569578	0.0107725325537339	0.008059774717425	0.00801813989607197	0.0105991364172799	0.0124454187209347	0.0123427363066783	0.00655715328267365	0.00192786723715698	0.00604289324644901	0.00617878926819028	0.00853223251324697	0.00266834870531548	0.00759903069922961	0.00204926049719142	0.00428867735380804	0.00241309691507863	0.00777438468901979
A549_G1_2A	0.0147448391312847	0.00538239755337962	0.00360202317851498	0.0119575749173319	0.0148256548202332	0.00765967120175714	0.00496873708268439	0.00696991234837504	0	0.00686075914456067	0.00420418824928495	0.00717303257698814	0.0122299189394013	0.0140034079672811	0.0176430109201443	0.0147756946868047	0.0148998364521291	0.0168288008561749	0.0130798190504589	0.0193098229815305	0.0130491046655984	0.00821171288445326	0.00693350406436431	0.00370702446461084	0.0154970603751841	0.00587918348893623	0.00848982791531691	0.00742046193041219	0.0110579520236623	0.00893168158274074	0.014645969418848
A549_G1_2B	0.0182319852528772	0.00895090701251052	0.00931737393951133	0.0135546281183577	0.0152978691096314	0.00974479366119561	0.00837286960965757	0.00994984921432549	0.00686075914456067	0	0.00973211323699286	0.0073831119871698	0.0126848296162597	0.0158617643687078	0.0183051565018865	0.0152481859118406	0.0158904872094816	0.0204786931460932	0.0072610600053937	0.0205958319991134	0.0133304657139361	0.0118413359726833	0.00477321146392431	0.00408660340940785	0.0169982664585662	0.00735841828351969	0.00476523142053163	0.00880630755583152	0.0123403293142342	0.0104568304149159	0.0156256010200653
A549_G1_2C	0.0176981081067165	0.00916271736884816	0.00662425810155004	0.0157639799809906	0.0187889086685839	0.0115979734448657	0.00886427154565984	0.0107344690980385	0.00420418824928495	0.00973211323699286	0	0.0113679373120686	0.0162621370149974	0.0176515150189223	0.0215055316774289	0.0187400558109557	0.0187516587454059	0.0195966734070501	0.0166688415262946	0.0229751405606359	0.0170874616864213	0.011591152708982	0.0110055887631285	0.00766298615113433	0.0191988597170496	0.0100349166014174	0.0124363954419481	0.0115019460774174	0.0149771650896225	0.0129044910569068	0.0185074894089557
A549_G1_2D	0.0110639083149926	0.00365638104994765	0.00617157926020876	0.00617719312804848	0.00825585767480342	0.00270446451870886	0.0034100965544241	0.00349524018913442	0.00717303257698814	0.0073831119871698	0.0113679373120686	0	0.00556648881934285	0.00848403271103134	0.0112481681514323	0.00820473401052822	0.00866923306639718	0.0133084701371879	0.00895039384962287	0.013363439587973	0.00631756390970371	0.00532146182936512	0.002816573864899	0.00457016020821689	0.0096732354658733	0.00149660073885087	0.0041633778984704	0.00161909366631105	0.0049760024269976	0.00310011907702079	0.00840201698285888
A549_G1_2E	0.00780046951899549	0.00718725210475025	0.0100172566601763	0.00214353047061024	0.00269025660788341	0.00469685125252084	0.00741104037274121	0.00574065441634367	0.0122299189394013	0.0126848296162597	0.0162621370149974	0.00556648881934285	0	0.00381133515312723	0.00568564088749117	0.0026390965932579	0.0032204768398184	0.00977652601001854	0.0116890549021994	0.0079148088159969	0.000826586031991862	0.00597475051272229	0.00791185463115262	0.0101221675415969	0.00447591804670402	0.00645039382897263	0.0084396969834617	0.00481777843366188	0.00166635975627309	0.00338160358745469	0.00295998345805371
A549_G1_2F	0.00433769174407511	0.00862190107915701	0.0110432889926683	0.00230737519184313	0.00307600963121839	0.0065230244395426	0.00905285457399839	0.00703438818569578	0.0140034079672811	0.0158617643687078	0.0176515150189223	0.00848403271103134	0.00381133515312723	0	0.00425402559433683	0.0030685320240651	0.00201521052156153	0.00607724516050364	0.0154942377933823	0.00532690024330893	0.00372541213508911	0.00612615713872277	0.0111670348138948	0.0127337142036215	0.00158437691810287	0.00885857360446777	0.0119819340235506	0.00720305057195769	0.00353084465774944	0.00548588685366485	0.0019773268930204
