	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.0156416149506634	0.016449556387761	0.015940625009711	0.00833568691834282	0.026583709945311	0.0141669375953569	0.00484506034674203	0.0135680757636152	0.0159770622826896	0.0247416929045904	0.0229321572452853	0.0090382136077001	0.00501080384783802	0.0100851696804514	0.00841950830345173	0.0182444651817138	0.0153417098240588	0.0142650210258225	0.0204313383098805	0.0202235812603757	0.0221515966755874	0.00606416530283317	0.0238469676196355	0.0173227452857284	0.00690036051424566	0.0183471123497483	0.0163572028997021	0.0160706957381845	0.0116317460789955	0.015392739105455
A549_G1_1B	0.0156416149506634	0	0.000808051976122133	0.00433133006510167	0.00749274187815785	0.0128142052272847	0.00318339396624784	0.0110179302096638	0.00249314093013846	0.00206835261948784	0.00975697436844193	0.00841857903981562	0.00728517512853836	0.0113234313658751	0.00572151648072028	0.00944698055474916	0.00738110164373889	0.00133288588577109	0.0031636849849414	0.00588234228409665	0.00478961264973383	0.00705444095251491	0.010196496135539	0.00820692368469457	0.00174963529993866	0.00874254306364372	0.00699532002732437	0.00557412907611185	0.000916070918851637	0.00893294866834208	0.000388423328364778
A549_G1_1C	0.016449556387761	0.000808051976122133	0	0.00445546593396754	0.00829046331363609	0.0122220976429883	0.00368892524293595	0.0118208371421192	0.00321431257995707	0.00215049342718233	0.0090408494701989	0.00779146708005142	0.00805383959717445	0.0121167752714172	0.0065156591728314	0.0101706581622739	0.00730187927402056	0.00172872866837038	0.00364399692341401	0.00529870035583903	0.00403383512460899	0.00634384324335615	0.0109867953665851	0.0073989810368929	0.00100199895280724	0.00955047549256014	0.00687715007523612	0.0056647933527013	0.000907880274515004	0.00949506850481252	0.00110164449940012
A549_G1_1D	0.015940625009711	0.00433133006510167	0.00445546593396754	0	0.0077491218642742	0.0107030247144445	0.00713885451742972	0.0110976346000892	0.00590185435534806	0.00639906382147174	0.00900503041089133	0.0117213850886272	0.00690529517944759	0.011034482980262	0.00622168067754503	0.00811010512224748	0.00328320675815587	0.00303655358578143	0.00209616795371068	0.00473598398835104	0.00554227606733785	0.00666440584211694	0.00991354419044781	0.00956794137231153	0.00429142472652918	0.00944908700969791	0.00303982049820623	0.00124747847848083	0.00357144703552442	0.00617524529034536	0.004617113128684
A549_G1_1E	0.00833568691834282	0.00749274187815785	0.00829046331363609	0.0077491218642742	0	0.0184512304851556	0.00686770301463172	0.00355663693601356	0.00582209036667506	0.00826977192304248	0.0164146859748219	0.015450384370002	0.00121226048348318	0.00384022982951702	0.00178216499544337	0.00325987399587457	0.0104360799276166	0.00704111190394762	0.0059503206743572	0.012111357563966	0.011920865292847	0.0138171717039541	0.00273836915564697	0.0156525951357479	0.00909530402733818	0.0017574549034764	0.0104323997320464	0.00835978328451649	0.00781241811935181	0.00553279696427306	0.00729961250679404
A549_G1_1F	0.026583709945311	0.0128142052272847	0.0122220976429883	0.0107030247144445	0.0184512304851556	0	0.0159088180437166	0.0217569787753349	0.0152694054393851	0.0141391030553021	0.00424871329115723	0.0139195298649335	0.0175801886416953	0.0216156722655004	0.0168871180276494	0.0184318798751946	0.00854126809490362	0.012275597017431	0.012607715467024	0.00693291273518494	0.00859668760924982	0.00625963193586683	0.0205255414663065	0.00873557999077778	0.0112538668172406	0.0201428532991475	0.0083271710645523	0.0102366064995778	0.0119669842003439	0.0156986024784114	0.0131992678203393
A549_G1_1G	0.0141669375953569	0.00318339396624784	0.00368892524293595	0.00713885451742972	0.00686770301463172	0.0159088180437166	0	0.0100067987431051	0.00144348050522419	0.00202689628888082	0.0126085879467526	0.00878637175025442	0.00719150437870065	0.0105552184498418	0.00541177561267565	0.00966061940068902	0.0103622254668038	0.0041900172753067	0.0053814041291866	0.00898744106612454	0.00756085059649213	0.00994106743574851	0.00954348429970642	0.0102727230605409	0.00465904347139741	0.00753431621260032	0.0100244139578177	0.00837053267743628	0.00409496816444298	0.0102062300507267	0.00279875369146942
A549_G1_1H	0.00484506034674203	0.0110179302096638	0.0118208371421192	0.0110976346000892	0.00355663693601356	0.0217569787753349	0.0100067987431051	0	0.00916369703977883	0.0116230000803044	0.0199143100220953	0.0187570293080445	0.00419347207588118	0.000954649296214956	0.00533631343223264	0.00400615510361773	0.0134828514913985	0.0105974658539903	0.00943433485413113	0.0155991186125333	0.0154757783221767	0.0173428314641722	0.00135271125594073	0.0191993605016086	0.0126443445083408	0.00248171263749734	0.0135583304499408	0.0115432653834639	0.0113659833136983	0.00726732480814101	0.0108050578672796
A549_G1_2A	0.0135680757636152	0.00249314093013846	0.00321431257995707	0.00590185435534806	0.00582209036667506	0.0152694054393851	0.00144348050522419	0.00916369703977883	0	0.00246114954664843	0.0122444376696155	0.00963160210412357	0.00598089889457177	0.00961825597167879	0.00421715627029939	0.00840553790518518	0.00917079506865893	0.00312898517191218	0.00402635706591772	0.00834756456094756	0.00724796469839899	0.00954318784243275	0.00855192376914569	0.0104137435982405	0.00421137546504602	0.00674751949093582	0.00887049959789528	0.00710702154964037	0.00330298014525123	0.00878212799913637	0.00212837982360456
A549_G1_2B	0.0159770622826896	0.00206835261948784	0.00215049342718233	0.00639906382147174	0.00826977192304248	0.0141391030553021	0.00202689628888082	0.0116230000803044	0.00246114954664843	0	0.0106807503257852	0.00718223213866155	0.0083481808615809	0.0120771110450869	0.00661699589378719	0.0107078571356963	0.00940116919713317	0.00338943336719294	0.00510848648299283	0.00728560214463866	0.00564829124268539	0.00804788643475151	0.011004524841886	0.00824921717061946	0.00295952341587891	0.00919681966529135	0.0089939429751056	0.00764047492385557	0.00288587745727841	0.0106578972648408	0.00182018551665802
