	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.0123792751798074	0.0189073580178107	0.00231445478313999	0.0035910433192648	0.00187006668707253	0.00151562462632624	0.00909275414983905	0.00329126321179634	0.00606690911177647	0.0165264266544155	0.00674603933289723	0.00895584711772601	0.0206228422704801	0.0120618330283567	0.00833071228385092	0.0028758204241471	0.00171867085369381	0.0206842487794298	0.0226523850097307	0.0102845974915258	0.0041991207998095	0.0123067057173556	0.00727260949515178	0.00978432062503616	0.0133833833115909	0.0104516597218666	0.0453465449193521	0.00760787949389468	0.0166412303221368	0.0128938626547908
A549_G1_1B	0.0123792751798074	0	0.00861460190766335	0.0128581718135772	0.009108209634933	0.0138721386797301	0.0118195039737576	0.0188640817312757	0.014679456793034	0.0180004055523511	0.00742733735114328	0.0067816671558368	0.00482971568732825	0.031956449416446	0.021528000356226	0.00744815113081816	0.0135948424035356	0.0111495202737791	0.0106533989446381	0.0134464790549633	0.0031045811239002	0.0164866537527904	0.0235044351200428	0.0165859248372048	0.00498700992726045	0.00781037399972633	0.00311936066433434	0.0568965672174627	0.017705112149189	0.0244027557026174	0.0223351623694328
A549_G1_1C	0.0189073580178107	0.00861460190766335	0	0.0200949933366291	0.0164080773142288	0.0206900195401871	0.0188674545709231	0.0267579923221726	0.0218264192810913	0.0249501935129465	0.00264169520573039	0.0121734392621047	0.00996909314705889	0.0394103647460887	0.0295780609600888	0.0110531219593841	0.0208816851691082	0.0173058198338133	0.00203893118831749	0.00492325101274063	0.00892823747943387	0.0230776087419651	0.0309756010691214	0.0245007847061075	0.00912782529553368	0.00672606338898154	0.00872667323981312	0.0642172967735062	0.0254617093567533	0.0328307106958481	0.0304093571709763
A549_G1_1D	0.00231445478313999	0.0128581718135772	0.0200949933366291	0	0.00377517367788832	0.00161093362906101	0.00129849872441119	0.00707328461574913	0.00182267605689825	0.0051588560334617	0.0178488812585684	0.00817043407669236	0.0101647229622654	0.0193330632631813	0.0100491345558044	0.0100427948162339	0.000789766359828824	0.00377379064349605	0.0219595753983813	0.0241087974705552	0.011231914425825	0.00401911651649933	0.010883899432778	0.00508447512651741	0.0110943611204356	0.0150243867164949	0.0114210914547694	0.0442254025932417	0.00562421441962059	0.014442947444569	0.0108925028543874
A549_G1_1E	0.0035910433192648	0.009108209634933	0.0164080773142288	0.00377517367788832	0	0.00480223252649159	0.00272202030771579	0.0104222209296077	0.0055864410380064	0.00889450317495846	0.0142443098561469	0.00488427043920252	0.00658191094326911	0.0230729114166362	0.0133265444761746	0.00702102244801074	0.00453894867215789	0.00317473204108426	0.0183089533324843	0.0205665374068696	0.00750016830721554	0.00744157572535079	0.0146101375968436	0.00821423192856452	0.00756444604407053	0.0117403078966695	0.00769504362508372	0.0479830465068401	0.00907559462049203	0.0172067301669825	0.0141704598687386
A549_G1_1F	0.00187006668707253	0.0138721386797301	0.0206900195401871	0.00161093362906101	0.00480223252649159	0	0.0020897087585835	0.00734011092550682	0.00150310810010801	0.00426230097909654	0.0183413064937647	0.00856115528894561	0.0107231798536944	0.0187825799801449	0.0102875994180224	0.0101975157087682	0.00160634201174169	0.00358824048007456	0.0224915217864867	0.0244981086945759	0.0119691850330943	0.00264192265634086	0.010442074562197	0.00568801430265047	0.011583482384161	0.0152481348790222	0.0121451823652699	0.0435537522455632	0.00585176008671726	0.0149954924089656	0.0111108893918269
A549_G1_1G	0.00151562462632624	0.0118195039737576	0.0188674545709231	0.00129849872441119	0.00272202030771579	0.0020897087585835	0	0.00836863142813108	0.0029615636045996	0.0062043413745129	0.0165931790047642	0.00688495374202954	0.00891622875542892	0.0205498220502116	0.0113428939161301	0.00874435881876522	0.00207493330975944	0.00259405334939985	0.0207156609085753	0.0228356587430257	0.01004430411687	0.00473144792988457	0.0121198229103521	0.00634775285947419	0.00983116447804502	0.0137290994582937	0.0102286175423008	0.045409605940763	0.00692244950827619	0.0156812082399562	0.0121868811084091
A549_G1_1H	0.00909275414983905	0.0188640817312757	0.0267579923221726	0.00707328461574913	0.0104222209296077	0.00734011092550682	0.00836863142813108	0	0.00583903863522836	0.0049839364881994	0.024657553154766	0.0151635399181857	0.0170032561344022	0.0132942970780865	0.0029785513048787	0.0171049251685994	0.00632538150270273	0.0107527841468178	0.0286914140908856	0.0309856799230947	0.0178327358829237	0.00673346984595137	0.00519235939896363	0.00227914467300289	0.0179795212723422	0.0220485974479459	0.0180358241111592	0.0381814260335929	0.00148860323810882	0.00776753451706918	0.00382001154961242
A549_G1_2A	0.00329126321179634	0.014679456793034	0.0218264192810913	0.00182267605689825	0.0055864410380064	0.00150310810010801	0.0029615636045996	0.00583903863522836	0	0.0033403218152742	0.0195374223086859	0.00979249662096929	0.0118696107290838	0.0175911940783031	0.00879255096277146	0.0115408893468196	0.00114704410494724	0.00499466549948783	0.0236675321816857	0.0257538265471637	0.0130017307860146	0.00252986068380925	0.00917356660379787	0.0042244469729042	0.0127720316683103	0.016573474860791	0.0131872979421757	0.042452316201616	0.00435046529442941	0.0134977463774437	0.00961907051823426
A549_G1_2B	0.00606690911177647	0.0180004055523511	0.0249501935129465	0.0051588560334617	0.00889450317495846	0.00426230097909654	0.0062043413745129	0.0049839364881994	0.0033403218152742	0	0.0225896113963428	0.0128082364312458	0.0149848412657089	0.0145682433398083	0.00742198792861633	0.0143542346078353	0.00447028541896392	0.00774229217856828	0.026743997399835	0.0287103082456593	0.0162166237832833	0.00219111539346803	0.0063760991719794	0.00476409350126155	0.0158389176679265	0.0194074416288303	0.0163953755551534	0.0392964738503885	0.00386088323861171	0.0125632293323561	0.00813192029424564
