	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_3	0.02040163138765	0.00859611919193648	0.00790341471827455	0.02186186348849	0.00806294625138301	0.0117452583005052	0.00456026919334507	0.0121977578229364	0.00881887471858059	0.00700869868936755	0	0.00749801958743054	0.0103306104413725	0.00582331819869996	0.0302527013663108	0.0305015727545418	0.0331674498450471	0.0166698506770618	0.0207881606647781	0.0100038538433837	0.0182176785100368	0.0200848262982378	0.0135443541466144	0.0208005721760309	0.0179479021179577	0.0120172913924636	0.0166606494692437	0.0204573523718867	0.0116046162344611	0.0225999861341351	0.017148148201674	0.01739497650181	0.0126253116354231	0.0119070973457718	0.010727293451039	0.0107943376244917	0.0160581258511839	0.0144944078864256	0.00708472652307799	0.00790100813082537	0.00860980018276439	0.0184017707639049	0.00878135868561852	0.00252529605087829	0.0150892130761338	0.00863281166407619	0.0104033250660508	0.0174335295100873	0.0125144050337941	0.00907707175231719	0.00890162104251402	0.0105826234672419	0.0136791091451573	0.00715737411255604	0.0128096972123975	0.011798311470534	0.0100108725886059	0.0179563544856899	0.00779494453604148	0.005269772245331	0.00304309640767469	0.0059650752088236	0.00873934668328793	0.0226846465943902	0.013275865564912	0.02122245261549	0.00358020487861766	0.0133053895502844	0.012858309386984	0.00782762101378985	0.0152835631819835	0.0116436902146477	0.0194459840381984	0.0204184393050043	0.00367408869184723	0.0212272435162457	0.0181653595892765	0.018041723614236	0.0172659945875089	0.0158910858854059	0.0102740772287757	0.0144344951123952	0.0133346815942557	0.00576688145526538	0.0189625945474044	0.0164024979634425	0.00660013626242226	0.0158449692267653	0.00997266428313787	0.00725451960204172
A549_G1_1E_1	0.0171076017857275	0.0117854456952294	0.00920507699425062	0.0196732533701267	0.00765622136692361	0.0106064700854113	0.00500318638614807	0.00686809517315394	0.0128683716958865	0.00774441414710931	0.00749801958743054	0	0.00799016913347739	0.0103691580546486	0.0276832038199342	0.0300365725034863	0.0319617877140523	0.0179393030047295	0.0160651374593208	0.0147075846775261	0.0161847849593475	0.0193514235520212	0.0140280158313651	0.0155121422351811	0.0132434460237542	0.0145640886246128	0.0136813411197662	0.0153072453588936	0.0106968468282131	0.0179664921404701	0.0105399843109214	0.0194973804781847	0.00789853484711286	0.00793260111134998	0.0145601953247159	0.00993443485426186	0.0200861960963499	0.0183840436175651	0.0131933069136437	0.00972577155454272	0.0155793809196218	0.0171817775860558	0.0137832857752986	0.00957594943286816	0.0165762729025637	0.00449147272803427	0.0174292750334909	0.0101844204033994	0.0137025669576701	0.0142629541571896	0.0039258394767804	0.015068616970186	0.00764515656508558	0.00571865706360462	0.0144398215496576	0.0137148388439254	0.00765438187040824	0.0240485257409724	0.00736639008888252	0.0109852304035743	0.00874805131171676	0.0111822443513289	0.0149681877684192	0.0264752763727654	0.00927270150485454	0.0150697422013842	0.00787672008893649	0.0108233397855229	0.0108121546684393	0.00954162457124228	0.0123055208538534	0.00727202442018445	0.0145963298839078	0.0173539395302858	0.00787617835703578	0.0157320247685125	0.0131752742710295	0.0147353202110488	0.0141344368915008	0.014261086645745	0.0123995682414146	0.00794535919793963	0.0122951205448463	0.00889699152599474	0.0119898542350934	0.0119214121878297	0.0116076495771936	0.0131347039311478	0.00598574915426279	0.0056553740436692
A549_G1_1E_2	0.0122844300796581	0.0107998204839515	0.00730702361136578	0.0150084239115836	0.00674813500680046	0.0136735461759834	0.00907698960247564	0.00480173724927059	0.0125518383859964	0.00696947775040435	0.0103306104413725	0.00799016913347739	0	0.0156618691767222	0.032139694072593	0.0350069431407402	0.036634855634535	0.0130185477513487	0.011823813696737	0.0123644063029227	0.0111495637523848	0.0148970064335499	0.00756610537285167	0.013302612984763	0.00994381651525991	0.0118199289845672	0.0128709192398537	0.013595279102033	0.0126246859624218	0.0147416821620899	0.0119353696527354	0.0149588146162737	0.0116695901656914	0.00715689286202112	0.01319153136252	0.0170665147872658	0.0174320329841413	0.0175142952570146	0.0153824210810454	0.00700392134419964	0.0148794454590846	0.0127789890038245	0.0105226795267248	0.011979112997164	0.0109672033441816	0.00488528632493402	0.018665364816792	0.0119402208102031	0.0129371426533486	0.011944595121432	0.00667544693737256	0.0150530610062153	0.0103186723398613	0.00786627496650343	0.0150615329710241	0.0116880812960972	0.00614556698813077	0.0225901254029169	0.0126272957316114	0.0121753880762141	0.00900045742148202	0.0142238262312524	0.0133426097061292	0.0310061302456301	0.00703180413858383	0.0129654057390829	0.00865781002731944	0.0101731558846665	0.00839224104713151	0.00616256890891284	0.0105130974365979	0.00619571198354982	0.0133918472658987	0.0147396684217926	0.00843490832385733	0.0158619850995714	0.0115293637147141	0.0112549466902571	0.0121495928817281	0.00955915372826332	0.0108275596700235	0.00755792808613975	0.0119776649038177	0.0107409855649607	0.0134691524040195	0.0159267695370416	0.0131600639199962	0.0207769120958949	0.00583630651958656	0.0119684834608928
A549_G1_1E_3	0.0249791246340992	0.0126862369477992	0.0128328977838105	0.0263741824075633	0.0124236325587695	0.0127839700230898	0.00783098108085246	0.0165803161356517	0.0121943903117159	0.011418701627699	0.00582331819869996	0.0103691580546486	0.0156618691767222	0	0.0288788758594872	0.0279332392098215	0.0311561544492902	0.0211999578511069	0.0251668817407071	0.0137762124218779	0.0228294484196506	0.0241929476989573	0.0189636169372712	0.0243152903374962	0.0221034566351472	0.0159338259266103	0.0196615849521428	0.0238566535264182	0.0133976022856403	0.0265975882428744	0.0198056652440543	0.0218941887747421	0.014384741635402	0.0156922424181659	0.0141443017707145	0.00780235863123041	0.0193148869279105	0.0169135009216685	0.00829676024700255	0.0132224613660176	0.011557898848881	0.0226634600479916	0.0138324212050238	0.00570494998840963	0.0201787024734146	0.0130198416300668	0.0107574693829486	0.0201846511440935	0.0152146453939778	0.0133633185962966	0.0125854996158106	0.0131065226572223	0.016110009680606	0.0110041414872475	0.0149201412204172	0.0157963079329006	0.0143782365896966	0.0198612091467738	0.00843311942560537	0.00855935012243909	0.00845274823134812	0.00572779596061922	0.0124695737293442	0.0194494762392013	0.0174625052260157	0.0249144534998398	0.00866841346722937	0.0164379435140029	0.0170364065844974	0.0132139560954624	0.0187723632829984	0.0155256142795854	0.0226721022827762	0.02403237756525	0.00879653003066369	0.0237102578118993	0.0216799544573373	0.022179545773075	0.0206289230939247	0.0206521820197006	0.0141131782623382	0.0181423282032989	0.0161064493130254	0.00919768779622637	0.0214184607669144	0.0168236228898823	0.00884341583606823	0.0131120593352213	0.0138989084439464	0.00737597853445139
A549_G1_1F_1	0.0415446854665299	0.0382831353196814	0.0360825966166413	0.0455754568878357	0.034146424373037	0.034959723125823	0.031169520502208	0.0317007324739039	0.0388801981621087	0.0326635767268923	0.0302527013663108	0.0276832038199342	0.032139694072593	0.0288788758594872	0	0.00925574463533409	0.00821559361854366	0.0432588535228784	0.0379107984298434	0.0368441322613928	0.041197945014055	0.043622250528767	0.0390319431466389	0.0343297083476849	0.036796882478996	0.0398576078948548	0.0387849768438594	0.0372095795192444	0.0355843966220309	0.041163024433332	0.0318522637018236	0.0460296081704502	0.0325203938351821	0.0337666059989738	0.0404575693411359	0.0225178144938051	0.0456421988391021	0.0444705983053656	0.0319666042780731	0.0359680129128705	0.0371903557299831	0.0421795039529015	0.0368392066115727	0.029897433840823	0.0422550832770923	0.0315598464790749	0.0385213802662313	0.0302468985324632	0.0378929734426808	0.0384817579500842	0.0313553589884894	0.0406927200529647	0.0309169634809719	0.0332431494760311	0.0411484525321255	0.0408593120595304	0.0348108590898366	0.0473762335202657	0.0326480344837811	0.0353413320850844	0.0316037138995616	0.029416633416942	0.0377558461849003	0.0264462476931261	0.0354369305327742	0.0336713925168478	0.0331073342602095	0.0348279864731873	0.0377375361006728	0.0354668315694755	0.0365680641032145	0.0316784913893917	0.0376597899545646	0.0424234680812941	0.0329299060277065	0.0351036645967391	0.0362979271984508	0.0398962785696404	0.0372995855014882	0.0407917793744049	0.0388651840260151	0.0305691001332518	0.0372297671128294	0.0349042674091112	0.0272303135742017	0.0257856871665308	0.0364122667861241	0.0206864982646271	0.0316435729943811	0.0258175749104684
A549_G1_1F_2	0.0455118546452897	0.0390393274444632	0.0375638179904082	0.049023572618826	0.0360163081346481	0.0365178169107267	0.032364387966439	0.0352830593736999	0.0392086729999267	0.0342660711560546	0.0305015727545418	0.0300365725034863	0.0350069431407402	0.0279332392098215	0.00925574463533409	0	0.00586370363161485	0.0450832714025195	0.042666457446648	0.0370727171381683	0.0444861017968094	0.0463736409000888	0.0412709021858599	0.0393503792573957	0.0410351558182112	0.0409280185228889	0.0418056282218808	0.0417745334993928	0.0372579377875146	0.0457643500404205	0.0363565856874165	0.0474001748623398	0.035310424650812	0.0368012859104205	0.0408848825363141	0.0228349529785689	0.0458552686673542	0.0444993304143567	0.0307994795079266	0.037375387249732	0.0362480429123618	0.0450572825057963	0.0371883479832676	0.0295325699260332	0.0440492202904474	0.0341706216588642	0.0367581990777227	0.0351111033893903	0.0391893954017595	0.0386399156432351	0.0339510128022363	0.0406070759696966	0.0345182790252446	0.0350052546813394	0.0419852498879732	0.0420455956183712	0.0372649699637858	0.0460139510115431	0.03365015803732	0.0352426930688153	0.032050615149845	0.0287532108568774	0.0373683434535067	0.0205043971800845	0.0387049794054725	0.0391681654320983	0.033838632120595	0.0375408381377827	0.0403516384032651	0.0369870624086187	0.0397036955390003	0.0349181281267467	0.04183816221306	0.0459426053285967	0.033704896527878	0.0397898868578015	0.0405006190853802	0.0434936501446026	0.0406960817348602	0.0436702250497076	0.0399912375068885	0.0348382649201173	0.0393169705958945	0.0355237193201231	0.0327536152525348	0.0292599637623242	0.0363176539904757	0.0216921065721865	0.0344734738007862	0.0270976885233381
A549_G1_1F_3	0.0471545921761918	0.0415197110294206	0.039803688704331	0.0508028410767688	0.0384793822814934	0.0395383448837534	0.0348715065213642	0.0366294887095345	0.041890349880145	0.036923069980178	0.0331674498450471	0.0319617877140523	0.036634855634535	0.0311561544492902	0.00821559361854366	0.00586370363161485	0	0.047706937154716	0.0439854914898193	0.0402612143871295	0.0465256801832561	0.0489549274432262	0.0433596593443227	0.0409353132937187	0.0425884635833646	0.0438748444988185	0.0442161588421235	0.0434744538215234	0.0402342249060221	0.0471995215177412	0.0378529689645796	0.0498036858172957	0.0376060096096863	0.0388942979095671	0.0437870807657542	0.0259109567387805	0.0489088157719895	0.047476585936688	0.0332034663081007	0.0394490435387313	0.0392022128282948	0.0474482038487308	0.0396367392225331	0.0323217662520292	0.0463338241907065	0.0359540972553769	0.0400270788314875	0.0360240369777225	0.0424071086121834	0.0414450659480344	0.035783229132283	0.0434335585599802	0.0364826225404689	0.0371094891038362	0.0448186516788301	0.0445015539101433	0.0393501397011158	0.0492876441796818	0.0362459386458751	0.0379092657882149	0.034707405529606	0.0323135061740319	0.0403218573628413	0.0231322114688947	0.0405015189906869	0.0401566153009521	0.0364023004036703	0.0401680566544242	0.0424934003156926	0.0392743285625266	0.0420998635137947	0.0369710701513414	0.0437017372058431	0.0480603325459077	0.0363191260637045	0.0416992828369206	0.0422699527928744	0.0454067359526581	0.0431089706202999	0.0455601318983427	0.0427440063854083	0.0360673767414701	0.0421916516525337	0.0379488468015863	0.0338052578298056	0.0319625176750384	0.0392549396746301	0.0235359169235145	0.0366104981805314	0.0299250177578624
A549_G1_1G_1	0.011354761791545	0.0110204878548207	0.0105100937903634	0.0105304660669649	0.0104897751741912	0.014583971928989	0.015303887234454	0.0153411956263307	0.011841610953868	0.0112200071961943	0.0166698506770618	0.0179393030047295	0.0130185477513487	0.0211999578511069	0.0432588535228784	0.0450832714025195	0.047706937154716	0	0.0151242918673624	0.0102720271876584	0.00762946045770867	0.00634077156987126	0.00616389222135657	0.0176409714527622	0.0136377069820482	0.00564061237780997	0.0116437558229303	0.0160952594477534	0.0127805479893994	0.0156012376164239	0.0188115121528573	0.00624413119873656	0.0165020374022948	0.0122865182831505	0.00918031787025254	0.0250943133009654	0.00872606865639754	0.0118247242981661	0.0212496091304712	0.0112809497756768	0.0154914152477412	0.00611277865160943	0.0120707490042637	0.01804964764661	0.00418496514420778	0.0143937269449971	0.0186599506929781	0.0211248494214309	0.00896464167604286	0.0103818626987756	0.0153293649833247	0.0130100503571361	0.0170045371406701	0.0141915589457121	0.011953298771465	0.00874553607601216	0.0110983032661157	0.0167416090831427	0.0172715982296769	0.0149743288655603	0.01446166070123	0.018317135158403	0.0126583977903277	0.0386550283857321	0.012050951843968	0.0196071123047366	0.0133817028712425	0.01130457287608	0.00927916238419602	0.00968682105256167	0.0107488021432433	0.0133091872898359	0.0151710421658691	0.0116089389988604	0.0130674296806045	0.0189804275146076	0.0146386556192222	0.0105978290666119	0.0115668091591104	0.00795070285366504	0.00788095160775482	0.0173854596312853	0.0100626731445506	0.0146002806396598	0.0226538287424624	0.0221856881300436	0.014095573616914	0.0304300528456447	0.0131101058018735	0.019615956771211
A549_G1_1G_2	0.00523940636402024	0.0187232923990457	0.0156222923725373	0.0101050877165003	0.0137699757836585	0.0169657461694624	0.0176663461257622	0.0100634086154601	0.0204496821348442	0.0150133497836027	0.0207881606647781	0.0160651374593208	0.011823813696737	0.0251668817407071	0.0379107984298434	0.042666457446648	0.0439854914898193	0.0151242918673624	0	0.0204011797790589	0.00780468775428631	0.0121231807942583	0.0127475955058316	0.00594475533824092	0.00353215590290886	0.0170086080450638	0.010453772758934	0.00537308821314964	0.0158128686925599	0.00475101530697997	0.00944227636606004	0.0184409818585035	0.0137276963902751	0.0098013190277576	0.019908999127299	0.0247524223129116	0.0226318185657738	0.0232440439975856	0.0266590397511493	0.0163709082673698	0.025101717022289	0.010277390452279	0.0206585406509828	0.0228745740572652	0.0151868077086114	0.0129626106700252	0.0283694170369236	0.01108623988894	0.0165011466889346	0.0207913479319028	0.0135027928708465	0.0226076911010804	0.011295196243146	0.0156897952230387	0.0194672836265066	0.0173113717099575	0.0117663394704868	0.0301653789302114	0.0193647197826149	0.0218857459917898	0.0197153007795799	0.0235483451464747	0.0228815083206454	0.0419488123346693	0.00853444950581889	0.00566197897984832	0.0185229118832577	0.0112439224051698	0.0106418046473514	0.0152666679596042	0.00903972794483504	0.00983226040679306	0.00673638032167826	0.00886104258406884	0.0182578826648631	0.0094246548682405	0.00555320361911168	0.00641089073016648	0.00870005480568103	0.00988087670326437	0.0166717240543267	0.00912354419125042	0.0135780133170779	0.0196069614325165	0.0119203681886696	0.0175404473073477	0.0216859094156172	0.0276959409435569	0.0112943694689211	0.0196779130740076
A549_G1_1G_3	0.018668008342354	0.00947723815932896	0.00955640069455757	0.0194219910525581	0.00923218546839909	0.013454298431606	0.0112758739457238	0.0159497770580527	0.00942070248782649	0.00764988437494237	0.0100038538433837	0.0147075846775261	0.0123644063029227	0.0137762124218779	0.0368441322613928	0.0370727171381683	0.0402612143871295	0.0102720271876584	0.0204011797790589	0	0.0151640129998865	0.0145739209758484	0.00995188173364505	0.020850964099824	0.0182434888353692	0.0062407192554976	0.0159694144788829	0.0206727448509341	0.0122142943990383	0.0221955557441807	0.0204803347560411	0.0126587989423164	0.0164479336964906	0.0135841841995571	0.00780783088046236	0.018681049784248	0.0101461770389066	0.0120019676982812	0.0140366130523244	0.00984047520434895	0.0078856246687113	0.014131283137198	0.0067891298638784	0.0102328239011177	0.0102063632757446	0.013363432186671	0.011547391226417	0.0222229141390405	0.00848391039488726	0.00527898493060705	0.0142861172525764	0.0106316612735891	0.017272373301272	0.0125431479297196	0.0128275221733697	0.0106954649613222	0.0119861982879983	0.0136708695239763	0.0142185506836998	0.00967162290527673	0.0074975366578188	0.0096056827723438	0.0054401508848659	0.0295784287802783	0.0148606262711798	0.0228065207760218	0.00836294065015912	0.0125060172636732	0.0128959189089329	0.00793857859547353	0.0140904121471726	0.0134503422643493	0.0197559594139732	0.0186846583909133	0.00782853221834735	0.0220265692407184	0.0187211101404641	0.0168750227242518	0.0154814456452907	0.0144215971978883	0.00807828445341654	0.0182466281971072	0.0116702383861898	0.0111825209626842	0.0228533440934435	0.0195571048589023	0.00929482319623248	0.0250545631632015	0.0125117469304862	0.0141087116145033
A549_G1_1H_1	0.00390926170107818	0.0137985394033472	0.0116235233368601	0.005717426530429	0.0104221953678318	0.0140965448282515	0.015463061021598	0.0114543313185791	0.0152678464415859	0.011887966951337	0.0182176785100368	0.0161847849593475	0.0111495637523848	0.0228294484196506	0.041197945014055	0.0444861017968094	0.0465256801832561	0.00762946045770867	0.00780468775428631	0.0151640129998865	0	0.0054858392551175	0.00753387605170791	0.0112653386297321	0.00674746682021868	0.0105669115962837	0.00768776419200278	0.00921957120203232	0.0124494155981545	0.00809299654011288	0.0131940569122011	0.0113100119926699	0.0134689050098822	0.00879970581432708	0.0138054137751355	0.0246515870283525	0.0153748065180265	0.0167287043707644	0.0238069817897656	0.0126236775021356	0.0202376079343791	0.0030740699006155	0.0160815545779965	0.0201864096095646	0.00855313167628854	0.0123024483124478	0.023374284286053	0.0155911470908301	0.0112465544412216	0.0152888982467143	0.0130458330253653	0.0170546144947705	0.0128249344333601	0.0135311284923477	0.0141044400590548	0.0115307001274162	0.00923354786726386	0.0233941181932393	0.0171567549111965	0.0178193088664697	0.0166002658923649	0.0206686758912564	0.0176523660502851	0.0407134487770249	0.00769200998532838	0.0127785602051651	0.0151327517787901	0.0088876846784601	0.00671943126914715	0.0112233500599402	0.00672167731035774	0.0099072408914563	0.00872437437137126	0.00588217264701828	0.0148497322373819	0.0129884869401103	0.00815537708075783	0.00382621404005785	0.00702214758271606	0.00465917477683758	0.0109382225023324	0.0124525598075991	0.00940584699509062	0.0161102455573504	0.017192705211118	0.0192652909557119	0.0171548843074179	0.0289055983745639	0.010551528531238	0.0190675883060921
A549_G1_1H_2	0.00868127325735965	0.0155425850882482	0.0141976095291523	0.00893218080404803	0.0125839620375694	0.0147641588902874	0.0177167536203178	0.0159320616009307	0.0164955498034198	0.01343645478638	0.0200848262982378	0.0193514235520212	0.0148970064335499	0.0241929476989573	0.043622250528767	0.0463736409000888	0.0489549274432262	0.00634077156987126	0.0121231807942583	0.0145739209758484	0.0054858392551175	0	0.00989461847420696	0.0139666085514317	0.0113112465714695	0.00991561934967196	0.00922607600338866	0.012326995342478	0.0130003586755658	0.0120329884138046	0.0168258017902	0.0116448434783971	0.015943830548783	0.0120637876107299	0.0140314891834928	0.0264581806013065	0.0141596545962241	0.016556258133828	0.0257902333319469	0.0154101790286655	0.0208410384266958	0.00278161941397073	0.0174020445433805	0.0218087939537767	0.00965538162140033	0.0160034652888309	0.023714780365215	0.0199236288015649	0.0100143444281213	0.0158251028016793	0.0166414219864656	0.0178306276508346	0.0158672146506827	0.0165831349400398	0.0147553146403606	0.0130761490495156	0.0125870126496411	0.0224791430629176	0.0192412960136368	0.0194079427577881	0.0182276790551861	0.0211856440079104	0.0180173400316321	0.0424290540829	0.0119799192738503	0.01676784806107	0.0170355251946596	0.00996978868956028	0.0100788750235495	0.0135332886538414	0.00843111504900736	0.0129945021537657	0.011692640871217	0.00793024544496086	0.0166323972462235	0.0149944124182601	0.0116861356038931	0.00812228082711783	0.00800881834503771	0.00899880821867941	0.0116864341437777	0.0168154023086534	0.00947092117955049	0.0183094285441163	0.0206902066217201	0.0205393679070755	0.0181787823098922	0.0316462117843692	0.0135461413565517	0.0209111528042091
A549_G1_1H_3	0.010307569658339	0.00939957627289073	0.0073658956636295	0.0110991153922124	0.0079932890742287	0.014659328362394	0.0125092923281138	0.0106979047756851	0.0109647257306766	0.00866646043847843	0.0135443541466144	0.0140280158313651	0.00756610537285167	0.0189636169372712	0.0390319431466389	0.0412709021858599	0.0433596593443227	0.00616389222135657	0.0127475955058316	0.00995188173364505	0.00753387605170791	0.00989461847420696	0	0.0156624959314647	0.0112638577050134	0.00746608692209337	0.0121837072280349	0.0148914546952786	0.0130115561633399	0.0145452211006446	0.0161801842314572	0.00837294124662778	0.0148556081786487	0.00974452088532211	0.00988518618609684	0.0223263766798735	0.0119005886306993	0.0136939488561451	0.0179610478524526	0.00732856567636549	0.0139147126571932	0.00830234208017036	0.00904101464327114	0.0149492393462411	0.00374271149968671	0.0101718135467132	0.017981191664347	0.0174542020425413	0.0107693991517739	0.00924660558353757	0.0116031706267366	0.0129602693198082	0.0145535849421775	0.0110014134537699	0.0130522060190861	0.00846156274449469	0.00802352096756254	0.0184190704947912	0.0154316901599814	0.0128285683392009	0.0112290202485632	0.0165416992883874	0.0114412622115047	0.0353233560907263	0.00906988774605213	0.0165366718193648	0.0104744675216505	0.0107607237695364	0.00762271574593711	0.0059156358383509	0.0103714256255036	0.0101611036300779	0.0143410979794758	0.0126393122215872	0.0102053714207394	0.018051365642113	0.0130684063415655	0.00990320202796908	0.0117155909757364	0.00625071493876035	0.00804868242510418	0.0132651019974311	0.010975681554686	0.0121617798945555	0.0191768818057715	0.0203773094920277	0.0130631804083613	0.0269880865112012	0.00989773008871222	0.0168470025934451
A549_G1_2A_1	0.0101174453586612	0.0206932309937444	0.0175048524307332	0.0148773275898858	0.0144385753205325	0.0159937958781599	0.0176619135392093	0.0113923142703042	0.0221899086778778	0.0149924231952229	0.0208005721760309	0.0155121422351811	0.013302612984763	0.0243152903374962	0.0343297083476849	0.0393503792573957	0.0409353132937187	0.0176409714527622	0.00594475533824092	0.020850964099824	0.0112653386297321	0.0139666085514317	0.0156624959314647	0	0.00653605811582767	0.0183294959575502	0.0109210191791353	0.00496758064754004	0.0151356937677623	0.00868483763800176	0.00779822201227604	0.0219912213909782	0.0126679567171087	0.0101610463696722	0.0216012470731236	0.0224317394373038	0.0248568628899222	0.0253385930864343	0.027351020474658	0.0185266061513009	0.0262238902708945	0.0126560946412576	0.0223997668397881	0.0228125560899323	0.0184109817321819	0.0138650297752684	0.0292168452106866	0.0104500112337371	0.0162840189810877	0.0223691859393442	0.0140677235746037	0.0243908532276484	0.00963473483996796	0.0167208844839915	0.0209643278617226	0.0198332615909306	0.0132203518257306	0.0321471920384069	0.0192661868232166	0.0229809003254502	0.0200399143989667	0.0223550187450087	0.0241060267098452	0.0408718364363749	0.0104976047444276	0.00461848189899	0.0192298137780421	0.0102148116188588	0.0128253177413312	0.0169580165899759	0.00884171609009392	0.00925522877135842	0.00681933652426713	0.0112441613217798	0.0188371554285483	0.00560939209709707	0.00584788929395703	0.00958188983980119	0.00788301372311928	0.0138152171068305	0.0182026658594027	0.00922129346687139	0.0133057181973988	0.0207989531396493	0.00857365391658355	0.0130405881476554	0.0225317372731799	0.0256675274025738	0.0110715889338246	0.0178038866492221
A549_G1_2A_2	0.00515272424578835	0.0158148211545925	0.0127696668640846	0.00949745672640583	0.0107686815510253	0.0136613680027195	0.0145072433975028	0.00768747680809437	0.017480364021729	0.012303727375909	0.0179479021179577	0.0132434460237542	0.00994381651525991	0.0221034566351472	0.036796882478996	0.0410351558182112	0.0425884635833646	0.0136377069820482	0.00353215590290886	0.0182434888353692	0.00674746682021868	0.0113112465714695	0.0112638577050134	0.00653605811582767	0	0.0146074808398633	0.00757313571548451	0.00436748825771695	0.0125801415437639	0.00512724813385893	0.00719343344308546	0.0166818651624585	0.0103905978279456	0.00652585377907292	0.0171311043623243	0.0219738799051022	0.0203448125335707	0.0204327244245892	0.0239470023024091	0.0137674398443911	0.0225717994091463	0.00901533204782247	0.0185309078520759	0.0201719683318169	0.0136216417083633	0.0100744246239992	0.0254593939935041	0.00931534944173152	0.013873009288527	0.0183565373829881	0.0104012368540184	0.0196214821432583	0.00835367529414753	0.0124786939171139	0.0162592444480212	0.0145189669660733	0.00860123778898952	0.027700558003168	0.0159313731094215	0.0189043774611168	0.0171259085283278	0.0208305555338864	0.0204436565262802	0.0394212100020975	0.00522869263507502	0.00654898298285072	0.0156286359970485	0.00850455739283443	0.00751917321222928	0.0127275907076632	0.00640562367565005	0.00711658374640089	0.00466102738528733	0.00720175305570514	0.0154050304753073	0.00840526650079855	0.00302347711836872	0.0042319376490841	0.00673409792383066	0.00783473816615633	0.0138064952259736	0.00704322999253163	0.0106784874507347	0.0164591793359316	0.011065416042488	0.0155867007864901	0.0185570255944067	0.0250296282749445	0.00835799386685636	0.016855352222972
A549_G1_2A_3	0.0141744826040356	0.0072962012126791	0.00743744414903719	0.0140584469114496	0.00710660211474039	0.0106514118348982	0.0109484450416211	0.0141801804568856	0.00761586890805177	0.00740497658639094	0.0120172913924636	0.0145640886246128	0.0118199289845672	0.0159338259266103	0.0398576078948548	0.0409280185228889	0.0438748444988185	0.00564061237780997	0.0170086080450638	0.0062407192554976	0.0105669115962837	0.00991561934967196	0.00746608692209337	0.0183294959575502	0.0146074808398633	0	0.0111599314789338	0.0168679321551279	0.0090409300865856	0.0176834815889883	0.0177679737899531	0.00829092105876539	0.0137021250867727	0.0106399399398267	0.00481388916538139	0.0203968303825429	0.00709751557382113	0.00874943889474284	0.0168481177594407	0.00863204533697692	0.0112538967537384	0.00915340416557069	0.00920426197766159	0.0133578046456827	0.00660444710950718	0.0119547976782119	0.0138142898679222	0.0200180081373917	0.00514657117384311	0.00648051941361462	0.0126122924624912	0.00886581956665727	0.0149618177377118	0.0107848302538424	0.00840725208777314	0.00634140095398641	0.00899186998294029	0.0140344189871749	0.0128111711843333	0.0103115990813212	0.0101305610004566	0.0131679277005422	0.00853340632594187	0.0337972091112412	0.0113601502560538	0.0202792684148342	0.00893455698471576	0.00948588916035496	0.00840754008324514	0.00681879469311595	0.0102699484159732	0.0116304051398014	0.0156020289239886	0.0133327865961289	0.00858923356671909	0.0188218666540523	0.0149717084159733	0.012142772554023	0.0117174794687954	0.0096539126888351	0.00359553653810559	0.016376719806057	0.00758414409677622	0.0103046235156471	0.0215519950678313	0.0193300699741792	0.00899075853335837	0.0260973199508103	0.0107990028267713	0.0152354507059488
