	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.0137208323163957	0.0081638380118657	0.0013933591881968	0.00213414083531046	0.00970705451091516	0.0164430930789564	0.012061473908973	0.00906839043020934	0.0140074523612646	0.0180680729222485	0.00302232247578051	0.0144600862001383	0.0144396624687139	0.0108264102133853	0.00561203441720085	0.00333536069169891	0.0293184470378154	0.0185619439121647	0.0149605640811579	0.00911690513413512	0.00643397357869684	0.0166208923032354	0.0101666225043394	0.0175848249339675	0.0134164698040557	0.00785514388473678	0.00617958634673848	0.00159887972252851	0.0145696540461436	0.00753713301154499
A549_G1_1B	0.0137208323163957	0	0.0069576558039797	0.0138490531368192	0.0130528249329928	0.00518520162007891	0.0300380054940037	0.0257702641787583	0.00507013334414969	0.0022048587783334	0.00501907625156671	0.0151219503704048	0.0015638947836626	0.0281564457101126	0.0245441235738288	0.0193266536770214	0.0136992649720999	0.0156215874617609	0.00499359787868856	0.00159863375254006	0.00469111953350571	0.0200870174299815	0.0302727179827661	0.0237406305430791	0.00881110906089306	0.000712532787423786	0.00758769909805311	0.00784331876597516	0.0150607123857744	0.028287585036482	0.0182673663913214
A549_G1_1C	0.0081638380118657	0.0069576558039797	0	0.00884743655503724	0.00681291998008119	0.00184087179746555	0.0244771819714035	0.0197245504674878	0.00499539376359746	0.00828277835247979	0.0119495723968921	0.00867283573357889	0.00708609682565408	0.0222317177252747	0.018660896865661	0.0134391109160398	0.00960671334845362	0.0222019239411614	0.0111206745180993	0.00769423226904632	0.00419904560072199	0.0140106981286739	0.0245901120718092	0.0182604634644973	0.0141594416629746	0.00699924044762842	0.00672754156021175	0.00484450920288372	0.00973327215520269	0.0223379695046595	0.0146689373735776
A549_G1_1D	0.0013933591881968	0.0138490531368192	0.00884743655503724	0	0.00347556331658279	0.010240064449279	0.0161921445365798	0.0121615376359733	0.00898175964670864	0.0139149686692998	0.017957803699463	0.00432861078460007	0.0147187252125269	0.0144202441414087	0.0108276088888724	0.00579726883726416	0.00197621911346639	0.0293532176727108	0.0187774171501362	0.0151797556919698	0.00916932837514368	0.00676162692186741	0.0164369925967184	0.00989364240723577	0.0169944756998904	0.013480596756594	0.00738892563743525	0.00606864163292852	0.00134245838917063	0.0145653980625154	0.00627810191048947
A549_G1_1E	0.00213414083531046	0.0130528249329928	0.00681291998008119	0.00347556331658279	0	0.00853077408646176	0.0176935334210433	0.012925268409905	0.00886743256176054	0.0136682293819579	0.0176958828425233	0.00212555345672582	0.0135846594772143	0.0154218392712865	0.011848957465772	0.00663697065159324	0.00529361757388882	0.0286514228591755	0.0176984137273478	0.0141356096466488	0.00870037010160882	0.00720394227963539	0.0177875063699795	0.0115325651796131	0.017970258204107	0.0128510627638028	0.00829198556676797	0.00621077039283227	0.0035858488569055	0.0155299980762984	0.00966915264265197
A549_G1_1F	0.00970705451091516	0.00518520162007891	0.00184087179746555	0.010240064449279	0.00853077408646176	0	0.0261150784961272	0.021454633019002	0.00438167160693736	0.00669134505351631	0.0102005379854714	0.0104545487789007	0.00524545517203633	0.0239418603497544	0.0203549672327706	0.0151160596404697	0.0107460368304144	0.0203630411902476	0.00928689255436284	0.00585541730944503	0.00347237941822688	0.0157326218695238	0.0262542305324701	0.0198631416702507	0.0128769858339673	0.0052970761756393	0.00668463215579027	0.00531952763014439	0.0112347815380563	0.0240533196301672	0.0157613724894113
A549_G1_1G	0.0164430930789564	0.0300380054940037	0.0244771819714035	0.0161921445365798	0.0176935334210433	0.0261150784961272	0	0.00550635795866505	0.0251279088810737	0.0300135733068642	0.034008228909672	0.0161005591775191	0.0308729974541395	0.00318381130209652	0.00600566060000582	0.0110611951062245	0.0166041144971096	0.0454929013561216	0.0349523364208184	0.0313519779044997	0.0253578511847673	0.0106524769725168	0.000827635880927416	0.00630035188738338	0.031982499465864	0.0296634796072313	0.0231907235668442	0.0222356752118126	0.015002424563917	0.00325366005395387	0.0135024410166035
A549_G1_1H	0.012061473908973	0.0257702641787583	0.0197245504674878	0.0121615376359733	0.012925268409905	0.021454633019002	0.00550635795866505	0	0.0210885278758566	0.0260333580836113	0.0300879301847969	0.0111073941845384	0.0264415614645253	0.00258407176785986	0.00152229031351314	0.00644969864189301	0.0130902361330846	0.0413721900792336	0.0305559587234729	0.0269663806852891	0.0211757788778679	0.00572422952165518	0.00528095981348699	0.00361829433711341	0.0288923113296081	0.0254758239970159	0.0195141032462881	0.0181754254945843	0.0108473624516349	0.00265329150047992	0.0115620642134546
A549_G1_2A	0.00906839043020934	0.00507013334414969	0.00499539376359746	0.00898175964670864	0.00886743256176054	0.00438167160693736	0.0251279088810737	0.0210885278758566	0	0.00494614397206099	0.00900453223804633	0.0109926051384523	0.0062606294439143	0.0233938499284986	0.0197926516389494	0.014651632574051	0.00865751420954578	0.0203812204644825	0.0100616953712417	0.00657608029177859	0.000914351334355349	0.0155018879620036	0.0254005105458458	0.0188443223373704	0.00949891696197934	0.00459005947387684	0.00270171482477647	0.00291669650458918	0.0102578629358237	0.0235357933681112	0.0132082192889359
A549_G1_2B	0.0140074523612646	0.0022048587783334	0.00828277835247979	0.0139149686692998	0.0136682293819579	0.00669134505351631	0.0300135733068642	0.0260333580836113	0.00494614397206099	0	0.00406117048780052	0.0157861607976355	0.00365778206609783	0.0283314868592628	0.0247336535669154	0.0195966427312678	0.0134519317855859	0.015497282527145	0.00591411645283996	0.00343281814571673	0.00496851721020867	0.0204399422506517	0.0303056218124727	0.0237462601161396	0.00663077178311806	0.00162363837764957	0.00695295695177206	0.0078606057344755	0.0152001749156971	0.0284748898011504	0.0176744029474639
A549_G1_2C	0.0180680729222485	0.00501907625156671	0.0119495723968921	0.017957803699463	0.0176958828425233	0.0102005379854714	0.034008228909672	0.0300879301847969	0.00900453223804633	0.00406117048780052	0	0.0198067427685995	0.00549758498595536	0.0323740579187934	0.0287808074526508	0.0236546371045334	0.0174175939047749	0.0115809749197147	0.00434097404680943	0.00488683342501568	0.00900911209498956	0.0245001762322817	0.0343164237244498	0.0277579622246331	0.00633118696270573	0.00496759120390337	0.0108494275527398	0.0119155392896981	0.0192505457074946	0.0325192440880518	0.0214340584093802
